Sentence_ID,Tokens,NER_Tags
791,تتصل,O
791,ويسمع,O
791,صوتها,O
791,ويرمي,O
791,السماعه,O
791,انه,O
791,كاره,O
791,يسمع,O
791,صوتها,O
791,او,O
791,متضايق,O
791,منها,O
791,او,O
791,من,O
791,اتصالها,O
791,بس,O
791,هوا,O
791,العكس,O
791,هوا,O
791,راح,O
791,يزهم,O
791,لها,O
791,ويروح,O
791,غرفته,O
791,ويرفع,O
791,السماعه,O
791,عشان,O
791,يسمع,O
791,صوتها,O
791,ويهيم,O
791,فيه,O
791,لانه,O
791,خايف,O
791,لو,O
791,سمعت,O
791,صوته,O
791,تقفل,O
791,السماعه,O
791,خايف,O
791,يضايقها,O
791,خايف,O
791,يزعجها,O
791,وخايف,O
791,وخايف,O
791,لكن,O
791,كل,O
791,دا,O
791,ما,O
791,ينفع,O
791,لان,O
791,الاتنين,O
791,فاهمين,O
791,الموضوع,O
791,خطأ,O
791,في,O
791,خطأ,O
791,كل,O
791,واحد,O
791,يحسب,O
791,التاني,O
791,يكرهه,O
792,ايش,O
792,الي,O
792,ابعدك,O
792,عنك,O
792,عمتي,O
792,وحر,O
792,فيكي,O
792,وبعدين,O
792,حتروحي,O
792,يعني,O
792,حتروحي,O
793,لا,O
793,مو,O
793,كدا,O
793,بس,O
793,برضو,O
793,مايصير,O
793,كلنا,O
793,نروح,O
793,وانتي,O
793,تقعدي,O
793,في,O
793,البيت,O
793,لحالك,O
794,لالا,O
794,يااولاد,O
794,سيبو,O
794,بنتي,O
794,في,O
794,حالها,O
794,خلاص,O
794,حتروح,O
794,معانا,O
794,الله,O
794,يخليكم,O
794,لاتطيح,O
795,وهوا,O
795,ينزلها,O
795,هيا,O
795,روحي,O
795,اللبسي,O
795,عبايتك,O
795,بسررعه,O
796,بخجل,O
796,والله,O
796,مدري,O
796,ايش,O
796,اقلكم,O
797,لا,O
797,تقولي,O
797,شي,O
797,يابنتي,O
797,كم,O
797,عندنا,O
797,افاا,O
797,عليكي,O
797,بس,O
798,تبتسم,O
798,في,O
798,فرح,O
798,لانه,O
798,اخوها,O
798,للان,O
798,حنون,O
798,عليها,O
798,وان,O
798,الكل,O
798,يحبها,O
798,ويحترمها,O
799,لالالا,O
799,ابدا,O
799,ماعندي,O
799,مانع,O
799,بس,O
799,انتبي,O
799,لنفسك,O
799,واحد,O
799,يوم,O
799,ماتقدر,O
799,تدخل,O
799,من,O
799,الباب,O
800,شف,O
800,والله,O
800,وعلى,O
800,ايش,O
800,تضحك,O
800,حضرتك,O
801,لااااا,O
801,ولووو,O
801,العفو,O
801,احد,O
801,يقدر,O
801,يقول,O
801,عنك,O
801,كدا,O
802,ايه,O
802,بعد,O
802,حسبت,O
802,تسويها,O
803,وانا,O
803,ما,O
803,بجي,O
803,هيا,O
803,فكوني,O
804,وهوا,O
804,يطلع,O
804,مع,O
804,احسن,O
804,فكه,O
804,من,O
804,وجهك,O
805,ويقعدو,O
805,مبسوطين,O
805,ويضحكو,O
805,على,O
805,خبال,O
805,الشباب,O
805,الي,O
805,للان,O
805,ماتغيرو,O
806,هلا,O
806,والله,O
806,كيفك,O
806,رهف,O
807,احم,O
807,احم,O
807,ايش,O
807,فيه,O
807,صوتي,O
807,مافيه,O
807,شي,O
808,مدري,O
808,كدا,O
808,شكلك,O
808,كنتي,O
808,بتبكي,O
809,بيتهم,O
809,وحطت,O
809,هدية,O
809,عيد,O
809,ميلاد,O
809,هناك,O
809,وقالت,O
809,مابتقولها,O
809,عشان,O
809,تصير,O
809,مفاجئه,O
810,ليه,O
810,ماكنتي,O
810,تبغيني,O
810,اعرف,O
811,لا,O
811,مو,O
811,على,O
811,كدا,O
811,بس,O
811,كنت,O
811,انا,O
811,ابغا,O
811,اقلك,O
811,بنفسي,O
812,طيب,O
812,تقدري,O
812,تجيني,O
813,اممممممم,O
813,قعدت,O
813,تفكر,O
813,انها,O
813,ممكن,O
813,تشوف,O
813,الي,O
813,زمان,O
813,ماشافته,O
813,لها,O
813,اكثر,O
813,من,O
813,سنتين,O
813,ما,O
813,شافته,O
813,فقررت,O
813,تقبل,O
814,هاااا,O
814,كل,O
814,دا,O
814,تفكير,O
815,ويالله,O
815,دحين,O
815,لازم,O
815,اقفل,O
815,امي,O
815,تبغاني,O
816,آآآآآآآه,O
816,ياقلبــــي,O
816,انا,O
816,على,O
816,دا,O
816,الصوت,O
817,لا,O
817,والله,O
817,وانت,O
817,كيف,O
817,سمعت,O
817,الصوت,O
818,اممم,O
818,انا,O
818,ماكان,O
818,قصدي,O
818,بس,O
818,دخلت,O
818,انتي,O
818,وبتكلميها,O
819,طيب,O
819,المهم,O
819,ايش,O
819,تبغا,O
819,دحين,O
820,يؤ,O
820,اجل,O
820,مين,O
820,ضحك,O
820,عليا,O
820,وقلي,O
820,انك,O
820,صرتي,O
820,تحبيها,O
821,ايوه,O
821,بجد,O
821,قلي,O
821,انك,O
821,تبي,O
821,تسبحي,O
821,بس,O
821,ماجبتي,O
822,ماتعرفه,O
822,اكبر,O
822,كداب,O
822,دا,O
822,الولد,O
823,هههههههههههههه,O
823,الله,O
823,يهديه,O
823,بس,O
823,على,O
823,العموم,O
823,لو,O
823,غيرتي,O
823,رأيك,O
823,في,O
823,عندنا,O
823,زايد,O
823,اشترى,O
823,لك,O
823,هوا,O
824,لا,O
824,بس,O
824,عشان,O
824,اعتذر,O
824,لصحبتي,O
824,لأنه,O
824,ماينفع,O
824,تجي,O
824,وانتو,O
824,هنا,O
824,يعني,O
824,خمسه,O
824,رجال,O
824,في,O
824,البيت,O
824,مانقدر,O
824,ناخد,O
824,حريتنا,O
825,اهااااااا,O
826,وهوا,O
826,قايم,O
826,يروح,O
826,طيب,O
826,المهم,O
826,كلميها,O
826,وقوليلها,O
826,بلاشي,O
826,تجي,O
827,وهوا,O
827,يضحك,O
827,على,O
827,شكلها,O
827,وحاب,O
827,يقهرها,O
827,اكتر,O
827,طيب,O
827,وبالله,O
827,لوتقدري,O
827,انتي,O
827,تروحي,O
827,لها,O
827,وتفكينا,O
827,منك,O
827,يصير,O
827,نحنا,O
827,الي,O
827,ناخد,O
827,حريتنا,O
827,مو,O
827,انتو,O
828,انقهرت,O
828,منه,O
828,مرررره,O
828,كمان,O
828,يطردها,O
828,بعد,O
828,كل,O
828,دا,O
828,لا,O
828,والله,O
828,لو,O
828,تحلم,O
828,مافي,O
828,على,O
828,قلبكم,O
829,على,O
829,ايش,O
829,تضحك,O
830,اي,O
830,اي,O
830,بشويييييش,O
830,حراااااام,O
830,عليكي,O
830,دحين,O
830,دا,O
830,جزاتي,O
831,ايوه,O
831,عشان,O
831,تتعلم,O
831,كيف,O
831,تحترم,O
831,عمتك,O
831,وماتلعب,O
831,بيها,O
832,هههههههههههه,O
832,والله,O
832,عاد,O
832,انا,O
832,كذا,O
832,عجبك,O
832,ماعجبك,O
832,انتي,O
832,حره,O
833,طيب,O
833,اس,O
833,بس,O
833,اس,O
833,وقلي,O
833,قد,O
833,ايش,O
833,بتطول,O
834,ههههههه,O
834,لا,O
834,امزح,O
834,بس,O
834,ابغا,O
834,اخد,O
834,راحتي,O
834,مع,O
834,صحبتي,O
834,لا,O
834,اقل,O
834,ولا,O
834,اكثر,O
835,وهيا,O
835,مبسوطه,O
836,تدق,O
836,الجرس,O
837,وتنصدم,O
837,من,O
837,شكله,O
838,وتفتكر,O
838,انه,O
838,قالتلها,O
838,مابيكونو,O
838,الاولاد,O
838,في,O
838,البيت,O
838,فخافت,O
838,انها,O
838,غلطت,O
838,برقم,O
839,وهوا,O
839,ينشف,O
839,شعره,O
839,هلا,O
839,اختي,O
839,امري,O
840,لا,O
840,بس,O
840,مو,O
840,هنا,O
841,افتكر,O
841,الموضوع,O
841,فانحرج,O
841,مررره,O
841,من,O
841,ايوه,O
841,ايوه,O
841,اعتذر,O
841,اختي,O
841,اتفضلي,O
841,معليه,O
841,نسيت,O
841,انك,O
841,جيه,O
841,وفتح,O
841,لها,O
841,الباب,O
841,وراح,O
841,يجري,O
841,وزهم,O
841,لها,O
842,ومين,O
842,فتح,O
842,لها,O
842,الباب,O
843,نعممممم,O
843,يافرحتك,O
843,وعسى,O
843,فتحت,O
843,لها,O
843,بدي,O
843,الهيبه,O
843,وانت,O
843,شكلك,O
843,كدا,O
844,والله,O
844,نسيت,O
844,انها,O
844,بتجي,O
844,في,O
844,دا,O
844,الوقت,O
844,المهم,O
844,روحي,O
844,لها,O
844,سبتها,O
844,عند,O
844,الباب,O
845,كان,O
845,قاعد,O
845,مع,O
845,الشباب,O
845,وهوا,O
845,محرج,O
845,مرررره,O
845,من,O
845,الي,O
845,صار,O
845,ماكان,O
845,حاب,O
845,مرره,O
845,فكرت,O
845,انه,O
845,يطلع,O
845,قدام,O
845,بنت,O
845,الناس,O
845,بالمظهر,O
845,الي,O
845,طلع,O
845,فيه,O
845,وكمان,O
845,البنت,O
845,سحرته,O
845,كان,O
845,شكلها,O
845,رووووعه,O
845,وتجنن,O
845,زي,O
845,القمر,O
845,بس,O
845,موقفه,O
845,قدامها,O
845,طيح,O
845,وجهه,O
845,وماخلاه,O
845,يعرف,O
845,حتى,O
845,يدخلها,O
845,وخلاها,O
845,من,O
845,غبائه,O
845,برى,O
846,جات,O
846,اليوم,O
846,بنت,O
846,صحبة,O
846,وفتحت,O
846,لها,O
846,الباب,O
846,وكمان,O
846,ايش,O
846,سبتها,O
846,عند,O
846,الباب,O
846,ورحت,O
846,اجري,O
846,والله,O
846,مره,O
846,طاح,O
846,وجهي,O
847,ههههههههههههههههههه,O
847,ومين,O
847,دي,O
847,البنت,O
848,ايش,O
848,فيه,O
848,وجهك,O
848,قلب,O
848,اصفر,O
848,واخضر,O
848,كدا,O
849,مالك,O
849,دخل,O
850,كانت,O
850,طالعه,O
850,من,O
850,ووقفت,O
850,وانصدمت,O
850,لمن,O
850,شافت,O
850,بيدخل,O
850,اتوقعت,O
850,انها,O
850,ماتشوفه,O
850,وخلاص,O
850,يئست,O
850,انها,O
850,تلاقيه,O
850,بس,O
850,وجوده,O
850,غير,O
850,اشياء,O
850,كتيـر,O
850,وحست,O
850,بنار,O
850,تجري,O
850,في,O
850,جوفها,O
850,وحراره,O
850,ماكانت,O
850,تتوقعها,O
850,ولا,O
850,شعورياً,O
850,اتصبب,O
850,العرق,O
850,منها,O
850,وقعدت,O
850,تقول,O
850,في,O
850,نفسها,O
850,اخيراً,O
850,شفتك,O
850,ياربي,O
850,يا,O
850,الله,O
850,ايش,O
850,هالحلاوه,O
850,كل,O
850,مالك,O
850,تحلى,O
850,ياربي,O
850,عليك,O
850,تجننننننن,O
850,نفسي,O
850,اقلك,O
850,وبأعلى,O
850,صوتي,O
850,وحشتنييييييييييييييييي,O
850,ياحبيب,O
850,قلبي,O
851,لمن,O
851,شافها,O
851,صار,O
851,قلبه,O
851,يدق,O
851,بقوووه,O
851,فظييييعه,O
851,صار,O
851,يقول,O
851,في,O
851,نفسه,O
851,ياربي,O
851,ايش,O
851,صارلي,O
851,ليه,O
851,كدا,O
851,يدي,O
851,بترجف,O
851,ياااربي,O
851,ايش,O
851,دا,O
851,احس,O
851,انه,O
851,قلبي,O
851,بيطلع,O
851,من,O
851,صدري,O
851,ياربي,O
851,حاس,O
851,انه,O
851,الكل,O
851,سامع,O
851,صوت,O
851,دقاته,O
851,يارب,O
851,ماتكون,O
851,شايفه,O
851,ارتباكي,O
851,او,O
851,سامعه,O
851,صوت,O
851,دقات,O
851,قلبي,O
851,آآآآآآه,O
851,بس,O
851,لو,O
851,كانت,O
851,تسمعها,O
851,كان,O
851,عرفت,O
851,قد,O
851,ايش,O
851,احبها,O
851,واموت,O
851,فيها,O
851,واموت,O
851,على,O
851,الارض,O
851,الي,O
851,تمشي,O
851,عليها,O
851,ياربي,O
851,ساعدني,O
851,ابغا,O
851,اتكلم,O
851,اخيراً,O
851,شفتها,O
851,يالله,O
851,اتشجع,O
851,انطق,O
851,الله,B-MISC
851,يخليك,O
851,وبعد,O
851,تردد,O
851,كبيييييييييير,O
851,نطق,O
852,لمن,O
852,سمع,O
852,صوتها,O
852,صار,O
852,قلبه,O
852,يدق,O
852,بقوه,O
852,اكثر,O
852,وحس,O
852,انه,O
852,بجد,O
852,حيخرج,O
853,بفرح,O
853,وبدون,O
853,مايتسنى,O
853,انها,O
853,تسأله,O
853,عن,O
853,نفسه,O
853,قال,O
853,لها,O
853,انا,O
853,بخير,O
853,دامك,O
853,بخير,O
854,ابتسمت,O
854,وانحرجت,O
854,كتيـر,O
854,بس,O
854,إحراجها,O
854,ما,O
854,منعها,O
854,انها,O
854,قالت,O
854,له,O
854,كلمه,O
854,انحبست,O
854,في,O
854,نفسها,O
854,اكثر,O
854,من,O
854,سنتين,O
854,وانت,O
854,اكثررررررررر,O
855,وتركت,O
855,مصدوم,O
855,كأنه,O
855,نزلت,O
855,عليه,O
855,صاعقه,O
855,في,O
855,نفسه,O
855,اخييييييييييييراً,O
855,نطقتي,O
855,اخيييييراً,O
855,نطق,O
855,هالحجررر,O
855,ماني,O
855,مصدق,O
855,نفسي,O
855,ياربي,O
855,قالتلي,O
855,وانت,O
855,اكثر,O
855,يعني,O
855,وحشتها,O
855,معقوووول,O
855,انا,O
855,وحشتها,O
855,معقوووول,O
855,ماااااني,O
855,مصدق,O
855,احد,O
855,ياهووو,O
855,يعطيني,O
855,كفف,O
855,يصحيني,O
855,من,O
855,هالحلم,O
855,الرهيييييييب,O
856,وفجاءه,O
856,بجد,O
856,يحس,O
856,بكفففف,O
856,على,O
856,وجهه,O
857,ولاشي,O
857,غير,O
857,انك,O
857,قاعد,O
857,لي,O
857,زي,O
857,الاهبل,O
857,واقف,O
857,هنا,O
857,ومسرح,O
857,كأنك,O
857,في,O
857,عالم,O
857,تاني,O
857,صاااارلي,O
857,اكثر,O
857,من,O
857,ساعه,O
857,وانا,O
857,ازهمك,O
857,اقول,O
857,ياعمي,O
857,ياحبيبي,O
857,ياقلبي,O
857,ياحيااااااتي,O
857,يا,O
857,ابو,O
857,الشباب,I-PERS
857,ولا,O
857,كأني,O
857,موجود,O
857,مالقيت,O
857,غير,O
857,الكف,O
857,الي,O
857,يصحيك,O
858,وهوا,O
858,مبسووط,O
858,هههههههههههههههههه,O
858,هههه,O
858,و,O
858,ايت,O
858,عالم,O
858,احلى,O
858,عااالم,O
859,امممممم,O
859,مدري,O
859,يمكن,O
859,بس,O
859,ليه,O
859,السؤال,O
860,ارتبك,O
860,ماحب,O
860,يقولها,O
860,انه,O
860,سوا,O
860,حادث,O
860,اااا,O
860,اممم,O
860,ها,O
860,ايوه,O
860,موجود,O
860,بس,O
860,يمكن,O
860,انخرب,O
860,الجوال,O
860,المهم,O
860,متى,O
860,حددتو,O
860,موعد,O
860,الخطبه,O
861,شكت,O
861,انه,O
861,صار,O
861,له,O
861,شي,O
861,بس,O
861,ماحبت,O
861,تعلق,O
861,وتقلق,O
861,نفسها,O
861,الاسبوع,O
861,الجي,O
861,يعني,O
861,لازم,O
861,تجي,O
861,الاسبوع,O
861,دا,O
862,اممم,O
862,والله,O
862,كنت,O
862,بفكر,O
862,مدري,O
862,يا,O
862,ماما,O
862,يمكن,O
862,ما,O
862,اقدر,O
862,اجي,O
863,اممممم,O
863,خلاص,O
863,اشوف,O
863,ادعيلي,O
863,انتي,O
863,بس,O
864,تامريني,O
864,بشي,O
865,ايه,O
865,شفت,O
865,كيف,O
865,ياحظكم,O
865,دحين,O
866,احم,O
866,احم,O
867,وهوا,O
867,يسلم,O
867,عليه,O
867,غنـــي,O
867,عن,O
867,التعريف,O
868,هلا,O
868,والله,O
868,ايه,O
868,صح,O
868,قد,O
868,اتقابلنا,O
868,كم,O
868,مره,O
868,قبل,O
868,كدا,O
869,الي,O
869,مو,O
869,مصدق,O
869,نفسه,O
869,من,O
869,الفرح,O
869,معقووووله,O
870,هههههههههههههههه,O
870,لا,O
870,هيا,O
870,اصلاً,O
870,كدا,O
870,بس,O
870,انا,O
870,كنت,O
870,بمزح,O
870,معاك,O
871,ايه,O
871,صح,O
871,دا,O
871,ولد,O
871,عم,O
871,ويصير,O
871,زوج,O
871,اخته,O
872,وهوا,O
872,يسلم,O
872,على,O
872,ياهلا,O
872,والله,O
873,الا,O
873,من,O
873,فين,O
873,عرفت,O
873,موعد,O
873,وصولنا,O
874,ويلتفتوو,O
874,كلهم,O
874,لمكان,O
874,الصوت,O
874,وينصدم,O
874,لمن,O
874,يشوف,O
874,الي,O
874,واقفه,O
874,هيا,O
874,اخته,O
874,لانه,O
874,باين,O
874,عليها,O
874,من,O
874,وقفتها,O
874,ومظرهها,O
875,وهيا,O
875,تجره,O
875,وتاخده,O
875,على,O
875,الطرف,O
875,في,O
875,مكان,O
875,محد,O
875,يقدر,O
875,يشوفهم,O
875,فيه,O
875,عشان,O
875,تسلم,O
875,عليه,O
876,وهوا,O
876,لساته,O
876,مو,O
876,مستوعب,O
876,كيفك,O
876,والله,O
876,وحشتيني,O
876,ياوحشه,O
877,هههههههههههه,O
877,اي,O
877,والله,O
877,وبعدين,O
877,تعالي,O
877,كيف,O
877,تجريني,O
877,كدا,O
877,من,O
877,قدام,O
877,الشباب,O
877,ولاعليكي,O
877,ها,O
877,بزر,O
877,انا,O
877,عندك,O
878,بس,O
878,ما,O
878,اقدر,O
878,اسلم,O
878,عليك,O
878,قدامهم,O
878,ولا,O
878,اقدر,O
878,احضنك,O
878,قدام,O
878,كل,O
878,هالبشر,O
879,من,O
879,جد,O
879,اجل,O
879,يالله,O
879,بسرعه,O
879,ابغا,O
879,اشوفهم,O
879,وحشوني,O
879,وخصوصاً,O
879,الولد,O
879,الفطس,O
879,دا,O
879,الي,O
879,اسمه,O
879,لايكون,O
879,كبر,O
880,لا,O
880,والله,O
880,زي,O
880,ماهوا,O
880,فطس,O
881,ويطلع,O
881,من,O
881,السياره,O
881,ويقول,O
881,آآآآآآآآآه,O
881,قد,O
881,ايش,O
881,حلوووه,O
881,ريحة,O
881,السعوديه,O
881,وحشني,O
881,ترااااابك,O
881,يالسعوديه,O
882,وهوا,O
882,مو,O
882,مصدق,O
882,نفسه,O
882,معقووووووول,O
882,حبيبي,O
883,وهوا,O
883,يبوس,O
883,ولده,O
883,ويمسح,O
883,على,O
883,شعره,O
883,حبيبي,O
883,كيف,O
883,حالك,O
884,ههههههههههههه,O
884,ايش,O
884,الحكايه,O
884,بدل,O
884,الالدغ,O
884,صار,O
884,عندنا,O
884,اتنين,O
884,كدا,O
884,عديتو,O
884,ولدي,O
885,كيف,O
885,حالك,O
885,انتا,O
886,الي,O
886,اتفاجئ,O
886,شكله,O
886,كدا,O
886,كبر,O
886,عن,O
886,زمان,O
886,وصار,O
886,كأنه,O
886,في,O
886,المتوسط,O
886,هلااااا,O
886,حبيب,O
886,قلبي,O
886,كيييييف,O
886,حالك,O
887,شفت,O
887,كيف,O
887,الدنيا,O
887,اتغيرت,O
887,وانت,O
887,مو,O
887,داري,O
888,انت,O
888,خلاص,O
888,حتقعد,O
888,عندنا,O
888,محا,O
888,تسافر,O
888,تاني,O
889,ويبتسمو,O
889,الكل,O
889,في,O
889,فرح,O
889,للحظات,O
889,الحلوه,O
889,الي,O
889,بينهم,O
890,وش,O
890,حتسوي,O
890,يعني,O
891,والله,O
891,مدري,O
891,انا,O
891,الين,O
891,دحين,O
891,ما,O
891,انتهيت,O
891,من,O
891,مشكلة,O
891,انذار,O
891,الفصل,O
891,دي,O
891,ولامشكلة,O
891,البنت,O
891,الهبله,O
891,ديك,O
891,فكيف,O
891,تبغاني,O
891,اسافر,O
892,دارت,O
892,وجهها,O
892,عشان,O
892,تشوف,O
892,مين,O
892,يزهمها,O
892,وتنصــدم,O
892,لمن,O
892,تشوف,O
892,انه,O
892,نط,O
892,قلبها,O
892,ماشافته,O
892,من,O
892,بعد,O
892,الحادث,O
892,ومن,O
892,بعد,O
892,مازارته,O
892,بالمستشفى,O
892,كانت,O
892,بترد,O
892,عليه,O
892,بس,O
892,خافت,O
892,لا,O
892,يهزئها,O
892,فقررت,O
892,تهرب,O
892,من,O
892,قدامه,O
892,وقلبها,O
892,يعورها,O
892,لانها,O
892,شافت,O
892,يده,O
892,مكسوره,O
892,ومجبسه,O
892,يعني,O
892,لسه,O
892,ما,O
892,اتعافى,O
892,تمام,O
892,وصارت,O
892,تقول,O
892,في,O
892,نفسها,O
892,سلاااامتك,O
892,يالغالي,O
892,سلامتك,O
893,استغرب,O
893,لمن,O
893,شافها,O
893,تهرب,O
893,من,O
893,قدامه,O
893,وماترد,O
893,عليه,O
894,وهوا,O
894,يوقف,O
894,قدامها,O
894,عشان,O
894,ماتمشي,O
894,اكثر,O
894,لو,O
894,سمحتي,O
894,ابغا,O
894,اكلمك,O
894,شويه,O
894,ليه,O
894,تهربي,O
894,مني,O
895,استغربت,O
895,من,O
895,طريقته,O
895,المؤدبه,O
895,الي,O
895,اول,O
895,مره,O
895,يكلمها,O
895,فيها,O
895,وحست,O
895,انه,O
895,الامل,O
895,بينفجر,O
895,في,O
895,داخلها,O
895,معقوله,O
895,راجع,O
895,نفسه,O
895,وعرف,O
895,مقدارها,O
895,وقرر,O
895,يقبل,O
895,حبها,O
895,ويمكن,O
895,حبها,O
896,بفرح,O
896,فين,O
896,تبانا,O
896,نتكلم,O
897,وهوا,O
897,مبتسم,O
897,لانه,O
897,انتصر,O
898,لو,O
898,انتي,O
898,من,O
898,جد,O
898,مالك,O
898,يد,O
898,في,O
898,الي,O
898,سواه,O
898,لي,O
898,ابوكي,B-PERS
898,وانصدمتي,O
898,بجد,O
898,لمن,O
898,قلتلك,O
898,المفروض,O
898,تقولي,O
898,له,O
898,انه,O
898,يرجع,O
898,عن,O
898,قراره,O
898,ويحل,O
898,عني,O
898,لاني,O
898,ابغا,O
898,ارجع,O
898,السعوديه,B-LOC
898,ضروري,O
898,هالاسبوع,O
898,وما,O
898,اقدر,O
898,ارجع,O
898,والموضوع,O
898,دا,O
898,معلق,O
898,تدري,O
898,دي,O
898,دراستي,O
898,ودا,O
898,مصيري,O
898,وانتي,O
898,ادرى,O
899,انصدمت,O
899,ما,O
899,اتوقعت,O
899,تسمع,O
899,منه,O
899,دا,O
899,الكلام,O
899,حطمتها,O
899,كلمة,O
899,مساااااااااااااافر,O
899,معقوله,O
899,بيسافر,O
899,عنها,O
899,بيروح,O
899,خلاص,O
899,كل,O
899,شي,O
899,انتهى,O
899,هنا,O
899,مابتشوفه,O
899,تاني,O
899,ماتسمع,O
899,صوته,O
899,ماتقابله,O
899,مابتتأمله,O
899,وتراقبه,O
899,في,O
899,الحصص,O
899,معقووول,O
899,بيرووح,O
899,عنها,O
899,طيب,O
899,وكيف,O
899,يروح,O
899,وهوا,O
899,لسه,O
899,ماخلص,O
899,المنهج,O
899,كيييييف,O
899,بتفكر,O
899,في,O
899,كل,O
899,دا,O
899,الكلام,O
899,وهيا,O
899,ماهي,O
899,داريه,O
899,عن,O
899,الي,O
899,بيتكلم,O
899,عنه,O
899,سامعته,O
899,يقول,O
899,كلام,O
899,وكلام,O
899,لكنها,O
899,مو,O
899,فاهمه,O
899,او,O
899,مستوعبه,O
899,شي,O
899,كل,O
899,الي,O
899,مستوعبته,O
899,انه,O
899,بيسااااااااافر,O
900,لاااااااااا,O
900,ما,O
900,اسمحلك,O
900,كيف,O
900,تسافر,O
900,وليييييييه,O
900,لييييييييه,O
900,حراااام,O
900,عليك,O
900,والله,O
900,حرام,O
900,انا,O
900,قبلت,O
900,اتكلم,O
900,معاك,O
900,على,O
900,اساس,O
900,انك,O
900,بتراضيني,O
900,بشي,O
900,عدل,O
900,او,O
900,بتقولي,O
900,انا,O
900,اعتذر,O
900,لو,O
900,اي,O
900,شي,O
900,يدخل,O
900,في,O
900,نفسي,O
900,الامل,O
900,مو,O
900,تقول,O
900,كداااااااا,O
900,آآآآآآآه,O
900,الله,O
900,يهديك,O
900,بس,O
900,الله,O
900,يهديك,O
900,ومدام,O
900,انت,O
900,رفضت,O
900,حبي,O
900,انا,O
900,ما,O
900,بفرضه,O
900,عليك,O
901,تقوم,O
901,توقف,O
901,ولا,O
901,كأنه,O
901,يتكلم,O
901,ودا,O
901,الشي,O
901,صدم,O
901,الي,O
901,حس,O
901,انه,O
901,كان,O
901,يكلم,O
901,نفسه,O
901,بوقفتها,O
901,هادي,O
901,وكل,O
901,الي,O
901,سمعه,O
901,منها,O
901,كلمتين,O
901,الي,O
901,هيا,O
902,لا,O
902,والله,O
902,وليييييه,O
902,ايش,O
902,تبا,O
902,مني,O
902,اجي,O
902,اسويه,O
902,في,O
902,السعوديه,O
903,لا,O
903,والله,O
903,تتشرط,O
903,كمان,O
904,كل,O
904,شي,O
904,تمااااام,O
904,متى,O
904,تبي,O
904,تسفرنا,O
905,يحط,O
905,يده,O
905,على,O
905,فم,O
905,ولده,O
905,اسسسس,O
905,اسسسس,O
905,لا,O
905,تقول,O
905,شي,O
905,انا,O
905,ابغا,O
905,اقلهم,O
905,بنفسي,O
906,انتا,O
906,دايماً,O
906,كدا,O
906,اهبل,O
907,وتجي,O
907,على,O
907,صوت,O
907,وتنصددددددم,O
907,لمن,O
907,تشوف,O
907,واقف,O
908,تماااااااااااااااااا,O
908,ام,O
908,التماااااااااام,O
908,والله,O
908,كيفك,O
908,انتي,O
908,ياامي,O
909,وهوا,O
909,مبتسم,O
909,الله,O
909,يسلمك,O
909,ويسلم,O
909,قلبك,O
909,وعمرك,O
909,وكل,O
909,شي,O
909,في,O
909,حياتك,O
910,مررره,O
910,تعزز,O
910,اكثـــــــر,O
910,شي,O
910,من,O
910,اخوانه,O
910,حتى,O
910,اكثر,O
910,من,O
910,برغم,O
910,انه,O
910,تؤامها,O
911,وهيا,O
911,مبسوطه,O
911,اول,O
911,مره,O
911,تشوف,O
911,يضحك,O
911,وينكت,O
911,من,O
911,بعد,O
911,موت,O
912,هييييي,O
912,بنت,O
912,ايش,O
912,فيكي,O
912,تبتسمي,O
912,كدا,O
912,كأنه,O
912,جاكي,O
912,عريس,O
913,هههههههههههههههههه,O
913,لا,O
913,والله,O
913,بس,O
913,فرحنا,O
913,اني,O
913,اشوفك,O
913,تضحك,O
913,وتنكت,O
913,كدا,O
914,مافهمت,O
914,قصده,O
914,بالظبط,O
914,كيف,O
914,يعني,O
915,تطالع,O
915,في,O
915,وتبتسم,O
915,وتقوول,O
915,تماااااااااام,O
915,بشوفة,O
915,دا,O
915,وتأشر,O
915,على,O
916,احد,O
916,يدق,O
916,الجرس,O
917,وتطلع,O
917,تجري,O
917,فوق,O
917,على,O
917,غرفة,O
918,سر,O
918,المهنه,O
918,ههههههههههههههههه,O
918,وراحت,O
918,ماخلت,O
918,فرصه,O
918,ترد,O
918,عليها,O
918,عشان,O
918,تبا,O
918,تنزل,O
918,تسلم,O
918,على,O
919,يضحك,O
919,على,O
919,خبال,O
919,اخته,O
919,ويطلع,O
919,يسلم,O
919,عليها,O
920,دوووووووووووووم,O
920,مو,O
920,يوووووووووووم,O
921,ويكملووو,O
921,يومهم,O
921,بسلامات,O
921,ونقاشات,O
921,عن,O
921,وعن,O
921,احواله,O
921,ويجلسووو,O
921,كلهم,O
921,في,O
921,سعاده,O
922,بس,O
922,برغم,O
922,من,O
922,كدا,O
922,تحط,O
922,على,O
922,لانها,O
922,تبغا,O
922,تعرف,O
922,مين,O
922,دا,O
922,الي,O
922,اضافها,O
923,وعلى,O
923,طووول,O
923,لقته,O
923,وهوا,O
923,الي,O
923,بدء,O
923,بالكلام,O
924,دوووووم,O
924,مو,O
924,يوووووووووم,O
925,تمااااااااااامووووو,O
925,المهم,O
925,انا,O
925,كيف,O
925,تنسيني,O
926,الا,O
926,ماتتذكري,O
926,مره,O
926,في,O
926,اتعرفتي,O
926,عليا,O
926,واعطتيني,O
926,من,O
