Sentence_ID,Tokens,NER_Tags
296,الواقع,O
296,.,O
297,راجع,O
297,ملاحظاته,O
297,القديمة,O
297,،,O
297,واستمع,O
297,لحدسه,O
297,،,O
297,وقرر,O
297,أخيرًا,O
297,يروح,O
297,لها,O
297,.,O
298,أقدر,O
298,أقول,O
298,لك,O
298,إن,O
298,الطريق,O
298,المباشر,O
298,للمجد,O
298,هو,O
298,عن,O
298,طريق,O
298,العمل,O
298,الشاق,O
298,والتفاني,O
298,.,O
299,بدأت,O
299,الثلوج,O
299,تتساقط,O
299,في,O
299,مكان,O
299,عادة,O
299,دافئ,O
299,،,O
299,وكان,O
299,على,O
299,العمدة,O
299,يتخذ,O
299,قرار,O
299,.,O
300,الحين,O
300,أصبحت,O
300,أب,O
300,،,O
300,ومرشد,O
300,،,O
300,وحارس,O
300,لولدي,O
300,،,O
300,دور,O
300,جديد,O
300,عطاني,O
300,معنى,O
300,لحياتي,O
300,.,O
301,بالرغم,O
301,من,O
301,ذلك,O
301,،,O
301,لما,O
301,جاء,O
301,الحديث,O
301,عن,O
301,محنة,O
301,المشردين,O
301,،,O
301,أظهر,O
301,رحمة,O
301,مدهشة,O
301,،,O
301,وجاهزة,O
301,وفر,O
301,لهم,O
301,طعام,O
301,ومأوى,O
301,.,O
302,أعلن,O
302,الرئيس,O
302,التنفيذي,O
302,،,O
302,اللي,O
302,الكثير,O
302,يعتبروه,O
302,مثل,O
302,الأب,O
302,،,O
302,إنهم,O
302,بيطلقوا,O
302,مبادرة,O
302,جديدة,O
302,لزيادة,O
302,حيوية,O
302,الشركة,O
302,.,O
303,كان,O
303,شخصًا,O
303,يعلم,O
303,الآخرين,O
303,القانون,O
303,،,O
303,وكان,O
303,يعتبر,O
303,كإله,O
303,في,O
303,مجاله,O
303,،,O
303,حيث,O
303,كانت,O
303,كلمته,O
303,أمرًا,O
303,.,O
304,خصم,O
304,الضابط,O
304,،,O
304,مصمم,O
304,على,O
304,حل,O
304,خلافهم,O
304,،,O
304,اقترح,O
304,عقد,O
304,اجتماع,O
304,في,O
304,المحكمة,O
304,.,O
305,كانت,O
305,هالنبتة,O
305,المزروعة,O
305,،,O
305,اللي,O
305,تُزرع,O
305,كغذاء,O
305,،,O
305,فخر,O
305,المزارعين,O
305,المحليين,O
305,.,O
306,ولاو,O
306,،,O
306,الناس,O
306,ما,O
306,كانوا,O
306,يخافون,O
306,يقربون,O
306,منه,O
306,يطلبون,O
306,المشورة,O
306,بسبب,O
306,حكمته,O
306,.,O
307,أصبحت,O
307,الظلال,O
307,الطويلة,O
307,للإخوة,O
307,أقصر,O
307,.,O
308,جون,B-PERS
308,،,O
308,وهو,O
308,واعي,O
308,بالفخر,O
308,،,O
308,قام,O
308,بمشاركة,O
308,أفكاره,O
308,الداخلية,O
308,مع,O
308,أصحابه,O
308,.,O
309,وهي,O
309,تلعب,O
309,في,O
309,الحديقة,O
309,،,O
309,كانت,O
309,ترتدي,O
309,سوارًا,O
309,عطريًا,O
309,زاد,O
309,من,O
309,متعتها,O
309,.,O
310,وكان,O
310,يلقب,O
310,نفسه,O
310,مرشد,O
310,التناغم,O
310,"""",O
310,،,O
310,كان,O
310,يوصل,O
310,الناس,O
310,عبر,O
310,المدينة,O
310,كل,O
310,صباح,O
310,.,O
310,"""",O
311,كانت,O
311,الشوارع,O
311,مليئة,O
311,بالناس,O
311,اللي,O
311,كانوا,O
311,يستنون,O
311,يجربوا,O
311,الأطباق,O
311,الشهيرة,O
311,للمطعم,O
311,.,O
312,كانت,O
312,تعرف,O
312,أقل,O
312,عن,O
312,حظيرة,O
312,ولدها,O
312,مما,O
312,تبغي,O
312,.,O
313,أعطى,O
313,طلباتهم,O
313,اهتمامًا,O
313,وعد,O
313,بالتعامل,O
313,معها,O
313,في,O
313,الوقت,O
313,المناسب,O
313,.,O
314,ما,O
314,تذكرتي,O
314,هالشي,O
314,،,O
314,بس,O
314,هذا,O
314,هو,O
314,السبب,O
314,اللي,O
314,خلاني,O
314,أغادر,O
314,بدون,O
314,ما,O
314,أودع,O
314,.,O
315,أنت,O
315,لا,O
315,تفتح,O
315,الباب,O
315,،,O
315,كما,O
315,لو,O
315,كنت,O
315,خائفًا,O
315,مما,O
315,يكمن,O
315,وراءه,O
315,.,O
316,كان,O
316,الرجل,O
316,،,O
316,بعينيه,O
316,الموجهتين,O
316,دائمًا,O
316,نحو,O
316,الغرب,O
316,،,O
316,معروفًا,O
316,بتأمله,O
316,الصامت,O
316,.,O
317,فكر,O
317,في,O
317,نفسه,O
317,،,O
317,',O
317,راح,O
317,استمر,O
317,في,O
317,الاستكشاف,O
317,،,O
317,وراح,O
317,أعيش,O
317,كل,O
317,يوم,O
317,كمغامرة,O
317,.,O
317,',O
318,أشاروا,O
318,في,O
318,مرة,O
318,لتغيير,O
318,كبير,O
318,،,O
318,نظموا,O
318,مواردهم,O
318,لمواجهة,O
318,تحديات,O
318,المستقبل,O
318,.,O
319,مر,O
319,وقت,O
319,طويل,O
319,من,O
319,من,O
319,اخر,O
319,مرة,O
319,فكرت,O
319,في,O
319,المرأة,O
319,،,O
319,وكنت,O
319,مصدوم,O
319,لما,O
319,سمعت,O
319,إنها,O
319,توفت,O
319,.,O
320,اتصل,O
320,بي,O
320,ابني,O
320,،,O
320,وكنت,O
320,مضطر,O
320,أترجم,O
320,وثيقة,O
320,له,O
320,.,O
321,قرر,O
321,يعين,O
321,ابنه,O
321,كالحاصد,O
321,.,O
322,هالرجل,O
322,،,O
322,كان,O
322,دايما,O
322,تحت,O
322,سيطرة,O
322,أبوه,O
322,.,O
323,ماكان,O
323,في,O
323,حد,O
323,يتوقع,O
323,هالشي,O
323,.,O
324,في,O
324,الصباح,O
324,التالي,O
324,،,O
324,اللي,O
324,كان,O
324,الباحثين,O
324,عن,O
324,السلام,O
324,بدأوا,O
324,يحولوا,O
324,أرضهم,O
324,لمزرعة,O
324,مستقلة,O
324,.,O
325,معرفة,O
325,إن,O
325,الأرض,O
325,تدور,O
325,حول,O
325,الشمس,O
325,،,O
325,وهي,O
325,حقيقة,O
325,يمكن,O
325,للكل,O
325,فهمها,O
325,،,O
325,هي,O
325,أساسية,O
325,لتصورنا,O
325,للكون,O
325,.,O
326,وما,O
326,كان,O
326,في,O
326,أحد,O
326,حواليهم,O
326,يشوف,O
326,هالتغيُّر,O
326,الحلو,O
326,.,O
327,جسد,O
327,جون,B-PERS
327,تحرك,O
327,بسرعة,O
327,،,O
327,متجهاً,O
327,نحو,O
327,خط,O
327,النهاية,O
327,.,O
328,بس,O
328,دايما,O
328,تقول,O
328,لنفسها,O
328,،,O
328,',O
328,أحتاج,O
328,أحط,O
328,نفسي,O
328,في,O
328,موقع,O
328,يمكنني,O
328,من,O
328,التوسع,O
328,.,O
328,',O
329,قديمًا,O
329,،,O
329,كان,O
329,الناس,O
329,يحتفلون,O
329,بالنواح,O
329,بلبس,O
329,القماش,O
329,الخشن,O
329,وتناثر,O
329,الرماد,O
329,،,O
329,عشان,O
329,يأملوا,O
329,يجلبوا,O
329,معجزة,O
329,.,O
330,أليس,O
330,قراره,O
330,كان,O
330,إنه,O
330,ما,O
330,يدخل,O
330,؟,O
331,مرحباً,O
331,،,O
331,أنت,O
331,!,O
331,رغم,O
331,أنك,O
331,مشبع,O
331,،,O
331,إلا,O
331,أنك,O
331,ترفض,O
331,الضحك,O
331,،,O
331,مما,O
331,يجعل,O
331,اللي,O
331,حولك,O
331,ينعون,O
331,فرحتك,O
331,المفقودة,O
331,.,O
332,حكم,O
332,القاضي,O
332,ورغبة,O
332,الجمهور,O
332,في,O
332,صلبه,O
332,جعل,O
332,قلب,O
332,والدته,O
332,يتألم,O
332,.,O
333,تم,O
333,استدعائي,O
333,لاجتماع,O
333,ووضعت,O
333,ملاحظاتي,O
333,بسرعة,O
333,.,O
334,لقد,O
334,رددت,O
334,عليه,O
334,معبراً,O
334,عن,O
334,مخاوفي,O
334,بشأن,O
334,الموعد,O
334,النهائي,O
334,الضيق,O
334,.,O
335,بن,B-PERS
335,جون,I-PERS
335,،,O
335,الصبي,O
335,الشاب,O
335,والنشيط,O
335,،,O
335,هو,O
335,نور,O
335,عينيه,O
335,العجوز,O
335,والمتعبة,O
335,.,O
336,بينما,O
336,كان,O
336,القمح,O
336,ينمو,O
336,،,O
336,كان,O
336,جون,B-PERS
336,،,O
336,براسه,O
336,القوية,O
336,،,O
336,يخطط,O
336,لإزالة,O
336,الأعشاب,O
336,الضارة,O
336,.,O
337,وصول,O
337,البطل,O
337,كان,O
337,قويًا,O
337,مثل,O
337,الكلمة,O
337,المنطوقة,O
337,.,O
338,كنت,O
338,في,O
338,رحلة,O
338,طويلة,O
338,،,O
338,ولما,O
338,وصلت,O
338,أخيرًا,O
338,،,O
338,كانت,O
338,الأمور,O
338,أقل,O
338,إزعاجًا,O
338,مما,O
338,كنت,O
338,متوقع,O
338,.,O
339,الأمور,O
339,كانت,O
339,تمام,O
339,،,O
339,وقت,O
339,من,O
339,الفرح,O
339,والسعادة,O
339,.,O
340,فجأة,O
340,صار,O
340,فهم,O
340,المعادلات,O
340,المعقدة,O
340,سهلاً,O
340,.,O
341,عشان,O
341,كذا,O
341,،,O
341,لازمتني,O
341,أعمل,O
341,خطة,O
341,لتعلم,O
341,الأساسيات,O
341,،,O
341,والآن,O
341,أعرف,O
341,كيف,O
341,أعمل,O
341,أطباق,O
341,متنوعة,O
341,.,O
342,لما,O
342,سئل,O
342,إذا,O
342,كانت,O
342,الرسالة,O
342,حقاً,O
342,منه,O
342,،,O
342,كل,O
342,اللي,O
342,قدرت,O
342,أرد,O
342,به,O
342,هو,O
342,',O
342,أجل,O
342,،,O
342,كانت,O
342,.,O
342,',O
343,صلِّ,O
343,حتى,O
343,يتم,O
343,حدثك,O
343,بنجاح,O
343,.,O
343,v,O
344,انتقل,O
344,جون,B-PERS
344,بعيدا,O
344,عن,O
344,المدينة,O
344,المزدحمة,O
344,لهالبلدة,O
344,الهادئة,O
344,،,O
344,بعد,O
344,ما,O
344,صار,O
344,حادث,O
344,معاه,O
344,.,O
345,اه,O
345,،,O
345,الكنيسة,O
345,!,O
345,كانت,O
345,تقف,O
345,جاهزة,O
345,بين,O
345,الفوضى,O
345,،,O
345,مصباح,O
345,للسلام,O
345,وسط,O
345,التحيات,O
345,،,O
345,وتقاسم,O
345,الحكمة,O
345,.,O
346,ومع,O
346,ذلك,O
346,،,O
346,لا,O
346,يعتبر,O
346,الرجل,O
346,الحزام,O
346,المهترئ,O
346,لحقيبة,O
346,الجيم,O
346,القديمة,O
346,تستحق,O
346,الاستبدال,O
346,.,O
347,قال,O
347,إنه,O
347,أفضل,O
347,تزور,O
347,النصب,O
347,في,O
347,الصباح,O
347,الباكر,O
347,،,O
347,قبل,O
347,ما,O
347,توصل,O
347,الحشود,O
347,،,O
347,ولو,O
347,كنت,O
347,مخطط,O
347,تبقى,O
347,في,O
347,المدينة,O
347,،,O
347,الدليل,O
347,المحلي,O
347,والبحث,O
347,الخاص,O
347,بك,O
347,مشتركين,O
347,.,O
348,قال,O
348,العمدة,O
348,بابتسامة,O
348,،,O
348,دعونا,O
348,نأخذ,O
348,هالروح,O
348,ونرجع,O
348,نعملها,O
348,مرة,O
348,تانية,O
348,في,O
348,العام,O
348,الجاي,O
348,،,O
348,لأن,O
348,إيماننا,O
348,ببعضنا,O
348,يخلينا,O
348,أقوى,O
348,.,O
348,"""",O
349,إسحاق,B-PERS
349,كان,O
349,معروف,O
349,بفهمه,O
349,العميق,O
349,للأمور,O
349,الدينية,O
349,،,O
349,بس,O
349,اللي,O
349,أكثر,O
349,مما,O
349,كان,O
349,معروف,O
349,فيه,O
349,إنه,O
349,يقدر,O
349,يوصل,O
349,وصايا,O
349,الله,B-MISC
349,بطريقة,O
349,تلقى,O
349,صدى,O
349,عند,O
349,الناس,O
349,.,O
350,من,O
350,هذه,O
350,الحالة,O
350,،,O
350,طبَّت,O
350,حياتي,O
350,.,O
351,كنت,O
351,أنا,O
351,من,O
351,قال,O
351,لابني,O
351,أن,O
351,فهم,O
351,الكون,O
351,يتطلب,O
351,سنوات,O
351,من,O
351,دراسة,O
351,النجوم,O
351,.,O
352,وبفضل,O
352,تصميمه,O
352,الصلب,O
352,،,O
352,صار,O
352,مصباح,O
352,إلهام,O
352,،,O
352,بيقود,O
352,الآخرين,O
352,لاتخاذ,O
352,قرارات,O
352,ممتازة,O
352,أخلاقياً,O
352,.,O
353,كانت,O
353,تعلم,O
353,إنه,O
353,البرود,O
353,في,O
353,قلبها,O
353,،,O
353,وعدم,O
353,العاطفة,O
353,أو,O
353,الدفء,O
353,،,O
353,رح,O
353,يزيد,O
353,فقط,O
353,،,O
353,يصير,O
353,أكبر,O
353,في,O
353,الحجم,O
353,،,O
353,مع,O
353,استمرار,O
353,شر,O
353,العالم,O
353,في,O
353,الكشف,O
353,عن,O
353,نفسه,O
353,.,O
354,كانت,O
354,هذه,O
354,أول,O
354,مرة,O
354,قرروا,O
354,فيها,O
354,يكونوا,O
354,ثابتين,O
354,في,O
354,مشاعرهم,O
354,ويتزوجوا,O
354,.,O
355,كان,O
355,على,O
355,وشك,O
355,يقول,O
355,شيئًا,O
355,مهمًا,O
355,.,O
356,اذا,O
356,حدا,O
356,قال,O
356,انه,O
356,سمع,O
356,شي,O
356,،,O
356,ما,O
356,ينبغي,O
356,عليه,O
356,يستنتج,O
356,انه,O
356,جريمة,O
356,قتل,O
356,.,O
357,كان,O
357,الحفاظ,O
357,عليه,O
357,مغلقاً,O
357,حكمة,O
357,،,O
357,حيث,O
357,حاولوا,O
357,اقتحامه,O
357,خمس,O
357,مرات,O
357,غبية,O
357,.,O
358,انتشرت,O
358,أخبار,O
358,حادث,O
358,ماري,B-MISC
358,بسرعة,O
358,في,O
358,جميع,O
358,أنحاء,O
358,المدينة,O
358,.,O
359,أنا,O
359,،,O
359,فجأة,O
359,،,O
359,ما,O
359,بتذكر,O
359,الكثير,O
359,عن,O
359,هالشي,O
359,.,O
360,كان,O
360,مليئا,O
360,بالأبناء,O
360,والبنات,O
360,،,O
360,أحفادِ,O
360,مؤسسي,O
360,البلدة,O
360,.,O
361,صار,O
361,تلميذ,O
361,لتعاليم,O
361,جدي,O
361,،,O
361,وكان,O
361,يطبقها,O
361,في,O
361,حياته,O
361,اليومية,O
361,.,O
362,وهو,O
362,يتحرك,O
362,من,O
362,مكان,O
362,لمكان,O
362,،,O
362,جون,B-PERS
362,كان,O
362,ينشر,O
362,خبر,O
362,ترقيته,O
362,الثانية,O
362,.,O
363,كعامل,O
363,مجتهد,O
363,ومساعد,O
363,،,O
363,بديت,O
363,في,O
363,المشروع,O
363,بس,O
363,لازم,O
363,أجهز,O
363,الغذاء,O
363,حتى,O
363,الشجر,O
363,يكمل,O
363,يكبر,O
363,.,O
364,كان,O
364,المعرض,O
364,،,O
364,الواقع,O
364,في,O
364,قلب,O
364,القرية,O
364,،,O
364,مكانًا,O
364,للفرح,O
364,والاحتفال,O
364,.,O
365,الناس,O
365,كانوا,O
365,يشوفون,O
365,معلم,O
365,القانون,O
365,،,O
365,معروف,O
365,عنه,O
365,إنه,O
365,ياكل,O
365,طول,O
365,الوقت,O
365,،,O
365,خلص,O
365,غدائه,O
365,تمام,O
365,قبل,O
365,ما,O
365,يبدأون,O
365,الإجراءات,O
365,.,O
366,الباب,O
366,الخشبي,O
366,القديم,O
366,،,O
366,الحارس,O
366,الصامت,O
366,للماضي,O
366,،,O
366,يتشهق,O
366,مفتوحاً,O
366,،,O
366,مكشفاً,O
366,عن,O
366,غرفة,O
366,مليئة,O
366,بالغبار,O
366,والذكريات,O
366,.,O
367,تم,O
367,اتباع,O
367,الجسد,O
367,،,O
367,الذي,O
367,كان,O
367,يوماً,O
367,ما,O
367,كائناً,O
367,حياً,O
367,،,O
367,من,O
367,القرية,O
367,إلى,O
367,مكان,O
367,الراحة,O
367,الأخير,O
367,.,O
368,إذا,O
368,كان,O
368,البحر,O
368,رجال,O
368,،,O
368,كان,O
368,بيكون,O
368,الأخ,O
368,الأكبر,O
368,،,O
368,يهدأ,O
368,بعد,O
368,نوبة,O
368,غضب,O
368,.,O
369,كانت,O
369,أخته,O
369,أكبر,O
369,مشجعة,O
369,له,O
369,،,O
369,وكان,O
369,أخوه,O
369,مرشده,O
369,،,O
369,والاتنين,O
369,كانوا,O
369,يقدرون,O
369,تعاليم,O
369,أمهم,O
369,.,O
370,لم,O
370,يتعرف,O
370,الجمهور,O
370,على,O
370,الرجل,O
370,اللي,O
370,يشار,O
370,إليه,O
370,غالبًا,O
370,بـ,O
370,',O
370,ابن,O
370,الإنسان,O
370,',O
370,.,O
371,ذهب,O
371,رسول,O
371,إلى,O
371,البلدة,O
371,المجاورة,O
371,.,O
372,وكل,O
372,ماوصل,O
372,الليل,O
372,،,O
372,وجد,O
372,نفسه,O
372,قريب,O
372,من,O
372,القبور,O
372,القديمة,O
372,،,O
372,حيث,O
372,الحجارة,O
372,باردة,O
372,ومخيفة,O
372,تحت,O
372,ضوء,O
372,القمر,O
372,.,O
373,جون,B-PERS
373,،,O
373,كونه,O
373,رجل,O
373,أعمال,O
373,ثري,O
373,،,O
373,ما,O
373,كان,O
373,يحس,O
373,بمثل,O
373,هالازعاج,O
373,قبل,O
373,كذا,O
373,.,O
374,يُذكر,O
374,أن,O
374,امرأة,O
374,حضرت,O
374,المعرض,O
374,،,O
374,وشاركت,O
374,لأول,O
374,مرة,O
374,في,O
374,تقاليد,O
374,البلدة,O
374,.,O
375,لما,O
375,مرت,O
375,هبة,O
375,الرياح,O
375,من,O
375,النافذة,O
375,المفتوحة,O
375,،,O
375,رفرفت,O
375,الستائر,O
375,الخضراء,O
375,.,O
376,في,O
376,هذه,O
376,اللحظة,O
376,العابرة,O
376,،,O
376,ظهر,O
376,بطل,O
376,مشهور,O
376,جدًا,O
376,،,O
376,وصداه,O
376,وأعماله,O
376,انتشرت,O
376,في,O
376,جميع,O
376,أنحاء,O
376,الأرض,O
376,.,O
377,بدأ,O
377,أجدادنا,O
377,حياتهم,O
377,في,O
377,هالمكان,O
377,بالذات,O
377,،,O
377,وكان,O
377,هنا,O
377,حيث,O
377,لقوا,O
377,رزق,O
377,حياتهم,O
377,.,O
378,بدل,O
378,ما,O
378,يتكلموا,O
378,،,O
378,يحفزون,O
378,روحهم,O
378,ويكملون,O
378,رغبتهم,O
378,في,O
378,النجاح,O
378,.,O
379,كانت,O
379,أغنية,O
379,الطائر,O
379,تعبيرًا,O
379,عن,O
379,الحب,O
379,لا,O
379,يقل,O
379,عن,O
379,السونيتة,O
379,.,O
380,ضحكته,O
380,هزّت,O
380,أرجاء,O
380,الغرفة,O
380,،,O
380,ثم,O
380,تحولت,O
380,إلى,O
380,صرخة,O
380,حادة,O
380,مثل,O
380,صرخة,O
380,الصقر,O
380,.,O
381,هالحدث,O
381,،,O
381,أعمال,O
381,الشغب,O
381,،,O
381,كان,O
381,شيء,O
381,قرأ,O
381,عنه,O
381,فقط,O
381,بالكلمات,O
381,.,O
382,الأسبوع,O
382,الماضي,O
382,،,O
382,كنا,O
382,بنرعى,O
382,جنب,O
382,النهر,O
382,،,O
382,وكان,O
382,علينا,O
382,نخلص,O
382,من,O
382,الدهون,O
382,من,O
382,اللحم,O
382,.,O
383,فعلا,O
383,،,O
383,هو,O
383,الحين,O
383,بسبب,O
383,شغله,O
383,الشاق,O
383,،,O
383,حر,O
383,في,O
383,إنه,O
383,يكون,O
383,رئيس,O
383,لنفسه,O
383,.,O
384,على,O
384,عكس,O
384,حياتها,O
384,السابقة,O
384,،,O
384,بدأت,O
384,تمتلك,O
384,القليل,O
384,من,O
384,الممتلكات,O
384,،,O
384,بس,O
384,بالتتابع,O
384,اكتسبت,O
384,أشياء,O
384,ذات,O
384,قيمة,O
384,كبيرة,O
384,.,O
385,في,O
385,الهدوء,O
385,هذا,O
385,،,O
385,كان,O
385,في,O
385,واحد,O
385,مصاب,O
385,بالمرض,O
385,،,O
385,بس,O
385,ماكان,O
385,عنده,O
385,طبيب,O
385,يرجعله,O
385,.,O
386,ويسأل,O
386,الخدم,O
386,،,O
386,وصوته,O
386,يهدّي,O
386,القلب,O
386,،,O
386,ويطلّ,O
386,الهدوء,O
386,في,O
386,الغرفة,O
386,.,O
387,وبالرغم,O
387,من,O
387,ذلك,O
387,،,O
387,ما,O
387,كان,O
387,في,O
387,يوم,O
387,بيمر,O
387,من,O
387,غير,O
387,حادث,O
387,.,O
388,ولكن,O
388,،,O
388,كيف,O
388,يقدر,O
388,،,O
388,بتفهمه,O
388,للحياة,O
388,والموت,O
388,،,O
388,يشوف,O
388,نفس,O
388,الفيلم,O
388,عدة,O
388,مرات,O
388,من,O
388,غير,O
388,ما,O
388,يسأل,O
388,نفسه,O
388,متى,O
388,جاي,O
388,التغيير,O
388,الحقيقي,O
388,؟,O
389,تذكرنا,O
389,بالنقص,O
389,في,O
389,مشروعنا,O
389,.,O
390,السؤال,O
390,ما,O
390,كان,O
390,عندهم,O
390,إذا,O
390,كانوا,O
390,يقدرون,O
390,يدافعون,O
390,عن,O
390,مهمتهم,O
390,،,O
390,بس,O
390,عن,O
390,إذا,O
390,كانوا,O
390,معدوين,O
390,قبل,O
390,يتخلىون,O
390,عنها,O
390,.,O
391,طبقهم,O
391,كان,O
391,مليئًا,O
391,بالفواكه,O
391,اللذيذة,O
391,.,O
392,على,O
392,هالأرض,O
392,،,O
392,قرب,O
392,الجدار,O
392,الحجري,O
392,القديم,O
392,،,O
392,كرمة,O
392,مثمرة,O
392,.,O
393,لما,O
393,اقتربت,O
393,من,O
393,القصر,O
393,القديم,O
393,،,O
393,لاحظت,O
393,الباب,O
393,الكبير,O
393,المهيب,O
393,.,O
393,إذا,O
393,قمت,O
393,بتسليم,O
393,المفتاح,O
393,،,O
393,بيتأرجح,O
393,الباب,O
393,بعيداً,O
393,،,O
393,وبيكشف,O
393,عن,O
393,غرفة,O
393,مضاءة,O
393,بنار,O
393,هادرة,O
393,.,O
394,يستخدمون,O
394,ما,O
394,لديهم,O
394,،,O
394,يحتاجون,O
394,للتحدث,O
394,مع,O
394,من,O
394,يجب,O
394,عليهم,O
394,التحدث,O
394,؟,O
395,سوف,O
395,تأتي,O
395,لجمع,O
395,البركات,O
395,،,O
395,تنبأت,O
395,لنفسي,O
395,.,O
396,رغم,O
396,الخوف,O
396,،,O
396,تجمعوا,O
396,في,O
396,الغرفة,O
396,مثل,O
396,الأحد,O
396,عشر,O
396,.,O
397,متى,O
397,راح,O
397,يصير,O
397,هالحدث,O
397,؟,O
398,العادي,O
398,ياكل,O
398,حصة,O
398,واحدة,O
398,من,O
398,الأكل,O
398,،,O
398,بس,O
398,البطل,O
398,يمكنه,O
398,ي,O
399,صورة,O
399,الذكريات,O
399,خلت,O
399,قلبي,O
399,يفرح,O
399,،,O
399,وقلت,O
399,للغرفة,O
399,:,O
399,',O
399,أرى,O
399,الجمال,O
399,في,O
399,هالذكريات,O
399,.,O
399,',O
400,ومع,O
400,ذلك,O
400,،,O
400,يمكنه,O
400,أن,O
400,يظهر,O
400,الرحمة,O
400,حتى,O
400,لأكثر,O
400,الأشخاص,O
400,ظلماً,O
400,،,O
400,مدركًا,O
400,أن,O
400,لكل,O
400,شخص,O
400,القدرة,O
400,على,O
400,التغيير,O
400,.,O
401,أنت,O
401,تبغي,O
401,تكون,O
401,صخرة,O
401,هذه,O
401,العيلة,O
401,،,O
401,بس,O
401,بدون,O
401,ما,O
401,تفتح,O
401,تلك,O
401,الباب,O
401,،,O
401,مش,O
401,حتكون,O
401,كذلك,O
401,.,O
402,نقلت,O
402,الأم,O
402,جوائز,O
402,ابنتها,O
402,إلى,O
402,مكان,O
402,أكثر,O
402,بروزًا,O
402,في,O
402,غرفة,O
402,المعيشة,O
402,.,O
403,تحت,O
403,سلطة,O
403,شيخ,O
403,القرية,O
403,،,O
403,تم,O
403,بناء,O
403,مأوى,O
403,بسرعة,O
403,.,O
404,ظل,O
404,ملتزم,O
404,بواجبه,O
404,،,O
404,وبطريقة,O
404,مش,O
404,فقط,O
404,عن,O
404,الحماية,O
404,،,O
404,بس,O
404,كمان,O
404,عن,O
404,الحفاظ,O
404,على,O
404,التاريخ,O
404,.,O
405,بالرغم,O
405,من,O
405,الأخطار,O
405,اللي,O
405,كان,O
405,يواجهها,O
405,كل,O
405,يوم,O
405,،,O
405,ما,O
405,كان,O
405,خايف,O
405,.,O
406,ببساطة,O
406,وضع,O
406,ملاحظاته,O
406,جانباً,O
406,وبدأ,O
406,يحكي,O
406,من,O
406,القلب,O
406,.,O
407,ولدي,O
407,درس,O
407,القانون,O
407,وكان,O
407,يحترم,O
407,المهنة,O
407,بشدة,O
407,.,O
408,كان,O
408,عاري,O
408,،,O
408,والنسيم,O
408,البارد,O
408,جعله,O
408,يرتجف,O
408,.,O
409,كانوا,O
409,يرحبون,O
409,به,O
409,قبل,O
409,الغروب,O
409,،,O
409,وكانوا,O
409,يستمعون,O
409,إلى,O
409,تعاليمه,O
410,ولكن,O
410,ما,O
410,كان,O
410,فيه,O
410,نتيجة,O
410,إلا,O
410,وهي,O
410,تتضمن,O
410,الألم,O
410,،,O
410,بغض,O
410,النظر,O
410,عن,O
410,طريقة,O
410,اختياره,O
410,للتعبير,O
410,عنه,O
410,.,O
411,فجأة,O
411,،,O
411,خرج,O
411,رجل,O
411,غامض,O
411,ثري,O
411,،,O
411,وصارت,O
411,خائفة,O
411,.,O
412,ردًا,O
412,على,O
412,ذلك,O
412,،,O
412,أخبرها,O
412,عن,O
412,قصة,O
412,الشبح,O
412,اللي,O
412,يبكي,O
412,جنب,O
412,البحيرة,O
412,،,O
412,قصة,O
412,كانت,O
412,مختلفة,O
412,تمامًا,O
412,عن,O
412,توقعاتها,O
412,الهادئة,O
412,.,O
413,وقفت,O
413,الآلة,O
413,وصوت,O
413,الرياح,O
413,العاتية,O
413,ملأ,O
413,الغرفة,O
413,.,O
414,مع,O
414,اقتراب,O
414,المساء,O
414,،,O
414,تحولت,O
414,استعدادات,O
414,جون,B-PERS
414,إلى,O
414,مسألة,O
414,أين,O
414,بيجد,O
414,نفسه,O
414,.,O
415,مرة,O
415,ثانية,O
415,،,O
415,لو,O
415,شاف,O
415,النار,O
415,المدمرة,O
415,،,O
415,ووعد,O
415,الحياة,O
415,الأبدية,O
415,،,O
415,وعواقب,O
415,أفعاله,O
415,،,O
415,راح,O
415,يكون,O
415,أكثر,O
415,عزم,O
415,على,O
415,اختيار,O
415,الطريق,O
415,الصحيح,O
415,.,O
416,لأنه,O
416,حاول,O
416,مرة,O
416,ثانية,O
416,،,O
416,صار,O
416,عقل,O
416,جون,B-PERS
416,،,O
416,أغلى,O
416,شيء,O
416,عنده,O
416,،,O
416,أحسن,O
416,جزء,O
416,في,O
416,حياته,O
416,.,O
417,كان,O
417,الطبق,O
417,الخاص,O
417,بالطاهي,O
417,،,O
417,اللي,O
417,هو,O
417,حاوية,O
417,فيها,O
417,قاع,O
417,مسطح,O
417,وضحل,O
417,ممتليء,O
417,بمجموعة,O
417,من,O
417,المكونات,O
417,الغريبة,O
417,،,O
417,هو,O
417,موضوع,O
417,الحديث,O
417,في,O
417,البلدة,O
417,.,O
418,هل,O
418,يقدر,O
418,تيمي,B-PERS
418,يرفع,O
418,سيارته,O
418,اللعبة,O
418,بسرعة,O
418,؟,O
419,هل,O
419,المعرض,O
419,يشمل,O
419,كل,O
419,شخص,O
419,ييي,O
419,إلى,O
419,البلدة,O
419,؟,O
420,هل,O
420,ينبغي,O
420,علينا,O
420,نتوافق,O
420,نبقي,O
420,هالموضوع,O
420,بينا,O
420,؟,O
421,كنت,O
421,أنا,O
421,اللي,O
421,جابت,O
421,لهم,O
421,شعور,O
421,المغامرة,O
421,،,O
421,وقررت,O
