Sentence_ID,sentence,Tokens,POS_Tags,Dialect
3860,لا علينا,"['لا', 'علينا']","['PART', 'PRON']",Morocco
1877,بهاذا لو نيفو اسو ماعندها ما تدي هاذا ل عام يا سي مدوار,"['بهاذا', 'لو', 'نيفو', 'اسو', 'ماعندها', 'ما', 'تدي', 'هاذا', 'ل', 'عام', 'يا', 'سي', 'مدوار']","['NOUN', 'DET', 'NOUN', 'PROPN', 'ADP', 'PART', 'VERB', 'PRON', 'DET', 'NOUN', 'INTJ', 'NOUN', 'PROPN']",Tunisia
1013,فيف ل الجيري اي ربي معاك رفيق,"['فيف', 'ل', 'الجيري', 'اي', 'ربي', 'معاك', 'رفيق']","['INTJ', 'DET', 'PROPN', 'CCONJ', 'NOUN', 'PRON', 'PROPN']",Tunisia
1474,عاش ال مروك,"['عاش', 'ال', 'مروك']","['VERB', 'DET', 'PROPN']",Tunisia
4440,لازم تعرفو يا اخواني بلي ال انسان لازم يدارع على شرف ديالو و كي شنا نعيمة تتنحڨر ماحملناهاش هادا ما كان,"['لازم', 'تعرفو', 'يا', 'اخواني', 'بلي', 'ال', 'انسان', 'لازم', 'يدارع', 'على', 'شرف', 'ديالو', 'و', 'كي', 'شنا', 'نعيمة', 'تتنحڨر', 'ماحملناهاش', 'هادا', 'ما', 'كان']","['VERB', 'VERB', 'INTJ', 'NOUN', 'PRON', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'PRON', 'CCONJ', 'ADV', 'VERB', 'PROPN', 'VERB', 'VERB', 'PRON', 'PART', 'VERB']",Algeria
4517,بور موا دوروني في الراي ; ماكانش كيما اسيستام تع سي يل هواري الله يرحمو ال عامل برك نفوطيو على مشروع حل ال برلمان جو سوي سور كو بلوس دو 100 بور 100 يعرفو يديهم,"['بور', 'موا', 'دوروني', 'في', 'الراي', ';', 'ماكانش', 'كيما', 'اسيستام', 'تع', 'سي', 'يل', 'هواري', 'الله', 'يرحمو', 'ال', 'عامل', 'برك', 'نفوطيو', 'على', 'مشروع', 'حل', 'ال', 'برلمان', 'جو', 'سوي', 'سور', 'كو', 'بلوس', 'دو', '100', 'بور', '100', 'يعرفو', 'يديهم']","['ADP', 'PRON', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADV', 'VERB', 'ADP', 'NOUN', 'NOUN', 'DET', 'NOUN', 'PRON', 'VERB', 'ADJ', 'SCONJ', 'ADV', 'ADP', 'NUM', 'ADP', 'NUM', 'VERB', 'NOUN']",Tunisia
3418,معاك يا سعدان حتى لو نخسرو فيف ل الجيري,"['معاك', 'يا', 'سعدان', 'حتى', 'لو', 'نخسرو', 'فيف', 'ل', 'الجيري']","['PRON', 'INTJ', 'PROPN', 'ADV', 'SCONJ', 'VERB', 'INTJ', 'DET', 'PROPN']",Tunisia
2793,برافو لي جان رانا معاكم ڨع,"['برافو', 'لي', 'جان', 'رانا', 'معاكم', 'ڨع']","['INTJ', 'DET', 'NOUN', 'VERB', 'PRON', 'ADV']",Algeria
2,سلام عليكم نشالله لو بوديوم اي لي ميداي دو اور,"['سلام', 'عليكم', 'نشالله', 'لو', 'بوديوم', 'اي', 'لي', 'ميداي', 'دو', 'اور']","['NOUN', 'PRON', 'INTJ', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN']",Libya
M2S27,طلعت ف دروج و وصلت مام لا زون روج,"['طلعت', 'ف', 'دروج', 'و', 'وصلت', 'مام', 'لا', 'زون', 'روج']","['VERB', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADV', 'DET', 'NOUN', 'ADJ']",Morocco
4572,اول مرة ديرو حاجة تصلح في حياتكم مي يكثر خيركم علقولي حل,"['اول', 'مرة', 'ديرو', 'حاجة', 'تصلح', 'في', 'حياتكم', 'مي', 'يكثر', 'خيركم', 'علقولي', 'حل']","['ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADV', 'NOUN']",Algeria
3827,اسرائيليان سا في ريان بويسك ايل ي ا بوكو دو جووار فليسطينيين لعبو ف عندهم يا جماعة سي با لي بري كي سو شير والله ياسر مانعرف مع دا ال هم كل وقتاه واحد يحقق لي غاف تاعو,"['اسرائيليان', 'سا', 'في', 'ريان', 'بويسك', 'ايل', 'ي', 'ا', 'بوكو', 'دو', 'جووار', 'فليسطينيين', 'لعبو', 'ف', 'عندهم', 'يا', 'جماعة', 'سي', 'با', 'لي', 'بري', 'كي', 'سو', 'شير', 'والله', 'ياسر', 'مانعرف', 'مع', 'دا', 'ال', 'هم', 'كل', 'وقتاه', 'واحد', 'يحقق', 'لي', 'غاف', 'تاعو']","['ADJ', 'PRON', 'VERB', 'ADV', 'SCONJ', 'PRON', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADP', 'PRON', 'INTJ', 'NOUN', 'VERB', 'ADV', 'DET', 'NOUN', 'PRON', 'VERB', 'ADJ', 'INTJ', 'PROPN', 'VERB', 'ADP', 'PRON', 'DET', 'NOUN', 'DET', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'PRON']",Tunisia
M4S49,ل بلاد سا يي ـ اني درتلها براكاج ا ل اطاليان,"['ل', 'بلاد', 'سا', 'يي', 'ـ', 'اني', 'درتلها', 'براكاج', 'ا', 'ل', 'اطاليان']","['DET', 'NOUN', 'PRON', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN']",Morocco
2332,اه يا مراد دربوك ب عينكم ترجع ليامات,"['اه', 'يا', 'مراد', 'دربوك', 'ب', 'عينكم', 'ترجع', 'ليامات']","['INTJ', 'INTJ', 'PROPN', 'VERB', 'ADP', 'NOUN', 'VERB', 'NOUN']",Tunisia
1714,ال هدرة لو 7 ها خويا نشالله نربحوكم ب 20 حنا عندنا جمهور يا نربحوكم يا تموتو,"['ال', 'هدرة', 'لو', '7', 'ها', 'خويا', 'نشالله', 'نربحوكم', 'ب', '20', 'حنا', 'عندنا', 'جمهور', 'يا', 'نربحوكم', 'يا', 'تموتو']","['DET', 'NOUN', 'DET', 'NOUN', 'INTJ', 'NOUN', 'INTJ', 'VERB', 'ADP', 'NOUN', 'ADV', 'PRON', 'NOUN', 'CCONJ', 'VERB', 'CCONJ', 'VERB']",Morocco
4409,مراد مغني والله يستهل يلعب لا كوب دو موند يا لي الجيريان دعيو معانا اي قولو ياربي يشفيه,"['مراد', 'مغني', 'والله', 'يستهل', 'يلعب', 'لا', 'كوب', 'دو', 'موند', 'يا', 'لي', 'الجيريان', 'دعيو', 'معانا', 'اي', 'قولو', 'ياربي', 'يشفيه']","['PROPN', 'PROPN', 'INTJ', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'INTJ', 'DET', 'ADJ', 'VERB', 'PRON', 'CCONJ', 'VERB', 'NOUN', 'VERB']",Tunisia
4511,معاك SOLO16DZRak فور,"['معاك', 'SOLO16DZRak', 'فور']","['PRON', 'PROPN', 'ADJ']",Egypt
3680,تبقاو جرذان و جراثيم ام عالم يا جهلاء يا رب ل الجيري 130 عام و هي تخرج فرانسا و جرذان ال ليبيين يعيطولهم تقول عليكم ڨاع دي امام و نتوما حاجة و ماشي عارفينها,"['تبقاو', 'جرذان', 'و', 'جراثيم', 'ام', 'عالم', 'يا', 'جهلاء', 'يا', 'رب', 'ل', 'الجيري', '130', 'عام', 'و', 'هي', 'تخرج', 'فرانسا', 'و', 'جرذان', 'ال', 'ليبيين', 'يعيطولهم', 'تقول', 'عليكم', 'ڨاع', 'دي', 'امام', 'و', 'نتوما', 'حاجة', 'و', 'ماشي', 'عارفينها']","['VERB', 'PROPN', 'CCONJ', 'NOUN', 'DET', 'NOUN', 'INTJ', 'ADJ', 'INTJ', 'NOUN', 'DET', 'PROPN', 'NOUN', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'PROPN', 'CCONJ', 'PROPN', 'DET', 'ADJ', 'VERB', 'VERB', 'PRON', 'ADV', 'DET', 'NOUN', 'CCONJ', 'PRON', 'NOUN', 'CCONJ', 'PART', 'VERB']",Tunisia
3803,ماعندنا مانقولو او فون دو نو كور اون دي الله يجعل ال خير باسك فريمو عيينا,"['ماعندنا', 'مانقولو', 'او', 'فون', 'دو', 'نو', 'كور', 'اون', 'دي', 'الله', 'يجعل', 'ال', 'خير', 'باسك', 'فريمو', 'عيينا']","['ADP', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'PROPN', 'VERB', 'DET', 'NOUN', 'SCONJ', 'ADV', 'VERB']",Tunisia
2160,مانستحقوش بارسوكو كون عيطولك ل ايكيب ناسيونال فرانس ماتراطيش كاس توا,"['مانستحقوش', 'بارسوكو', 'كون', 'عيطولك', 'ل', 'ايكيب', 'ناسيونال', 'فرانس', 'ماتراطيش', 'كاس', 'توا']","['VERB', 'SCONJ', 'VERB', 'VERB', 'DET', 'NOUN', 'ADJ', 'PROPN', 'VERB', 'VERB', 'PRON']",Tunisia
M4S46,شاك فين 6 موا زيد عاود هاد ل افير,"['شاك', 'فين', '6', 'موا', 'زيد', 'عاود', 'هاد', 'ل', 'افير']","['DET', 'NOUN', 'DET', 'NOUN', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN']",Morocco
1264,حنا جينهم ساهلين ديريكت عاقبونا و ل مصاروا مازال بفففف ياخي,"['حنا', 'جينهم', 'ساهلين', 'ديريكت', 'عاقبونا', 'و', 'ل', 'مصاروا', 'مازال', 'بفففف', 'ياخي']","['PRON', 'VERB', 'ADJ', 'ADJ', 'VERB', 'CCONJ', 'DET', 'NOUN', 'VERB', 'INTJ', 'INTJ']",Morocco
4657,شابة بزاف هادي زيزو عندك الحق ديجا ذبحوه راهو مكونجلي كاش نهار يجبدوه يبيعوه,"['شابة', 'بزاف', 'هادي', 'زيزو', 'عندك', 'الحق', 'ديجا', 'ذبحوه', 'راهو', 'مكونجلي', 'كاش', 'نهار', 'يجبدوه', 'يبيعوه']","['ADJ', 'ADV', 'PRON', 'PROPN', 'PRON', 'NOUN', 'ADV', 'VERB', 'VERB', 'ADJ', 'ADV', 'NOUN', 'VERB', 'VERB']",Morocco
2539,الإتحاد الرياضي لمدينة الجزائر لازم بوت هور جو لوكان ماماركاش العيفاوي لوكان مازال لو ماتش يلعب حتى لا بروشين جورني,"['الإتحاد الرياضي لمدينة الجزائر', 'لازم', 'بوت', 'هور', 'جو', 'لوكان', 'ماماركاش', 'العيفاوي', 'لوكان', 'مازال', 'لو', 'ماتش', 'يلعب', 'حتى', 'لا', 'بروشين', 'جورني']","['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'VERB', 'PROPN', 'SCONJ', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN']",Algeria
4490,نتمنالك ال شفاء ال عاجل من عند الله خلي امانك قاوي ماتنساش لو ميراكل دي وسيلة ف بهجة انا مع ال عسر يسرا و لالجيري اي توت ما فامي تو سوتيا,"['نتمنالك', 'ال', 'شفاء', 'ال', 'عاجل', 'من', 'عند', 'الله', 'خلي', 'امانك', 'قاوي', 'ماتنساش', 'لو', 'ميراكل', 'دي', 'وسيلة', 'ف', 'بهجة', 'انا', 'مع', 'ال', 'عسر', 'يسرا', 'و', 'لالجيري', 'اي', 'توت', 'ما', 'فامي', 'تو', 'سوتيا']","['VERB', 'DET', 'NOUN', 'DET', 'ADJ', 'ADP', 'ADP', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'PROPN', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PRON', 'VERB']",Tunisia
85,ال حاجة 1 راك باين ماكش مصري و ال حاجة 2 البريزيل و طلاين درتو معاهم سكور و ال ماريكان ????????????????????,"['ال', 'حاجة', '1', 'راك', 'باين', 'ماكش', 'مصري', 'و', 'ال', 'حاجة', '2', 'البريزيل', 'و', 'طلاين', 'درتو', 'معاهم', 'سكور', 'و', 'ال', 'ماريكان', '????????????????????']","['DET', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'VERB', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'PROPN', 'CCONJ', 'ADJ', 'VERB', 'PRON', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'PUNCT']",Tunisia
M4S72,كنت قادر مام نكالي ال حيط طول ال نهار,"['كنت', 'قادر', 'مام', 'نكالي', 'ال', 'حيط', 'طول', 'ال', 'نهار']","['VERB', 'ADJ', 'ADV', 'VERB', 'DET', 'NOUN', 'ADV', 'DET', 'NOUN']",Tunisia
9348,انشالله نربحو ربي مع ل ايكيب ديالنا,"['انشالله', 'نربحو', 'ربي', 'مع', 'ل', 'ايكيب', 'ديالنا']","['INTJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON']",Morocco
2337,انا نقول 3 / 1 بور ل الجيري اي ل ايجيبت تروح الدز معاهم,"['انا', 'نقول', '3', '/', '1', 'بور', 'ل', 'الجيري', 'اي', 'ل', 'ايجيبت', 'تروح', 'الدز', 'معاهم']","['PRON', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'PROPN', 'CCONJ', 'DET', 'PROPN', 'VERB', 'NOUN', 'PRON']",Libya
4411,معاك يا خضرة وهادا عام عامنا,"['معاك', 'يا', 'خضرة', 'وهادا', 'عام', 'عامنا']","['PRON', 'INTJ', 'PROPN', 'PRON', 'NOUN', 'NOUN']",Morocco
M2S25,شكون ماعمبالوش ف راپ اني مرهوش,"['شكون', 'ماعمبالوش', 'ف', 'راپ', 'اني', 'مرهوش']","['ADV', 'VERB', 'ADP', 'NOUN', 'PRON', 'VERB']",Tunisia
4207,ووووو فيف ولد عباس هاداك ما يليق لا الاه الا الله محمد رسول الله ( صلى الله عليه و سلم ),"['ووووو', 'فيف', 'ولد', 'عباس', 'هاداك', 'ما', 'يليق', 'لا', 'الاه', 'الا', 'الله', 'محمد', 'رسول', 'الله', '(', 'صلى', 'الله', 'عليه', 'و', 'سلم', ')']","['INTJ', 'INTJ', 'NOUN', 'PROPN', 'PRON', 'PART', 'VERB', 'PART', 'PROPN', 'PART', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PUNCT', 'VERB', 'PROPN', 'PRON', 'CCONJ', 'NOUN', 'PUNCT']",Morocco
3520,تو ا ريزو بن بوزيد عادو مايقراوش,"['تو', 'ا', 'ريزو', 'بن', 'بوزيد', 'عادو', 'مايقراوش']","['PRON', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'ADV', 'VERB']",Tunisia
4601,نيميرو 2 نتا ماشالله ادا مالقاوش وين يروحو يجو عندنا البيض بلاد الكرم,"['نيميرو', '2', 'نتا', 'ماشالله', 'ادا', 'مالقاوش', 'وين', 'يروحو', 'يجو', 'عندنا', 'البيض', 'بلاد', 'الكرم']","['NOUN', 'ADJ', 'PRON', 'ADJ', 'SCONJ', 'VERB', 'ADV', 'VERB', 'VERB', 'PRON', 'NOUN', 'NOUN', 'ADJ']",Algeria
4284,عندي 47 سنا يا جولي سيلتوبلي تبنايني جو سوي ليبر دو توت اونڨاجمو,"['عندي', '47', 'سنا', 'يا', 'جولي', 'سيلتوبلي', 'تبنايني', 'جو', 'سوي', 'ليبر', 'دو', 'توت', 'اونڨاجمو']","['PRON', 'DET', 'NOUN', 'INTJ', 'ADJ', 'INTJ', 'VERB', 'PRON', 'VERB', 'ADJ', 'ADP', 'ADV', 'NOUN']",Tunisia
4588,ايل فو دير كو ايل فون فينير اون الجيري بور باسي شهر العسل حنا شتاراحلنا فيهم يتزوجو ولا يڨعدو,"['ايل', 'فو', 'دير', 'كو', 'ايل', 'فون', 'فينير', 'اون', 'الجيري', 'بور', 'باسي', 'شهر', 'العسل', 'حنا', 'شتاراحلنا', 'فيهم', 'يتزوجو', 'ولا', 'يڨعدو']","['PRON', 'VERB', 'VERB', 'SCONJ', 'PRON', 'VERB', 'VERB', 'ADP', 'PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADV', 'VERB', 'PRON', 'VERB', 'CCONJ', 'VERB']",Tunisia
2947,سلام عليكم موا جو كروا با كو اين موتون كوترا 8000 دينار,"['سلام', 'عليكم', 'موا', 'جو', 'كروا', 'با', 'كو', 'اين', 'موتون', 'كوترا', '8000', 'دينار']","['NOUN', 'PRON', 'PRON', 'PRON', 'VERB', 'ADV', 'SCONJ', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN']",Morocco
1774,ميرسي زيزو نطلبو حاجة منك برك اوقف مع ليكيب نتعنا برك لازم _ واحد كيما نتا تعاونهم ميرسي,"['ميرسي', 'زيزو', 'نطلبو', 'حاجة', 'منك', 'برك', 'اوقف', 'مع', 'ليكيب', 'نتعنا', 'برك', 'لازم', '_', 'واحد', 'كيما', 'نتا', 'تعاونهم', 'ميرسي']","['INTJ', 'PROPN', 'VERB', 'NOUN', 'PRON', 'ADV', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADV', 'VERB', 'X', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'INTJ']",Tunisia
3979,ربي يجيب ال خير ل ال جميع نشالله و لي تلعب مليح تربح بون شانس بور تو,"['ربي', 'يجيب', 'ال', 'خير', 'ل', 'ال', 'جميع', 'نشالله', 'و', 'لي', 'تلعب', 'مليح', 'تربح', 'بون', 'شانس', 'بور', 'تو']","['NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'INTJ', 'CCONJ', 'PRON', 'VERB', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADV']",Tunisia
4695,سي دي باربار ايل سون بير كو دي انيمو حسابهم عند ربي كبير !!,"['سي', 'دي', 'باربار', 'ايل', 'سون', 'بير', 'كو', 'دي', 'انيمو', 'حسابهم', 'عند', 'ربي', 'كبير !!']","['VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'ADJ', 'SCONJ', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ']",Iraq
104,خطونا ما زعاقة و تبهدايل,"['خطونا', 'ما', 'زعاقة', 'و', 'تبهدايل']","['VERB', 'PART', 'NOUN', 'CCONJ', 'NOUN']",Tunisia
4562,يا جماعة صحا فطوركم,"['يا', 'جماعة', 'صحا', 'فطوركم']","['INTJ', 'NOUN', 'NOUN', 'NOUN']",Algeria
4553,نكره فرانسا لاكن لاكن راهي بلاد عادل حق نحب الجزاير لاكن راهي بلاد ضلم و حڨرة بن عمي,"['نكره', 'فرانسا', 'لاكن', 'لاكن', 'راهي', 'بلاد', 'عادل', 'حق', 'نحب', 'الجزاير', 'لاكن', 'راهي', 'بلاد', 'ضلم', 'و', 'حڨرة', 'بن', 'عمي']","['VERB', 'PROPN', 'CCONJ', 'CCONJ', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'PROPN', 'PROPN']",Libya
3341,الله لا تربحكم شنشفتونا عيب عليكم حنا حاجة ماوصلناها من هادي ال عتب,"['الله', 'لا', 'تربحكم', 'شنشفتونا', 'عيب', 'عليكم', 'حنا', 'حاجة', 'ماوصلناها', 'من', 'هادي', 'ال', 'عتب']","['PROPN', 'PART', 'VERB', 'VERB', 'NOUN', 'PRON', 'PRON', 'NOUN', 'VERB', 'ADP', 'PRON', 'DET', 'NOUN']",Morocco
4211,ولادنا ما يموتوش على جال ال بالون نتوما كل عام عندكم 5 مور سي سو ن اي با بلوس,"['ولادنا', 'ما', 'يموتوش', 'على', 'جال', 'ال', 'بالون', 'نتوما', 'كل', 'عام', 'عندكم', '5', 'مور', 'سي', 'سو', 'ن', 'اي', 'با', 'بلوس']","['NOUN', 'PART', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'PRON', 'ADV', 'NOUN', 'PRON', 'DET', 'NOUN', 'SCONJ', 'PRON', 'ADV', 'VERB', 'ADV', 'ADV']",Tunisia
1931,نشالله يتعلم لو كونطرول برك,"['نشالله', 'يتعلم', 'لو', 'كونطرول', 'برك']","['INTJ', 'VERB', 'DET', 'NOUN', 'ADV']",Tunisia
4054,فيف مولودية ني عنجر ني مسعودي سي لو مولودية كي راست,"['فيف', 'مولودية', 'ني', 'عنجر', 'ني', 'مسعودي', 'سي', 'لو', 'مولودية', 'كي', 'راست']","['INTJ', 'PROPN', 'ADV', 'PROPN', 'ADV', 'PROPN', 'VERB', 'DET', 'PROPN', 'PRON', 'VERB']",Tunisia
2410,و كاين واحد اخر يلعب في لا فرانس ( بوست 3 ) مليح بل بزاف نسيت اسمو,"['و', 'كاين', 'واحد', 'اخر', 'يلعب', 'في', 'لا', 'فرانس', '(', 'بوست', '3', ')', 'مليح', 'بل', 'بزاف', 'نسيت', 'اسمو']","['CCONJ', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'ADJ', 'ADP', 'ADV', 'VERB', 'NOUN']",Algeria
4643,مخلوفة نشالله لمرة جاية و انشالله يدو تيتر هاد العام,"['مخلوفة', 'نشالله', 'لمرة', 'جاية', 'و', 'انشالله', 'يدو', 'تيتر', 'هاد', 'العام']","['ADJ', 'INTJ', 'NOUN', 'ADJ', 'CCONJ', 'INTJ', 'VERB', 'NOUN', 'PRON', 'NOUN']",Morocco
2450,سالو سافا موا سفيان نشالله ال رابطة تنحي ماتش اويكلو افيك حمراوة و مولودية وهران,"['سالو', 'سافا', 'موا', 'سفيان', 'نشالله', 'ال', 'رابطة', 'تنحي', 'ماتش', 'اويكلو', 'افيك', 'حمراوة', 'و', 'مولودية وهران']","['INTJ', 'INTJ', 'PRON', 'PROPN', 'INTJ', 'DET', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'CCONJ', 'PROPN']",Tunisia
4525,نتمنا لهو التوفيق و رمضان مبارك لكل الشعب الاسلامي جميعا,"['نتمنا', 'لهو', 'التوفيق', 'و', 'رمضان', 'مبارك', 'لكل', 'الشعب', 'الاسلامي', 'جميعا']","['VERB', 'PRON', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'ADV', 'NOUN', 'ADJ', 'ADV']",Algeria
4186,لا تسبو ال عرب لان ال رسول عربي و ليس جزائري اتقو الله في ما تقولون,"['لا', 'تسبو', 'ال', 'عرب', 'لان', 'ال', 'رسول', 'عربي', 'و', 'ليس', 'جزائري', 'اتقو', 'الله', 'في', 'ما', 'تقولون']","['PART', 'VERB', 'DET', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'PART', 'ADJ', 'VERB', 'PROPN', 'ADP', 'PRON', 'VERB']",Tunisia
4468,حبابك انت يا صاحب تعليق 1 حنا لي بربر ما عندنا حتى علاقة معاهم انشر يا شروق للمرة الاولى,"['حبابك', 'انت', 'يا', 'صاحب', 'تعليق', '1', 'حنا', 'لي', 'بربر', 'ما', 'عندنا', 'حتى', 'علاقة', 'معاهم', 'انشر', 'يا', 'شروق', 'للمرة', 'الاولى']","['NOUN', 'PRON', 'INTJ', 'NOUN', 'NOUN', 'ADJ', 'PRON', 'DET', 'NOUN', 'PART', 'PRON', 'ADV', 'NOUN', 'PRON', 'VERB', 'INTJ', 'PROPN', 'NOUN', 'ADJ']",Tunisia
M2S35,صح صح اني حاب دركا نحارب بي ال كاتبة,"['صح', 'صح', 'اني', 'حاب', 'دركا', 'نحارب', 'بي', 'ال', 'كاتبة']","['ADJ', 'ADJ', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN']",Libya
572,ابن عمي لي دينوسور عايشين معانا و حنا ماعلابالناش !,"['ابن', 'عمي', 'لي', 'دينوسور', 'عايشين', 'معانا', 'و', 'حنا', 'ماعلابالناش', '!']","['NOUN', 'NOUN', 'DET', 'NOUN', 'ADJ', 'PRON', 'CCONJ', 'PRON', 'NOUN', 'PUNCT']",Morocco
2600,واش كاينا عندكم حتى نتوما فيل دو كازابلانكا !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"['واش', 'كاينا', 'عندكم', 'حتى', 'نتوما', 'فيل', 'دو', 'كازابلانكا', '!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!']","['ADV', 'VERB', 'PRON', 'ADV', 'PRON', 'NOUN', 'ADP', 'PROPN', 'PUNCT']",Morocco
3407,جو سوي اون كلاس دو _ فيلو جو سي با باندو لي ايڨزاما ل اينفراستروكتور او لو كوريكتور,"['جو', 'سوي', 'اون', 'كلاس', 'دو', '_', 'فيلو', 'جو', 'سي', 'با', 'باندو', 'لي', 'ايڨزاما', 'ل', 'اينفراستروكتور', 'او', 'لو', 'كوريكتور']","['PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADV', 'DET', 'NOUN', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN']",Tunisia
3849,يستاهلو هاد ل بنات بويسك طماعين اون بلوس اخالفو ال شرع ال عادات,"['يستاهلو', 'هاد', 'ل', 'بنات', 'بويسك', 'طماعين', 'اون', 'بلوس', 'اخالفو', 'ال', 'شرع', 'ال', 'عادات']","['VERB', 'DET', 'DET', 'NOUN', 'SCONJ', 'ADJ', 'ADV', 'ADV', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN']",Iraq
3993,وي كاينا منها انا عايش في الدوحة‎ لي الجيريان غير جايبينها تحواس و شوبينغ,"['وي', 'كاينا', 'منها', 'انا', 'عايش', 'في', 'الدوحة\u200e', 'لي', 'الجيريان', 'غير', 'جايبينها', 'تحواس', 'و', 'شوبينغ']","['INTJ', 'VERB', 'PRON', 'PRON', 'ADJ', 'ADP', 'PROPN', 'DET', 'NOUN', 'PART', 'VERB', 'NOUN', 'X', 'NOUN']",Morocco
2073,يا جماعة من حقكم تهاجرو مي ما تريسكيوش,"['يا', 'جماعة', 'من', 'حقكم', 'تهاجرو', 'مي', 'ما', 'تريسكيوش']","['INTJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'CCONJ', 'PART', 'VERB']",Libya
3683,يا ودي عندك ال معرفة و لا كارت تع ال عسكر تخدم ماعندكش روح كيل ال حيوط ولا احرڨ,"['يا', 'ودي', 'عندك', 'ال', 'معرفة', 'و', 'لا', 'كارت', 'تع', 'ال', 'عسكر', 'تخدم', 'ماعندكش', 'روح', 'كيل', 'ال', 'حيوط', 'ولا', 'احرڨ']","['INTJ', 'NOUN', 'PRON', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'VERB', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB']",Tunisia
4656,مرحبا بك في بلدك الجزاير وعاشت اناشيدك يا يوسف,"['مرحبا', 'بك', 'في', 'بلدك', 'الجزاير', 'وعاشت', 'اناشيدك', 'يا', 'يوسف']","['INTJ', 'PRON', 'ADP', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'INTJ', 'PROPN']",Oman
