Sentence_ID,sentence,Tokens,POS_Tags,Dialect
251,عدم قبول الرأي الآخر هو من أهمّ الأعراض التي تظهر على الشخص المُتعصِّب رياضيا . حيث يقاطع الحوار و يظهر المُعارَضة الشديدة لرأي الآخر ؛,"['عدم', 'قبول', 'الرأي', 'الآخر', 'هو', 'من', 'أهمّ', 'الأعراض', 'التي', 'تظهر', 'على', 'الشخص', 'المُتعصِّب', 'رياضيا', '.', 'حيث', 'يقاطع', 'الحوار', 'و', 'يظهر', 'المُعارَضة', 'الشديدة', 'لرأي', 'الآخر', '؛']","['NOUN', 'NOUN', 'NOUN', 'ADJ', 'PRON', 'ADP', 'ADJ', 'NOUN', 'DET', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']",Saudi Arabia
252,لأنّه يرى أنّ رأي ه لا يَصبُّ في مصلحة الجهة التي يُشجِّع ها .,"['لأنّه', 'يرى', 'أنّ', 'رأي', 'ه', 'لا', 'يَصبُّ', 'في', 'مصلحة', 'الجهة', 'التي', 'يُشجِّع', 'ها', '.']","['X', 'VERB', 'CCONJ', 'NOUN', 'PRON', 'PART', 'VERB', 'ADP', 'NOUN', 'NOUN', 'DET', 'VERB', 'PRON', 'PUNCT']",Oman
253,التحيُّز ل الرأي الشخصي ي : يتمسَّك الشخص المُتعصِّب برأي ه ويُدافع عن ه ويتحيَّز ل ه سواء أ كان على حق أم لا . عدم التمتُّع ب الروح الرياضيّة : لا يملك الشخص المُتعصِّب ، الصفة التي يُطلقُ ها الرياضيون على أنفس هم و هي الروح الرياضية إذ إنّ ها تُعبِّر عن التسامح ، و التعاون بين الرياضيّين ، و تهدف إلى إيجاد بيئة رياضية خالية من العنف ، والتعصُّب .,"['التحيُّز', 'ل', 'الرأي', 'الشخصي', 'ي', ':', 'يتمسَّك', 'الشخص', 'المُتعصِّب', 'برأي', 'ه', 'ويُدافع', 'عن', 'ه', 'ويتحيَّز', 'ل', 'ه', 'سواء', 'أ', 'كان', 'على', 'حق', 'أم', 'لا', '.', 'عدم', 'التمتُّع', 'ب', 'الروح', 'الرياضيّة', ':', 'لا', 'يملك', 'الشخص', 'المُتعصِّب', '،', 'الصفة', 'التي', 'يُطلقُ', 'ها', 'الرياضيون', 'على', 'أنفس', 'هم', 'و', 'هي', 'الروح', 'الرياضية', 'إذ', 'إنّ', 'ها', 'تُعبِّر', 'عن', 'التسامح', '،', 'و', 'التعاون', 'بين', 'الرياضيّين', '،', 'و', 'تهدف', 'إلى', 'إيجاد', 'بيئة', 'رياضية', 'خالية', 'من', 'العنف', '،', 'والتعصُّب', '.']","['X', 'ADP', 'NOUN', 'ADJ', 'PRON', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'PRON', 'X', 'ADP', 'PRON', 'X', 'ADP', 'PRON', 'NOUN', 'AUX', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'PART', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'PART', 'VERB', 'NOUN', 'X', 'PUNCT', 'NOUN', 'DET', 'VERB', 'PRON', 'NOUN', 'ADP', 'NOUN', 'PRON', 'CCONJ', 'PRON', 'NOUN', 'ADJ', 'CCONJ', 'CCONJ', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'X', 'PUNCT']",Algeria
254,العيش في أوهام و الإيمان بصحّت ها : يتصوّر الشخص المُتعصِّب في ذهنه ، أنّ الجهة التي يُشجِّع ها ، هي فائقة الكمال . ويُعارض الآراء التي تنتقد كمال فريق ه جميع ها .,"['العيش', 'في', 'أوهام', 'و', 'الإيمان', 'بصحّت', 'ها', ':', 'يتصوّر', 'الشخص', 'المُتعصِّب', 'في', 'ذهنه', '،', 'أنّ', 'الجهة', 'التي', 'يُشجِّع', 'ها', '،', 'هي', 'فائقة', 'الكمال', '.', 'ويُعارض', 'الآراء', 'التي', 'تنتقد', 'كمال', 'فريق', 'ه', 'جميع', 'ها', '.']","['NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'VERB', 'NOUN', 'X', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'NOUN', 'DET', 'VERB', 'PRON', 'PUNCT', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'X', 'NOUN', 'DET', 'VERB', 'X', 'NOUN', 'PRON', 'NOUN', 'PRON', 'PUNCT']",Oman
255,قلة الأصدقاء : يخسر الشخص المُتعصِّب معظم أصدقاء ه ؛,"['قلة', 'الأصدقاء', ':', 'يخسر', 'الشخص', 'المُتعصِّب', 'معظم', 'أصدقاء', 'ه', '؛']","['NOUN', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'X', 'NOUN', 'NOUN', 'PRON', 'PUNCT']",Modern Standard Arabic
256,ب سبب تمسُّكه بآراء ه ، و عدم قبول رأي الأصدقاء .,"['ب', 'سبب', 'تمسُّكه', 'بآراء', 'ه', '،', 'و', 'عدم', 'قبول', 'رأي', 'الأصدقاء', '.']","['ADP', 'NOUN', 'NOUN', 'NOUN', 'PRON', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']",Saudi Arabia
257,التبعيّة ل الفريق المُفضَّل .,"['التبعيّة', 'ل', 'الفريق', 'المُفضَّل', '.']","['NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Algeria
258,الشخص المُتعصِّب لا يرى من الحياة إلّا الجهة التي يُشجِّع ها فكلّ الأحكام التي يُصدر ها ، مُرتبِطة بالفريق الذي يُشجِّع ه ب شكل كبير .,"['الشخص', 'المُتعصِّب', 'لا', 'يرى', 'من', 'الحياة', 'إلّا', 'الجهة', 'التي', 'يُشجِّع', 'ها', 'فكلّ', 'الأحكام', 'التي', 'يُصدر', 'ها', '،', 'مُرتبِطة', 'بالفريق', 'الذي', 'يُشجِّع', 'ه', 'ب', 'شكل', 'كبير', '.']","['NOUN', 'X', 'PART', 'VERB', 'ADP', 'NOUN', 'PART', 'NOUN', 'DET', 'VERB', 'PRON', 'NOUN', 'NOUN', 'DET', 'VERB', 'PRON', 'PUNCT', 'NOUN', 'NOUN', 'DET', 'VERB', 'PRON', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Oman
259,الثقافة الهشّة معنى ها أن لا يختلط الشخص المتعصب ب الحياة وب الآخرين ، كما أن ه يكون بعيداً عن النقاش و المشاركة في ه نتيجة ل ذٰلك يفقد المقدرة على اكتساب ثقافة جديدة ومهارات مختلفة .,"['الثقافة', 'الهشّة', 'معنى', 'ها', 'أن', 'لا', 'يختلط', 'الشخص', 'المتعصب', 'ب', 'الحياة', 'وب', 'الآخرين', '،', 'كما', 'أن', 'ه', 'يكون', 'بعيداً', 'عن', 'النقاش', 'و', 'المشاركة', 'في', 'ه', 'نتيجة', 'ل', 'ذٰلك', 'يفقد', 'المقدرة', 'على', 'اكتساب', 'ثقافة', 'جديدة', 'ومهارات', 'مختلفة', '.']","['NOUN', 'CCONJ', 'NOUN', 'PRON', 'CCONJ', 'PART', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'CCONJ', 'PRON', 'VERB', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'PUNCT']",Oman
260,ب النسبة إلى الجماهير يظهر التعصُّب الرياضي عند الجماهير على شكل تجمُّع الفئات المُتعصِّبة ، في الميادين والشوارع ، واعتدائهم على الآخرين ، وشتمهم ، و تعطيل حركة المرور ، وإعاقة المصالح العامة ، وممارسات هم للسلوكيات الخاطئة سواء أ كانت الجهة التي يُشجِّعون ها منتصرة ، أم مهزومة .,"['ب', 'النسبة', 'إلى', 'الجماهير', 'يظهر', 'التعصُّب', 'الرياضي', 'عند', 'الجماهير', 'على', 'شكل', 'تجمُّع', 'الفئات', 'المُتعصِّبة', '،', 'في', 'الميادين', 'والشوارع', '،', 'واعتدائهم', 'على', 'الآخرين', '،', 'وشتمهم', '،', 'و', 'تعطيل', 'حركة', 'المرور', '،', 'وإعاقة', 'المصالح', 'العامة', '،', 'وممارسات', 'هم', 'للسلوكيات', 'الخاطئة', 'سواء', 'أ', 'كانت', 'الجهة', 'التي', 'يُشجِّعون', 'ها', 'منتصرة', '،', 'أم', 'مهزومة', '.']","['ADP', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'X', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN', 'X', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'PUNCT', 'X', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'PRON', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'VERB', 'NOUN', 'DET', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'PUNCT']",Oman
261,ب النسبة إلى وسائل الإعلام : يظهر التعصُّب الرياضي لدى وسائل الإعلام من خلال إبراز النادي الخاسر ضمن عناوين ها ، ومقالات ها ، والسخرية من ه ، و التقليل من مكانة ه ، ممّا يُؤذي مشاعر أنصار هذا النادي ، كما يُمجِّدُ بعض الإعلاميّين نادي هم المُفضَّل ، ويتغنّون بتاريخ ه الحافل ب هدف استفزاز الطرف الآخر .,"['ب', 'النسبة', 'إلى', 'وسائل', 'الإعلام', ':', 'يظهر', 'التعصُّب', 'الرياضي', 'لدى', 'وسائل', 'الإعلام', 'من', 'خلال', 'إبراز', 'النادي', 'الخاسر', 'ضمن', 'عناوين', 'ها', '،', 'ومقالات', 'ها', '،', 'والسخرية', 'من', 'ه', '،', 'و', 'التقليل', 'من', 'مكانة', 'ه', '،', 'ممّا', 'يُؤذي', 'مشاعر', 'أنصار', 'هذا', 'النادي', '،', 'كما', 'يُمجِّدُ', 'بعض', 'الإعلاميّين', 'نادي', 'هم', 'المُفضَّل', '،', 'ويتغنّون', 'بتاريخ', 'ه', 'الحافل', 'ب', 'هدف', 'استفزاز', 'الطرف', 'الآخر', '.']","['ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'X', 'X', 'ADP', 'NOUN', 'NOUN', 'ADP', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PRON', 'PUNCT', 'NOUN', 'PRON', 'PUNCT', 'X', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PRON', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'PRON', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'PRON', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'PUNCT']",Saudi Arabia
262,ب النسبة إلى الإداريّين و اللّاعبين : قد يلجأ إداري ي مُتعصِّب رياضياً ، إلى جَلب المصالح إلى نادي ه سواء أ كانت بوسائل مشروعة ، أو غير مشروعة ف قد ينشر الإشاعات والأكاذيب عن الجهات المنافسة لنادي ه . و قد يقدِّم شكوى كيديّة ، أو أنّه قد يرفض التعاون مع الأندية الأخرى . كما أنّ بعض اللاعبين يقومون بتصرُّفات مقصودة أو غير مقصودة تؤدّي إلى إشعال غضب الجماهير .,"['ب', 'النسبة', 'إلى', 'الإداريّين', 'و', 'اللّاعبين', ':', 'قد', 'يلجأ', 'إداري', 'ي', 'مُتعصِّب', 'رياضياً', '،', 'إلى', 'جَلب', 'المصالح', 'إلى', 'نادي', 'ه', 'سواء', 'أ', 'كانت', 'بوسائل', 'مشروعة', '،', 'أو', 'غير', 'مشروعة', 'ف', 'قد', 'ينشر', 'الإشاعات', 'والأكاذيب', 'عن', 'الجهات', 'المنافسة', 'لنادي', 'ه', '.', 'و', 'قد', 'يقدِّم', 'شكوى', 'كيديّة', '،', 'أو', 'أنّه', 'قد', 'يرفض', 'التعاون', 'مع', 'الأندية', 'الأخرى', '.', 'كما', 'أنّ', 'بعض', 'اللاعبين', 'يقومون', 'بتصرُّفات', 'مقصودة', 'أو', 'غير', 'مقصودة', 'تؤدّي', 'إلى', 'إشعال', 'غضب', 'الجماهير', '.']","['ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'PART', 'VERB', 'ADJ', 'PRON', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PRON', 'NOUN', 'AUX', 'VERB', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'NOUN', 'ADJ', 'CCONJ', 'AUX', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PRON', 'PUNCT', 'CCONJ', 'PART', 'VERB', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'AUX', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']",Oman
263,ب النسبة إلى المُهتمِّين بالمجال الرياضي : يظهر التعصُّب الرياضي على بعض المُهتمِّين و المسؤولين كالحُكّام ، من خلال التحيُّز ب شكل مبالغ في ه إلى جهة رياضية مُعيَّنة ف قد يتَّخذ حَكَم المباراة قرارات على غير حقٍّ ل صالح نادي ه ، ممّا يُولِّد حالة من الغضب والحقد لدى جماهير النادي المنافس .,"['ب', 'النسبة', 'إلى', 'المُهتمِّين', 'بالمجال', 'الرياضي', ':', 'يظهر', 'التعصُّب', 'الرياضي', 'على', 'بعض', 'المُهتمِّين', 'و', 'المسؤولين', 'كالحُكّام', '،', 'من', 'خلال', 'التحيُّز', 'ب', 'شكل', 'مبالغ', 'في', 'ه', 'إلى', 'جهة', 'رياضية', 'مُعيَّنة', 'ف', 'قد', 'يتَّخذ', 'حَكَم', 'المباراة', 'قرارات', 'على', 'غير', 'حقٍّ', 'ل', 'صالح', 'نادي', 'ه', '،', 'ممّا', 'يُولِّد', 'حالة', 'من', 'الغضب', 'والحقد', 'لدى', 'جماهير', 'النادي', 'المنافس', '.']","['ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'X', 'X', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'X', 'PUNCT', 'ADP', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PRON', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'CCONJ', 'PART', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PRON', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'X', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'PUNCT']",Saudi Arabia
264,كل فرد في المجتمع يعرف ما علي ه ل القيام ب ه إذا ما جمعت ه الصدفة ب أحد كبار السن الذين بدا أن هم يمارسون جملة من الحقوق دون حاجة إلى مراجعة الغير .,"['كل', 'فرد', 'في', 'المجتمع', 'يعرف', 'ما', 'علي', 'ه', 'ل', 'القيام', 'ب', 'ه', 'إذا', 'ما', 'جمعت', 'ه', 'الصدفة', 'ب', 'أحد', 'كبار', 'السن', 'الذين', 'بدا', 'أن', 'هم', 'يمارسون', 'جملة', 'من', 'الحقوق', 'دون', 'حاجة', 'إلى', 'مراجعة', 'الغير', '.']","['NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'ADP', 'PRON', 'ADP', 'NOUN', 'ADP', 'PRON', 'CCONJ', 'DET', 'VERB', 'PRON', 'X', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'DET', 'VERB', 'CCONJ', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
265,و ذكرت حين ها مصر اعتياد الشباب في وسائل المواصلات تخلي هم عن مقاعد هم ل كبار السن .,"['و', 'ذكرت', 'حين', 'ها', 'مصر', 'اعتياد', 'الشباب', 'في', 'وسائل', 'المواصلات', 'تخلي', 'هم', 'عن', 'مقاعد', 'هم', 'ل', 'كبار', 'السن', '.']","['CCONJ', 'VERB', 'ADP', 'PRON', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PRON', 'ADP', 'NOUN', 'PRON', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",Tunisia
266,وتقديم هم ل كبار السن في الأماكن التي ب ها انتظار .,"['وتقديم', 'هم', 'ل', 'كبار', 'السن', 'في', 'الأماكن', 'التي', 'ب', 'ها', 'انتظار', '.']","['NOUN', 'PRON', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'DET', 'ADP', 'PRON', 'NOUN', 'PUNCT']",Oman
267,و تسألت هل إفساح المجال ل كبار السن نابع من تعاطف نا مع هم أم أن المسألة تتعدى التعاطف إلى نطاق الحق و المسئولية ؟ . .,"['و', 'تسألت', 'هل', 'إفساح', 'المجال', 'ل', 'كبار', 'السن', 'نابع', 'من', 'تعاطف', 'نا', 'مع', 'هم', 'أم', 'أن', 'المسألة', 'تتعدى', 'التعاطف', 'إلى', 'نطاق', 'الحق', 'و', 'المسئولية', '؟', '.', '.']","['CCONJ', 'VERB', 'AUX', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'X', 'X', 'ADP', 'NOUN', 'PRON', 'ADP', 'PRON', 'CCONJ', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT']",Sudan
268,ف إذا كانت الإجابة قائمة على التعاطف ف إن توقير الكبير سوف تختلف من شخص إلى آخر ،,"['ف', 'إذا', 'كانت', 'الإجابة', 'قائمة', 'على', 'التعاطف', 'ف', 'إن', 'توقير', 'الكبير', 'سوف', 'تختلف', 'من', 'شخص', 'إلى', 'آخر', '،']","['CCONJ', 'CCONJ', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'PART', 'NOUN', 'ADJ', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADJ', 'PUNCT']",Modern Standard Arabic
269,ف قد يتعاطف مع هم شخص في موقف ما و في ذات الموقف قد لا يهتم لش أن هم شخص آخر ،,"['ف', 'قد', 'يتعاطف', 'مع', 'هم', 'شخص', 'في', 'موقف', 'ما', 'و', 'في', 'ذات', 'الموقف', 'قد', 'لا', 'يهتم', 'لش', 'أن', 'هم', 'شخص', 'آخر', '،']","['CCONJ', 'PART', 'VERB', 'ADP', 'PRON', 'NOUN', 'ADP', 'NOUN', 'DET', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'PART', 'PART', 'VERB', 'X', 'CCONJ', 'PRON', 'NOUN', 'ADJ', 'PUNCT']",Sudan
270,حقوق كبار السن أما إذا كانت المسألة تتعلق بحقوق كبار السن ،,"['حقوق', 'كبار', 'السن', 'أما', 'إذا', 'كانت', 'المسألة', 'تتعلق', 'بحقوق', 'كبار', 'السن', '،']","['NOUN', 'ADJ', 'X', 'PART', 'CCONJ', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'PUNCT']",Modern Standard Arabic
271,ف إن كل فرد في المجتمع س يكون مسئولاً تجاه كبار السن عن تصرفات ه إذا تنافت مع يفرض ه الواجب من تصرفات . .,"['ف', 'إن', 'كل', 'فرد', 'في', 'المجتمع', 'س', 'يكون', 'مسئولاً', 'تجاه', 'كبار', 'السن', 'عن', 'تصرفات', 'ه', 'إذا', 'تنافت', 'مع', 'يفرض', 'ه', 'الواجب', 'من', 'تصرفات', '.', '.']","['CCONJ', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'AUX', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'ADP', 'VERB', 'PRON', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PUNCT']",Sudan
272,لذا رأيت مراجعة المواثيق الدولية في هذه المسألة ،,"['لذا', 'رأيت', 'مراجعة', 'المواثيق', 'الدولية', 'في', 'هذه', 'المسألة', '،']","['CCONJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']",Modern Standard Arabic
273,مشكلة البطالة هي من أخطر المشكلات التي تواجه اقتصادات العالم ل ما ل ها من آثار سلبية خطيرة على المستويات الاقتصادية و الاجتماعية والأمنية ، فالبطالة من الأمراض الاجتماعية السيئة ب ما ت حمل ه من شرور تؤدي بالنهاية إلى تفكك المجتمع وتشويه القيم الأخلاقية و خاصة إذا كانت تنتشر بين الفئات العمرية القادرة على العطاء و التي تمتلك مخزوناً من الطاقة الإنتاجية ؛,"['مشكلة', 'البطالة', 'هي', 'من', 'أخطر', 'المشكلات', 'التي', 'تواجه', 'اقتصادات', 'العالم', 'ل', 'ما', 'ل', 'ها', 'من', 'آثار', 'سلبية', 'خطيرة', 'على', 'المستويات', 'الاقتصادية', 'و', 'الاجتماعية', 'والأمنية', '،', 'فالبطالة', 'من', 'الأمراض', 'الاجتماعية', 'السيئة', 'ب', 'ما', 'ت', 'حمل', 'ه', 'من', 'شرور', 'تؤدي', 'بالنهاية', 'إلى', 'تفكك', 'المجتمع', 'وتشويه', 'القيم', 'الأخلاقية', 'و', 'خاصة', 'إذا', 'كانت', 'تنتشر', 'بين', 'الفئات', 'العمرية', 'القادرة', 'على', 'العطاء', 'و', 'التي', 'تمتلك', 'مخزوناً', 'من', 'الطاقة', 'الإنتاجية', '؛']","['NOUN', 'NOUN', 'PRON', 'ADP', 'NOUN', 'NOUN', 'DET', 'VERB', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADP', 'PRON', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'X', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'DET', 'VERB', 'VERB', 'PRON', 'ADP', 'NOUN', 'VERB', 'NUM', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'CCONJ', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'DET', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
274,حيث إن الإحصاءات العلمية توافقت على أن للبطالة آثار ها السيئة على الصحة النفسية والجسدية من حيث إن العاطلين عن العمل يشعرون ب الفشل والإحساس ب انخفاض قيم هم الاجتماعية مقارنة ب الذين يزاولون أعمالاً و أنشطة إنتاجية وتشعر هم بالنقص .,"['حيث', 'إن', 'الإحصاءات', 'العلمية', 'توافقت', 'على', 'أن', 'للبطالة', 'آثار', 'ها', 'السيئة', 'على', 'الصحة', 'النفسية', 'والجسدية', 'من', 'حيث', 'إن', 'العاطلين', 'عن', 'العمل', 'يشعرون', 'ب', 'الفشل', 'والإحساس', 'ب', 'انخفاض', 'قيم', 'هم', 'الاجتماعية', 'مقارنة', 'ب', 'الذين', 'يزاولون', 'أعمالاً', 'و', 'أنشطة', 'إنتاجية', 'وتشعر', 'هم', 'بالنقص', '.']","['CCONJ', 'CCONJ', 'NOUN', 'ADJ', 'VERB', 'ADP', 'CCONJ', 'NOUN', 'NOUN', 'PRON', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'X', 'ADP', 'CCONJ', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'X', 'ADP', 'NOUN', 'NOUN', 'PRON', 'ADJ', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'ADJ', 'PUNCT']",Modern Standard Arabic
275,فالبطالة تبدأ من أنظمة غير مستقرة و لا تتمتع بنوع من الهدوء تحكم ه أمزجة فردية لا تعير الاقتصاد أي نوع من الاهتمام ، و ينعكس ذلك ب التالي على تدهور اقتصادي ، الذي يؤدي بالنهاية إلى البطالة ، التي ب دور ها تؤدي إلى الفقر والعداء تجاه المجتمع ثم الانحراف والسلوك الإجرامي ب سبب تعرض العاطل عن العمل ب عدم الرضا و الضغوط النفسية التي تسبب ها الضائقة المالية .,"['فالبطالة', 'تبدأ', 'من', 'أنظمة', 'غير', 'مستقرة', 'و', 'لا', 'تتمتع', 'بنوع', 'من', 'الهدوء', 'تحكم', 'ه', 'أمزجة', 'فردية', 'لا', 'تعير', 'الاقتصاد', 'أي', 'نوع', 'من', 'الاهتمام', '،', 'و', 'ينعكس', 'ذلك', 'ب', 'التالي', 'على', 'تدهور', 'اقتصادي', '،', 'الذي', 'يؤدي', 'بالنهاية', 'إلى', 'البطالة', '،', 'التي', 'ب', 'دور', 'ها', 'تؤدي', 'إلى', 'الفقر', 'والعداء', 'تجاه', 'المجتمع', 'ثم', 'الانحراف', 'والسلوك', 'الإجرامي', 'ب', 'سبب', 'تعرض', 'العاطل', 'عن', 'العمل', 'ب', 'عدم', 'الرضا', 'و', 'الضغوط', 'النفسية', 'التي', 'تسبب', 'ها', 'الضائقة', 'المالية', '.']","['NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'CCONJ', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PRON', 'NOUN', 'ADJ', 'PART', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'DET', 'ADP', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'X', 'X', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'DET', 'VERB', 'PRON', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
