Sentence_ID,sentence,label,Dialect
432,#سورية   شهداء قصف جرحى انفجارات اشتباكات جوع اعتقال حصار صمود  هذه هي أخبار #حمص فقط,0,Modern Standard Arabic
433, اللهم انصرالمسلمين في سوريا بنصرك وأيدهم بتأيديك وأمدهم بجند من جندك واربط على قلوبهم وثبت أقدامهم ويسرأمورهم ووفقهم واحفظ…,1,Egypt
434,#شام #سوريا | ريف #حماة : قصف مدفعي من قبل قوات النظام المتمركزة في حاجز النحل ق... ... URL,0,Syria
435,_: اللهم انقطعت الأسباب إلا منك وخاب الرجاء إلافيك وسدت أمامنا الأبواب ولم يبق إلابابك اللهم اللهم انصر اخوننا في #سوريا,1,Iraq
436, يا رب بساعة استجابه افرج هم اهل سوريا :(,1,Yemen
437,2-الظواهري :كان توجيه القيادة العامة للجهاد عدم اعلان وجود تنظيم القاعدة في #الشام حتى فوجئنا باعلان الاخوة في #العراق ذلك. #سوريا #Syria,0,Saudi Arabia
438,  حبايبنا من بعد غيآب رجعو ع #سوريا الأحباب ♥,1,Syria
439, #شام #سوريا| ريف #درعا: قصف بلدة اليادودة بالمدفعية من قبل قوات الأسد.,0,Lebanon
440, داعم ثوار سورية  في طرابلس الشيخ نبيل رحيم…  يحرضون صغار العقول للجهاد وهم يتمتعون.. URL,0,Oman
441, #شام #سوريا | اشتباكات عنيفة في محيط جبل شويحنة وفي منطقة الجزيرة غربي حلب وسط قصف عنيف بالمدفعية الثقيلة يستهدف المنطقة من مدفعية الزهراء,0,Oman
442, سوف يعلم السوريين من كان معهم بصدق بعدانتصارالثورة هناك اسماء ستنسى للمصالح   #سوريا,1,Modern Standard Arabic
443," ولكني أرجح وقوعها من جانبين ,, من سوريا ومن الشرق ,,,, وأعتقد أن كل الأمور ترتيب ماسوني عقدي متعمد",0,Modern Standard Arabic
444,(السبئي) تشوركين: الدول الغربية رفضت تبني بيان صحفي يدعو إلى دعم المصالحة واستئناف مؤتمر جنيف حول سورية,0,Oman
445, القاعدة ارسلت النصرة وهي التي حسمت الامر في سوريا وستظل حتى التحرير كما في افغانستان والشعوب الاسلامية مع القاعدة,2,Oman
446, و إن ظهرت عليكي ملامح الشيخوخه ستعودي كما كنتي شابة يتراكض خلفك مراهقي السياسة #دمشق #سوريا,0,Modern Standard Arabic
447, #غرد_بصورة  #سوريا URL,2,Iraq
448, أموي #سوريا •  الطيران المروحي يلقي أكثر من برميـْـْل على ناحية التمانعة بريف #إدلب الجنوبي تحتوي على مادة الكلور... http://…,0,Egypt
449,أكثر من 20 قتيلا ونحو 60 جريحا حصيلة انفجار سيارة مفخخة أمام مسجد في مدينة حمص في سوريا (سكاي ن - lebanon24... URL,0,Lebanon
450, أموي #سوريا •   شن الثوار، مساء اليوم الجمعة، هجومًا على أحد مقرات قوات الاحتلال النصيري، في بلدة الأشرفية،... URL,0,Libya
451, مقتل أحدأكبرقادة الشبيحة بـ #حمص الشبيح رامز حمدو الكردي في حي الورشة بأيدي أبطال #حمص_المحاصرة ..  #سوريا,0,Lebanon
452, يعتصرنا الألم كلما نشاهد مايجري في سورية والمؤامرة التي حيكت على أحد أقوى الجيوش العربية بأسم الديموقراطية.كل من يتأمر ع…,0,Iraq
453, كلام رااااائع وليست سوريا فقط بل كامل الدول العربيه,1,Oman
454, سورية حته وحدده قويية كددا,1,Egypt
455,: #عاجل  #حلب: مقتل العميد حسن عثمان رئيس فرع التحقيق في المخابرات الجوية بحلب بـاشتباكات مع الثوار..  #سوريا,0,Libya
456, URL أهل الشام|| شيخ في جبهة جمعية الزهراء همة قوية وعزيمة لاتنثني بالرغم من كبر سنه في ساحات الجهاد #حلب  #سوريا,1,Iraq
457, أموي #سوريا •  الشيخ محمد بن صالح العثيمين - رحمه الله -   الإسلام ليس تقييداً للحريات ، ولكنه تنظيم لها وتوجيه... URL,1,Sudan
458, أموي #سوريا •  حلب : كتائب الثوار تسيطر على حـْـْاجزي الدشم والحمام في قرية عزيزة,0,Saudi Arabia
459,"أموي #سوريا •  # :آ خر المستجدات :     #حمص : حي #الوعر , استشهاد الطفل عمر اللاظ استشهد جراء الصاروخ الفراغي على... URL",0,Lebanon
460,أموي #سوريا •    مليشيات حالش لماذا أزعجت الشبيحة المحليين ؟   الرابـْـْط :: URL,0,Sudan
461,أنباء نت | أخبار سوريا | بالصور حلب تشيع شهداء منطقة الموكامبو.... URL,0,Iraq
462, لونجحت ثوره سوريا في تحقيق هدفهاسيتبع ذلك نقله نوعيه في مشهدالشرق الأوسط أبرز مافيه انحسار دورإيران وإنكفائهاداخل حدودهاالطب…,2,Yemen
463, اقوله لك وبيني وبينك الله سبحانه وتعالى هذا صالح وفؤاد اذا هم من الرجال ينزلو الى سوريا,1,Saudi Arabia
464,#سوريا #Syria #شهيد_يحفر_قبره وبعدها بيومين يستشهد 15 4 2014  فيديو بحياته ومماته .. URL,0,Syria
465, يمنع ابنته من الزواج برجل اجتمعت فيه كل المزايا لمجرّد أنه غير قبيلي، ويتزوّج على والدتها امرأة سورية لا يعرف اسم جدها الثاني!,0,Saudi Arabia
466, تونسي من داعش قتل شابان سوريا وهما يجلسان أمام منزلهم بتهمة التدخيييييييين!!!,0,Algeria
467,#سوريا- إصابة بالغازات السامة من التمانعة تم اسعافها خان شيخون ج2 18-4-2014 - URL,0,Iraq
468, الله يحمي سورية,1,Syria
469, السيستاني الايراني  صاحب فتاوي اباحة احتلال العراق واصدر فتاوي بقتل اهل السنه في سوريا والعراق هو لايتكلم العربيه URL,0,Yemen
470," اللهم أبسط دفء رحمتك على أطفال سوريا \"" 💔URL",1,Egypt
471,(مصر سوريا السعودية الامارات فلسطين اليمن ليبيا ألأردن ) ال‘روبة جسد عليل ليس به الا غزة,0,Yemen
472, مانسينا #سوريا حنا انتناسى  ضاعت الثوره وضاع الشعب كله,0,Yemen
473, إن ما تفعله إيران الصفوية اليوم في سوريا لهو أشد فتكاً، وأمضى أثراً، وأقدم زمناً، وأدوم بقاء، وأخطر عاقبة مما تفعله يهود بإخوا…,0,Modern Standard Arabic
474,"\"" يقولون أن في البكاء راحه  لكن ماذا عن الذي فقد عيونه .. !  ي الله طآل ليل الظالمين #سوريا URL",0,Yemen
475,. . . ☆★☆★☆★   سبحان الله وبحمدهـ  سبحان الله العظـيم  ☆★☆★☆★ .  . #سوريا #لبنان #الاردن #فلسطين #السودان #تونس #المغرب #الجزائر #ليبيا #مصر,1,Egypt
476, الحمدلله الذي من علينا بنعمه الامنِ والامان اللهم صله لاهلنا في سوريا واليمن والعراق ومصر واخوه لنا في بورما واواسطِ افريقيا,1,Yemen
477, أموي #سوريا •  أَمْسَيْنا وَأَمْسى الملكُ لله وَالحَمدُ لله ، لا إلهَ إلاّ اللّهُ وَحدَهُ لـْـْا شَريكَ لهُ، لهُ... URL,1,Libya
478,  قضيته قضيتنا جميعا فهي دفاع عن عقيدة وعن اعراض وعن وطن ربي يطول بعمره  #جده #مكه #تبوك #الليبراليه #اليمن #سوريا #ksa #تف,1,Yemen
479,#السعودية #سوريا #كلمة_بخاطرك_ودك_تقولها  لو تبرع المستثمرين السوريين وأصحاب المحلات في الخليج للاجئي سوريا ، لأصبحوا أغنياء !,0,Saudi Arabia
480, #البلاء نصرخ لاننا ماتعودنا على البلاء فهل بلاؤك أيها المريض أشد أم بلاء إخوانك واخواتك في سوريا وفلسطين فقد ولد الفلسط…,0,Oman
481, عاجل سوريا استشهاد قائد لواء رجال الشام جراء استهداف سيارته بعبوة ناسفة في قرية كفر بطيخ بريف سراقب #Syria,0,Lebanon
482, أفراح سوريا بعيد الجلاء 1946 URL,1,Syria
483,#سورية   صواريخ غراد المرعبة تستهدف معاقل اوكار إرهابيي الأسد في البهلولية   URL,0,Syria
484, من يدعمه جمال معروف وصرح بـ لسانه بهذا ولم تستطع جبهتكم ان تنكر اقواله لن تستطيع اسقاط حاره بالعراق او سوريا,0,Yemen
485,#الله_أكبر   ريف حماة الغربي  رااااائع #إستهداف حواجز تل عثمان بمدفع جهنم واصابات محققة  #سوريا  #syria   URL via ,0,Lebanon
486,أهلنا في الشام ..يحتاجون منّا ..دعوة صادقه في هذه اللحظات ..  اللهم فرج عن اخواننا في سوريا كربتهم يا حي ياقيوم.. #ساعة_أستجابة,1,Yemen
487,#سوريا #ريف_دمشق : دارت إشتباكات بين الثوار وقوات النظام المدعومة بعناصر حزب الله الإرهابي #حالش في محيط بلدة البلالية بالغوطة لشرقية,0,Syria
488, أموي #سوريا •  الشيخ صالح بن عواد المغامسي -   محبة الناس قد تكون محبة ينتابها الإشفاق، كمحبة الوالد لولده ومحبة... URL,2,Sudan
489,  انتي لسا ما بتعرفي كيف بشار الاسد شو سوى باهل سوريا الله ينصرهم يارب,0,Jordan
490,#عاجل  اشتباكات عنيفة الأن تدور بحلب على أشدها وأصوات انفجارات قوية تهز #حلب وهناك قتلى من النظام وانقطاع الكهرباء عن حلب .  #سوريا,0,Modern Standard Arabic
491, مجموعة من أبطال الجيش الحر في غابات ريف اللاذقية سوريا URL””,2,Syria
492, يَدعون للأسلام ! وأهل الإسلام في #سوريا يُستباحون !  عن أيّ إسلام تتحدثونْ ! URL,0,Sudan
493,#إرهاب_الأسد #سوريا #Syria #AssadsWarCrimes #حلب  أربعة شهداء إثر سقوط برميل متفجر على حي بستان القصر، قبل صلاة... URL,0,Syria
494, أجمل وأروع كلمات استغاثة طفلة سورية .. قمة البراءة والجمال فى أجمل كلمات سوف تسمعها URL,0,Egypt
495, اللهم اجعل هذا الصباح ، فرج لكل صابر وشفاء لكل مريض ، واستجابه لكل دعاء ونصرةً لشعب سوريا ، وهلاك بشار واتباعه فأنك على كل …,1,Egypt
496,#سورية #حمص قصف عنيف على حي الوعر وقرية الفرحانية الشرقية بالريف الحمصي  #SRN,0,Syria
497, الإخوه الأفاضل والمشايخ والدعاة نرجو دعم مشروع تشغيل المخابز في سوريا ولو ب رتويت  جمعية فهد الأحمد الإنسانيه URL,1,Yemen
498, أموي #سوريا •  قريـْـْبا: تقرير عن العميد عبد الغفار الديري   من إعداد نشطاء، ولجنة تقصي الحقائق,2,Egypt
499,البنات في الأسواق و المولات أنواع الزينه و المكياج و المعاكسات الصريحة اللي ما نقدر ننكرها يعني طول عمرنا نربي البنات على 1/2  #سوريا,0,Egypt
500," \"" آبي .. أَلَن ننتَظِر إخوتي !! أم سيلحقوا بنا بعد أن يرتاحوا  #الصوره_تتحدث #سوريا URL""",0,Modern Standard Arabic
501,#سوريا  صبرا يا امي صبرا URL,1,Iraq
502, #صورة لطفل سوري يرضع من كلبة ..!!  يموت بمعدل ٧ اشخاص يومياً بسبب الجوع  يارب ارحمهم والطف بهم ،، #سوريا URL,0,Oman
503, #الشيخ_ماهر_المعيقلي دعاء مؤثر لأخوننا في #سوريا #بورما #ساعة_استجابة #المسجد_الحرام #مكة_المكرمة #مكة   URL,1,Egypt
504,#حلب : مقتل العميد المجرم حسن عثمان رئيس قسم التحقيق في المخابرات الجوية وعدة عناصر آخرين باشتباكات اليوم .  الله اكبر  #سوريا,0,Iraq
505, اللهم احفظ أهل سوريا وانصرهم وعافهم وأهلك عدوهم#سوريا_نحن_معكم #فريق_اﻷمل,1,Egypt
506, #فيديو : اسقاط طائرة حربية #سورية بنيران تركية بمنطقة حدودية في اللاذقية   URL,0,Iraq
507,   بالله عليكم لو انكم سرتم كما سار اخوتكم من المجاهدين لما تحررت سوريا الان ام انكم بتم تهاجمون المناطق الم,0,Oman
508, العم ابوعلي مجاهد سعودي يقاتل مع اسود الشام في سوريا عمره 85 سنة ... فليخرس الجبناء دعاة الذل والهزيمة #سوريا URL,0,Yemen
509, 204- متع ناظريك  شاهد نسف مبنى ثكنة هنانو في #حلب   URL المسلم #سوريا بحاجة لك ولمالك,0,Algeria
510, أموي #سوريا •  درعا: الثوار يدمرون 3 آليات عسكرية في بلدة بـْـْصرى الشام ويقتلون 7 عناصر من قوات الاحتلال النصيري,0,Egypt
511, #شام #سوريا|بريف #حماة: اشتباكات عنيفة على أطراف مدينة مورك تمكن خلالها الجيش الحر من تدمير دبابة وقتل ثلاثة من عناصر النظام,0,Syria
512, هيثم المالح صار خرفان اكتر من وزير خارجية جزر البهاما.. مفكر انو سورية كتير مهتمة لمقعدها بجامعة الموتى العرب... عليك وعليهن.…,0,Jordan
513, #شام #سوريا | ريف #درعا : إشتباكات عنيفة بين الجيش الحر وقوات النظام شرق مدينة نوى وسط قصف على منطقة الاشتباك.,0,Egypt
514, فقدت ساقها .. لكِنها لم تفقد البسمة و الثقة بالنصر .. اللهم انصرهم .. #سوريا . URL,1,Sudan
515,أفتتحت أمس سوريا مستشفى لزراعة الأعضاء الصناعية دون دعم مادي أو طلب إعانات سوريا تسمع أنين جراحها من حنجرة أعدائها الشعب السوري أذهل العالم,0,Modern Standard Arabic
516, هنا #سوريا .. حيث تغتال أحلام الطفولة URL,0,Modern Standard Arabic
517, نصائح المكتب الطبي في الجبهة الإسلامية #سوريا  حول غاز الكلور السام وكيفية التعامل معه  URL   #انشر_تؤجر,0,Jordan
518, ان السعودية بعد فشلها في اكثر من مكان في المنطقة ومنها سوريا والعراق واليمن والداخل الخليجي لم يعد بامكانها التأثير عل…,0,Oman
519,استشهاد قائد لواء رجال الشام جراء استهداف سيارته بعبوة ناسفة في قرية كفر بطيخ بريف سراقب بادلب #Syria,0,Syria
520,أموي #سوريا •  #فيلق_الرحمن -ريف دمشق- #المليحة     مـْـْقتطفات على الخطوط الأمامية لجبهة المليحة حيث مجاهدي فيلق... URL,2,Sudan
521, الكلاب بدأت بنباح دمرو سوريا ويريدو لعب نفس دور معنا أنصحكم بأن تنبحو بعيدا لأن نباح لا يهز  ,0,Modern Standard Arabic
522,انا استغرب  المتعاطفين مع الاخوان الم يستوعبو الدرس من حركة حماس الاخوانيه حبيبة ايراان وموقفها السلبي من سوريا ,0,Yemen
523, #شام #سوريا | ريف #درعا : قوات النظام تجدد القصف بالدبابات على أطراف بلدة علما.,0,Lebanon
524, مقطع مؤثر لأكبر لاجئة سورية تلقي قصيدة .. وتموت !! URL,0,Saudi Arabia
525,14 قتيلا بانفجار مسجد في #حمص URL #سوريا #الأردن #المقر #maqarjo #jo,0,Sudan
526," سرايا #أبي_خالد_السوريّ تغتال القياديّ في تنظيم \""#الدولة\"" #أبا_هريرة_العراقيّ URL  #سوريا URL",0,Iraq
527, ما غير نسمع بالكفو والمطانيخ  انا اخو مزنه و انا ابوي هابس   الروس تدعم سوريا بالصواريخ وحكامنا ترسل حليب وملابس,0,Yemen
528, #سورية #حماة #ريف_حماة الشمالي لقطة لإحدى الأراضي الزراعية في بلدة #مورك URL,2,Jordan
529,أموي #سوريا •   فرقة تحرير الشام _ اللواء الثاني - دك معاقل الشبيـْـْحة على جبهة النعيمة بمدفع عيار82مم  الرابط... URL,0,Iraq
530," ياﺫﻛﺮﺍﻫﻢ ﻋﻠﻰ ﻭﺟﻬﻲ /  ﺣﻜﺎﻳﺎﺕ ﺍﻟﺸﻘﺎ ﻭﺍﻟﺸﻮﻕ .. .. وﺃﻧﺎ \""ﻗﻠﺒﻲ\"" ﻣﺎﻳﺘﺤﻤﻞ .. /  ﺗﻌﺎﺑﻴﺮ ﺍﻟﻐﻴﺎﺏ ﺳﻨﻴﻦ.. ! #سوريا #بوح URL",0,Iraq
531, عذرا يا أطفال سوريا فقد طال ليل الظالمين فيك عذرا لا أملك لكم إلا سهام الليل أرسلها إلى السماء لعل الله أن يرفع عنكم,0,Modern Standard Arabic
532," \""رويترز\"" : الأردن يسمح لـ \""الجهاديين\"" بدخول سوريا ويخشى عودتهم   كشف تقرير أعدته وكالة \""رويترز\"" عن \""الجهاديين\""... http:/…",0,Modern Standard Arabic
533,"\"" سـ أخبر الله بكُل شيء \"" هي آخر جملة قالها طفل سوري عمره ثلاثُ سنوات قبل أن تفارقه الحياة.  #سوريا URL""",0,Oman
534,  افهمني صح مو قصدي القصاص اقصد ما يحصل في سوريا موضوع القصاص شي اخر,0,Qatar
535,#SFP #Syria #Aleppo فري برس حلب جسر الحج : اللحظات الاولى للقصف ببرميل متفجر وخوف وهلع في صفوف المدنيين 18 4 2014 URL,0,Iraq
536, أبكي علي طفل لم يقترف ذنباً  سواء أنه أبن زمن تاهت به الرحمه !  #سوريا URL,0,Yemen
537," أموي #سوريا •  # : آخر الآحداث , #مورك #حماة : معارك عنيفة شهدتها جبهة مورك , حيث تمكن المجـْـْاهدين من إعطاب... URL",0,Sudan
538,"#سوريا | بالصور.. \""الإنتربول\"" يبحث عن فتاتين ذهبا للجهاد في سوريا - جريدة الدستور URL #أخبار #syria #news",0,Iraq
539,#Syria #سوريا ملخص لأهم الاحـداث في المدن والمحافظات السـوريـة -الجمعـة 18-4-2014: ملخص لأهم الاحـدا... URL ,2,Egypt
540,  من الغباء إثارة الفتنة في المملكة...فقد رأينا أين كانت سوريا وإلى أين ذهبت. إنها فتنة فتنة فتنة والفتنة نتنة,0,Modern Standard Arabic
541, #ديموقراطية  2014 ترى من أين أتت هذه الديموقراطية #انتخابات  جزائر /مصر /لبنان /عراق / ليبيا / سوريا /تركيا  هل نسيت أ…,0,Modern Standard Arabic
542,#سوريا: مليشيات #بشار_الاسد .. مغول العصر لا يحترمون لا تاريخ ولا دين. صورة من #حلب: URL,0,Iraq
543,Melad Halab  يردد البعض ان الثورة انتهت وان ما نعيشه الان هو المؤامره على سوريا  وبرأيي الشخصي فعلاً الثورة على... URL,0,Oman
544,#حقيقة  صمود #سوريا أجّـل ربيع #الجزائر وفوز #بوتفليقة دفن ربيعهم للأبد,0,Sudan
545,"أخَبروآ الفَرح أننّاآ \"" أحَيآء \"" فليطَرقْ باآبنا \""\"" ليلة ! ~ ..  ♥ #سوريا\""",1,Egypt
546,  رغم ضعف كل مواقف العالم تجاه سوريا لكن يبقى الموقف السعودي والتركي هو الأفضل في الوقوف مع الثورة ونرجوا منهم المزيد,1,Algeria
547, اليوم دخل واحد عضو جديد اسمه حسام صراحة شاكة فيه كاتب في البايو انه ابن سوريا وعايش في الكويت لكن كلامه سعودي وانه يبي يدعم,0,Saudi Arabia
548,أمي تحت الأنقاض ياعااااااااااالم  حدث في حلب ويحدث كل يوم في سوريا وتحت الأنقاض أطفال. نساء.شيوخ.وشباب. الرحمة ياالله URL,0,Saudi Arabia
549,"\"" التلغراف \"" مقتل بريطاني بعمر 18 عاما في القتال في #سوريا ..",0,Modern Standard Arabic
550,: #اللهم_عجل_بهلاك_بشار  لا تنسون اخوانكم المستضعفين في سوريا من صالح دعائكم .. فهم في أمس الحاجة لدعوة بظهر الغيب  يااااارب انصرهم #سوريا,0,Modern Standard Arabic
551, إبنتي ذات الثلاث اعوام تسئليني...عند رؤيتها هذه الصورة بابا لماذا هم نائمون. اه لو تعلم ان في قلب الاسلام غصة. #سوريا http…,0,Oman
552, زهور الطفولـة تـُحرق في ♡  #سوريا  اللهم أحرق قلب بشار الأسد 😔 URL,0,Algeria
553,#حمص مجزرة جامع بلال 18 4 2014 الله أكبر +18  حسبنا الله ونعم الوكيل  #سوريا  URL,0,Iraq
554, ام سورية ترد لإبنها الشهيد قبلة كان يقبلها على قدميها وهو على قيد الحياة..وعندما استشهد ردة له هذا الجميل..اللهم نصرك htt…,0,Saudi Arabia
555, “ اللهـم اجعل صباح الجمعه فرج لكل صابر وشفاء لكل مريض ورحمة لكل ميت ونصرة لاخواننا في سوريا واستجابة لكل دعاء اللهم امين..  …,1,Egypt
556,#سورية #حلب دك معاقل عصابات الاسد في حي سيف الدولة واصابات مباشرة في صفوفهم    URL URL,0,Iraq
557, اذا كلمك احدهم عن وجود منظمات لحقوق الانسان في العالم فاخرسه بهذه الصورة من #سوريا URL,0,Saudi Arabia
558,#Syria حلب: الهيئة الشرعية في حلب  لا يتذكرها الناس بالخير منذ ايام رمضان الفائت وموضوع المعبر  هي لا تملك الا إصدار بيانات فتح وإغلاق,0,Oman
559, أم المصائب ‼️  #الشيعة #الرافضة #لبنان #العراق #ايران #الكويت  #غرد_بصورة #مصر  #عمان #قطر #سوريا #الأردن #الجزائر URL,0,Egypt
560,#كلنا_حماة_الأقصى هذا العاشتاق خالي من السعوديين والخليجيين  هم مشغوليين بتحرير سوريا من السوررين !!!,0,Iraq
561, أموي #سوريا •  اقتحام القرداحة بين الوهم و الحقيقة !!   طبعاً لمدينة القرداحة أهمية كبيرة بالواقع السوري المعاصر... URL,0,Egypt
562, اخوي السالفة مو قصة جيش اسلام وغيره  ثورة سوريا متأمر عليها حتى بالذخيرة يكفي توقف معركة الساحل وفضح قائد الساحل لهم اليوم,0,Iraq
563, #الرقة_تحت_الحكم_الأسلامي  هذه السيارة تمشي بالأسواق وتقف عند التجمعات ويبدأ من فيها بشرح اساسيات الدين#سوريا URL,2,Saudi Arabia
564,#Syria حماه: كفرنبودة:قصف براجمات الصواريخ يستهدف البلدة من قاعدة تل عثمان العسكرية Hama: Kafr... URL via FaceBook,0,Egypt
565,"\"" لا تنسوا سوريا و المسملين من دعائكم يارب تفرجها عليهم 😔❤️\""",1,Jordan
566,   وصلني خبر ان الشاعر مطيع اليامي  تبرع بجايزته لأطفال سوريا بيض الله وجهك ولاهي غريبه,1,Yemen
567, نيك كويتي   URL جنس نيك محارم مصر سوريا السعودية صور ورعان قطر دياثة دبي اغت…,0,Iraq
568, الحرب حرمت ملايين الأطفال في سوريا من كل أوجه طفولتهم  URL أتفقت على مبايعة الأمير البغدادي حتى يمهد …,0,Modern Standard Arabic
569,#حماة إشتباكات عنيفة على الجبهة الجنوبية لمدينة #مورك وسقوط جرحى من الثوار URL #دمشق,0,Egypt
570,#ﺍﻟﻈﻮﺍﻫﺮﻱ_ﻳﻔﺘﺮﻱ_ﻋﻠﻰ_ﺍﻟﺪﻭﻟﺔ الإنتقاص من رموز الجهاد انتشر بين المقاتلين في سوريا .. وصلت لو صف بعضهم للظواهري بالنعال شيء طيب,0,Sudan
571,اذا كان الجيش الحر فى سوريا ارهابى فماذا يقال على قتالة الاطفال؟ URL,0,Egypt
572,#سورية #حمص كل اللغات تعجز ان اردناسرد بطولة اهلها وصمودهم #حمص بلد الوليد العدية ستبقى على المجرمين عصية #صامدون URL,0,Egypt
573, أورينت نيوز| اللاجئون السوريون يؤيدون فتح جبهة الساحل URL #syria #سوريا,0,Syria
574,"\"" منسقه الاتحاد الاوروبي كاثرين اشتون تبين سبب دعم الغرب للانقلاب في مصر !  #مصر #سوريا #تونس #ليبيا . URL",2,Yemen
575,احضنوا سوريا في دعواتكم #ساعه_استجابه,1,Egypt
576, يَ مالك السّماء ارفع عن سوريا وبورما  ومصر وفلسطين والعراق البلااااااء والمسلمين في كل مكان.. آمين يارب♡,1,Algeria
577,#انتخبوا_العرص اهم ما يميز تلك المرحلة هى دخول الشعوب العربية المعادلة  استمرار الثورة فى سوريا ومصر والعراق يخلط جميع الأوراق,0,Egypt
578, لن و لن يحكم سوريا  الشيعة الخنازير  .... سوريا لنا و لن تكون مجوسية شيعية .... سنحرر سوريا من كلاب الخميني URL,0,Algeria
579,#سوريا ..عندما تبكي طفلةً في وجه الصباح ، ماذا يعني الأمل ؟,0,Modern Standard Arabic
580, هنا الألم </3  هنا سوريا <3 URL,0,Sudan
581," : المعارضة تتهم #الأسد باستخدام الكيمياوي 14 مرة بـ2014 #العربية #سوريا URL URL""",0,Egypt
582,#شام #سوريا | #ريف_دمشق : تجدد القصف من قبل قوات النظام على مدن وبلدات الغوطة ال... ... URL,0,Lebanon
583,#شام #سوريا | ريف #ديرالزور : قوات النظام تقصف براجمات الصواريخ مدينة موحسن. ... URL,0,Syria
584,أموي #سوريا •  #حمص : أكثر من 15 شـْـْهيد و عشرات الجرحى في حصيلة أولية لضحايا انفجار السيارة المفخخة عند مسجد بلال الحبشي عقب صلاة الجمعة,0,Sudan
585,": #سوريا - مصادر: مقتل ضابط في المخابرات الجوية بحلب خلال اشتباكات مع الجيش الحر\""",0,Oman
586, #شام #سوريا | #ديرالزور : قوات النظام تجدد القصف بالمدفعية على حي الحويقة وسط إشتباكات متقطعة تدور على أطراف الحي.,0,Oman
587, لو اللي يقاتلون نظام بشار رياييل كان من زمان أنقذوا سوريا لكن الله وكيلك كلهم مهايطجية وفيه دعاة مهايطجية مثل محمد العريفي و…,0,Saudi Arabia
588,#Saudi #Syria #Egypt #Iran #Turkey  من #سوريا الى #تركيا و #مصر .. سياسات بندر الفاشلة ورطت #السعودية وانهت عليه... URL,0,Yemen
589,#سورية #حلب اللهم أوقف طائرات الطاغيةبقدرتك أنت القادرعلى كل شيئ فقد عظمت المصيبةو قلت الحيلةو خذلهم العالم ولاناصرلهؤلاء المظلومين إلا أنت,0,Algeria
590, وصية الصحابي عبدالله بن رواحة للمجاهدين في سبيل الله الذين يستعظمون قوّة العدوّ وعَدَده:  #سوريا #الجهاد #Syria  🔘 URL,1,Saudi Arabia
591, الشبيحة منذ ثلاثين سنة! صورة من مجزرة حماة عام ١٩٨٢ URL اللهم عليك ببشار النعجه واعوانه #الجيش_الحر #سوريا,0,Iraq
592,أموي #سوريا •   فرقة تحرير الشام اللواء الثاني التصدي لعصابات الاحتلال النصيري على جبهة النعيمة بمحافظة درعا... URL,0,Iraq
593, سوريا المستقبل الحرة,1,Egypt
594, أتقتل تحت ردم البيت جهرا وعين العالمين هنا تطل بتاريخ الورى شهدت ألوف جرائم بعضهم واليوم كل #سوريا  #سوريا_لك_الله,0,Modern Standard Arabic
595,#سوريا #Syria  #أطفال_سوريا #انتخبوا_الجحش #انقذوا_حلب  #حلب قذائف هاون وعشرات الشهداء والجرحى من المدنيين 17-4-2014 URL,0,Syria
596,#سورية #حلب سقوط صاروخ ( ارض - ارض ) على احياء حمص المحاصرة  #SRN,0,Iraq
597,  ألم يكن مطرودا من سوريا .,0,Modern Standard Arabic
598, اللهم انصر إخواننا في الشام واغثهم  اللهم أشفي مرضاهم وداوي جرحاهم وتقبل شهدائهم لاتبخلون على اهل سوريا بالدعاء http://…,1,Oman
599, #حلب #دار_عزة   مؤثر..ردة فعل طفلة بعد غارة للطيران الحربي على منزلها URL,0,Iraq
600, الثلج نازل والمجاهد صاعد..  #سورية   URL URL,1,Syria
601,#سوريا #syria  تجدد القصف من قبل قوات النظام على مدن وبلدات #الغوطة_الشرقية #ريف_دمشق,0,Iraq
602, سورية || الانتخابات تربك رعاة الارهاب URL,0,Iraq
603, في مصر ولاية المتغلب في نسختها السنية تستعين بالأزهر. في سوريا والعراق تستعين بولاية الفقية. وهذه الأخيرة هي ولاية المتغلب بن…,0,Modern Standard Arabic
604, ثورة سوريا توحي على ان نهاية العالم قريبة on YouTube - ثورة سوريا توحي على ان نهاية العالم قريبة و الذلي…: URL,0,Tunisia
605, أموي #سوريا •   ضمن المعارك الدائرة بمحيط مـْـْطار دير الزور العسكري - موقع قناة السوري الحر  freesyria.tv  دير... URL,0,Egypt
606, ستعود سوريا باسمة ، وتعود مصر آمنة، ويعود العراق شامخ وتعود ليبيآ زآهره، ونُصلي في الأقصى معاً :') أحلامٌ تملأ قلوبنا وا…,1,Algeria
607,  مرحبا اخوي انا اخوك من سوريا من دمشق اريد الذهاب للدراسة الى توليدو لعدة اسباب وعندي عدة استفسارات اتمنى المساعدة ولك جزيل الشكر.,2,Iraq
608, #صور_مؤثره من سوريا هـذه صورة لسوري يودّع زوجة والجنين الذي كان في بطنها شهيد أيضا  ان لله وانا اليه راجعون  URL,0,Yemen
609,#Iran #Syria #سوريا #اميركا تقرر بيع ناطحة سحاب تملكها #ايران في نيويورك... URL,2,Egypt
610, اخر ساعه في يوم الجمعه الدعاء فيها مستجاب ادعوا لأخواننا المسلمين في سوريا وفي بورما وفي كل مكان,1,Egypt
