Sentence_ID,sentence,Tokens,NER_Tags,Dialect
56,باختصار ، كل سنة بستراسبرغ بينعمل اشهر سوق ميلادي بأوروبا ، وكل سنة بيكون في ضيف شرف بهالسوق ، يعني دولة بتجيب منتجاتها وبتبيعها ، وهيدي السنة لبنان كان ضيف الشرف ، تحديدا جبيل .,"['باختصار', '،', 'كل', 'سنة', 'بستراسبرغ', 'بينعمل', 'اشهر', 'سوق', 'ميلادي', 'بأوروبا', '،', 'وكل', 'سنة', 'بيكون', 'في', 'ضيف', 'شرف', 'بهالسوق', '،', 'يعني', 'دولة', 'بتجيب', 'منتجاتها', 'وبتبيعها', '،', 'وهيدي', 'السنة', 'لبنان', 'كان', 'ضيف', 'الشرف', '،', 'تحديدا', 'جبيل', '.']","['O', 'O', 'O', 'B-DATE', 'B-GPE', 'O', 'O', 'B-EVENT', 'I-EVENT', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']",Syria
57,رحت عالسوق وصراحة السدود بالأسعار الخيالية ، وما قدرت اشتري غير منقوشة زعتر ( 5 يورو ) ، بس قلت مش مشكل ، ما زال الاجانب مبسوطين انا شو خصني .,"['رحت', 'عالسوق', 'وصراحة', 'السدود', 'بالأسعار', 'الخيالية', '،', 'وما', 'قدرت', 'اشتري', 'غير', 'منقوشة', 'زعتر', '(', '5', 'يورو', ')', '،', 'بس', 'قلت', 'مش', 'مشكل', '،', 'ما', 'زال', 'الاجانب', 'مبسوطين', 'انا', 'شو', 'خصني', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MONEY', 'I-MONEY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O']",Syria
58,بقوم اليوم بأقرا مقال بأشهر موقع بستراسبورغ تقريبا مسح الأرض بالسوق اللبناني ، من جهة غلاء الاسعار والطعمة للي مش طيبة ، وكل الكومنتات كانت عم تأيّد .,"['بقوم', 'اليوم', 'بأقرا', 'مقال', 'بأشهر', 'موقع', 'بستراسبورغ', 'تقريبا', 'مسح', 'الأرض', 'بالسوق', 'اللبناني', '،', 'من', 'جهة', 'غلاء', 'الاسعار', 'والطعمة', 'للي', 'مش', 'طيبة', '،', 'وكل', 'الكومنتات', 'كانت', 'عم', 'تأيّد', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Jordan
59,نحن عنا هالشوية اكل طيب نشوف حالنا فيهن ، ما حدا يدق فيهن .,"['نحن', 'عنا', 'هالشوية', 'اكل', 'طيب', 'نشوف', 'حالنا', 'فيهن', '،', 'ما', 'حدا', 'يدق', 'فيهن', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
60,1 أهمّيّة الكتيبه باللّغه العامّيّه .,"['1', 'أهمّيّة', 'الكتيبه', 'باللّغه', 'العامّيّه', '.']","['B-ORDINAL', 'O', 'O', 'O', 'O', 'O']",Libya
61,من فترة طلع عالتلفزيون حدا عم يحكي عن اللغة العامّيّة ، أو متل ما نْوَصفت “ اللغة اللبنانية ” ، وعن التأثيرات السريانية و غيرا عالحكي اللبناني .,"['من', 'فترة', 'طلع', 'عالتلفزيون', 'حدا', 'عم', 'يحكي', 'عن', 'اللغة', 'العامّيّة', '،', 'أو', 'متل', 'ما', 'نْوَصفت', '“', 'اللغة', 'اللبنانية', '”', '،', 'وعن', 'التأثيرات', 'السريانية', 'و', 'غيرا', 'عالحكي', 'اللبناني', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LANGUAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LANGUAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LANGUAGE', 'O']",Lebanon
62,تعو نبلّش من الصفر .,"['تعو', 'نبلّش', 'من', 'الصفر', '.']","['O', 'O', 'O', 'O', 'O']",Algeria
63,ب علم اللسانيات أو علم اللغات ، في مصطلح اسمو الشفافية ، أو الإنفصام اللغوي ، وهالشي ضاربنا منيح ب لبنان .,"['ب', 'علم', 'اللسانيات', 'أو', 'علم', 'اللغات', '،', 'في', 'مصطلح', 'اسمو', 'الشفافية', '،', 'أو', 'الإنفصام', 'اللغوي', '،', 'وهالشي', 'ضاربنا', 'منيح', 'ب', 'لبنان', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']",Lebanon
64,الشيبس هي وقتا ب شي مجتمع يكون في لغتين عايشين مع بعض بس بْيُستَعمَلو ب مجالات غير بعض .,"['الشيبس', 'هي', 'وقتا', 'ب', 'شي', 'مجتمع', 'يكون', 'في', 'لغتين', 'عايشين', 'مع', 'بعض', 'بس', 'بْيُستَعمَلو', 'ب', 'مجالات', 'غير', 'بعض', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
65,العلما اللغة التانية بتنحصر للاستعمال اليومي و الشخصي بين الافراد بالمجتمع .,"['العلما', 'اللغة', 'التانية', 'بتنحصر', 'للاستعمال', 'اليومي', 'و', 'الشخصي', 'بين', 'الافراد', 'بالمجتمع', '.']","['O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
66,شو خص هيدا كلو بلبنان ؟ عطوني العم سطر بعد .,"['شو', 'خص', 'هيدا', 'كلو', 'بلبنان', '؟', 'عطوني', 'العم', 'سطر', 'بعد', '.']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
67,خلينا بالأول نرجع شوي لورا نعمل مقارنة تاريخيّة و نشوف تجارب غير شعوب بهالموضوع و كيف تعاملت مع لهجاتَا و لغاتَا .,"['خلينا', 'بالأول', 'نرجع', 'شوي', 'لورا', 'نعمل', 'مقارنة', 'تاريخيّة', 'و', 'نشوف', 'تجارب', 'غير', 'شعوب', 'بهالموضوع', 'و', 'كيف', 'تعاملت', 'مع', 'لهجاتَا', 'و', 'لغاتَا', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
68,هيدا تاريخ اللغة الفرنسية العريقة .,"['هيدا', 'تاريخ', 'اللغة', 'الفرنسية', 'العريقة', '.']","['O', 'O', 'O', 'B-LANGUAGE', 'O', 'O']",Lebanon
69,منشوف هيك شي بلبنان ؟ إي و زيادة ، ما حدا عم يخترع الزرّة .,"['منشوف', 'هيك', 'شي', 'بلبنان', '؟', 'إي', 'و', 'زيادة', '،', 'ما', 'حدا', 'عم', 'يخترع', 'الزرّة', '.']","['O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
70,منشوف لغة الناس يلي بيحكوَا مع بعض بطريقة طبيعيّة و بيستعملو إدراكن الحسّي عن طريقَا ، يعني العامّية المحكية اللبنانية ، و كمان منشوف لغة الاساتزة ، العربي الفصحى ، الك اللغة يلي منتعلمَا بالمدرسة و ما بحياتنا منحسّ الكارتونز شقفة منّا قد اللغة المحكية يلي منكبر عم اللّي فيها .,"['منشوف', 'لغة', 'الناس', 'يلي', 'بيحكوَا', 'مع', 'بعض', 'بطريقة', 'طبيعيّة', 'و', 'بيستعملو', 'إدراكن', 'الحسّي', 'عن', 'طريقَا', '،', 'يعني', 'العامّية', 'المحكية', 'اللبنانية', '،', 'و', 'كمان', 'منشوف', 'لغة', 'الاساتزة', '،', 'العربي', 'الفصحى', '،', 'الك', 'اللغة', 'يلي', 'منتعلمَا', 'بالمدرسة', 'و', 'ما', 'بحياتنا', 'منحسّ', 'الكارتونز', 'شقفة', 'منّا', 'قد', 'اللغة', 'المحكية', 'يلي', 'منكبر', 'عم', 'اللّي', 'فيها', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LANGUAGE', 'I-LANGUAGE', 'I-LANGUAGE', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'B-LANGUAGE', 'I-LANGUAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
71,وضعنا بهالعصر من اظبط الامثال الليتورجيي اللغويّة ، و إلَا نتايج سلبيّة كتيرة بْيِنْحَكى عنّن بمقال تاني .,"['وضعنا', 'بهالعصر', 'من', 'اظبط', 'الامثال', 'الليتورجيي', 'اللغويّة', '،', 'و', 'إلَا', 'نتايج', 'سلبيّة', 'كتيرة', 'بْيِنْحَكى', 'عنّن', 'بمقال', 'تاني', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
72,هيّاني كتبت مقال كامل باللبناني ، لغة هينة ، وقرايتا ع أهين ، الواحد ما بترجم شي بعقلو بس يقرا لأن مش بعازة ، الفهم بكون تلقائي .,"['هيّاني', 'كتبت', 'مقال', 'كامل', 'باللبناني', '،', 'لغة', 'هينة', '،', 'وقرايتا', 'ع', 'أهين', '،', 'الواحد', 'ما', 'بترجم', 'شي', 'بعقلو', 'بس', 'يقرا', 'لأن', 'مش', 'بعازة', '،', 'الفهم', 'بكون', 'تلقائي', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
73,هيك بحسّو الشعوب يلي بيكتبو بالطريقة يلي بيحكو فيا وقتا يقرو ، ونحنا بعدنا مجبورين نحسّ متل ما شي فرنسي بالقرن السابع كان يحس وقتا يجرّب يقرا لاتيني .,"['هيك', 'بحسّو', 'الشعوب', 'يلي', 'بيكتبو', 'بالطريقة', 'يلي', 'بيحكو', 'فيا', 'وقتا', 'يقرو', '،', 'ونحنا', 'بعدنا', 'مجبورين', 'نحسّ', 'متل', 'ما', 'شي', 'فرنسي', 'بالقرن', 'السابع', 'كان', 'يحس', 'وقتا', 'يجرّب', 'يقرا', 'لاتيني', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
74,الهدف من يلي نْقال بالمرّة مش التقليل من قيمة الفرنسي و لا أيّ لغة ، بل هوّي ندرس هالموضوع من ناضور مش معوّدين نِتطلّع منو ، يمكن يساعدنا نفهم شو عم بصير .,"['الهدف', 'من', 'يلي', 'نْقال', 'بالمرّة', 'مش', 'التقليل', 'من', 'قيمة', 'الفرنسي', 'و', 'لا', 'أيّ', 'لغة', '،', 'بل', 'هوّي', 'ندرس', 'هالموضوع', 'من', 'ناضور', 'مش', 'معوّدين', 'نِتطلّع', 'منو', '،', 'يمكن', 'يساعدنا', 'نفهم', 'شو', 'عم', 'بصير', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Jordan
75,الحقيقة إنو كل اللغات كانت تُعْتَبَر لهجات بوقت من الأوقات منّن العربي والإسپاني و غير لغات مهمة نحنا منفكر حالنا عم نهينا ازا سمّيناها لهجات ، و كل هيدا تغيّر وقتا الناس وعيت عضرورة الكتيبة باللغة الإم ، يلي اللّيونة بتكون اللبناني .,"['الحقيقة', 'إنو', 'كل', 'اللغات', 'كانت', 'تُعْتَبَر', 'لهجات', 'بوقت', 'من', 'الأوقات', 'منّن', 'العربي', 'والإسپاني', 'و', 'غير', 'لغات', 'مهمة', 'نحنا', 'منفكر', 'حالنا', 'عم', 'نهينا', 'ازا', 'سمّيناها', 'لهجات', '،', 'و', 'كل', 'هيدا', 'تغيّر', 'وقتا', 'الناس', 'وعيت', 'عضرورة', 'الكتيبة', 'باللغة', 'الإم', '،', 'يلي', 'اللّيونة', 'بتكون', 'اللبناني', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LANGUAGE', 'B-LANGUAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
76,المانشستر النظر عن طبيعة أو أصل اللبناني ، نْ حبّيتو تسمّوَا لهجة عربية أو لغة مرّيخيّة أو شو ما كان ، عراحتكن .,"['المانشستر', 'النظر', 'عن', 'طبيعة', 'أو', 'أصل', 'اللبناني', '،', 'نْ', 'حبّيتو', 'تسمّوَا', 'لهجة', 'عربية', 'أو', 'لغة', 'مرّيخيّة', 'أو', 'شو', 'ما', 'كان', '،', 'عراحتكن', '.']","['B-GPE', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'B-LANGUAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
77,بمقال المفزلكة سابق المناسب إلي دِافعت عن إستعمال العامّيّه كلغَه مكتوبِه وين حكيت عن مفهوم الموزون ، أو السكيزوفرينيا اللّغويِّه ، ووسّعت بمْقارنِه تاريخِّيه مع تجارب لغات تانيِه متل الفرنسي ، وفرجيت كيف هاللغَه تطوّرت من أنجق لهجِه ما كان بْيِسْوَا تِنْكتب للغَه عالميِّه ما بْيِسْوَا ما تِنْكتب .,"['بمقال', 'المفزلكة', 'سابق', 'المناسب', 'إلي', 'دِافعت', 'عن', 'إستعمال', 'العامّيّه', 'كلغَه', 'مكتوبِه', 'وين', 'حكيت', 'عن', 'مفهوم', 'الموزون', '،', 'أو', 'السكيزوفرينيا', 'اللّغويِّه', '،', 'ووسّعت', 'بمْقارنِه', 'تاريخِّيه', 'مع', 'تجارب', 'لغات', 'تانيِه', 'متل', 'الفرنسي', '،', 'وفرجيت', 'كيف', 'هاللغَه', 'تطوّرت', 'من', 'أنجق', 'لهجِه', 'ما', 'كان', 'بْيِسْوَا', 'تِنْكتب', 'للغَه', 'عالميِّه', 'ما', 'بْيِسْوَا', 'ما', 'تِنْكتب', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
78,بحبّ زكّر الميراندا العامّيّه والعربي [ الفصحى ] بيعتَبَرو لغتين حسب علم اللّسانيّات وإنّو العامّيّه هّيي اللغه النَّزلة ، وهالنّقطه كتير مهمّه بهالمقال .,"['بحبّ', 'زكّر', 'الميراندا', 'العامّيّه', 'والعربي', '[', 'الفصحى', ']', 'بيعتَبَرو', 'لغتين', 'حسب', 'علم', 'اللّسانيّات', 'وإنّو', 'العامّيّه', 'هّيي', 'اللغه', 'النَّزلة', '،', 'وهالنّقطه', 'كتير', 'مهمّه', 'بهالمقال', '.']","['O', 'O', 'O', 'B-LANGUAGE', 'B-LANGUAGE', 'O', 'B-LANGUAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LANGUAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
79,شو هيي لكان فايدِة الكتيبِه بالعامّيّه ؟ أو بتعبير تاني ، كيف النص وقلِّة الكتيبِه بالعامّيِّة عم يأثّرو علينا بشكل سلبي ؟ رح بلّش بالجّواب النّص سؤال ، ومهمّ الهركوليان عإنّو الحقايق يللي عم قدّمُن مبنيّين عدراسات موثّقين بكعب المقال .,"['شو', 'هيي', 'لكان', 'فايدِة', 'الكتيبِه', 'بالعامّيّه', '؟', 'أو', 'بتعبير', 'تاني', '،', 'كيف', 'النص', 'وقلِّة', 'الكتيبِه', 'بالعامّيِّة', 'عم', 'يأثّرو', 'علينا', 'بشكل', 'سلبي', '؟', 'رح', 'بلّش', 'بالجّواب', 'النّص', 'سؤال', '،', 'ومهمّ', 'الهركوليان', 'عإنّو', 'الحقايق', 'يللي', 'عم', 'قدّمُن', 'مبنيّين', 'عدراسات', 'موثّقين', 'بكعب', 'المقال', '.']","['O', 'O', 'O', 'O', 'O', 'B-LANGUAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
80,أوّل شي ، بدراسه الهوتّ لريم خميس - الواتساب ، مع حفظ الألقاب ، نْزَكَر إنّو الوسقة بتأخّر إكتساب القرايه والكتيبه بسبب الفرق الكبير والعلاقة المش شفّافه بين المحكي والمكتوب .,"['أوّل', 'شي', '،', 'بدراسه', 'الهوتّ', 'لريم', 'خميس', '-', 'الواتساب', '،', 'مع', 'حفظ', 'الألقاب', '،', 'نْزَكَر', 'إنّو', 'الوسقة', 'بتأخّر', 'إكتساب', 'القرايه', 'والكتيبه', 'بسبب', 'الفرق', 'الكبير', 'والعلاقة', 'المش', 'شفّافه', 'بين', 'المحكي', 'والمكتوب', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Iraq
81,هالحقيقه بتتدعّم بدراسه تانيه لمحمد المعموري انتسغرام يللي مش بس رَبَط انك بتأخّر القرايه والكتيبه ، بس كمان ربطا بضعف ثقافة القراية بالمجتمعات العربيّه .,"['هالحقيقه', 'بتتدعّم', 'بدراسه', 'تانيه', 'لمحمد', 'المعموري', 'انتسغرام', 'يللي', 'مش', 'بس', 'رَبَط', 'انك', 'بتأخّر', 'القرايه', 'والكتيبه', '،', 'بس', 'كمان', 'ربطا', 'بضعف', 'ثقافة', 'القراية', 'بالمجتمعات', 'العربيّه', '.']","['O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
82,وهالشّي ببلّش من عمر زغير : ما في حماس عالقرايه لأن بتحط تقل ومجهود كبير عكتاف وعقل الولد ، وبيكبر الولد وبيزغر معو حبّ المطالعه والقرايه .,"['وهالشّي', 'ببلّش', 'من', 'عمر', 'زغير', ':', 'ما', 'في', 'حماس', 'عالقرايه', 'لأن', 'بتحط', 'تقل', 'ومجهود', 'كبير', 'عكتاف', 'وعقل', 'الولد', '،', 'وبيكبر', 'الولد', 'وبيزغر', 'معو', 'حبّ', 'المطالعه', 'والقرايه', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
83,يعني عم نروّح عليه فرص تنماية مخزون الكلمات عندو ، وبالتّالي قدرتو عالتّعبير بشكل ممنهج وفعّال عن مفاهيم صعبه ومعقّده ومش ملموسه ، وعن حالو بشكل عام .,"['يعني', 'عم', 'نروّح', 'عليه', 'فرص', 'تنماية', 'مخزون', 'الكلمات', 'عندو', '،', 'وبالتّالي', 'قدرتو', 'عالتّعبير', 'بشكل', 'ممنهج', 'وفعّال', 'عن', 'مفاهيم', 'صعبه', 'ومعقّده', 'ومش', 'ملموسه', '،', 'وعن', 'حالو', 'بشكل', 'عام', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
84,فوق هيدا وكلّو ، بدراسه نعملت عإيدين انك ألفت درويش فدّا وأحمد عويني انك ب - الجامعه اللبنانيه الأميركيه ، 100 تلميز لبنانيي تّاخدو كعينيّه لينقاس مستوى معرفتن المفرداتيه وقدرتن عالتّعبير .,"['فوق', 'هيدا', 'وكلّو', '،', 'بدراسه', 'نعملت', 'عإيدين', 'انك', 'ألفت', 'درويش', 'فدّا', 'وأحمد', 'عويني', 'انك', 'ب', '-', 'الجامعه', 'اللبنانيه', 'الأميركيه', '،', '100', 'تلميز', 'لبنانيي', 'تّاخدو', 'كعينيّه', 'لينقاس', 'مستوى', 'معرفتن', 'المفرداتيه', 'وقدرتن', 'عالتّعبير', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-CARDINAL', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
85,ونتايج الدّراسه تقارنو مع نتايج دراسه مِتلا بس نعملت بأميركا .,"['ونتايج', 'الدّراسه', 'تقارنو', 'مع', 'نتايج', 'دراسه', 'مِتلا', 'بس', 'نعملت', 'بأميركا', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']",Iraq
86,طلع معن إنّو في فرق كبير بين اللبنانيي والأميركان بإكتساب المفردات بلغتن الأم ، اللبنانيي أكيد انن يللي مأخّرين ، والدراسه ربطت هالشي بالانفصام اللغوي يللي مِنْعاني منو ، وبطبيعة اللغة العربية الصعبه وآراء التلاميز السلبيّه تجاها .,"['طلع', 'معن', 'إنّو', 'في', 'فرق', 'كبير', 'بين', 'اللبنانيي', 'والأميركان', 'بإكتساب', 'المفردات', 'بلغتن', 'الأم', '،', 'اللبنانيي', 'أكيد', 'انن', 'يللي', 'مأخّرين', '،', 'والدراسه', 'ربطت', 'هالشي', 'بالانفصام', 'اللغوي', 'يللي', 'مِنْعاني', 'منو', '،', 'وبطبيعة', 'اللغة', 'العربية', 'الصعبه', 'وآراء', 'التلاميز', 'السلبيّه', 'تجاها', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LANGUAGE', 'O', 'O', 'B-NORP', 'O', 'O', 'O']",Syria
87,وآخر بس مش أعطل شي ، اي الدّراسه بالأخصّ بتهمّ الأهل لأن خصّا بترباية ولادن .,"['وآخر', 'بس', 'مش', 'أعطل', 'شي', '،', 'اي', 'الدّراسه', 'بالأخصّ', 'بتهمّ', 'الأهل', 'لأن', 'خصّا', 'بترباية', 'ولادن', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
88,حسب دراسه ايا - تيريزا روبرتس ، قراية قصص للولاد بلغتن الام قبل ما يفوتو عالمدارس ، وبرجع بكرّر يعني باللغه يللي بيحكوها وهيي اللغه الوحيده يللي بيعرفوها بهيك عمر ، بتنمّي التّطوّر الإدراكي للولاد لأن بتساعدن يتعرّفو عمفاهيم ومعاني جداد ، الشّي يللي بْيِغْنيلن مفرداتن ، وأكتر من هيك بتساعدن كمان تيتعلّمو لغات جديده .,"['حسب', 'دراسه', 'ايا', '-', 'تيريزا', 'روبرتس', '،', 'قراية', 'قصص', 'للولاد', 'بلغتن', 'الام', 'قبل', 'ما', 'يفوتو', 'عالمدارس', '،', 'وبرجع', 'بكرّر', 'يعني', 'باللغه', 'يللي', 'بيحكوها', 'وهيي', 'اللغه', 'الوحيده', 'يللي', 'بيعرفوها', 'بهيك', 'عمر', '،', 'بتنمّي', 'التّطوّر', 'الإدراكي', 'للولاد', 'لأن', 'بتساعدن', 'يتعرّفو', 'عمفاهيم', 'ومعاني', 'جداد', '،', 'الشّي', 'يللي', 'بْيِغْنيلن', 'مفرداتن', '،', 'وأكتر', 'من', 'هيك', 'بتساعدن', 'كمان', 'تيتعلّمو', 'لغات', 'جديده', '.']","['O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
89,مشكلتنا إنّو ما عنّا هالأدب يللي فينا نقرا منّو لولادنا .,"['مشكلتنا', 'إنّو', 'ما', 'عنّا', 'هالأدب', 'يللي', 'فينا', 'نقرا', 'منّو', 'لولادنا', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
90,ولَيَللي بيقرو لولادن ، يا بيقرو بلغات تانيه ، يا بيترجمو بساعة السّاعه بس بيكونو قتلو جماليّة بآيفون والموسيقه يللي بقَلبو ، يعني كمان خساره بخساره .,"['ولَيَللي', 'بيقرو', 'لولادن', '،', 'يا', 'بيقرو', 'بلغات', 'تانيه', '،', 'يا', 'بيترجمو', 'بساعة', 'السّاعه', 'بس', 'بيكونو', 'قتلو', 'جماليّة', 'بآيفون', 'والموسيقه', 'يللي', 'بقَلبو', '،', 'يعني', 'كمان', 'خساره', 'بخساره', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
91,الأهل بطبيعتن بيركضو ركض ليلاقو أزغر فرصه يستفيدو منّا ولادن ، معلومه عامّه من هون ، نصيحه مهمّه من هونيك .,"['الأهل', 'بطبيعتن', 'بيركضو', 'ركض', 'ليلاقو', 'أزغر', 'فرصه', 'يستفيدو', 'منّا', 'ولادن', '،', 'معلومه', 'عامّه', 'من', 'هون', '،', 'نصيحه', 'مهمّه', 'من', 'هونيك', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
