,Sentence_ID,sentence,Tokens,POS_Tags,Dialect
143,144,عارف انت احساس ان حد يوحشك و ماينفعش تشوفو ؟ وحش . متجربوش,"['عارف', 'انت', 'احساس', 'ان', 'حد', 'يوحشك', 'و', 'ماينفعش', 'تشوفو', '؟', 'وحش', '.', 'متجربوش']","['ADJ', 'PRON', 'NOUN', 'PART', 'NOUN', 'V+PRON', 'CONJ', 'PART+V+NEG_PART', 'V+PRON', 'PUNC', 'ADJ', 'PUNC', 'PART+V+PRON+NEG_PART']",Egypt
144,145,"المرض اللي مسيطر ع الناس اليومين دول , ان مفيش حد عاجبه حاله ولا عاجبها حاجة ولا عاجبه اي حد . . .","['المرض', 'اللي', 'مسيطر', 'ع', 'الناس', 'اليومين', 'دول', ',', 'ان', 'مفيش', 'حد', 'عاجبه', 'حاله', 'ولا', 'عاجبها', 'حاجة', 'ولا', 'عاجبه', 'اي', 'حد', '.', '.', '.']","['DET+NOUN', 'PART', 'ADJ', 'PREP', 'DET+NOUN', 'DET+NOUN+NSUFF', 'PRON', 'PUNC', 'PART', 'PART+PREP+NEG_PART', 'NOUN', 'ADJ+PRON', 'NOUN+PRON', 'CONJ+PART', 'ADJ+PRON', 'NOUN+NSUFF', 'CONJ+PART', 'ADJ+PRON', 'NOUN', 'NOUN', 'PUNC', 'PUNC', 'PUNC']",Egypt
145,146,انا شايف نفسى مبقتش اكتب كويس لو كنت عامل فولو لنفسى كنت هعمل ان فولو كل الكلام بقى جوه ولا بيخرج فى كتابه ولا حتى فى كلام كدا,"['انا', 'شايف', 'نفسى', 'مبقتش', 'اكتب', 'كويس', 'لو', 'كنت', 'عامل', 'فولو', 'لنفسى', 'كنت', 'هعمل', 'ان', 'فولو', 'كل', 'الكلام', 'بقى', 'جوه', 'ولا', 'بيخرج', 'فى', 'كتابه', 'ولا', 'حتى', 'فى', 'كلام', 'كدا']","['PRON', 'ADJ', 'NOUN+PRON', 'PART+V+PRON+NEG_PART', 'V', 'ADJ', 'PART', 'V+PRON', 'ADJ', 'NOUN', 'PREP+NOUN+PRON', 'V+PRON', 'FUT_PART+V', 'PART', 'NOUN', 'NOUN', 'DET+NOUN', 'V', 'NOUN+NSUFF', 'CONJ+PART', 'PROG_PART+V', 'PREP', 'NOUN+NSUFF', 'CONJ+PART', 'PART', 'PREP', 'NOUN', 'ADV']",Egypt
146,147,انتو متعرفوش انتو نور عينننا وﻻ اية ياباشا نور عينك مش ﻻقين ياكلو ومش عارفين يمشو فى الشوارع ومفيش نور ومفيش مياه مفيش حاجة ياباشا,"['انتو', 'متعرفوش', 'انتو', 'نور', 'عينننا', 'وﻻ', 'اية', 'ياباشا', 'نور', 'عينك', 'مش', 'ﻻقين', 'ياكلو', 'ومش', 'عارفين', 'يمشو', 'فى', 'الشوارع', 'ومفيش', 'نور', 'ومفيش', 'مياه', 'مفيش', 'حاجة', 'ياباشا']","['PRON', 'PART+V+PRON+NEG_PART', 'PRON', 'NOUN', 'NOUN+NSUFF+PRON', 'CONJ+PART', 'PART', 'PART+NOUN', 'NOUN', 'NOUN+PRON', 'PART', 'ADJ+NSUFF', 'V+PRON', 'CONJ+PART', 'ADJ+NSUFF', 'V+PRON', 'PREP', 'DET+NOUN', 'CONJ+PART+PREP+NEG_PART', 'NOUN', 'CONJ+PART+PREP+NEG_PART', 'NOUN', 'PART+PREP+NEG_PART', 'NOUN+NSUFF', 'PART+NOUN']",Egypt
147,148,الواحد مش عارف لما اصحابنا يطلعو بالسلامةازاي هقولهم اننا كنا بنروح الجامعة من غيرهم عادي ! ! ! العجز وحش ! ! ! #الحريه_لطلاب_صيدله_المنصوره,"['الواحد', 'مش', 'عارف', 'لما', 'اصحابنا', 'يطلعو', 'بالسلامةازاي', 'هقولهم', 'اننا', 'كنا', 'بنروح', 'الجامعة', 'من', 'غيرهم', 'عادي', '!', '!', '!', 'العجز', 'وحش', '!', '!', '!', '#الحريه_لطلاب_صيدله_المنصوره']","['DET+NOUN', 'PART', 'ADJ', 'PART', 'NOUN+PRON', 'V+PRON', 'PREP+DET+NOUN+NSUFF+PART', 'FUT_PART+V+PREP+PRON', 'PART+PRON', 'V+PRON', 'PROG_PART+V', 'DET+NOUN+NSUFF', 'PREP', 'NOUN+PRON', 'ADJ', 'PUNC', 'PUNC', 'PUNC', 'DET+NOUN', 'ADJ', 'PUNC', 'PUNC', 'PUNC', 'HASH']",Egypt
148,149,هو التسريب بقى عادي كده . . ماحدش اتجرأ ورفع دعوة جنائية على اللي بيسربوا ليه . . هي المخابرات بتستخف دمها . . ولا بتسترزق . . ولا فيه ايه . . ! !,"['هو', 'التسريب', 'بقى', 'عادي', 'كده', '.', '.', 'ماحدش', 'اتجرأ', 'ورفع', 'دعوة', 'جنائية', 'على', 'اللي', 'بيسربوا', 'ليه', '.', '.', 'هي', 'المخابرات', 'بتستخف', 'دمها', '.', '.', 'ولا', 'بتسترزق', '.', '.', 'ولا', 'فيه', 'ايه', '.', '.', '!', '!']","['PRON', 'DET+NOUN', 'V', 'ADJ', 'ADV', 'PUNC', 'PUNC', 'PART+NOUN+NEG_PART', 'V', 'CONJ+V', 'NOUN+NSUFF', 'ADJ+NSUFF', 'PREP', 'PART', 'PROG_PART+V+PRON', 'PART', 'PUNC', 'PUNC', 'PRON', 'DET+NOUN+NSUFF', 'PROG_PART+V', 'NOUN+PRON', 'PUNC', 'PUNC', 'CONJ+PART', 'PROG_PART+V', 'PUNC', 'PUNC', 'CONJ+PART', 'PREP+PRON', 'PART', 'PUNC', 'PUNC', 'PUNC', 'PUNC']",Egypt
149,150,نفسي انزل امشي لوحدى الصبح و اروح اشرب قهوه ف اى حته والهيدفون ف ودنى وبس,"['نفسي', 'انزل', 'امشي', 'لوحدى', 'الصبح', 'و', 'اروح', 'اشرب', 'قهوه', 'ف', 'اى', 'حته', 'والهيدفون', 'ف', 'ودنى', 'وبس']","['NOUN+PRON', 'V', 'V', 'PREP+NOUN+PRON', 'DET+NOUN', 'CONJ', 'V', 'V', 'NOUN+NSUFF', 'PREP', 'NOUN', 'NOUN+NSUFF', 'CONJ+DET+NOUN', 'PREP', 'NOUN+PRON', 'CONJ+ADV']",Egypt
150,151,"الموضوع يابني مش شخصي , أنا مبثقش ف منبه الموبايل بتاعي . . فَ لكَ أن تتخيل بقى","['الموضوع', 'يابني', 'مش', 'شخصي', ',', 'أنا', 'مبثقش', 'ف', 'منبه', 'الموبايل', 'بتاعي', '.', '.', 'فَ', 'لكَ', 'أن', 'تتخيل', 'بقى']","['DET+NOUN', 'PART+NOUN+PRON', 'PART', 'ADJ', 'PUNC', 'PRON', 'PART+PROG_PART+V+NEG_PART', 'PREP', 'NOUN', 'DET+NOUN', 'NOUN+PRON', 'PUNC', 'PUNC', 'CONJ', 'PREP+PRON', 'PART', 'V', 'ADV']",Egypt
151,152,أصلا اللى بيدخلوا حياتنا صدفه هما دول اللى علاقتنا بتستمر بيهم وبيكونوا اجدع من اصحابنا بتوع الطفوله .,"['أصلا', 'اللى', 'بيدخلوا', 'حياتنا', 'صدفه', 'هما', 'دول', 'اللى', 'علاقتنا', 'بتستمر', 'بيهم', 'وبيكونوا', 'اجدع', 'من', 'اصحابنا', 'بتوع', 'الطفوله', '.']","['NOUN+CASE', 'PART', 'PROG_PART+V+PRON', 'NOUN+NSUFF+PRON', 'NOUN+NSUFF', 'PRON', 'PRON', 'PART', 'NOUN+NSUFF+PRON', 'PROG_PART+V', 'PREP+PRON', 'CONJ+PROG_PART+V+PRON', 'ADJ', 'PREP', 'NOUN+PRON', 'NOUN', 'DET+NOUN+NSUFF', 'PUNC']",Egypt
152,153,انت متخيل كم الوضاعة اللي احنا فيها ! ! البنت خايفة تنزل الشارع او تروح في أي حتة عشان فيه كلاب سعرانة بينهشوا فيها ! عليه العوض و منه العوض,"['انت', 'متخيل', 'كم', 'الوضاعة', 'اللي', 'احنا', 'فيها', '!', '!', 'البنت', 'خايفة', 'تنزل', 'الشارع', 'او', 'تروح', 'في', 'أي', 'حتة', 'عشان', 'فيه', 'كلاب', 'سعرانة', 'بينهشوا', 'فيها', '!', 'عليه', 'العوض', 'و', 'منه', 'العوض']","['PRON', 'ADJ', 'NOUN', 'DET+NOUN+NSUFF', 'PART', 'PRON', 'PREP+PRON', 'PUNC', 'PUNC', 'DET+NOUN', 'ADJ+NSUFF', 'V', 'DET+NOUN', 'CONJ', 'V', 'PREP', 'NOUN', 'NOUN+NSUFF', 'PART', 'PREP+PRON', 'NOUN', 'ADJ+NSUFF', 'PROG_PART+V+PRON', 'PREP+PRON', 'PUNC', 'PREP+PRON', 'DET+NOUN', 'CONJ', 'PREP+PRON', 'DET+NOUN']",Egypt
153,154,كل حاجه لو ادناها حقها صح و في الوقت المناسب حياتنا هتتغير كتير للاحسن و الاحلي,"['كل', 'حاجه', 'لو', 'ادناها', 'حقها', 'صح', 'و', 'في', 'الوقت', 'المناسب', 'حياتنا', 'هتتغير', 'كتير', 'للاحسن', 'و', 'الاحلي']","['NOUN', 'NOUN+NSUFF', 'PART', 'V+PRON+PRON', 'NOUN+PRON', 'NOUN', 'CONJ', 'PREP', 'DET+NOUN', 'DET+ADJ', 'NOUN+NSUFF+PRON', 'FUT_PART+V', 'ADJ', 'PREP+DET+ADJ', 'CONJ', 'DET+ADJ']",Egypt
154,155,وهتبقى آخرتكوا وجع و قهر و كل واحد فيكوا فى الآخر يتجوز صالونات » أصلوكوا معملتوش حساب ربنا فى الأول,"['وهتبقى', 'آخرتكوا', 'وجع', 'و', 'قهر', 'و', 'كل', 'واحد', 'فيكوا', 'فى', 'الآخر', 'يتجوز', 'صالونات', '»', 'أصلوكوا', 'معملتوش', 'حساب', 'ربنا', 'فى', 'الأول']","['CONJ+FUT_PART+V', 'NOUN+NSUFF+PRON', 'NOUN', 'CONJ', 'NOUN', 'CONJ', 'NOUN', 'NOUN', 'PREP+PRON', 'PREP', 'DET+ADJ', 'V', 'NOUN+NSUFF', 'PUNC', 'NOUN+PRON', 'PART+V+PRON+NEG_PART', 'NOUN', 'NOUN+PRON', 'PREP', 'DET+NUM']",Egypt
155,156,غالباً حاله من الإكتئاب الشديد هى بتكون رد سؤال . . هو أنا لو جرالى حاجه هفرق مع مين ؟,"['غالباً', 'حاله', 'من', 'الإكتئاب', 'الشديد', 'هى', 'بتكون', 'رد', 'سؤال', '.', '.', 'هو', 'أنا', 'لو', 'جرالى', 'حاجه', 'هفرق', 'مع', 'مين', '؟']","['ADJ+CASE', 'NOUN+NSUFF', 'PREP', 'DET+NOUN', 'DET+ADJ', 'PRON', 'PROG_PART+V', 'NOUN', 'NOUN', 'PUNC', 'PUNC', 'PRON', 'PRON', 'PART', 'V+PREP+PRON', 'NOUN+NSUFF', 'FUT_PART+V', 'NOUN', 'PART', 'PUNC']",Egypt
156,157,@Hazem__Azim ومبررات جاهزه للمتحرش هيقولها طالماال مجتمع بيساعده على خلق المبرر فطبيعي تستمر الظاهره اكتر واكتر,"['@Hazem__Azim', 'ومبررات', 'جاهزه', 'للمتحرش', 'هيقولها', 'طالماال', 'مجتمع', 'بيساعده', 'على', 'خلق', 'المبرر', 'فطبيعي', 'تستمر', 'الظاهره', 'اكتر', 'واكتر']","['MENTION', 'CONJ+NOUN+NSUFF', 'ADJ+NSUFF', 'PREP+DET+NOUN', 'FUT_PART+V+PRON', 'PART+DET', 'NOUN', 'PROG_PART+V+PRON', 'PREP', 'V', 'DET+NOUN', 'CONJ+ADJ', 'V', 'DET+NOUN+NSUFF', 'ADJ', 'CONJ+ADJ']",Egypt
157,158,عاوز اقول للسيسي كلمة واحدة بس : انا رايح الجامعة بكرة اظن الرسالة وصلت :),"['عاوز', 'اقول', 'للسيسي', 'كلمة', 'واحدة', 'بس', ':', 'انا', 'رايح', 'الجامعة', 'بكرة', 'اظن', 'الرسالة', 'وصلت', ':)']","['ADJ', 'V', 'PREP+DET+NOUN', 'NOUN+NSUFF', 'ADJ+NSUFF', 'ADV', 'PUNC', 'PRON', 'ADJ', 'DET+NOUN+NSUFF', 'NOUN+NSUFF', 'V', 'DET+NOUN+NSUFF', 'V+PRON', 'EMOT']",Egypt
158,159,يا شعب نايم ع الرصيف وبالمقشة بتتكنس فيك ناس بتشقي ع الرغيف وناس بتتعب م التنس,"['يا', 'شعب', 'نايم', 'ع', 'الرصيف', 'وبالمقشة', 'بتتكنس', 'فيك', 'ناس', 'بتشقي', 'ع', 'الرغيف', 'وناس', 'بتتعب', 'م', 'التنس']","['PART', 'NOUN', 'ADJ', 'PREP', 'DET+NOUN', 'CONJ+PREP+DET+NOUN+NSUFF', 'PROG_PART+V', 'PREP+PRON', 'NOUN', 'PROG_PART+V', 'PREP', 'DET+NOUN', 'CONJ+NOUN', 'PROG_PART+V', 'PREP', 'DET+NOUN']",Syria
159,160,في مصر فقط : طلاب الثانوية العامة بيذكروا علشان يفرحوا اهاليهم مش علشان نفسهم !,"['في', 'مصر', 'فقط', ':', 'طلاب', 'الثانوية', 'العامة', 'بيذكروا', 'علشان', 'يفرحوا', 'اهاليهم', 'مش', 'علشان', 'نفسهم', '!']","['PREP', 'NOUN', 'ADV', 'PUNC', 'NOUN', 'DET+NOUN+NSUFF', 'DET+ADJ+NSUFF', 'PROG_PART+V+PRON', 'PART', 'V+PRON', 'NOUN+PRON', 'PART', 'PART', 'NOUN+PRON', 'PUNC']",Egypt
160,161,الدنيا مش بتتاخد بالدراع . . والبقاء للي عقله كبير مش عضلاته اكبر,"['الدنيا', 'مش', 'بتتاخد', 'بالدراع', '.', '.', 'والبقاء', 'للي', 'عقله', 'كبير', 'مش', 'عضلاته', 'اكبر']","['DET+NOUN', 'PART', 'PROG_PART+V', 'PREP+DET+NOUN', 'PUNC', 'PUNC', 'CONJ+DET+NOUN', 'PREP+PRON', 'NOUN+PRON', 'ADJ', 'PART', 'NOUN+NSUFF+PRON', 'ADJ']",Egypt
161,162,انا طيبه جداااا وحنينه اه . . اما بتعصب او ابقي زعلانه من حد . . . ربنا يكفيك شري ومايوقعك فيا,"['انا', 'طيبه', 'جداااا', 'وحنينه', 'اه', '.', '.', 'اما', 'بتعصب', 'او', 'ابقي', 'زعلانه', 'من', 'حد', '.', '.', '.', 'ربنا', 'يكفيك', 'شري', 'ومايوقعك', 'فيا']","['PRON', 'ADJ+NSUFF', 'NOUN+CASE', 'CONJ+ADJ+NSUFF', 'PART', 'PUNC', 'PUNC', 'PART', 'PROG_PART+V', 'CONJ', 'V', 'ADJ+NSUFF', 'PREP', 'NOUN', 'PUNC', 'PUNC', 'PUNC', 'NOUN+PRON', 'V+PRON', 'NOUN+PRON', 'CONJ+PART+V+PRON', 'PREP+PRON']",Egypt
162,163,"المشاكل دايما بتبدأ لما تقرب من اي حد زيادة عن اللزوم , العلاقات السطحية قادرة تحمينا من حاجات كتير .","['المشاكل', 'دايما', 'بتبدأ', 'لما', 'تقرب', 'من', 'اي', 'حد', 'زيادة', 'عن', 'اللزوم', ',', 'العلاقات', 'السطحية', 'قادرة', 'تحمينا', 'من', 'حاجات', 'كتير', '.']","['DET+NOUN', 'ADJ+CASE', 'PROG_PART+V', 'PART', 'V', 'PREP', 'NOUN', 'NOUN', 'NOUN+NSUFF', 'PREP', 'DET+NOUN', 'PUNC', 'DET+NOUN+NSUFF', 'DET+ADJ+NSUFF', 'ADJ+NSUFF', 'V+PRON', 'PREP', 'NOUN+NSUFF', 'ADJ', 'PUNC']",Egypt
163,164,السجاير رجعت موضه تاني ؟ مش بتتشرب مزاج يعني ؟,"['السجاير', 'رجعت', 'موضه', 'تاني', '؟', 'مش', 'بتتشرب', 'مزاج', 'يعني', '؟']","['DET+NOUN', 'V+PRON', 'NOUN+NSUFF', 'ADJ', 'PUNC', 'PART', 'PROG_PART+V', 'NOUN', 'ADV', 'PUNC']",Egypt
164,165,علشان انتو طيبين ماحدش أخد باله #خالد_علي بيعمل ايه ، المحامي بيتحايل على قانون الإنتخابات و هايعمل دعاية إنتخابية بحجة تأسيس حزب,"['علشان', 'انتو', 'طيبين', 'ماحدش', 'أخد', 'باله', '#خالد_علي', 'بيعمل', 'ايه', '،', 'المحامي', 'بيتحايل', 'على', 'قانون', 'الإنتخابات', 'و', 'هايعمل', 'دعاية', 'إنتخابية', 'بحجة', 'تأسيس', 'حزب']","['PART', 'PRON', 'ADJ+NSUFF', 'PART+NOUN+NEG_PART', 'V', 'NOUN+PRON', 'HASH', 'PROG_PART+V', 'PART', 'PUNC', 'DET+NOUN', 'PROG_PART+V', 'PREP', 'NOUN', 'DET+NOUN+NSUFF', 'CONJ', 'FUT_PART+V', 'NOUN+NSUFF', 'ADJ+NSUFF', 'PREP+NOUN+NSUFF', 'NOUN', 'NOUN']",Egypt
165,166,بنتعلم حاجات من ابتدائي لحد الجامعه كل ده خيال علمي ! كل الى اتعلمناه مفيش منه فى الواقع ! بندرس حاجات ملهاش اى علاقه بالواقع !,"['بنتعلم', 'حاجات', 'من', 'ابتدائي', 'لحد', 'الجامعه', 'كل', 'ده', 'خيال', 'علمي', '!', 'كل', 'الى', 'اتعلمناه', 'مفيش', 'منه', 'فى', 'الواقع', '!', 'بندرس', 'حاجات', 'ملهاش', 'اى', 'علاقه', 'بالواقع', '!']","['PROG_PART+V', 'NOUN+NSUFF', 'PREP', 'ADJ', 'PREP+NOUN', 'DET+NOUN+NSUFF', 'NOUN', 'PRON', 'NOUN', 'ADJ', 'PUNC', 'NOUN', 'PART', 'V+PRON+PRON', 'PART+PREP+NEG_PART', 'PREP+PRON', 'PREP', 'DET+NOUN', 'PUNC', 'PROG_PART+V', 'NOUN+NSUFF', 'PART+PREP+PRON+NEG_PART', 'NOUN', 'NOUN+NSUFF', 'PREP+DET+NOUN', 'PUNC']",Egypt
166,167,المفروض اني اقوم اذاكر و كده بس الكينج قالي ان كل المفروض مرفوض و انا عايزه اسبت للعالم اني موجوده,"['المفروض', 'اني', 'اقوم', 'اذاكر', 'و', 'كده', 'بس', 'الكينج', 'قالي', 'ان', 'كل', 'المفروض', 'مرفوض', 'و', 'انا', 'عايزه', 'اسبت', 'للعالم', 'اني', 'موجوده']","['DET+ADJ', 'PART+PRON', 'V', 'V', 'CONJ', 'ADV', 'PART', 'DET+NOUN', 'V+PREP+PRON', 'PART', 'NOUN', 'DET+ADJ', 'ADJ', 'CONJ', 'PRON', 'ADJ+NSUFF', 'V', 'PREP+DET+NOUN', 'PART+PRON', 'ADJ+NSUFF']",Egypt
167,168,جملة هذاكر بقا بكرة بجد ونقضيها النهارده سبب اساسي لفشلي,"['جملة', 'هذاكر', 'بقا', 'بكرة', 'بجد', 'ونقضيها', 'النهارده', 'سبب', 'اساسي', 'لفشلي']","['NOUN+NSUFF', 'FUT_PART+V', 'ADV', 'NOUN+NSUFF', 'PREP+NOUN', 'CONJ+V+PRON', 'DET+NOUN+NSUFF', 'NOUN', 'ADJ', 'PREP+NOUN+PRON']",Egypt
168,169,كله يحضر هدية عيد الام . بوسوا أيد امهاتكوا واشكروا ربنا انهم عايشين وسطنا,"['كله', 'يحضر', 'هدية', 'عيد', 'الام', '.', 'بوسوا', 'أيد', 'امهاتكوا', 'واشكروا', 'ربنا', 'انهم', 'عايشين', 'وسطنا']","['NOUN+PRON', 'V', 'NOUN+NSUFF', 'NOUN', 'DET+NOUN', 'PUNC', 'V+PRON', 'NOUN', 'NOUN+NSUFF+PRON', 'CONJ+V+PRON', 'NOUN+PRON', 'PART+PRON', 'ADJ+NSUFF', 'NOUN+PRON']",Egypt
169,170,"من ساعة ما أمي قالتلي "" إوعى ياخدوا منك سندوتشاتك "" في أول يوم مدرسه فهمت ان الدنيا مفيهاش أمان .","['من', 'ساعة', 'ما', 'أمي', 'قالتلي', '""', 'إوعى', 'ياخدوا', 'منك', 'سندوتشاتك', '""', 'في', 'أول', 'يوم', 'مدرسه', 'فهمت', 'ان', 'الدنيا', 'مفيهاش', 'أمان', '.']","['PREP', 'NOUN+NSUFF', 'PART', 'NOUN+NSUFF', 'V+PRON+PREP+PRON', 'PUNC', 'V', 'V+PRON', 'PREP+PRON', 'NOUN+NSUFF+PRON', 'PUNC', 'PREP', 'NUM', 'NOUN', 'NOUN+NSUFF', 'V+PRON', 'PART', 'DET+NOUN', 'PART+PREP+PRON+NEG_PART', 'NOUN', 'PUNC']",Egypt
170,171,ربنا يكفيك شر اللي عامل فيها قريب وهو بيدبرلك عشان يكسرك ! بس علي مين هأو,"['ربنا', 'يكفيك', 'شر', 'اللي', 'عامل', 'فيها', 'قريب', 'وهو', 'بيدبرلك', 'عشان', 'يكسرك', '!', 'بس', 'علي', 'مين', 'هأو']","['NOUN+PRON', 'V+PRON', 'NOUN', 'PART', 'ADJ', 'PREP+PRON', 'ADJ', 'CONJ+PRON', 'PROG_PART+V+PREP+PRON', 'PART', 'V+PRON', 'PUNC', 'PART', 'PREP', 'PART', 'PART']",Egypt
171,172,"يارب نجحنا عشان خاطر اهلينا بس احنا منستاهلش والله ,","['يارب', 'نجحنا', 'عشان', 'خاطر', 'اهلينا', 'بس', 'احنا', 'منستاهلش', 'والله', ',']","['PART+NOUN', 'V+PRON', 'PART', 'NOUN', 'NOUN+PRON', 'PART', 'PRON', 'PART+V+NEG_PART', 'CONJ+NOUN', 'PUNC']",Egypt
172,173,4 - تعالالي انت بقى ياللي بتتكلم مع واحدة زي اختك و بتتعامل معاها زي اختك وبتطمن عليها زي اختك بردو ، بزمتك بتتكلم مع اختك 24 ساعه ف اليوم ؟,"['4', '-', 'تعالالي', 'انت', 'بقى', 'ياللي', 'بتتكلم', 'مع', 'واحدة', 'زي', 'اختك', 'و', 'بتتعامل', 'معاها', 'زي', 'اختك', 'وبتطمن', 'عليها', 'زي', 'اختك', 'بردو', '،', 'بزمتك', 'بتتكلم', 'مع', 'اختك', '24', 'ساعه', 'ف', 'اليوم', '؟']","['NUM', 'PUNC', 'V+PREP+PRON', 'PRON', 'ADV', 'PART+PART', 'PROG_PART+V', 'NOUN', 'NOUN+NSUFF', 'NOUN', 'NOUN+PRON', 'CONJ', 'PROG_PART+V', 'NOUN+PRON', 'NOUN', 'NOUN+PRON', 'CONJ+PROG_PART+V', 'PREP+PRON', 'NOUN', 'NOUN+PRON', 'ADV', 'PUNC', 'PREP+NOUN+NSUFF+PRON', 'PROG_PART+V', 'NOUN', 'NOUN+PRON', 'NUM', 'NOUN+NSUFF', 'PREP', 'DET+NOUN', 'PUNC']",Egypt
173,174,اى راجل بيبرر التحرش لازم يعرف انه كدة بيفضح نفسه هو . . بتفضح نفسك ان رجولتك ناقصة وبتلوم الضحية عشان ماتشعرش بمسئوليتك اللى معملتهاش,"['اى', 'راجل', 'بيبرر', 'التحرش', 'لازم', 'يعرف', 'انه', 'كدة', 'بيفضح', 'نفسه', 'هو', '.', '.', 'بتفضح', 'نفسك', 'ان', 'رجولتك', 'ناقصة', 'وبتلوم', 'الضحية', 'عشان', 'ماتشعرش', 'بمسئوليتك', 'اللى', 'معملتهاش']","['NOUN', 'NOUN', 'PROG_PART+V', 'DET+NOUN', 'ADJ', 'V', 'PART+PRON', 'ADV', 'PROG_PART+V', 'NOUN+PRON', 'PRON', 'PUNC', 'PUNC', 'PROG_PART+V', 'NOUN+PRON', 'PART', 'NOUN+NSUFF+PRON', 'ADJ+NSUFF', 'CONJ+PROG_PART+V', 'DET+NOUN+NSUFF', 'PART', 'PART+V+NEG_PART', 'PREP+NOUN+NSUFF+PRON', 'PART', 'PART+V+PRON+PRON+NEG_PART']",Egypt
174,175,فكر كده في موقف ام كل شهيد او ام كل مسجون لما تشوف ان فيفي عبده بئت أم مثاليه وبيهملوا ولادهم ! موقف يدعو للاشمئزاز وموقف قذر من بلد اقذر . !,"['فكر', 'كده', 'في', 'موقف', 'ام', 'كل', 'شهيد', 'او', 'ام', 'كل', 'مسجون', 'لما', 'تشوف', 'ان', 'فيفي', 'عبده', 'بئت', 'أم', 'مثاليه', 'وبيهملوا', 'ولادهم', '!', 'موقف', 'يدعو', 'للاشمئزاز', 'وموقف', 'قذر', 'من', 'بلد', 'اقذر', '.', '!']","['V', 'ADV', 'PREP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'CONJ', 'NOUN', 'NOUN', 'NOUN', 'PART', 'V', 'PART', 'NOUN', 'NOUN', 'V+PRON', 'NOUN', 'ADJ+NSUFF', 'CONJ+PROG_PART+V+PRON', 'NOUN+PRON', 'PUNC', 'NOUN', 'V', 'PREP+DET+NOUN', 'CONJ+NOUN', 'ADJ', 'PREP', 'NOUN', 'ADJ', 'PUNC', 'PUNC']",Egypt
175,176,هما ليه ميعملوش امتحان اخر الاجازه زي امتحان اخر السنه كدة ؟ ونسقط بقى ونعيد الاجازه من الاول وكده .,"['هما', 'ليه', 'ميعملوش', 'امتحان', 'اخر', 'الاجازه', 'زي', 'امتحان', 'اخر', 'السنه', 'كدة', '؟', 'ونسقط', 'بقى', 'ونعيد', 'الاجازه', 'من', 'الاول', 'وكده', '.']","['PRON', 'PART', 'PART+V+PRON+NEG_PART', 'NOUN', 'NOUN', 'DET+NOUN+NSUFF', 'NOUN', 'NOUN', 'NOUN', 'DET+NOUN+NSUFF', 'ADV', 'PUNC', 'CONJ+V', 'ADV', 'CONJ+V', 'DET+NOUN+NSUFF', 'PREP', 'DET+NUM', 'CONJ+ADV', 'PUNC']",Egypt
176,177,@Dr_Wessam البنات زمان كانوا بيطلعوا اتوبيس هيئه النقل العام بالمينى چيب وبينزلوا سالمين غانمين ! ! دلوقتي تبقى محجبه ويشد حجابها ! !,"['@Dr_Wessam', 'البنات', 'زمان', 'كانوا', 'بيطلعوا', 'اتوبيس', 'هيئه', 'النقل', 'العام', 'بالمينى', 'چيب', 'وبينزلوا', 'سالمين', 'غانمين', '!', '!', 'دلوقتي', 'تبقى', 'محجبه', 'ويشد', 'حجابها', '!', '!']","['MENTION', 'DET+NOUN', 'NOUN', 'V+PRON', 'PROG_PART+V+PRON', 'NOUN', 'NOUN+NSUFF', 'DET+NOUN', 'DET+ADJ', 'PREP+DET+NOUN', 'NOUN', 'CONJ+PROG_PART+V+PRON', 'ADJ+NSUFF', 'ADJ+NSUFF', 'PUNC', 'PUNC', 'NOUN', 'V', 'ADJ+NSUFF', 'CONJ+V', 'NOUN+PRON', 'PUNC', 'PUNC']",Egypt
177,178,@_mohamedkhalifa ماتخليش بتوع الخليج يزعلوا مننا بقى يا حماده ;),"['@_mohamedkhalifa', 'ماتخليش', 'بتوع', 'الخليج', 'يزعلوا', 'مننا', 'بقى', 'يا', 'حماده', ';)']","['MENTION', 'PART+V+PRON+NEG_PART', 'NOUN', 'DET+NOUN', 'V+PRON', 'PREP+PRON', 'ADV', 'PART', 'NOUN+NSUFF', 'EMOT']",Egypt
178,179,إنتى كلام فى أغنية بس ماتغنتش ليا إنى سيرة كل يوم إانتى حكاية قبل النوم . . .,"['إنتى', 'كلام', 'فى', 'أغنية', 'بس', 'ماتغنتش', 'ليا', 'إنى', 'سيرة', 'كل', 'يوم', 'إانتى', 'حكاية', 'قبل', 'النوم', '.', '.', '.']","['PRON', 'NOUN', 'PREP', 'NOUN+NSUFF', 'PART', 'PART+V+PRON+NEG_PART', 'PREP+PRON', 'PRON', 'NOUN+NSUFF', 'NOUN', 'NOUN', 'PRON', 'NOUN+NSUFF', 'NOUN', 'DET+NOUN', 'PUNC', 'PUNC', 'PUNC']",Egypt
