sentID.BTEC	split	lang
3161	corpus-6-train	EN
3164	corpus-6-train	EN
3166	corpus-6-train	EN
3167	corpus-6-train	EN
3169	corpus-6-train	EN
3170	corpus-6-test-corpus-26-test	EN
3172	corpus-6-train	EN
3173	corpus-6-train	EN
3174	corpus-6-dev	EN
3176	corpus-6-test-corpus-26-train	EN
3178	corpus-6-train	EN
3179	corpus-6-test-corpus-26-train	EN
3182	corpus-6-test-corpus-26-train	EN
3183	corpus-6-train	EN
3184	corpus-6-train	EN
3185	corpus-6-test-corpus-26-train	EN
3189	corpus-6-train	EN
3192	corpus-6-train	EN
3193	corpus-6-train	EN
3195	corpus-6-test-corpus-26-train	EN
3196	corpus-6-train	EN
3197	corpus-6-train	EN
3198	corpus-6-train	EN
3199	corpus-6-train	EN
3200	corpus-6-train	EN
3201	corpus-6-test-corpus-26-dev	EN
3202	corpus-6-train	EN
3204	corpus-6-train	EN
3205	corpus-6-train	EN
3207	corpus-6-test-corpus-26-train	EN
3208	corpus-6-train	EN
3209	corpus-6-test-corpus-26-train	EN
3211	corpus-6-train	EN
3212	corpus-6-dev	EN
3213	corpus-6-train	EN
3216	corpus-6-train	EN
3217	corpus-6-train	EN
3219	corpus-6-train	EN
3220	corpus-6-test-corpus-26-train	EN
3222	corpus-6-test-corpus-26-dev	EN
3223	corpus-6-train	EN
3224	corpus-6-train	EN
3225	corpus-6-train	EN
3226	corpus-6-train	EN
3227	corpus-6-train	EN
3228	corpus-6-train	EN
3229	corpus-6-train	EN
3231	corpus-6-dev	EN
3233	corpus-6-dev	EN
3238	corpus-6-test-corpus-26-train	EN
3239	corpus-6-dev	EN
3241	corpus-6-train	EN
3245	corpus-6-train	EN
3246	corpus-6-train	EN
3247	corpus-6-train	EN
3251	corpus-6-train	EN
3255	corpus-6-train	EN
3256	corpus-6-train	EN
3258	corpus-6-train	EN
3261	corpus-6-train	EN
3264	corpus-6-train	EN
3265	corpus-6-train	EN
3266	corpus-6-dev	EN
3267	corpus-6-test-corpus-26-test	EN
3268	corpus-6-train	EN
3269	corpus-6-test-corpus-26-train	EN
3270	corpus-6-train	EN
3272	corpus-6-dev	EN
3273	corpus-6-train	EN
3276	corpus-6-train	EN
3277	corpus-6-train	EN
3278	corpus-6-dev	EN
3279	corpus-6-test-corpus-26-train	EN
3280	corpus-6-train	EN
3281	corpus-6-train	EN
3283	corpus-6-train	EN
3284	corpus-6-test-corpus-26-train	EN
3285	corpus-6-test-corpus-26-train	EN
3287	corpus-6-train	EN
3288	corpus-6-train	EN
3289	corpus-6-test-corpus-26-train	EN
3290	corpus-6-dev	EN
3292	corpus-6-test-corpus-26-train	EN
3294	corpus-6-train	EN
3295	corpus-6-test-corpus-26-train	EN
3298	corpus-6-train	EN
3304	corpus-6-test-corpus-26-train	EN
3307	corpus-6-train	EN
3310	corpus-6-dev	EN
3311	corpus-6-train	EN
3313	corpus-6-train	EN
3315	corpus-6-train	EN
3316	corpus-6-train	EN
3317	corpus-6-train	EN
3318	corpus-6-test-corpus-26-train	EN
3319	corpus-6-train	EN
3321	corpus-6-train	EN
3322	corpus-6-train	EN
3323	corpus-6-test-corpus-26-train	EN
3324	corpus-6-train	EN
3327	corpus-6-train	EN
3328	corpus-6-train	EN
3329	corpus-6-train	EN
3330	corpus-6-dev	EN
3334	corpus-6-test-corpus-26-train	EN
3335	corpus-6-test-corpus-26-train	EN
3337	corpus-6-train	EN
3338	corpus-6-train	EN
3339	corpus-6-train	EN
3340	corpus-6-train	EN
3342	corpus-6-train	EN
3344	corpus-6-train	EN
3345	corpus-6-train	EN
3346	corpus-6-train	EN
3350	corpus-6-train	EN
3351	corpus-6-test-corpus-26-test	EN
3352	corpus-6-train	EN
3353	corpus-6-dev	EN
3354	corpus-6-train	EN
3355	corpus-6-train	EN
3356	corpus-6-train	EN
3359	corpus-6-test-corpus-26-train	EN
3360	corpus-6-dev	EN
3361	corpus-6-train	EN
3362	corpus-6-train	EN
3363	corpus-6-train	EN
3366	corpus-6-dev	EN
3367	corpus-6-train	EN
3369	corpus-6-train	EN
3370	corpus-6-train	EN
3375	corpus-6-test-corpus-26-train	EN
3377	corpus-6-train	EN
3378	corpus-6-train	EN
3379	corpus-6-train	EN
3380	corpus-6-train	EN
3382	corpus-6-train	EN
3384	corpus-6-train	EN
3385	corpus-6-test-corpus-26-train	EN
3386	corpus-6-train	EN
3390	corpus-6-train	EN
3391	corpus-6-train	EN
3392	corpus-6-test-corpus-26-train	EN
3395	corpus-6-train	EN
3397	corpus-6-test-corpus-26-train	EN
3399	corpus-6-train	EN
3400	corpus-6-train	EN
3401	corpus-6-train	EN
3402	corpus-6-test-corpus-26-train	EN
3403	corpus-6-train	EN
3404	corpus-6-test-corpus-26-train	EN
3405	corpus-6-train	EN
3406	corpus-6-train	EN
3407	corpus-6-train	EN
3408	corpus-6-train	EN
3409	corpus-6-train	EN
3410	corpus-6-train	EN
3411	corpus-6-train	EN
3413	corpus-6-test-corpus-26-dev	EN
3414	corpus-6-train	EN
3415	corpus-6-train	EN
3417	corpus-6-train	EN
3418	corpus-6-dev	EN
3419	corpus-6-train	EN
3421	corpus-6-train	EN
3423	corpus-6-train	EN
3424	corpus-6-train	EN
3425	corpus-6-train	EN
3426	corpus-6-train	EN
3427	corpus-6-train	EN
3428	corpus-6-train	EN
3431	corpus-6-dev	EN
3435	corpus-6-train	EN
3436	corpus-6-train	EN
3440	corpus-6-train	EN
3444	corpus-6-train	EN
3445	corpus-6-dev	EN
3446	corpus-6-test-corpus-26-train	EN
3448	corpus-6-train	EN
3449	corpus-6-train	EN
3455	corpus-6-train	EN
3456	corpus-6-train	EN
3458	corpus-6-train	EN
3459	corpus-6-train	EN
3462	corpus-6-dev	EN
3464	corpus-6-train	EN
3465	corpus-6-train	EN
3466	corpus-6-train	EN
3467	corpus-6-train	EN
3468	corpus-6-train	EN
3469	corpus-6-train	EN
3472	corpus-6-train	EN
3473	corpus-6-dev	EN
3474	corpus-6-train	EN
3476	corpus-6-train	EN
3477	corpus-6-train	EN
3479	corpus-6-train	EN
3481	corpus-6-train	EN
3483	corpus-6-dev	EN
3486	corpus-6-train	EN
3487	corpus-6-train	EN
3488	corpus-6-train	EN
3489	corpus-6-test-corpus-26-train	EN
3490	corpus-6-train	EN
3491	corpus-6-train	EN
3496	corpus-6-train	EN
3499	corpus-6-train	EN
3500	corpus-6-train	EN
3502	corpus-6-test-corpus-26-train	EN
3504	corpus-6-train	EN
3506	corpus-6-train	EN
3507	corpus-6-train	EN
3508	corpus-6-train	EN
3510	corpus-6-train	EN
3512	corpus-6-test-corpus-26-test	EN
3519	corpus-6-train	EN
3522	corpus-6-test-corpus-26-train	EN
3523	corpus-6-train	EN
3524	corpus-6-train	EN
3525	corpus-6-train	EN
3526	corpus-6-train	EN
3528	corpus-6-train	EN
3529	corpus-6-train	EN
3530	corpus-6-train	EN
3531	corpus-6-train	EN
3532	corpus-6-train	EN
3538	corpus-6-train	EN
3541	corpus-6-train	EN
3542	corpus-6-train	EN
3543	corpus-6-train	EN
3544	corpus-6-train	EN
3548	corpus-6-train	EN
3549	corpus-6-train	EN
3550	corpus-6-train	EN
3551	corpus-6-dev	EN
3554	corpus-6-train	EN
3556	corpus-6-train	EN
3557	corpus-6-test-corpus-26-train	EN
3560	corpus-6-train	EN
3562	corpus-6-test-corpus-26-test	EN
3569	corpus-6-train	EN
3572	corpus-6-test-corpus-26-train	EN
3573	corpus-6-train	EN
3575	corpus-6-train	EN
3576	corpus-6-train	EN
3578	corpus-6-train	EN
3579	corpus-6-train	EN
3580	corpus-6-train	EN
3581	corpus-6-train	EN
3586	corpus-6-train	EN
3587	corpus-6-train	EN
3588	corpus-6-train	EN
3589	corpus-6-train	EN
3591	corpus-6-train	EN
3592	corpus-6-train	EN
3593	corpus-6-train	EN
3596	corpus-6-train	EN
3597	corpus-6-train	EN
3599	corpus-6-train	EN
3600	corpus-6-train	EN
3602	corpus-6-train	EN
3603	corpus-6-train	EN
3606	corpus-6-train	EN
3607	corpus-6-train	EN
3609	corpus-6-train	EN
3610	corpus-6-train	EN
3613	corpus-6-train	EN
3614	corpus-6-train	EN
3615	corpus-6-train	EN
3616	corpus-6-train	EN
3617	corpus-6-train	EN
3619	corpus-6-test-corpus-26-test	EN
3620	corpus-6-train	EN
3621	corpus-6-train	EN
3622	corpus-6-train	EN
3623	corpus-6-train	EN
3627	corpus-6-train	EN
3628	corpus-6-test-corpus-26-train	EN
3629	corpus-6-train	EN
3632	corpus-6-train	EN
3634	corpus-6-train	EN
3637	corpus-6-train	EN
3638	corpus-6-test-corpus-26-test	EN
3640	corpus-6-test-corpus-26-train	EN
3641	corpus-6-train	EN
3644	corpus-6-test-corpus-26-train	EN
3645	corpus-6-train	EN
3647	corpus-6-train	EN
3648	corpus-6-train	EN
3649	corpus-6-test-corpus-26-train	EN
3652	corpus-6-train	EN
3654	corpus-6-train	EN
3657	corpus-6-train	EN
3659	corpus-6-train	EN
3661	corpus-6-train	EN
3665	corpus-6-train	EN
3667	corpus-6-test-corpus-26-train	EN
3669	corpus-6-test-corpus-26-train	EN
3670	corpus-6-train	EN
3673	corpus-6-train	EN
3675	corpus-6-train	EN
3680	corpus-6-train	EN
3681	corpus-6-train	EN
3683	corpus-6-test-corpus-26-train	EN
3684	corpus-6-train	EN
3685	corpus-6-test-corpus-26-train	EN
3686	corpus-6-train	EN
3689	corpus-6-train	EN
3690	corpus-6-train	EN
3691	corpus-6-train	EN
3692	corpus-6-train	EN
3693	corpus-6-dev	EN
3696	corpus-6-train	EN
3698	corpus-6-test-corpus-26-dev	EN
3700	corpus-6-train	EN
3701	corpus-6-train	EN
3702	corpus-6-train	EN
3703	corpus-6-dev	EN
3704	corpus-6-train	EN
3705	corpus-6-test-corpus-26-train	EN
3706	corpus-6-train	EN
3708	corpus-6-train	EN
3709	corpus-6-train	EN
3710	corpus-6-dev	EN
3711	corpus-6-train	EN
3712	corpus-6-train	EN
3714	corpus-6-train	EN
3715	corpus-6-train	EN
3716	corpus-6-dev	EN
3718	corpus-6-dev	EN
3719	corpus-6-dev	EN
3721	corpus-6-test-corpus-26-train	EN
3722	corpus-6-dev	EN
3723	corpus-6-train	EN
3725	corpus-6-train	EN
3726	corpus-6-train	EN
3729	corpus-6-train	EN
3730	corpus-6-dev	EN
3732	corpus-6-dev	EN
3733	corpus-6-train	EN
3734	corpus-6-train	EN
3735	corpus-6-train	EN
3736	corpus-6-dev	EN
3737	corpus-6-train	EN
3738	corpus-6-train	EN
3739	corpus-6-train	EN
3740	corpus-6-train	EN
3741	corpus-6-train	EN
3742	corpus-6-test-corpus-26-train	EN
3744	corpus-6-train	EN
3747	corpus-6-test-corpus-26-train	EN
3749	corpus-6-train	EN
3752	corpus-6-train	EN
3753	corpus-6-train	EN
3754	corpus-6-train	EN
3755	corpus-6-train	EN
3757	corpus-6-train	EN
3758	corpus-6-train	EN
3760	corpus-6-dev	EN
3765	corpus-6-test-corpus-26-dev	EN
3766	corpus-6-train	EN
3767	corpus-6-train	EN
3771	corpus-6-train	EN
3772	corpus-6-train	EN
3774	corpus-6-train	EN
3775	corpus-6-train	EN
3777	corpus-6-train	EN
3779	corpus-6-train	EN
3780	corpus-6-test-corpus-26-train	EN
3784	corpus-6-train	EN
3789	corpus-6-test-corpus-26-train	EN
3792	corpus-6-test-corpus-26-dev	EN
3793	corpus-6-train	EN
3795	corpus-6-train	EN
3796	corpus-6-train	EN
3799	corpus-6-train	EN
3801	corpus-6-train	EN
3802	corpus-6-train	EN
3804	corpus-6-train	EN
3805	corpus-6-train	EN
3806	corpus-6-test-corpus-26-train	EN
3808	corpus-6-train	EN
3810	corpus-6-train	EN
3811	corpus-6-train	EN
3812	corpus-6-train	EN
3813	corpus-6-train	EN
3814	corpus-6-train	EN
3817	corpus-6-train	EN
3818	corpus-6-train	EN
3819	corpus-6-train	EN
3820	corpus-6-train	EN
3821	corpus-6-dev	EN
3824	corpus-6-dev	EN
3825	corpus-6-test-corpus-26-train	EN
3826	corpus-6-train	EN
3828	corpus-6-train	EN
3829	corpus-6-test-corpus-26-train	EN
3830	corpus-6-dev	EN
3831	corpus-6-train	EN
3832	corpus-6-train	EN
3834	corpus-6-train	EN
3835	corpus-6-test-corpus-26-train	EN
3837	corpus-6-train	EN
3838	corpus-6-train	EN
3840	corpus-6-train	EN
3845	corpus-6-train	EN
3846	corpus-6-train	EN
3847	corpus-6-test-corpus-26-train	EN
3849	corpus-6-train	EN
3852	corpus-6-train	EN
3853	corpus-6-train	EN
3855	corpus-6-dev	EN
3856	corpus-6-test-corpus-26-train	EN
3858	corpus-6-test-corpus-26-dev	EN
3859	corpus-6-test-corpus-26-train	EN
3860	corpus-6-test-corpus-26-train	EN
3861	corpus-6-test-corpus-26-train	EN
3863	corpus-6-train	EN
3864	corpus-6-train	EN
3865	corpus-6-train	EN
3866	corpus-6-train	EN
3869	corpus-6-train	EN
3870	corpus-6-train	EN
3871	corpus-6-train	EN
3872	corpus-6-test-corpus-26-test	EN
3873	corpus-6-train	EN
3874	corpus-6-dev	EN
3875	corpus-6-dev	EN
3877	corpus-6-train	EN
3883	corpus-6-train	EN
3884	corpus-6-train	EN
3886	corpus-6-train	EN
3887	corpus-6-test-corpus-26-test	EN
3888	corpus-6-train	EN
3889	corpus-6-train	EN
3891	corpus-6-train	EN
3892	corpus-6-test-corpus-26-train	EN
3893	corpus-6-train	EN
3894	corpus-6-train	EN
3895	corpus-6-train	EN
3896	corpus-6-train	EN
3897	corpus-6-train	EN
3900	corpus-6-test-corpus-26-dev	EN
3901	corpus-6-train	EN
3902	corpus-6-dev	EN
3904	corpus-6-train	EN
3905	corpus-6-train	EN
3906	corpus-6-train	EN
3907	corpus-6-dev	EN
3909	corpus-6-train	EN
3910	corpus-6-train	EN
3914	corpus-6-train	EN
3915	corpus-6-train	EN
3917	corpus-6-train	EN
3918	corpus-6-train	EN
3920	corpus-6-test-corpus-26-train	EN
3921	corpus-6-train	EN
3922	corpus-6-train	EN
3924	corpus-6-train	EN
3925	corpus-6-train	EN
3926	corpus-6-train	EN
3928	corpus-6-test-corpus-26-train	EN
3929	corpus-6-train	EN
3930	corpus-6-train	EN
3931	corpus-6-train	EN
3933	corpus-6-train	EN
3934	corpus-6-train	EN
3935	corpus-6-train	EN
3936	corpus-6-test-corpus-26-train	EN
3937	corpus-6-train	EN
3938	corpus-6-train	EN
3939	corpus-6-train	EN
3940	corpus-6-train	EN
3942	corpus-6-train	EN
3943	corpus-6-train	EN
3944	corpus-6-train	EN
3945	corpus-6-train	EN
3946	corpus-6-train	EN
3947	corpus-6-train	EN
3948	corpus-6-train	EN
3949	corpus-6-train	EN
3951	corpus-6-train	EN
3955	corpus-6-train	EN
3956	corpus-6-train	EN
3957	corpus-6-train	EN
3958	corpus-6-train	EN
3959	corpus-6-train	EN
3960	corpus-6-train	EN
3961	corpus-6-test-corpus-26-train	EN
3962	corpus-6-train	EN
3964	corpus-6-train	EN
3967	corpus-6-train	EN
3969	corpus-6-train	EN
3971	corpus-6-train	EN
3972	corpus-6-test-corpus-26-train	EN
3973	corpus-6-train	EN
3974	corpus-6-test-corpus-26-train	EN
3975	corpus-6-train	EN
3977	corpus-6-train	EN
3978	corpus-6-train	EN
3979	corpus-6-train	EN
3980	corpus-6-train	EN
3982	corpus-6-train	EN
3986	corpus-6-train	EN
3988	corpus-6-test-corpus-26-train	EN
3989	corpus-6-train	EN
3990	corpus-6-train	EN
3991	corpus-6-test-corpus-26-train	EN
3992	corpus-6-dev	EN
3993	corpus-6-train	EN
3994	corpus-6-train	EN
3995	corpus-6-test-corpus-26-test	EN
3999	corpus-6-train	EN
4001	corpus-6-train	EN
4004	corpus-6-train	EN
4005	corpus-6-train	EN
4008	corpus-6-train	EN
4009	corpus-6-dev	EN
4011	corpus-6-train	EN
4013	corpus-6-test-corpus-26-train	EN
4015	corpus-6-dev	EN
4016	corpus-6-test-corpus-26-train	EN
4017	corpus-6-test-corpus-26-train	EN
4024	corpus-6-train	EN
4025	corpus-6-train	EN
4026	corpus-6-train	EN
4027	corpus-6-train	EN
4029	corpus-6-dev	EN
4031	corpus-6-train	EN
4032	corpus-6-train	EN
4033	corpus-6-train	EN
4034	corpus-6-test-corpus-26-train	EN
4035	corpus-6-train	EN
4036	corpus-6-test-corpus-26-train	EN
4037	corpus-6-train	EN
4038	corpus-6-train	EN
4040	corpus-6-train	EN
4042	corpus-6-train	EN
4044	corpus-6-train	EN
4045	corpus-6-train	EN
4046	corpus-6-train	EN
4047	corpus-6-train	EN
4048	corpus-6-train	EN
4049	corpus-6-train	EN
4050	corpus-6-train	EN
4053	corpus-6-train	EN
4054	corpus-6-dev	EN
4057	corpus-6-train	EN
4058	corpus-6-train	EN
4059	corpus-6-train	EN
4060	corpus-6-train	EN
4061	corpus-6-train	EN
4064	corpus-6-train	EN
4065	corpus-6-train	EN
4068	corpus-6-train	EN
4070	corpus-6-train	EN
4072	corpus-6-train	EN
4073	corpus-6-train	EN
4074	corpus-6-train	EN
4076	corpus-6-train	EN
4077	corpus-6-train	EN
4079	corpus-6-train	EN
4080	corpus-6-train	EN
4082	corpus-6-test-corpus-26-test	EN
4083	corpus-6-dev	EN
4085	corpus-6-train	EN
4086	corpus-6-train	EN
4088	corpus-6-train	EN
4091	corpus-6-train	EN
4092	corpus-6-train	EN
4093	corpus-6-train	EN
4096	corpus-6-train	EN
4098	corpus-6-train	EN
4099	corpus-6-train	EN
4100	corpus-6-train	EN
4101	corpus-6-train	EN
4103	corpus-6-train	EN
4104	corpus-6-test-corpus-26-train	EN
4105	corpus-6-dev	EN
4106	corpus-6-train	EN
4107	corpus-6-train	EN
4109	corpus-6-test-corpus-26-dev	EN
4114	corpus-6-train	EN
4115	corpus-6-train	EN
4116	corpus-6-train	EN
4117	corpus-6-train	EN
4118	corpus-6-train	EN
4119	corpus-6-test-corpus-26-train	EN
4120	corpus-6-train	EN
4121	corpus-6-train	EN
4123	corpus-6-dev	EN
4125	corpus-6-train	EN
4128	corpus-6-train	EN
4129	corpus-6-test-corpus-26-train	EN
4130	corpus-6-train	EN
4131	corpus-6-train	EN
4133	corpus-6-train	EN
4134	corpus-6-train	EN
4135	corpus-6-train	EN
4136	corpus-6-dev	EN
4137	corpus-6-train	EN
4139	corpus-6-train	EN
4141	corpus-6-train	EN
4142	corpus-6-train	EN
4143	corpus-6-test-corpus-26-train	EN
4144	corpus-6-train	EN
4145	corpus-6-train	EN
4147	corpus-6-train	EN
4149	corpus-6-train	EN
4150	corpus-6-train	EN
4151	corpus-6-train	EN
4152	corpus-6-train	EN
4153	corpus-6-dev	EN
4154	corpus-6-dev	EN
4155	corpus-6-train	EN
4156	corpus-6-train	EN
4160	corpus-6-train	EN
4161	corpus-6-dev	EN
4163	corpus-6-train	EN
4164	corpus-6-train	EN
4168	corpus-6-train	EN
4169	corpus-6-train	EN
4175	corpus-6-train	EN
4177	corpus-6-train	EN
4178	corpus-6-dev	EN
4180	corpus-6-train	EN
4181	corpus-6-train	EN
4182	corpus-6-test-corpus-26-train	EN
4183	corpus-6-train	EN
4185	corpus-6-test-corpus-26-train	EN
4187	corpus-6-test-corpus-26-train	EN
4189	corpus-6-train	EN
4190	corpus-6-train	EN
4193	corpus-6-test-corpus-26-train	EN
4194	corpus-6-train	EN
4196	corpus-6-dev	EN
4197	corpus-6-train	EN
4199	corpus-6-train	EN
4201	corpus-6-train	EN
4204	corpus-6-train	EN
4207	corpus-6-train	EN
4208	corpus-6-train	EN
4209	corpus-6-train	EN
4210	corpus-6-train	EN
4213	corpus-6-train	EN
4219	corpus-6-test-corpus-26-train	EN
4221	corpus-6-test-corpus-26-train	EN
4224	corpus-6-test-corpus-26-train	EN
4225	corpus-6-train	EN
4226	corpus-6-train	EN
4230	corpus-6-train	EN
4231	corpus-6-train	EN
4234	corpus-6-train	EN
4235	corpus-6-train	EN
4236	corpus-6-dev	EN
4240	corpus-6-train	EN
4243	corpus-6-train	EN
4244	corpus-6-train	EN
4245	corpus-6-train	EN
4246	corpus-6-train	EN
4247	corpus-6-train	EN
4248	corpus-6-train	EN
4249	corpus-6-train	EN
4250	corpus-6-train	EN
4253	corpus-6-train	EN
4254	corpus-6-train	EN
4257	corpus-6-dev	EN
4261	corpus-6-train	EN
4262	corpus-6-test-corpus-26-train	EN
4263	corpus-6-test-corpus-26-train	EN
4264	corpus-6-train	EN
4266	corpus-6-train	EN
4267	corpus-6-train	EN
4268	corpus-6-dev	EN
4269	corpus-6-test-corpus-26-train	EN
4270	corpus-6-train	EN
4271	corpus-6-train	EN
4273	corpus-6-train	EN
4275	corpus-6-test-corpus-26-train	EN
4276	corpus-6-train	EN
4278	corpus-6-test-corpus-26-train	EN
4279	corpus-6-train	EN
4280	corpus-6-train	EN
4281	corpus-6-train	EN
4283	corpus-6-train	EN
4284	corpus-6-test-corpus-26-train	EN
4285	corpus-6-test-corpus-26-test	EN
4286	corpus-6-train	EN
4289	corpus-6-train	EN
4290	corpus-6-train	EN
4291	corpus-6-train	EN
4292	corpus-6-train	EN
4294	corpus-6-train	EN
4297	corpus-6-train	EN
4299	corpus-6-train	EN
4300	corpus-6-train	EN
4301	corpus-6-train	EN
4303	corpus-6-train	EN
4305	corpus-6-test-corpus-26-train	EN
4307	corpus-6-train	EN
4312	corpus-6-train	EN
4313	corpus-6-train	EN
4315	corpus-6-train	EN
4316	corpus-6-train	EN
4317	corpus-6-train	EN
4318	corpus-6-train	EN
4319	corpus-6-train	EN
4320	corpus-6-train	EN
4321	corpus-6-test-corpus-26-test	EN
4323	corpus-6-train	EN
4324	corpus-6-test-corpus-26-test	EN
4326	corpus-6-test-corpus-26-train	EN
4327	corpus-6-dev	EN
4329	corpus-6-train	EN
4330	corpus-6-train	EN
4333	corpus-6-train	EN
4334	corpus-6-train	EN
4335	corpus-6-test-corpus-26-train	EN
4337	corpus-6-train	EN
4338	corpus-6-dev	EN
4340	corpus-6-train	EN
4341	corpus-6-test-corpus-26-train	EN
4342	corpus-6-train	EN
4346	corpus-6-test-corpus-26-train	EN
4348	corpus-6-test-corpus-26-train	EN
4350	corpus-6-train	EN
4354	corpus-6-train	EN
4355	corpus-6-train	EN
4356	corpus-6-train	EN
4357	corpus-6-train	EN
4358	corpus-6-test-corpus-26-train	EN
4361	corpus-6-train	EN
4362	corpus-6-train	EN
4363	corpus-6-train	EN
4364	corpus-6-test-corpus-26-test	EN
4365	corpus-6-test-corpus-26-train	EN
4366	corpus-6-dev	EN
4367	corpus-6-train	EN
4368	corpus-6-train	EN
4369	corpus-6-train	EN
4371	corpus-6-train	EN
4373	corpus-6-test-corpus-26-train	EN
4374	corpus-6-test-corpus-26-train	EN
4375	corpus-6-test-corpus-26-train	EN
4377	corpus-6-test-corpus-26-train	EN
4378	corpus-6-train	EN
4380	corpus-6-train	EN
4381	corpus-6-train	EN
4382	corpus-6-test-corpus-26-test	EN
4386	corpus-6-train	EN
4388	corpus-6-train	EN
4390	corpus-6-train	EN
4392	corpus-6-train	EN
4393	corpus-6-train	EN
4394	corpus-6-train	EN
4395	corpus-6-train	EN
4402	corpus-6-train	EN
4403	corpus-6-train	EN
4404	corpus-6-train	EN
4405	corpus-6-train	EN
4406	corpus-6-train	EN
4407	corpus-6-train	EN
4408	corpus-6-train	EN
4409	corpus-6-test-corpus-26-train	EN
4410	corpus-6-train	EN
4412	corpus-6-train	EN
4413	corpus-6-train	EN
4418	corpus-6-test-corpus-26-train	EN
4422	corpus-6-train	EN
4424	corpus-6-train	EN
4427	corpus-6-train	EN
4428	corpus-6-train	EN
4429	corpus-6-train	EN
4430	corpus-6-train	EN
4432	corpus-6-test-corpus-26-dev	EN
4433	corpus-6-dev	EN
4434	corpus-6-train	EN
4437	corpus-6-train	EN
4438	corpus-6-train	EN
4439	corpus-6-train	EN
4440	corpus-6-train	EN
4441	corpus-6-train	EN
4442	corpus-6-train	EN
4443	corpus-6-train	EN
4445	corpus-6-train	EN
4446	corpus-6-train	EN
4447	corpus-6-train	EN
4449	corpus-6-train	EN
4450	corpus-6-test-corpus-26-train	EN
4451	corpus-6-test-corpus-26-test	EN
4452	corpus-6-train	EN
4455	corpus-6-dev	EN
4457	corpus-6-train	EN
4458	corpus-6-train	EN
4459	corpus-6-train	EN
4460	corpus-6-train	EN
4461	corpus-6-train	EN
4464	corpus-6-test-corpus-26-train	EN
4465	corpus-6-train	EN
4467	corpus-6-train	EN
4468	corpus-6-train	EN
4471	corpus-6-train	EN
4472	corpus-6-train	EN
4473	corpus-6-train	EN
4474	corpus-6-train	EN
4475	corpus-6-test-corpus-26-train	EN
4477	corpus-6-dev	EN
4478	corpus-6-test-corpus-26-dev	EN
4479	corpus-6-test-corpus-26-train	EN
4481	corpus-6-train	EN
4485	corpus-6-train	EN
4486	corpus-6-train	EN
4487	corpus-6-train	EN
4488	corpus-6-train	EN
4489	corpus-6-train	EN
4490	corpus-6-train	EN
4494	corpus-6-train	EN
4496	corpus-6-train	EN
4497	corpus-6-test-corpus-26-train	EN
4498	corpus-6-train	EN
4501	corpus-6-test-corpus-26-train	EN
4503	corpus-6-test-corpus-26-train	EN
4504	corpus-6-train	EN
4505	corpus-6-test-corpus-26-train	EN
4510	corpus-6-test-corpus-26-train	EN
4511	corpus-6-train	EN
4512	corpus-6-train	EN
4514	corpus-6-train	EN
4515	corpus-6-train	EN
4516	corpus-6-train	EN
4517	corpus-6-train	EN
4520	corpus-6-dev	EN
4522	corpus-6-train	EN
4523	corpus-6-train	EN
4524	corpus-6-train	EN
4525	corpus-6-train	EN
4529	corpus-6-train	EN
4530	corpus-6-dev	EN
4531	corpus-6-train	EN
4533	corpus-6-train	EN
4534	corpus-6-dev	EN
4535	corpus-6-dev	EN
4536	corpus-6-train	EN
4538	corpus-6-dev	EN
4539	corpus-6-train	EN
4540	corpus-6-test-corpus-26-test	EN
4543	corpus-6-train	EN
4545	corpus-6-train	EN
4548	corpus-6-train	EN
4549	corpus-6-test-corpus-26-train	EN
4552	corpus-6-train	EN
4553	corpus-6-train	EN
4554	corpus-6-train	EN
4555	corpus-6-train	EN
4557	corpus-6-train	EN
4558	corpus-6-test-corpus-26-train	EN
4559	corpus-6-train	EN
4560	corpus-6-train	EN
4563	corpus-6-train	EN
4564	corpus-6-train	EN
4566	corpus-6-train	EN
4567	corpus-6-train	EN
4571	corpus-6-train	EN
4572	corpus-6-train	EN
4573	corpus-6-train	EN
4575	corpus-6-train	EN
4587	corpus-6-train	EN
4588	corpus-6-test-corpus-26-train	EN
4589	corpus-6-train	EN
4590	corpus-6-train	EN
4592	corpus-6-train	EN
4594	corpus-6-test-corpus-26-train	EN
4596	corpus-6-train	EN
4597	corpus-6-train	EN
4598	corpus-6-train	EN
4599	corpus-6-train	EN
4602	corpus-6-train	EN
4603	corpus-6-train	EN
4604	corpus-6-train	EN
4606	corpus-6-train	EN
4607	corpus-6-train	EN
4609	corpus-6-train	EN
4611	corpus-6-train	EN
4612	corpus-6-train	EN
4614	corpus-6-train	EN
4615	corpus-6-test-corpus-26-test	EN
4616	corpus-6-train	EN
4617	corpus-6-train	EN
4619	corpus-6-train	EN
4620	corpus-6-train	EN
4621	corpus-6-train	EN
4624	corpus-6-test-corpus-26-train	EN
4630	corpus-6-test-corpus-26-train	EN
4631	corpus-6-train	EN
4632	corpus-6-dev	EN
4633	corpus-6-train	EN
4634	corpus-6-train	EN
4635	corpus-6-test-corpus-26-train	EN
4636	corpus-6-dev	EN
4637	corpus-6-train	EN
4638	corpus-6-train	EN
4639	corpus-6-train	EN
4640	corpus-6-test-corpus-26-train	EN
4643	corpus-6-train	EN
4644	corpus-6-test-corpus-26-test	EN
4645	corpus-6-train	EN
4646	corpus-6-train	EN
4647	corpus-6-train	EN
