sentID.BTEC	split	lang
4760	corpus-6-dev	FR
4762	corpus-6-train	FR
4769	corpus-6-train	FR
4770	corpus-6-dev	FR
4772	corpus-6-train	FR
4773	corpus-6-test-corpus-26-dev	FR
4774	corpus-6-train	FR
4775	corpus-6-train	FR
4777	corpus-6-train	FR
4779	corpus-6-train	FR
4780	corpus-6-train	FR
4782	corpus-6-train	FR
4784	corpus-6-train	FR
4785	corpus-6-train	FR
4786	corpus-6-dev	FR
4788	corpus-6-test-corpus-26-train	FR
4789	corpus-6-train	FR
4790	corpus-6-test-corpus-26-train	FR
4793	corpus-6-train	FR
4795	corpus-6-test-corpus-26-test	FR
4797	corpus-6-train	FR
4799	corpus-6-train	FR
4800	corpus-6-train	FR
4801	corpus-6-test-corpus-26-train	FR
4805	corpus-6-train	FR
4806	corpus-6-train	FR
4807	corpus-6-train	FR
4810	corpus-6-train	FR
4813	corpus-6-test-corpus-26-train	FR
4814	corpus-6-test-corpus-26-dev	FR
4816	corpus-6-train	FR
4817	corpus-6-train	FR
4818	corpus-6-train	FR
4819	corpus-6-train	FR
4820	corpus-6-train	FR
4823	corpus-6-dev	FR
4824	corpus-6-train	FR
4825	corpus-6-train	FR
4826	corpus-6-test-corpus-26-train	FR
4828	corpus-6-test-corpus-26-train	FR
4829	corpus-6-train	FR
4830	corpus-6-train	FR
4831	corpus-6-train	FR
4832	corpus-6-train	FR
4836	corpus-6-test-corpus-26-train	FR
4837	corpus-6-train	FR
4838	corpus-6-train	FR
4839	corpus-6-dev	FR
4840	corpus-6-train	FR
4845	corpus-6-test-corpus-26-train	FR
4847	corpus-6-train	FR
4848	corpus-6-test-corpus-26-train	FR
4851	corpus-6-train	FR
4856	corpus-6-train	FR
4857	corpus-6-test-corpus-26-train	FR
4859	corpus-6-train	FR
4861	corpus-6-train	FR
4863	corpus-6-train	FR
4864	corpus-6-train	FR
4865	corpus-6-train	FR
4866	corpus-6-train	FR
4868	corpus-6-train	FR
4869	corpus-6-train	FR
4870	corpus-6-train	FR
4873	corpus-6-dev	FR
4876	corpus-6-dev	FR
4878	corpus-6-dev	FR
4879	corpus-6-train	FR
4880	corpus-6-train	FR
4883	corpus-6-train	FR
4885	corpus-6-train	FR
4887	corpus-6-train	FR
4889	corpus-6-test-corpus-26-train	FR
4894	corpus-6-test-corpus-26-train	FR
4900	corpus-6-train	FR
4901	corpus-6-test-corpus-26-train	FR
4904	corpus-6-train	FR
4905	corpus-6-train	FR
4906	corpus-6-train	FR
4907	corpus-6-train	FR
4908	corpus-6-train	FR
4909	corpus-6-train	FR
4911	corpus-6-train	FR
4913	corpus-6-train	FR
4914	corpus-6-train	FR
4917	corpus-6-train	FR
4921	corpus-6-train	FR
4922	corpus-6-train	FR
4923	corpus-6-train	FR
4924	corpus-6-test-corpus-26-train	FR
4926	corpus-6-dev	FR
4929	corpus-6-train	FR
4932	corpus-6-train	FR
4933	corpus-6-train	FR
4934	corpus-6-train	FR
4936	corpus-6-train	FR
4938	corpus-6-train	FR
4940	corpus-6-train	FR
4941	corpus-6-train	FR
4943	corpus-6-train	FR
4944	corpus-6-dev	FR
4945	corpus-6-test-corpus-26-train	FR
4946	corpus-6-train	FR
4947	corpus-6-train	FR
4949	corpus-6-train	FR
4951	corpus-6-train	FR
4952	corpus-6-train	FR
4955	corpus-6-train	FR
4956	corpus-6-train	FR
4957	corpus-6-test-corpus-26-train	FR
4958	corpus-6-train	FR
4960	corpus-6-train	FR
4961	corpus-6-train	FR
4964	corpus-6-train	FR
4965	corpus-6-dev	FR
4968	corpus-6-train	FR
4970	corpus-6-train	FR
4973	corpus-6-train	FR
4974	corpus-6-test-corpus-26-train	FR
4976	corpus-6-dev	FR
4978	corpus-6-train	FR
4979	corpus-6-train	FR
4983	corpus-6-test-corpus-26-train	FR
4985	corpus-6-test-corpus-26-train	FR
4986	corpus-6-train	FR
4988	corpus-6-train	FR
4989	corpus-6-dev	FR
4990	corpus-6-test-corpus-26-train	FR
4997	corpus-6-dev	FR
4998	corpus-6-train	FR
4999	corpus-6-dev	FR
5000	corpus-6-train	FR
5004	corpus-6-test-corpus-26-train	FR
5005	corpus-6-train	FR
5006	corpus-6-train	FR
5007	corpus-6-dev	FR
5008	corpus-6-train	FR
5009	corpus-6-test-corpus-26-train	FR
5010	corpus-6-train	FR
5012	corpus-6-train	FR
5013	corpus-6-dev	FR
5015	corpus-6-train	FR
5016	corpus-6-train	FR
5017	corpus-6-test-corpus-26-train	FR
5020	corpus-6-train	FR
5021	corpus-6-train	FR
5023	corpus-6-train	FR
5025	corpus-6-train	FR
5026	corpus-6-train	FR
5027	corpus-6-train	FR
5028	corpus-6-train	FR
5029	corpus-6-train	FR
5031	corpus-6-train	FR
5032	corpus-6-dev	FR
5033	corpus-6-train	FR
5034	corpus-6-train	FR
5035	corpus-6-test-corpus-26-train	FR
5036	corpus-6-train	FR
5041	corpus-6-train	FR
5043	corpus-6-train	FR
5045	corpus-6-test-corpus-26-train	FR
5050	corpus-6-train	FR
5053	corpus-6-train	FR
5054	corpus-6-train	FR
5055	corpus-6-train	FR
5056	corpus-6-train	FR
5059	corpus-6-dev	FR
5060	corpus-6-dev	FR
5063	corpus-6-train	FR
5064	corpus-6-train	FR
5071	corpus-6-train	FR
5072	corpus-6-train	FR
5073	corpus-6-train	FR
5074	corpus-6-train	FR
5075	corpus-6-dev	FR
5077	corpus-6-train	FR
5078	corpus-6-train	FR
5081	corpus-6-train	FR
5082	corpus-6-test-corpus-26-train	FR
5083	corpus-6-test-corpus-26-train	FR
5086	corpus-6-train	FR
5087	corpus-6-train	FR
5090	corpus-6-test-corpus-26-dev	FR
5091	corpus-6-test-corpus-26-train	FR
5097	corpus-6-train	FR
5098	corpus-6-test-corpus-26-dev	FR
5099	corpus-6-train	FR
5100	corpus-6-train	FR
5101	corpus-6-train	FR
5102	corpus-6-dev	FR
5103	corpus-6-dev	FR
5104	corpus-6-test-corpus-26-test	FR
5105	corpus-6-train	FR
5106	corpus-6-train	FR
5107	corpus-6-train	FR
5112	corpus-6-train	FR
5113	corpus-6-train	FR
5116	corpus-6-test-corpus-26-train	FR
5117	corpus-6-test-corpus-26-train	FR
5119	corpus-6-train	FR
5120	corpus-6-train	FR
5121	corpus-6-test-corpus-26-train	FR
5123	corpus-6-train	FR
5124	corpus-6-test-corpus-26-train	FR
5127	corpus-6-train	FR
5129	corpus-6-train	FR
5131	corpus-6-train	FR
5132	corpus-6-train	FR
5133	corpus-6-train	FR
5134	corpus-6-train	FR
5138	corpus-6-test-corpus-26-train	FR
5141	corpus-6-train	FR
5143	corpus-6-dev	FR
5144	corpus-6-train	FR
5145	corpus-6-train	FR
5146	corpus-6-train	FR
5148	corpus-6-test-corpus-26-test	FR
5149	corpus-6-train	FR
5152	corpus-6-train	FR
5153	corpus-6-train	FR
5154	corpus-6-train	FR
5157	corpus-6-train	FR
5158	corpus-6-train	FR
5160	corpus-6-train	FR
5162	corpus-6-train	FR
5165	corpus-6-train	FR
5168	corpus-6-train	FR
5169	corpus-6-train	FR
5170	corpus-6-train	FR
5174	corpus-6-dev	FR
5175	corpus-6-test-corpus-26-train	FR
5178	corpus-6-train	FR
5180	corpus-6-dev	FR
5183	corpus-6-train	FR
5185	corpus-6-train	FR
5194	corpus-6-train	FR
5199	corpus-6-train	FR
5201	corpus-6-train	FR
5202	corpus-6-train	FR
5205	corpus-6-train	FR
5207	corpus-6-test-corpus-26-test	FR
5211	corpus-6-train	FR
5216	corpus-6-dev	FR
5219	corpus-6-test-corpus-26-train	FR
5220	corpus-6-train	FR
5221	corpus-6-train	FR
5222	corpus-6-dev	FR
5223	corpus-6-train	FR
5224	corpus-6-test-corpus-26-train	FR
5227	corpus-6-train	FR
5228	corpus-6-dev	FR
5231	corpus-6-train	FR
5234	corpus-6-train	FR
5236	corpus-6-train	FR
5237	corpus-6-train	FR
5239	corpus-6-train	FR
5241	corpus-6-train	FR
5244	corpus-6-train	FR
5245	corpus-6-test-corpus-26-train	FR
5246	corpus-6-test-corpus-26-dev	FR
5247	corpus-6-train	FR
5248	corpus-6-train	FR
5250	corpus-6-test-corpus-26-train	FR
5252	corpus-6-dev	FR
5253	corpus-6-train	FR
5254	corpus-6-dev	FR
5256	corpus-6-dev	FR
5257	corpus-6-train	FR
5259	corpus-6-test-corpus-26-train	FR
5260	corpus-6-train	FR
5261	corpus-6-test-corpus-26-train	FR
5262	corpus-6-test-corpus-26-train	FR
5263	corpus-6-test-corpus-26-train	FR
5266	corpus-6-train	FR
5267	corpus-6-test-corpus-26-test	FR
5269	corpus-6-train	FR
5270	corpus-6-train	FR
5272	corpus-6-test-corpus-26-train	FR
5274	corpus-6-train	FR
5276	corpus-6-train	FR
5277	corpus-6-train	FR
5280	corpus-6-train	FR
5281	corpus-6-train	FR
5282	corpus-6-train	FR
5284	corpus-6-train	FR
5285	corpus-6-train	FR
5287	corpus-6-train	FR
5289	corpus-6-test-corpus-26-train	FR
5291	corpus-6-train	FR
5293	corpus-6-train	FR
5296	corpus-6-train	FR
5298	corpus-6-train	FR
5299	corpus-6-train	FR
5300	corpus-6-test-corpus-26-train	FR
5301	corpus-6-train	FR
5302	corpus-6-train	FR
5303	corpus-6-train	FR
5305	corpus-6-train	FR
5307	corpus-6-test-corpus-26-dev	FR
5308	corpus-6-train	FR
5310	corpus-6-train	FR
5311	corpus-6-train	FR
5312	corpus-6-train	FR
5314	corpus-6-train	FR
5315	corpus-6-train	FR
5316	corpus-6-train	FR
5317	corpus-6-train	FR
5321	corpus-6-train	FR
5322	corpus-6-train	FR
5323	corpus-6-test-corpus-26-train	FR
5325	corpus-6-train	FR
5328	corpus-6-train	FR
5330	corpus-6-train	FR
5331	corpus-6-train	FR
5332	corpus-6-train	FR
5333	corpus-6-train	FR
5334	corpus-6-test-corpus-26-train	FR
5335	corpus-6-train	FR
5337	corpus-6-train	FR
5338	corpus-6-train	FR
5339	corpus-6-train	FR
5340	corpus-6-train	FR
5344	corpus-6-train	FR
5347	corpus-6-train	FR
5348	corpus-6-train	FR
5349	corpus-6-train	FR
5350	corpus-6-train	FR
5351	corpus-6-dev	FR
5354	corpus-6-train	FR
5356	corpus-6-train	FR
5358	corpus-6-train	FR
5359	corpus-6-train	FR
5361	corpus-6-test-corpus-26-train	FR
5362	corpus-6-train	FR
5364	corpus-6-test-corpus-26-train	FR
5366	corpus-6-test-corpus-26-train	FR
5367	corpus-6-test-corpus-26-train	FR
5369	corpus-6-train	FR
5370	corpus-6-train	FR
5371	corpus-6-train	FR
5373	corpus-6-train	FR
5374	corpus-6-train	FR
5377	corpus-6-train	FR
5378	corpus-6-dev	FR
5379	corpus-6-train	FR
5381	corpus-6-dev	FR
5382	corpus-6-train	FR
5386	corpus-6-train	FR
5387	corpus-6-train	FR
5388	corpus-6-train	FR
5392	corpus-6-train	FR
5393	corpus-6-train	FR
5395	corpus-6-train	FR
5397	corpus-6-train	FR
5399	corpus-6-train	FR
5400	corpus-6-train	FR
5402	corpus-6-train	FR
5406	corpus-6-train	FR
5407	corpus-6-test-corpus-26-train	FR
5408	corpus-6-train	FR
5409	corpus-6-train	FR
5410	corpus-6-test-corpus-26-test	FR
5411	corpus-6-test-corpus-26-train	FR
5413	corpus-6-train	FR
5414	corpus-6-train	FR
5415	corpus-6-train	FR
5417	corpus-6-train	FR
5418	corpus-6-train	FR
5419	corpus-6-train	FR
5421	corpus-6-train	FR
5422	corpus-6-train	FR
5425	corpus-6-train	FR
5427	corpus-6-train	FR
5430	corpus-6-train	FR
5431	corpus-6-test-corpus-26-train	FR
5433	corpus-6-train	FR
5434	corpus-6-train	FR
5435	corpus-6-train	FR
5436	corpus-6-test-corpus-26-train	FR
5437	corpus-6-test-corpus-26-train	FR
5438	corpus-6-train	FR
5439	corpus-6-train	FR
5441	corpus-6-train	FR
5442	corpus-6-train	FR
5444	corpus-6-train	FR
5446	corpus-6-train	FR
5447	corpus-6-test-corpus-26-train	FR
5448	corpus-6-train	FR
5450	corpus-6-dev	FR
5451	corpus-6-train	FR
5452	corpus-6-train	FR
5455	corpus-6-test-corpus-26-train	FR
5456	corpus-6-dev	FR
5458	corpus-6-test-corpus-26-train	FR
5461	corpus-6-train	FR
5464	corpus-6-train	FR
5467	corpus-6-dev	FR
5470	corpus-6-train	FR
5471	corpus-6-train	FR
5472	corpus-6-train	FR
5473	corpus-6-train	FR
5476	corpus-6-dev	FR
5477	corpus-6-train	FR
5478	corpus-6-train	FR
5480	corpus-6-dev	FR
5481	corpus-6-train	FR
5484	corpus-6-train	FR
5486	corpus-6-train	FR
5489	corpus-6-train	FR
5491	corpus-6-train	FR
5492	corpus-6-test-corpus-26-train	FR
5495	corpus-6-train	FR
5496	corpus-6-train	FR
5499	corpus-6-train	FR
5500	corpus-6-train	FR
5501	corpus-6-train	FR
5502	corpus-6-train	FR
5503	corpus-6-train	FR
5504	corpus-6-train	FR
5505	corpus-6-train	FR
5507	corpus-6-train	FR
5508	corpus-6-dev	FR
5511	corpus-6-train	FR
5512	corpus-6-train	FR
5513	corpus-6-train	FR
5514	corpus-6-dev	FR
5517	corpus-6-dev	FR
5518	corpus-6-test-corpus-26-train	FR
5519	corpus-6-train	FR
5521	corpus-6-test-corpus-26-train	FR
5526	corpus-6-train	FR
5527	corpus-6-train	FR
5528	corpus-6-train	FR
5530	corpus-6-train	FR
5531	corpus-6-train	FR
5534	corpus-6-train	FR
5535	corpus-6-train	FR
5536	corpus-6-train	FR
5538	corpus-6-train	FR
5539	corpus-6-train	FR
5540	corpus-6-test-corpus-26-train	FR
5541	corpus-6-train	FR
5542	corpus-6-train	FR
5543	corpus-6-train	FR
5546	corpus-6-train	FR
5547	corpus-6-train	FR
5548	corpus-6-train	FR
5549	corpus-6-test-corpus-26-dev	FR
5551	corpus-6-train	FR
5553	corpus-6-train	FR
5555	corpus-6-train	FR
5556	corpus-6-train	FR
5557	corpus-6-train	FR
5558	corpus-6-train	FR
5559	corpus-6-test-corpus-26-train	FR
5562	corpus-6-train	FR
5563	corpus-6-train	FR
5564	corpus-6-train	FR
5565	corpus-6-train	FR
5567	corpus-6-train	FR
5569	corpus-6-train	FR
5570	corpus-6-test-corpus-26-train	FR
5571	corpus-6-train	FR
5572	corpus-6-train	FR
5573	corpus-6-train	FR
5578	corpus-6-train	FR
5580	corpus-6-train	FR
5581	corpus-6-train	FR
5582	corpus-6-dev	FR
5583	corpus-6-train	FR
5584	corpus-6-test-corpus-26-dev	FR
5585	corpus-6-test-corpus-26-train	FR
5587	corpus-6-train	FR
5590	corpus-6-train	FR
5592	corpus-6-train	FR
5593	corpus-6-dev	FR
5594	corpus-6-test-corpus-26-dev	FR
5595	corpus-6-dev	FR
5596	corpus-6-test-corpus-26-train	FR
5598	corpus-6-train	FR
5599	corpus-6-train	FR
5600	corpus-6-train	FR
5601	corpus-6-train	FR
5603	corpus-6-train	FR
5605	corpus-6-train	FR
5606	corpus-6-train	FR
5608	corpus-6-train	FR
5612	corpus-6-train	FR
5613	corpus-6-dev	FR
5615	corpus-6-test-corpus-26-train	FR
5617	corpus-6-test-corpus-26-dev	FR
5618	corpus-6-train	FR
5619	corpus-6-train	FR
5620	corpus-6-train	FR
5621	corpus-6-train	FR
5622	corpus-6-train	FR
5623	corpus-6-train	FR
5624	corpus-6-train	FR
5625	corpus-6-train	FR
5626	corpus-6-train	FR
5627	corpus-6-train	FR
5629	corpus-6-train	FR
5633	corpus-6-train	FR
5635	corpus-6-dev	FR
5636	corpus-6-train	FR
5637	corpus-6-train	FR
5639	corpus-6-train	FR
5640	corpus-6-test-corpus-26-test	FR
5641	corpus-6-train	FR
5642	corpus-6-train	FR
5646	corpus-6-train	FR
5648	corpus-6-test-corpus-26-train	FR
5649	corpus-6-train	FR
5651	corpus-6-train	FR
5653	corpus-6-train	FR
5654	corpus-6-train	FR
5655	corpus-6-train	FR
5657	corpus-6-test-corpus-26-train	FR
5658	corpus-6-train	FR
5660	corpus-6-train	FR
5661	corpus-6-train	FR
5663	corpus-6-train	FR
5666	corpus-6-train	FR
5667	corpus-6-dev	FR
5669	corpus-6-train	FR
5671	corpus-6-train	FR
5672	corpus-6-train	FR
5675	corpus-6-train	FR
5680	corpus-6-test-corpus-26-train	FR
5681	corpus-6-train	FR
5684	corpus-6-test-corpus-26-train	FR
5686	corpus-6-train	FR
5687	corpus-6-train	FR
5690	corpus-6-train	FR
5691	corpus-6-train	FR
5694	corpus-6-dev	FR
5695	corpus-6-test-corpus-26-train	FR
5696	corpus-6-dev	FR
5697	corpus-6-train	FR
5700	corpus-6-train	FR
5701	corpus-6-train	FR
5702	corpus-6-train	FR
5703	corpus-6-train	FR
5706	corpus-6-test-corpus-26-train	FR
5708	corpus-6-train	FR
5709	corpus-6-train	FR
5710	corpus-6-train	FR
5712	corpus-6-train	FR
5716	corpus-6-train	FR
5717	corpus-6-test-corpus-26-train	FR
5718	corpus-6-train	FR
5722	corpus-6-dev	FR
5723	corpus-6-test-corpus-26-train	FR
5724	corpus-6-train	FR
5725	corpus-6-train	FR
5727	corpus-6-train	FR
5728	corpus-6-dev	FR
5729	corpus-6-train	FR
5730	corpus-6-train	FR
5733	corpus-6-test-corpus-26-dev	FR
5734	corpus-6-train	FR
5736	corpus-6-train	FR
5740	corpus-6-train	FR
5745	corpus-6-dev	FR
5749	corpus-6-train	FR
5750	corpus-6-train	FR
5751	corpus-6-train	FR
5755	corpus-6-train	FR
5756	corpus-6-train	FR
5759	corpus-6-dev	FR
5761	corpus-6-test-corpus-26-train	FR
5763	corpus-6-train	FR
5764	corpus-6-dev	FR
5766	corpus-6-dev	FR
5767	corpus-6-train	FR
5772	corpus-6-test-corpus-26-train	FR
5774	corpus-6-train	FR
5775	corpus-6-train	FR
5776	corpus-6-train	FR
5777	corpus-6-train	FR
5779	corpus-6-test-corpus-26-train	FR
5780	corpus-6-train	FR
5781	corpus-6-train	FR
5782	corpus-6-train	FR
5783	corpus-6-train	FR
5785	corpus-6-train	FR
5786	corpus-6-train	FR
5787	corpus-6-train	FR
5788	corpus-6-train	FR
5789	corpus-6-train	FR
5790	corpus-6-train	FR
5791	corpus-6-train	FR
5792	corpus-6-train	FR
5795	corpus-6-dev	FR
5796	corpus-6-train	FR
5798	corpus-6-train	FR
5801	corpus-6-train	FR
5802	corpus-6-train	FR
5803	corpus-6-train	FR
5804	corpus-6-train	FR
5805	corpus-6-train	FR
5807	corpus-6-train	FR
5808	corpus-6-train	FR
5809	corpus-6-train	FR
5810	corpus-6-dev	FR
5813	corpus-6-train	FR
5814	corpus-6-train	FR
5816	corpus-6-train	FR
5818	corpus-6-train	FR
5822	corpus-6-train	FR
5823	corpus-6-train	FR
5830	corpus-6-test-corpus-26-dev	FR
5832	corpus-6-train	FR
5834	corpus-6-train	FR
5838	corpus-6-train	FR
5840	corpus-6-dev	FR
5842	corpus-6-train	FR
5843	corpus-6-train	FR
5844	corpus-6-dev	FR
5846	corpus-6-train	FR
5847	corpus-6-test-corpus-26-train	FR
5848	corpus-6-test-corpus-26-train	FR
5849	corpus-6-train	FR
5853	corpus-6-dev	FR
5854	corpus-6-dev	FR
5859	corpus-6-dev	FR
5861	corpus-6-train	FR
5862	corpus-6-train	FR
5863	corpus-6-train	FR
5865	corpus-6-train	FR
5866	corpus-6-train	FR
5867	corpus-6-dev	FR
5870	corpus-6-train	FR
5871	corpus-6-train	FR
5872	corpus-6-dev	FR
5873	corpus-6-train	FR
5875	corpus-6-test-corpus-26-train	FR
5876	corpus-6-train	FR
5877	corpus-6-train	FR
5879	corpus-6-train	FR
5880	corpus-6-dev	FR
5881	corpus-6-train	FR
5884	corpus-6-train	FR
5885	corpus-6-dev	FR
5886	corpus-6-train	FR
5887	corpus-6-train	FR
5889	corpus-6-train	FR
5890	corpus-6-train	FR
5891	corpus-6-train	FR
5892	corpus-6-train	FR
5893	corpus-6-train	FR
5895	corpus-6-train	FR
5896	corpus-6-train	FR
5898	corpus-6-test-corpus-26-train	FR
5899	corpus-6-train	FR
5900	corpus-6-train	FR
5902	corpus-6-test-corpus-26-test	FR
5904	corpus-6-train	FR
5906	corpus-6-test-corpus-26-train	FR
5907	corpus-6-train	FR
5908	corpus-6-train	FR
5912	corpus-6-train	FR
5913	corpus-6-test-corpus-26-train	FR
5914	corpus-6-test-corpus-26-train	FR
5915	corpus-6-train	FR
5916	corpus-6-test-corpus-26-train	FR
5923	corpus-6-train	FR
5924	corpus-6-train	FR
5925	corpus-6-train	FR
5926	corpus-6-train	FR
5929	corpus-6-dev	FR
5931	corpus-6-train	FR
5934	corpus-6-test-corpus-26-dev	FR
5935	corpus-6-train	FR
5937	corpus-6-train	FR
5938	corpus-6-train	FR
5940	corpus-6-test-corpus-26-train	FR
5944	corpus-6-train	FR
5945	corpus-6-train	FR
5948	corpus-6-train	FR
5949	corpus-6-train	FR
5950	corpus-6-train	FR
5953	corpus-6-train	FR
5956	corpus-6-test-corpus-26-train	FR
5958	corpus-6-train	FR
5959	corpus-6-train	FR
5960	corpus-6-train	FR
5961	corpus-6-train	FR
5962	corpus-6-train	FR
5964	corpus-6-train	FR
5965	corpus-6-train	FR
5966	corpus-6-train	FR
5967	corpus-6-train	FR
5968	corpus-6-train	FR
5969	corpus-6-train	FR
5970	corpus-6-train	FR
5972	corpus-6-train	FR
5974	corpus-6-test-corpus-26-test	FR
5975	corpus-6-train	FR
5976	corpus-6-train	FR
5977	corpus-6-train	FR
5978	corpus-6-train	FR
5979	corpus-6-train	FR
5981	corpus-6-train	FR
5984	corpus-6-train	FR
5987	corpus-6-test-corpus-26-train	FR
5988	corpus-6-test-corpus-26-train	FR
5990	corpus-6-train	FR
5994	corpus-6-train	FR
5997	corpus-6-test-corpus-26-train	FR
6001	corpus-6-train	FR
6002	corpus-6-train	FR
6003	corpus-6-train	FR
6006	corpus-6-test-corpus-26-train	FR
6007	corpus-6-train	FR
6008	corpus-6-dev	FR
6010	corpus-6-train	FR
6011	corpus-6-train	FR
6012	corpus-6-train	FR
6013	corpus-6-train	FR
6014	corpus-6-train	FR
6019	corpus-6-train	FR
6020	corpus-6-train	FR
6023	corpus-6-train	FR
6024	corpus-6-test-corpus-26-test	FR
6026	corpus-6-train	FR
6028	corpus-6-train	FR
6032	corpus-6-train	FR
6033	corpus-6-dev	FR
6034	corpus-6-train	FR
6035	corpus-6-train	FR
6040	corpus-6-train	FR
6041	corpus-6-train	FR
6042	corpus-6-dev	FR
6047	corpus-6-test-corpus-26-train	FR
6048	corpus-6-train	FR
6049	corpus-6-train	FR
6050	corpus-6-train	FR
6051	corpus-6-train	FR
6052	corpus-6-train	FR
6053	corpus-6-train	FR
6054	corpus-6-train	FR
6055	corpus-6-train	FR
6056	corpus-6-test-corpus-26-test	FR
6057	corpus-6-train	FR
6058	corpus-6-train	FR
6059	corpus-6-train	FR
6061	corpus-6-train	FR
6063	corpus-6-train	FR
6066	corpus-6-dev	FR
6067	corpus-6-train	FR
6071	corpus-6-train	FR
6072	corpus-6-train	FR
6073	corpus-6-test-corpus-26-train	FR
6074	corpus-6-train	FR
6075	corpus-6-train	FR
6076	corpus-6-dev	FR
6077	corpus-6-dev	FR
6078	corpus-6-train	FR
6079	corpus-6-train	FR
6080	corpus-6-train	FR
6081	corpus-6-train	FR
6082	corpus-6-train	FR
6083	corpus-6-train	FR
6086	corpus-6-test-corpus-26-train	FR
6089	corpus-6-train	FR
6093	corpus-6-train	FR
6094	corpus-6-train	FR
6096	corpus-6-train	FR
6097	corpus-6-train	FR
6098	corpus-6-train	FR
6099	corpus-6-train	FR
6100	corpus-6-test-corpus-26-test	FR
6101	corpus-6-train	FR
6102	corpus-6-train	FR
6104	corpus-6-train	FR
6106	corpus-6-train	FR
6107	corpus-6-train	FR
6109	corpus-6-test-corpus-26-test	FR
6110	corpus-6-train	FR
6111	corpus-6-train	FR
6112	corpus-6-train	FR
6113	corpus-6-train	FR
6116	corpus-6-train	FR
6117	corpus-6-train	FR
6122	corpus-6-train	FR
6123	corpus-6-train	FR
6125	corpus-6-train	FR
6126	corpus-6-train	FR
6127	corpus-6-train	FR
6129	corpus-6-train	FR
6130	corpus-6-train	FR
6131	corpus-6-train	FR
6132	corpus-6-dev	FR
6133	corpus-6-train	FR
6136	corpus-6-train	FR
6137	corpus-6-train	FR
6140	corpus-6-train	FR
6141	corpus-6-train	FR
6142	corpus-6-train	FR
6143	corpus-6-dev	FR
6144	corpus-6-train	FR
6148	corpus-6-train	FR
6151	corpus-6-train	FR
6153	corpus-6-train	FR
6154	corpus-6-train	FR
6156	corpus-6-test-corpus-26-train	FR
6157	corpus-6-dev	FR
6158	corpus-6-train	FR
6159	corpus-6-train	FR
6160	corpus-6-train	FR
6161	corpus-6-train	FR
6162	corpus-6-dev	FR
6163	corpus-6-train	FR
6165	corpus-6-dev	FR
6166	corpus-6-train	FR
6167	corpus-6-test-corpus-26-train	FR
6168	corpus-6-train	FR
6170	corpus-6-train	FR
6172	corpus-6-train	FR
6174	corpus-6-train	FR
6175	corpus-6-train	FR
6176	corpus-6-train	FR
6179	corpus-6-test-corpus-26-train	FR
6180	corpus-6-train	FR
6181	corpus-6-train	FR
6183	corpus-6-train	FR
6184	corpus-6-train	FR
6186	corpus-6-train	FR
6188	corpus-6-train	FR
6189	corpus-6-train	FR
6190	corpus-6-test-corpus-26-train	FR
6192	corpus-6-train	FR
6193	corpus-6-test-corpus-26-train	FR
6195	corpus-6-train	FR
6196	corpus-6-train	FR
6197	corpus-6-train	FR
6199	corpus-6-train	FR
6200	corpus-6-train	FR
6201	corpus-6-train	FR
6205	corpus-6-test-corpus-26-train	FR
6208	corpus-6-train	FR
6209	corpus-6-train	FR
6210	corpus-6-train	FR
6211	corpus-6-train	FR
6213	corpus-6-train	FR
6214	corpus-6-test-corpus-26-train	FR
6215	corpus-6-dev	FR
6216	corpus-6-train	FR
6217	corpus-6-train	FR
6218	corpus-6-train	FR
6219	corpus-6-train	FR
6221	corpus-6-test-corpus-26-train	FR
6222	corpus-6-train	FR
6223	corpus-6-train	FR
6226	corpus-6-train	FR
6227	corpus-6-test-corpus-26-train	FR
6228	corpus-6-test-corpus-26-train	FR
6230	corpus-6-dev	FR
6232	corpus-6-test-corpus-26-dev	FR
6233	corpus-6-train	FR
6234	corpus-6-train	FR
6235	corpus-6-train	FR
6236	corpus-6-train	FR
6237	corpus-6-train	FR
6238	corpus-6-train	FR
6242	corpus-6-train	FR
6246	corpus-6-dev	FR
6247	corpus-6-test-corpus-26-dev	FR
6249	corpus-6-train	FR
6250	corpus-6-train	FR
6251	corpus-6-train	FR
6252	corpus-6-dev	FR
6253	corpus-6-test-corpus-26-train	FR
6254	corpus-6-dev	FR
6255	corpus-6-train	FR
6256	corpus-6-train	FR
6259	corpus-6-train	FR
6260	corpus-6-train	FR
6261	corpus-6-train	FR
6263	corpus-6-train	FR
6266	corpus-6-train	FR
6268	corpus-6-train	FR
6270	corpus-6-train	FR
6272	corpus-6-test-corpus-26-train	FR
6275	corpus-6-train	FR
6276	corpus-6-train	FR
6277	corpus-6-train	FR
6279	corpus-6-train	FR
6280	corpus-6-train	FR
6281	corpus-6-train	FR
6282	corpus-6-dev	FR
6283	corpus-6-test-corpus-26-train	FR
6284	corpus-6-train	FR
6285	corpus-6-test-corpus-26-train	FR
6287	corpus-6-test-corpus-26-train	FR
6289	corpus-6-train	FR
6290	corpus-6-train	FR
6291	corpus-6-test-corpus-26-train	FR
6292	corpus-6-train	FR
6293	corpus-6-train	FR
6295	corpus-6-train	FR
6298	corpus-6-train	FR
6299	corpus-6-train	FR
6301	corpus-6-train	FR
6304	corpus-6-train	FR
6306	corpus-6-train	FR
6309	corpus-6-train	FR
6311	corpus-6-dev	FR
6313	corpus-6-train	FR
6314	corpus-6-train	FR
