sentID.BTEC	split	lang	sent
4788	corpus-6-test-corpus-26-train	ALX	إحنا رايحين بالأتوبيس؟
4790	corpus-6-test-corpus-26-train	ALX	إنت قلت إنك ماشى لطوكيو بكرة؟
4795	corpus-6-test-corpus-26-test	ALX	خلينى أنام لحد الساعة تسعة.
4801	corpus-6-test-corpus-26-train	ALX	لازم أنقل ل إيه دبليو واحد زيرو زيرو. دة ممكن؟
4813	corpus-6-test-corpus-26-train	ALX	إيه أخبار لعبتك الأيام دى؟
4814	corpus-6-test-corpus-26-dev	ALX	أنا حاسس إن نفسى إتكتم.
4826	corpus-6-test-corpus-26-train	ALX	مفيش مشكلة. لو جيت خمسة سبتمبر، تقدر تستمتع بعرض فيلم علمى علشان عندنا أوبن داى خاص فى الجمعة الأولى من كل شهر.
4828	corpus-6-test-corpus-26-train	ALX	عندك أى جولة تانية؟
4836	corpus-6-test-corpus-26-train	ALX	تمام، خمسة فى المية خصم. دة كويس؟
4845	corpus-6-test-corpus-26-train	ALX	أنا رايح باريس.
4848	corpus-6-test-corpus-26-train	ALX	دة مش آخر موديل، صح؟
4857	corpus-6-test-corpus-26-train	ALX	ميعاده متحدد الساعة تمانية ونص بالليل بالتوقيت المحلى.
4889	corpus-6-test-corpus-26-train	ALX	خد المبنى دة معانا، لو سمحت.
4894	corpus-6-test-corpus-26-train	ALX	أوكى. أنا هاخد طبق متوسط وبولة رز.
4901	corpus-6-test-corpus-26-train	ALX	شكله إيه؟
4924	corpus-6-test-corpus-26-train	ALX	أنا عاوز أشوف اللى فى الشباك دة، لو سمحت.
4945	corpus-6-test-corpus-26-train	ALX	مش ممكن. إحنا ف أجازة. انا أرفض أقعد ف أوضة أوتيل وأتفرج على بيسبول فى التليفزيون. انا عاوز أروح أشوف مسرحية.
4957	corpus-6-test-corpus-26-train	ALX	ممكن ألمسه؟
4974	corpus-6-test-corpus-26-train	ALX	تقدر تيجى هنا علشان تصلحه؟
4983	corpus-6-test-corpus-26-train	ALX	عاوز ألياف صناعية.
4985	corpus-6-test-corpus-26-train	ALX	إسمى تارو تاناكا. عندى حجز.
4990	corpus-6-test-corpus-26-train	ALX	عاوز كريم تنضيف.
5004	corpus-6-test-corpus-26-train	ALX	عاوز قفاز بأكمام طويلة.
5009	corpus-6-test-corpus-26-train	ALX	شنطتى اتسرقت منى.
5017	corpus-6-test-corpus-26-train	ALX	يظهر إن طرقنا بتتقابل كتير، مش كدة؟
5035	corpus-6-test-corpus-26-train	ALX	ممكن المنيو تانى؟
5045	corpus-6-test-corpus-26-train	ALX	هما لسة باينين خضر شوية.
5082	corpus-6-test-corpus-26-train	ALX	أد إيه؟
5083	corpus-6-test-corpus-26-train	ALX	فراولة، من فضلك.
5090	corpus-6-test-corpus-26-dev	ALX	جبل فوجى هو أعلى قمة فى اليابان على تلاتلاف سبعمية ستة وسبعين متر.
5091	corpus-6-test-corpus-26-train	ALX	لأ، لسة. فى كتير أختار منه.
5098	corpus-6-test-corpus-26-dev	ALX	من فضلك عاوزة كريم ليل.
5104	corpus-6-test-corpus-26-test	ALX	هو بين الخباز ومحل الجزار.
5116	corpus-6-test-corpus-26-train	ALX	ممكن تقصر الأكمام دى؟
5117	corpus-6-test-corpus-26-train	ALX	للأسف مفيش ملعب جولف قريب من هنا.
5121	corpus-6-test-corpus-26-train	ALX	ممكن تورينى تانى خاتم من على الشمال؟
5124	corpus-6-test-corpus-26-train	ALX	ممكن تطلب منه يكلمنى؟
5138	corpus-6-test-corpus-26-train	ALX	أنا حاولت أعمل مكالمة دولية، وصلت؟
5148	corpus-6-test-corpus-26-test	ALX	دة غلط.
5175	corpus-6-test-corpus-26-train	ALX	أيوة، هو كدة. علشان إنت تقدر تشوف العلم قدام مكتب البريد.
5207	corpus-6-test-corpus-26-test	ALX	إنت بالتأكيد هتبعتهم، صح؟
5219	corpus-6-test-corpus-26-train	ALX	عاوز أعمل مكالمة تليفون بالكريديت كارد.
5224	corpus-6-test-corpus-26-train	ALX	انا عاوز بتاعى يروح.
5245	corpus-6-test-corpus-26-train	ALX	لما يوصل، هندفع علشان نشحنه لعنوان بيتك.
5246	corpus-6-test-corpus-26-dev	ALX	الأيام دى أنا دايما بستخدم الكمبيوتر فى الشغل.
5250	corpus-6-test-corpus-26-train	ALX	أوه، أوكى. فاهم. انا هاجى مكانك.
5259	corpus-6-test-corpus-26-train	ALX	لأ، دة كفاية.
5261	corpus-6-test-corpus-26-train	ALX	أقدر آخد بطانية ومخدة؟
5262	corpus-6-test-corpus-26-train	ALX	ممكن تيجى هنا بسرعة قدر الإمكان، لو سمحت؟
5263	corpus-6-test-corpus-26-train	ALX	فنجان قهوة، لو سمحت.
5267	corpus-6-test-corpus-26-test	ALX	انا بدور على كروت تكون بالظبط زى اللى من هاواى.
5272	corpus-6-test-corpus-26-train	ALX	ممكن تضيق الوسط تلاتة سنتيمتر؟
5289	corpus-6-test-corpus-26-train	ALX	أنا نفس العمر.
5300	corpus-6-test-corpus-26-train	ALX	ممكن تجيبلى قهوة؟
5307	corpus-6-test-corpus-26-dev	ALX	تلتمية وخمسين دولار؟ دة فوق الميزانية بتاعتى.
5323	corpus-6-test-corpus-26-train	ALX	هل إحنا محتاجين نطرح دة للتصويت؟ لو لأ، أفتكر إحنا كدة وصلنا لاستنتاج، هبعته لمجلس الإدارة بتاعنا بكرة الصبح.
5334	corpus-6-test-corpus-26-train	ALX	تعرف لو فى أى فنادق رخيصة؟
5361	corpus-6-test-corpus-26-train	ALX	صباح الخير. نمت كويس؟
5364	corpus-6-test-corpus-26-train	ALX	ناوى تعمل إيه بعد ما تخلص مدرسة؟
5366	corpus-6-test-corpus-26-train	ALX	شنطة الكتف بتاعتى اتسرقت منى فى الشارع.
5367	corpus-6-test-corpus-26-train	ALX	عندك أى خدمات تانية جنب الفطار النهاردة الصبح؟
5407	corpus-6-test-corpus-26-train	ALX	عاوز فنجان قهوة بيضا، لو سمحت.
5410	corpus-6-test-corpus-26-test	ALX	أوكى. هو فندق شيراتون فى مكان قريب من هناك؟
5411	corpus-6-test-corpus-26-train	ALX	أتمنى متكونش تعبان أوى.
5431	corpus-6-test-corpus-26-train	ALX	عاوز أأجر عربية من الفئة دى لمدة يومين.
5436	corpus-6-test-corpus-26-train	ALX	أنا هاخد لقطة لجاك دانيالز.
5437	corpus-6-test-corpus-26-train	ALX	عاوز كيس فيشار، لو سمحت.
5447	corpus-6-test-corpus-26-train	ALX	أنا وقعت عصاية تزحلق عالجليد.
5455	corpus-6-test-corpus-26-train	ALX	إحنا مش بنجيب أى عروض فى الاستقبال. بدل كدة، الضيوف بيجيبوا فلوس نقدية.
5458	corpus-6-test-corpus-26-train	ALX	عاوز أبعته عن طريق البريد البري او البحري.
5492	corpus-6-test-corpus-26-train	ALX	الطيارة وصلت متأخر بسبب التلج الكتير.
5518	corpus-6-test-corpus-26-train	ALX	السعر، من فضلك.
5521	corpus-6-test-corpus-26-train	ALX	ممكن تاخد رسالة، من فضلك؟
5540	corpus-6-test-corpus-26-train	ALX	سورى، مش عارف أتابعك. ممكن تتكلم أبطأ شوية، من فضلك؟
5549	corpus-6-test-corpus-26-dev	ALX	أقدر أفرجك إيه؟
5559	corpus-6-test-corpus-26-train	ALX	ممكن آخد صور؟
5570	corpus-6-test-corpus-26-train	ALX	من أصل مية.
5584	corpus-6-test-corpus-26-dev	ALX	رقم الرحلة اتش بى تسعة وتمانين لطوكيو فى حداشر مارس.
5585	corpus-6-test-corpus-26-train	ALX	أقدر آخد نفس الطبق اللى زى دة؟
5594	corpus-6-test-corpus-26-dev	ALX	عندك واحد تانى؟
5596	corpus-6-test-corpus-26-train	ALX	لو سمحت تجيب الفطار بتاعى على أوضتى الساعة سبعة بكرة الصبح.
5615	corpus-6-test-corpus-26-train	ALX	فرد صيانة هيكون فوق حالا.
5617	corpus-6-test-corpus-26-dev	ALX	أنا أآسف. أنا هرجع تانى بعدين.
5640	corpus-6-test-corpus-26-test	ALX	إزاى أقدر أخده؟
5648	corpus-6-test-corpus-26-train	ALX	فى أى أماكن فاضية فى جولة الخميس؟
5657	corpus-6-test-corpus-26-train	ALX	لو سمحت. ممكن أعدى؟
5680	corpus-6-test-corpus-26-train	ALX	عندك أى نباتات وفواكه؟
5684	corpus-6-test-corpus-26-train	ALX	لو سمحت تقولى إزاى أملا بطاقة النزول؟
5695	corpus-6-test-corpus-26-train	ALX	أفتكر عربيتى تستاهل حوالى خمستلاف دولار.
5706	corpus-6-test-corpus-26-train	ALX	الأكل دة سعراته قليلة؟
5717	corpus-6-test-corpus-26-train	ALX	أنهى أتوبيس المفروض أخده عشان أروح المحطة؟
5723	corpus-6-test-corpus-26-train	ALX	أيوة، كدة. بس إنت لازم تلف شمال عند تالت إشارة مرور وخليك فى الشارع دة لحد ما توصل للطريق ستة وستين.
5733	corpus-6-test-corpus-26-dev	ALX	عاوز كوباية ميا علشان أخد الدوا، من فضلك.
5761	corpus-6-test-corpus-26-train	ALX	أنا هكون مجبر جداً لو أخدتنى للشاطئ.
5772	corpus-6-test-corpus-26-train	ALX	أنا أسف. إنت معاك الرقم الغلط. دى تانكيوشا برس.
5779	corpus-6-test-corpus-26-train	ALX	إحنا بنعمل تشيك آوت.
5830	corpus-6-test-corpus-26-dev	ALX	إيه الموسيقى دى؟
5847	corpus-6-test-corpus-26-train	ALX	لو سمحت إدى دوا الشرب دة لإبنك، جرعة، بعد كل وجبة.
5848	corpus-6-test-corpus-26-train	ALX	الستايل دة متاح مقاسات تمانية وعشرين، واحد وتلاتين وخمسة وتلاتين سنتيمتر.
5875	corpus-6-test-corpus-26-train	ALX	أوه، دة يبان كأنه كتير.
5898	corpus-6-test-corpus-26-train	ALX	ممكن أستخدم تليفونك؟
5902	corpus-6-test-corpus-26-test	ALX	دة ريحته جميلة جدا، دة بكام؟
5906	corpus-6-test-corpus-26-train	ALX	عاوز أأكد الرحلة بتاعتى لشيكاجو يوم سبعتاشر.
5913	corpus-6-test-corpus-26-train	ALX	أكلت كتير شوية.
5914	corpus-6-test-corpus-26-train	ALX	ممكن أكلم الآنسة براون؟
5916	corpus-6-test-corpus-26-train	ALX	البيت دة شكله مريح للعيشة فيه، مش كدة؟
5934	corpus-6-test-corpus-26-dev	ALX	عاوز اعمل حجز فى شركات طيران نورث ويست رحلة زيرو تمانية ستة ليوم خمسة.
5940	corpus-6-test-corpus-26-train	ALX	محفظتى، الباسبور وممتلكات شخصية تانية.
5956	corpus-6-test-corpus-26-train	ALX	بتقفل إمتى؟
5974	corpus-6-test-corpus-26-test	ALX	استنى دقيقة. ممكن أكون سيبته فى الحمام.
5987	corpus-6-test-corpus-26-train	ALX	دة بالظبط اللى كنت هقوله.
5988	corpus-6-test-corpus-26-train	ALX	أه، أفتكر كدة.
5997	corpus-6-test-corpus-26-train	ALX	بيتك كبير. كام اوضة؟
6006	corpus-6-test-corpus-26-train	ALX	إحنا استمتعنا بالعشا.
6024	corpus-6-test-corpus-26-test	ALX	أنا فاهم، بس مقدرش أقوله.
6047	corpus-6-test-corpus-26-train	ALX	أوه، أيوة، من فضلك. أنا بتمنى بس ميجيلهومش دوار البحر.
6056	corpus-6-test-corpus-26-test	ALX	لطوكيو، لو سمحت.
6073	corpus-6-test-corpus-26-train	ALX	إيه الوقت المتوقع لوصولنا؟
6086	corpus-6-test-corpus-26-train	ALX	أنا همشى بكرة بدرى، فعايز أدفع دلوقتى.
6100	corpus-6-test-corpus-26-test	ALX	نبيذ مش مسكر، لو سمحت.
6109	corpus-6-test-corpus-26-test	ALX	كرسى لغير المدخنين، من فضلك.
6156	corpus-6-test-corpus-26-train	ALX	هو مشغول دلوقتى.
6167	corpus-6-test-corpus-26-train	ALX	ممكن الأجانب يقدروا يوصلوا للكتب اللى فى المكتبة دى؟
6179	corpus-6-test-corpus-26-train	ALX	ممكن أقعد فى أوضتى لحد اتنين بعد الضهر؟
6190	corpus-6-test-corpus-26-train	ALX	ها ها. صباح الخير بالوقت بتاعك. مفيش مشكلة.
6193	corpus-6-test-corpus-26-train	ALX	عاوز فيلم رقم ال ايه إس إيه ده للكاميرا دى، من فضلك.
6205	corpus-6-test-corpus-26-train	ALX	فين لوحات مونيت؟
6214	corpus-6-test-corpus-26-train	ALX	البيتزا دى لذيذة. مين عملها؟
6221	corpus-6-test-corpus-26-train	ALX	الطبق دة طعمه زى إيه؟
6227	corpus-6-test-corpus-26-train	ALX	كمان هما غاليين.
6228	corpus-6-test-corpus-26-train	ALX	إمتى القطر الجاى اللى رايح بوسطن هيمشى؟
6232	corpus-6-test-corpus-26-dev	ALX	انا بخطط أتعلم الجولف.
6247	corpus-6-test-corpus-26-dev	ALX	من فضلك إدينى مشروب تانى.
6253	corpus-6-test-corpus-26-train	ALX	أد إيه السيرفر دة حلو.
6272	corpus-6-test-corpus-26-train	ALX	للأسف الكمام قصيرة أوى.
6283	corpus-6-test-corpus-26-train	ALX	ممكن تورينى إزاى أملا بنزين؟
6285	corpus-6-test-corpus-26-train	ALX	هى رسوم الفندق شاملة الفطار؟
6287	corpus-6-test-corpus-26-train	ALX	دة كل حاجة؟
6291	corpus-6-test-corpus-26-train	ALX	هو اخر الطريق دة.
6339	corpus-6-test-corpus-26-train	ALX	لو سمحت شغل العداد.
6363	corpus-6-test-corpus-26-train	ALX	أوضتى ساقعة جدا.
6411	corpus-6-test-corpus-26-train	ALX	هرجعلك لما نكون مشغولين أقل من كدة.
6413	corpus-6-test-corpus-26-dev	ALX	عندك واحد أكبر؟
6418	corpus-6-test-corpus-26-train	ALX	حاسس إنى أحسن.
6430	corpus-6-test-corpus-26-dev	ALX	إنت على دراية بجغرافية اليابان؟
6436	corpus-6-test-corpus-26-train	ALX	لو سمحت ورينى أنا فين على الخريطة دى.
6437	corpus-6-test-corpus-26-train	ALX	مية فى المية قطن.
6466	corpus-6-test-corpus-26-train	ALX	من فضلك عاوز أغير لأوضة مطلة على المحيط. فى أى رسوم إضافية؟
6472	corpus-6-test-corpus-26-train	ALX	كام إيجار نص يوم على متن السفينة؟
6481	corpus-6-test-corpus-26-train	ALX	عشرة نوفمبر.
6484	corpus-6-test-corpus-26-dev	ALX	أنا عاوز شريط آلة كاتبة.
6492	corpus-6-test-corpus-26-train	ALX	دة لذيذ جدا.
6497	corpus-6-test-corpus-26-train	ALX	هنطير إمتى؟
6498	corpus-6-test-corpus-26-train	ALX	إزاى بتخلى السواق يعرف لما بتعوز تنزل؟
6513	corpus-6-test-corpus-26-train	ALX	أربعة وعشرين دولار. عاوز زيادة؟
6515	corpus-6-test-corpus-26-train	ALX	أنا عملت الحجز فى طوكيو من شهر فات.
6517	corpus-6-test-corpus-26-train	ALX	أنا بشكرك من كل قلبى.
6525	corpus-6-test-corpus-26-train	ALX	أنا بنزل هنا لمركز روكيفيلر؟
6539	corpus-6-test-corpus-26-train	ALX	لو سمحت قيس مقاس الشوز بتاعى.
6547	corpus-6-test-corpus-26-train	ALX	دة رائع.
6550	corpus-6-test-corpus-26-train	ALX	ممكن تخرج فى موعد معايا؟
6552	corpus-6-test-corpus-26-train	ALX	من فضلك تنضف البالطو دة.
6553	corpus-6-test-corpus-26-train	ALX	عاوز أأجر قارب بخارى.
6574	corpus-6-test-corpus-26-train	ALX	فين قسم السيدات؟
6581	corpus-6-test-corpus-26-train	ALX	القهوة مش من ضمن؟
6593	corpus-6-test-corpus-26-train	ALX	هو كان فى مجال إيه؟
6602	corpus-6-test-corpus-26-train	ALX	يلعن كدة. يلعن كدة. يلعن كدة. يلعن كدة. أنا أتعودت على وشها.
6609	corpus-6-test-corpus-26-train	ALX	هل المفروض أدفع الرسوم الإضافية لما أدخل المبنى؟
6613	corpus-6-test-corpus-26-test	ALX	أهلا، الطرف التانى على الخط. اتفضل، لو سمحت.
6625	corpus-6-test-corpus-26-train	ALX	الجرح بيوجعنى.
6635	corpus-6-test-corpus-26-train	ALX	فين المحطة؟
6657	corpus-6-test-corpus-26-train	ALX	أنا مقشعر.
6659	corpus-6-test-corpus-26-train	ALX	تلات أيام.
6660	corpus-6-test-corpus-26-dev	ALX	عدى الكوبرى هناك، وهتلاقى المكتبة ناحية إيدك الشمال.
6692	corpus-6-test-corpus-26-dev	ALX	لو سمحت تساعدنى ألاقى مرشد بيتكلم يابانى.
6699	corpus-6-test-corpus-26-train	ALX	مش عاوز واحد ضخم.
6700	corpus-6-test-corpus-26-train	ALX	هيبقى فيه تأجيل طفيف.
6715	corpus-6-test-corpus-26-train	ALX	إيه الفرق بين الفنادق دى؟
6724	corpus-6-test-corpus-26-test	ALX	أنا نسيت المحطة بتاعتى.
6736	corpus-6-test-corpus-26-train	ALX	كان رائع. شكرا.
6740	corpus-6-test-corpus-26-dev	ALX	أنا هكون هناك حوالى ستة بالليل.
6746	corpus-6-test-corpus-26-train	ALX	عندك أى حاجة أطول شوية؟
6766	corpus-6-test-corpus-26-train	ALX	تاريخ الانتهاء مارس ألف تسعمية تسعة وتسعين.
6780	corpus-6-test-corpus-26-test	ALX	كان أخباره إيه؟
6800	corpus-6-test-corpus-26-train	ALX	فى أى كازينوهات كويسة؟
6810	corpus-6-test-corpus-26-train	ALX	آدى الفلوس للأقلام الحبر. فاتورة بميت دولار.
6812	corpus-6-test-corpus-26-train	ALX	فين قسم السيدات؟
6825	corpus-6-test-corpus-26-train	ALX	فين أقدر أركن المركب؟
6832	corpus-6-test-corpus-26-train	ALX	صاحبى اتصاب.
6835	corpus-6-test-corpus-26-train	ALX	شكلك كويس.
6836	corpus-6-test-corpus-26-dev	ALX	المخزن دة هيكون فاتح بكرة؟
6862	corpus-6-test-corpus-26-test	ALX	هو على طول اخر القاعة.
6864	corpus-6-test-corpus-26-train	ALX	ممكن من فضلك تقلم شنبى؟
6866	corpus-6-test-corpus-26-dev	ALX	دة بييجى مع بار السلاطة واختيار من بين بطاطس مخبوزة أو بطاطس محمرة.
6875	corpus-6-test-corpus-26-dev	ALX	أقدر أشترى وعاء منين؟
6914	corpus-6-test-corpus-26-train	ALX	أنا مقدرش أبيع دة من غير روشتة.
6917	corpus-6-test-corpus-26-train	ALX	أقدر أحجز خمس كراسى مع بعض فى نفس الصف؟
6923	corpus-6-test-corpus-26-test	ALX	ممكن تسلفنى حبل، لو سمحت؟
6944	corpus-6-test-corpus-26-train	ALX	أنهى عربية بتقطع أحسن مسافات؟
6960	corpus-6-test-corpus-26-train	ALX	مش هتاخد خصم مهما حاولت بصعوبة.
6966	corpus-6-test-corpus-26-train	ALX	ممكن تفتح الشنطة دى، لو سمحت؟ معاك إيه فيها؟
6970	corpus-6-test-corpus-26-train	ALX	أنا عاوز أعمل مكالمة لمسافة بعيدة لفندق هيلتون فى بوسطن.
6984	corpus-6-test-corpus-26-test	ALX	هما الستات بيقبلوا كدة؟
6991	corpus-6-test-corpus-26-train	ALX	خلى بالك، السقف واطى.
6999	corpus-6-test-corpus-26-train	ALX	انا مش قادر أشوف الشاشة من هنا كويس. أقدر أبدل الكراسى شوية؟
7030	corpus-6-test-corpus-26-train	ALX	انا زرت البحيرات العظمى لاول مرة.
7048	corpus-6-test-corpus-26-train	ALX	فى حاجة غلط فى مكنة البيع دى.
7057	corpus-6-test-corpus-26-train	ALX	انا محتاج دكتور.
7070	corpus-6-test-corpus-26-train	ALX	بقالها أد إيه فى المملكة المتحدة؟
7081	corpus-6-test-corpus-26-train	ALX	الناس اللي بتحب الفنون الجديدة اللى زيك ممكن يستمتعوا بلوحات هيبيش ومنظر موسيقى الشارع.
7098	corpus-6-test-corpus-26-train	ALX	الساعة كام؟
7099	corpus-6-test-corpus-26-dev	ALX	أنا هاخد كوت دوج وكولا.
7104	corpus-6-test-corpus-26-dev	ALX	معاك موظف التليفون للمكالمات الدولية.
7123	corpus-6-test-corpus-26-train	ALX	إنت شايف مبنى أبيض، صح؟ هو قدام المبنى دة.
7130	corpus-6-test-corpus-26-test	ALX	من إمتى؟
7137	corpus-6-test-corpus-26-test	ALX	انا معنديش أى حاجة أعلنها.
7198	corpus-6-test-corpus-26-dev	ALX	إيه؟ إنت لازم تدفع ضرايب لما يكون عندك أكتر من تلات أزايز خمرة؟
7206	corpus-6-test-corpus-26-dev	ALX	صاحبى تعبان جدا. ممكن تكلم دكتور، لو سمحت؟
7227	corpus-6-test-corpus-26-test	ALX	انا معرفش كتير عن النبيت. إيه الكويس للطبق دة؟
7233	corpus-6-test-corpus-26-dev	ALX	ممكن تدينى تليفون الصبح بدرى، لو سمحت؟
7248	corpus-6-test-corpus-26-dev	ALX	فى محطة بنزين على بعد تقاطعين من هنا.
7253	corpus-6-test-corpus-26-train	ALX	اليابانيين مش بياخدوا أجازات طويلة.
7264	corpus-6-test-corpus-26-train	ALX	أنا حاسس كأن فى حد بيبحلقلى. هو للدرجة دى نادر إن واحد يابانى يتشاف؟
7269	corpus-6-test-corpus-26-test	ALX	طبعا لأ. ليه بتقول لو؟
7270	corpus-6-test-corpus-26-train	ALX	أنهى طريق هو المدخل لمكتب البريد المركزى؟
7274	corpus-6-test-corpus-26-train	ALX	فين محطة أتوبيسات جراى هاوند فى المدينة دى؟
7281	corpus-6-test-corpus-26-train	ALX	بس مش المطاعم اليابانية فى كيوتو غالية؟
7289	corpus-6-test-corpus-26-train	ALX	بيتهيألى دة عالى شوية بالنسبالى.
7291	corpus-6-test-corpus-26-test	ALX	إحنا عندنا أوضة مزدوجة بحمام بخمسة وتمانين دولار.
7305	corpus-6-test-corpus-26-train	ALX	أنا عاوز سعر الكتاب.
7314	corpus-6-test-corpus-26-test	ALX	هى أسقع من المعتاد السنادى، بس مش سقعة كفاية لنزول تلج.
7321	corpus-6-test-corpus-26-train	ALX	منين أقدر أشترى تذكرة مترو؟
7335	corpus-6-test-corpus-26-train	ALX	أنا هاخد كرسى درجة رجال أعمال، صح؟
7343	corpus-6-test-corpus-26-train	ALX	كام أجرة التاكسى من الأوتيل دة للمحطة؟
7349	corpus-6-test-corpus-26-train	ALX	ممكن آخد دة ودة، لو سمحت؟
7381	corpus-6-test-corpus-26-train	ALX	بيقولوا اليابان دولة غنية جدا.
7386	corpus-6-test-corpus-26-train	ALX	فى أى سراير فاضية فى عربية النوم؟
7391	corpus-6-test-corpus-26-dev	ALX	ممكن تخصمه لعشرين دولار، لو سمحت؟
7395	corpus-6-test-corpus-26-train	ALX	دة هدية لصديق.
7412	corpus-6-test-corpus-26-train	ALX	التلج بيخلى الطريق مزحلق.
7414	corpus-6-test-corpus-26-train	ALX	مش لاقى الكاميرا بتاعتى.
7416	corpus-6-test-corpus-26-test	ALX	هعمل ساندويتشين لحم خنزير.
7438	corpus-6-test-corpus-26-train	ALX	عندك أى حاجة تعلنها؟
7439	corpus-6-test-corpus-26-train	ALX	شفت بالطو أزرق؟ كنت حاطه على الكرسى دة.
7470	corpus-6-test-corpus-26-test	ALX	فى محل ورد على الطريق.
7478	corpus-6-test-corpus-26-train	ALX	انا من طوكيو.
7479	corpus-6-test-corpus-26-train	ALX	عاوز غسول كريم ريفلون.
7485	corpus-6-test-corpus-26-train	ALX	عندى هدوم للغسيل.
7507	corpus-6-test-corpus-26-dev	ALX	أنا طلبته من وقت طويل.
7533	corpus-6-test-corpus-26-dev	ALX	ممكن لو سمحت تبعت شيال لأوضتى الساعة ستة الصبح؟
7549	corpus-6-test-corpus-26-train	ALX	أنا هاخد هوت تشوكليت.
7550	corpus-6-test-corpus-26-train	ALX	ممكن نرتب علشان الأوض بتاعتك تتنضف.
7574	corpus-6-test-corpus-26-train	ALX	مخصوص، لو سمحت.
7583	corpus-6-test-corpus-26-train	ALX	بكام لحد فندق سى؟
7612	corpus-6-test-corpus-26-test	ALX	ممكن آخد تذكرة متعددة؟
7622	corpus-6-test-corpus-26-train	ALX	عاوز أحجز ترابيزة لفردين الساعة سبعة، لو سمحت.
7626	corpus-6-test-corpus-26-train	ALX	عاوز كريم ليل.
7627	corpus-6-test-corpus-26-train	ALX	ممكن تلف دة هدية؟
7636	corpus-6-test-corpus-26-train	ALX	تلاتة وربع.
7650	corpus-6-test-corpus-26-train	ALX	أنا هخطط أبعت الفواتير للحاجات الضرورية اليومية بتاعتى، فمن فضلك قوللى عنوان وإسم الشخص المسئول.
7656	corpus-6-test-corpus-26-test	ALX	صعب علينا إننا نتكلم إنجليزى بطلاقة.
7662	corpus-6-test-corpus-26-train	ALX	عندك دول بنفس التصميم بكعب أعلى؟
7663	corpus-6-test-corpus-26-train	ALX	عاوز بلوفر لطفل عنده عشر سنين.
7671	corpus-6-test-corpus-26-train	ALX	خدنى لطريق آبى، لو سمحت.
7684	corpus-6-test-corpus-26-dev	ALX	شكرا. أهلا، شكرا لانتظارك.
7693	corpus-6-test-corpus-26-train	ALX	أنا متأكد إن عندى حجز.
7708	corpus-6-test-corpus-26-train	ALX	هبعتهولك، فلو سمحت استنى هنا.
7712	corpus-6-test-corpus-26-dev	ALX	إحنا هنا لمدة يوم.
7721	corpus-6-test-corpus-26-train	ALX	عندى صداع خفيف.
7736	corpus-6-test-corpus-26-train	ALX	أنا استمتعت جدا بالوجبة.
7756	corpus-6-test-corpus-26-train	ALX	لأ، لو سمحت اقعد واستنى، انا هرجع حالا.
7761	corpus-6-test-corpus-26-test	ALX	ممكن أشوف العربية؟
7767	corpus-6-test-corpus-26-train	ALX	ممكن ترسم لى خريطة، لو سمحت؟
7789	corpus-6-test-corpus-26-test	ALX	أوكى، يا فندم. لو سمحت خليك فى اوضتك لحد ما الدكتور ييجى.
7811	corpus-6-test-corpus-26-train	ALX	أنا اتورطت فى شاطئ وايمانالو. لو سمحت تيجى حالا.
7812	corpus-6-test-corpus-26-train	ALX	إيه رأيك فى ميت دولار؟
7814	corpus-6-test-corpus-26-train	ALX	انا عاوز دة متعبى.
7831	corpus-6-test-corpus-26-train	ALX	أنا عاوز أقدم طلب إعادة إصدار.
7834	corpus-6-test-corpus-26-train	ALX	الحكومة دعمت ترويج الصناعات.
7838	corpus-6-test-corpus-26-train	ALX	هو فوق الخمسين سنة، أنا بفترض.
7858	corpus-6-test-corpus-26-dev	ALX	إيه أقل سن يعمل كدة؟
7860	corpus-6-test-corpus-26-train	ALX	عندك أى خرايط بسيطة للمدينة؟
7867	corpus-6-test-corpus-26-test	ALX	لو ممكن، أنا أفضل مخلعش السنة.
7871	corpus-6-test-corpus-26-dev	ALX	العدد كورة واحدة، وضربتين.
7883	corpus-6-test-corpus-26-train	ALX	القطر هيوصل سان دييجو الساعم كام، لو سمحت؟
7913	corpus-6-test-corpus-26-train	ALX	أنا عاوز أبص بصة على الصندوق بتاعك.
7925	corpus-6-test-corpus-26-train	ALX	من فضلك عاوز شامبو.
7947	corpus-6-test-corpus-26-train	ALX	انا قاعد فى فندق هيلتون.
7948	corpus-6-test-corpus-26-train	ALX	حاسس إنى مش كويس وقرفان.
7957	corpus-6-test-corpus-26-train	ALX	بس أنا عندى ميعاد علشان أشوفها الساعة اتنين.
7972	corpus-6-test-corpus-26-train	ALX	هى العربية دى بتروح إدينبره؟
7976	corpus-6-test-corpus-26-train	ALX	أيوة، من فضلك إملا الاستمارة دى.
7983	corpus-6-test-corpus-26-train	ALX	بتدفع كام للوزن الزيادة؟
7991	corpus-6-test-corpus-26-dev	ALX	إسمى كيمورا. عاوزة ألغى حجزى ليوم الجمعة.
7996	corpus-6-test-corpus-26-test	ALX	أوه، أنا أسف. فى مشكلة حصلت وإحنا بنصلحها. ممكن تستنى حوالى نص ساعة؟
8039	corpus-6-test-corpus-26-train	ALX	أقدر أعمل تشيك آوت الساعة كام؟
8050	corpus-6-test-corpus-26-train	ALX	فهمت.
8058	corpus-6-test-corpus-26-train	ALX	أنا هكلم حد.
8067	corpus-6-test-corpus-26-test	ALX	عاوز تقفل الفاتورة دلوقتى؟
