sentID.BTEC	split	lang	sent
6010	corpus-6-train	ENG	"Can you make me a seat any time Tuesday morning?
"
6011	corpus-6-train	ENG	"I prefer a front seat.
"
6012	corpus-6-train	ENG	"Can you put my luggage in the trunk, please?
"
6013	corpus-6-train	ENG	"Is it an outdoor pool or a lounge?
"
6014	corpus-6-train	ENG	"Can you tell me the bus number for Santa Monica?
"
6019	corpus-6-train	ENG	"Okay, and you?
"
6020	corpus-6-train	ENG	"I want cream sometime.
"
6023	corpus-6-train	ENG	"But if the light doesn't work, you can't change it.
"
6024	corpus-6-test-corpus-26-test	ENG	"I understand, but I can't say it.
"
6026	corpus-6-train	ENG	"I can't find your reservation, but we have a room.
"
6028	corpus-6-train	ENG	"Thirty-six minutes today, but usually at five-thirty.
"
6032	corpus-6-train	ENG	"I want a pencil, please.
"
6033	corpus-6-dev	ENG	"I'll cut 20 percent off the price.
"
6034	corpus-6-train	ENG	"I'll look for another taxi.
"
6035	corpus-6-train	ENG	"Is there a mailbox near here?
"
6040	corpus-6-train	ENG	"It's hot, isn't it?
"
6041	corpus-6-train	ENG	"I'd like to go to Broadway.
"
6042	corpus-6-dev	ENG	"Do you have a map of the ski slopes?
"
6047	corpus-6-test-corpus-26-train	ENG	"Oh, yeah, please. I hope they don't get sea turkey.
"
6048	corpus-6-train	ENG	"Take care of the house, please.
"
6049	corpus-6-train	ENG	"Well, it's not too bad.
"
6050	corpus-6-train	ENG	"I can't find the way to the station.
"
6051	corpus-6-train	ENG	"It's two and fifty dollars.
"
6052	corpus-6-train	ENG	"It's at the end of this street.
"
6053	corpus-6-train	ENG	"Can I have some change?
"
6054	corpus-6-train	ENG	"Can I use the flash?
"
6055	corpus-6-train	ENG	"Thank you very much. Leave this view as it is.
"
6056	corpus-6-test-corpus-26-test	ENG	"To Tokyo, please.
"
6057	corpus-6-train	ENG	"Especially with regard to the design of the Mercury project, I can't decide without you.
"
6058	corpus-6-train	ENG	"Can I get my gear on now?
"
6059	corpus-6-train	ENG	"I'm gonna buy this slide.
"
6061	corpus-6-train	ENG	"It's time to show friendship and share it.
"
6063	corpus-6-train	ENG	"I'd like some meat.
"
6066	corpus-6-dev	ENG	"To your health.
"
6067	corpus-6-train	ENG	"My jacket is wet, so please dry it.
"
6071	corpus-6-train	ENG	"Are these old ships still sailing?
"
6072	corpus-6-train	ENG	"Please join us for lunch.
"
6073	corpus-6-test-corpus-26-train	ENG	"What's our estimated arrival time?
"
6074	corpus-6-train	ENG	"Something went into my left ear.
"
6075	corpus-6-train	ENG	"What time do you think you're gonna check in, sir?
"
6076	corpus-6-dev	ENG	"By the way, how do you test the software?
"
6077	corpus-6-dev	ENG	"Do you have anything to announce?
"
6078	corpus-6-train	ENG	"I got a bruise.
"
6079	corpus-6-train	ENG	"Are the banks open on Saturday?
"
6080	corpus-6-train	ENG	"How rich are the tours?
"
6081	corpus-6-train	ENG	"Can you suggest a good store for leather bags?
"
6082	corpus-6-train	ENG	"Is that lipstick?
"
6083	corpus-6-train	ENG	"A lot of American baseball players play in Japan.
"
6086	corpus-6-test-corpus-26-train	ENG	"I'm leaving early tomorrow, so I'd like to pay now.
"
6089	corpus-6-train	ENG	"Where can I get the textbooks?
"
6093	corpus-6-train	ENG	"Can I have some honey?
"
6094	corpus-6-train	ENG	"We only show one ring at a time.
"
6096	corpus-6-train	ENG	"Can I use the Visa card?
"
6097	corpus-6-train	ENG	"I want to try a traditional dish for this area?
"
6098	corpus-6-train	ENG	"Can I have room service?
"
6099	corpus-6-train	ENG	"Can I make an appointment?
"
6100	corpus-6-test-corpus-26-test	ENG	"Unsweetened wine, please.
"
6101	corpus-6-train	ENG	"I had a car accident.
"
6102	corpus-6-train	ENG	"I started working for this company only two months ago.
"
6104	corpus-6-train	ENG	"When do we meet?
"
6106	corpus-6-train	ENG	"I made a call to Tokyo and they said they didn't want it.
"
6107	corpus-6-train	ENG	"The TV's not working.
"
6109	corpus-6-test-corpus-26-test	ENG	"Smoking-restricted seat, please.
"
6110	corpus-6-train	ENG	"Where can I fill this out?
"
6111	corpus-6-train	ENG	"Can I have a local?
"
6112	corpus-6-train	ENG	"I would like to change my seat to Shiatsu. Is that possible?
"
6113	corpus-6-train	ENG	"I'm a vegetarian, I don't eat meat.
"
6116	corpus-6-train	ENG	"I'll have a cup of tea.
"
6117	corpus-6-train	ENG	"Can you take the fastest way? I'm late for a date.
"
6122	corpus-6-train	ENG	"I have a rough throat.
"
6123	corpus-6-train	ENG	"We'd like to try fish here.
"
6125	corpus-6-train	ENG	"I wish you a safe journey.
"
6126	corpus-6-train	ENG	"Don't you have anything better?
"
6127	corpus-6-train	ENG	"Diet coke with ice, please.
"
6129	corpus-6-train	ENG	"Sleeping at any of our stations is free.
"
6130	corpus-6-train	ENG	"It's delicious.
"
6131	corpus-6-train	ENG	"You should go and see Nara and Kyoto. Nara preserves the atmosphere of ancient Japan with ancient Buddhist temples and Shinto shrines. Deer and their children are having fun in their gardens.
"
6132	corpus-6-dev	ENG	"Please bring my luggage to my room.
"
6133	corpus-6-train	ENG	"The word "" face "" has many different meanings in English like pretence, makeup powder, dignity, surface and so on.
"
6136	corpus-6-train	ENG	"Please include some small change.
"
6137	corpus-6-train	ENG	"Please put your stuff outside the room.
"
6140	corpus-6-train	ENG	"Leave two intersections and turn right.
"
6141	corpus-6-train	ENG	"My key is broken.
"
6142	corpus-6-train	ENG	"I'd like a Japanese-English dictionary.
"
6143	corpus-6-dev	ENG	"I had a good time here.
"
6144	corpus-6-train	ENG	"Is this bus going to the center of town?
"
6148	corpus-6-train	ENG	"Please avoid the following.
"
6151	corpus-6-train	ENG	"Sales have been steadily rising since the product entered the market.
"
6153	corpus-6-train	ENG	"Will the tour guide take me from the hotel?
"
6154	corpus-6-train	ENG	"When should I be at the gate?
"
6156	corpus-6-test-corpus-26-train	ENG	"He's busy right now.
"
6157	corpus-6-dev	ENG	"What's the fastest? We don't have much time.
"
6158	corpus-6-train	ENG	"Please give me a minute to sort this out.
"
6159	corpus-6-train	ENG	"Is that all included in the bill?
"
6160	corpus-6-train	ENG	"We'd like a plate of sausage, salad, and a bottle of wine, please. Bring two cups, please.
"
6161	corpus-6-train	ENG	"Hey, I want to drive now.
"
6162	corpus-6-dev	ENG	"What's the bus number to Piccadilly Circus?
"
6163	corpus-6-train	ENG	"This comes with a lifetime guarantee.
"
6165	corpus-6-dev	ENG	"Can you fix it, please?
"
6166	corpus-6-train	ENG	"I didn't get my authority.
"
6167	corpus-6-test-corpus-26-train	ENG	"Can foreigners get books in the library?
"
6168	corpus-6-train	ENG	"Take bus number one and get off at the third stop.
"
6170	corpus-6-train	ENG	"Can anyone here try out the A.B.?
"
6172	corpus-6-train	ENG	"I don't think this came from Japan.
"
6174	corpus-6-train	ENG	"Get me a little bottle of frozen mineral water, please.
"
6175	corpus-6-train	ENG	"Please show me some so-called educational games.
"
6176	corpus-6-train	ENG	"I want a belt.
"
6179	corpus-6-test-corpus-26-train	ENG	"Can I stay in my room till 2:00 p.m.?
"
6180	corpus-6-train	ENG	"I'll think about it.
"
6181	corpus-6-train	ENG	"I totally agree. Let's go to the canned food store across the street.
"
6183	corpus-6-train	ENG	"Egg-stained.
"
6184	corpus-6-train	ENG	"I'm sorry, sir. All rooms are reserved.
"
6186	corpus-6-train	ENG	"The call to Japan has been delivered. Come on, please.
"
6188	corpus-6-train	ENG	"Here's the guide. It should be here.
"
6189	corpus-6-train	ENG	"I have a tumor.
"
6190	corpus-6-test-corpus-26-train	ENG	"Ha-ha. Good morning. It's your turn. It's okay.
"
6192	corpus-6-train	ENG	"Are you sure? Please check again.
"
6193	corpus-6-test-corpus-26-train	ENG	"I'd like some A.S.A. for this camera, please.
"
6195	corpus-6-train	ENG	"Can I have a Japanese guide?
"
6196	corpus-6-train	ENG	"How much is the bag?
"
6197	corpus-6-train	ENG	"I want to take the flight tomorrow.
"
6199	corpus-6-train	ENG	"Thanks for the great dinner.
"
6200	corpus-6-train	ENG	"Please change the lenses. Can you fix them while I wait?
"
6201	corpus-6-train	ENG	"Go ahead over there, she's on your right.
"
6205	corpus-6-test-corpus-26-train	ENG	"Where are Monet's drawings?
"
6208	corpus-6-train	ENG	"I can't keep any food in my stomach.
"
6209	corpus-6-train	ENG	"Can you stand here because I want to take some pictures?
"
6210	corpus-6-train	ENG	"Go to the Grand Canyon.
"
6211	corpus-6-train	ENG	"Please take an X-ray.
"
6213	corpus-6-train	ENG	"I'm looking for a present for my mom.
"
6214	corpus-6-test-corpus-26-train	ENG	"Pizza is delicious. Who made it?
"
6215	corpus-6-dev	ENG	"Can you book two tickets?
"
6216	corpus-6-train	ENG	"I was attacked.
"
6217	corpus-6-train	ENG	"Is it a smoking table or not?
"
6218	corpus-6-train	ENG	"We call it Mount B. It's about twenty miles from here.
"
6219	corpus-6-train	ENG	"Do you like tomato sauce or mustard sauce?
"
6221	corpus-6-test-corpus-26-train	ENG	"What's the taste of this dish?
"
6222	corpus-6-train	ENG	"It's on the first floor, the end of this road.
"
6223	corpus-6-train	ENG	"Is there a boy to collect the balls?
"
6226	corpus-6-train	ENG	#NAME?
6227	corpus-6-test-corpus-26-train	ENG	"They're expensive, too.
"
6228	corpus-6-test-corpus-26-train	ENG	"When does the next train leave for Boston?
"
6230	corpus-6-dev	ENG	"Does that take a mastercard?
"
6232	corpus-6-test-corpus-26-dev	ENG	"I plan on learning golf.
"
6233	corpus-6-train	ENG	"Can guests enter the ballroom without paying extra?
"
6234	corpus-6-train	ENG	"Do any of the trips have guides who speak Japanese?
"
6235	corpus-6-train	ENG	"I don't have a copy of my plane ticket.
"
6236	corpus-6-train	ENG	"In a separate booklet called Common Background Information, which is in the collection available, you'll find a more detailed explanation.
"
6237	corpus-6-train	ENG	"How long are you gonna be late?
"
6238	corpus-6-train	ENG	"When do you open and when do you close?
"
6242	corpus-6-train	ENG	"Can you get me some potatoes, please? It's too cold in this room.
"
6246	corpus-6-dev	ENG	"Hello. By the way, is there a coin phone nearby?
"
6247	corpus-6-test-corpus-26-dev	ENG	"Please give me another drink.
"
6249	corpus-6-train	ENG	"You want to explain it to the phone operator?
"
6250	corpus-6-train	ENG	"Can you put it by the window, please?
"
6251	corpus-6-train	ENG	"It's a courthouse here.
"
6252	corpus-6-dev	ENG	"I got some laundry.
"
6253	corpus-6-test-corpus-26-train	ENG	"What a good surfer.
"
6254	corpus-6-dev	ENG	"Where's the palace?
"
6255	corpus-6-train	ENG	"Can I have a menu?
"
6256	corpus-6-train	ENG	"A seat in the front, please.
"
6259	corpus-6-train	ENG	"Please come back ten minutes after two.
"
6260	corpus-6-train	ENG	"Well, one of my bags didn't show.
"
6261	corpus-6-train	ENG	"Is there a round-the-clock tour?
"
6263	corpus-6-train	ENG	"Can I make a reservation at 9:30, please?
"
6266	corpus-6-train	ENG	"How much do you charge?
"
6268	corpus-6-train	ENG	"We need two tickets to San Diego, please.
"
6270	corpus-6-train	ENG	"It's a ninety-nine minute walk from here.
"
6272	corpus-6-test-corpus-26-train	ENG	"I'm afraid the sleeves are too short.
"
6275	corpus-6-train	ENG	"For what it's worth.
"
6276	corpus-6-train	ENG	"I'm from Yokohama, Japan.
"
6277	corpus-6-train	ENG	"A seat by the window, please. I want to sit with my daughter.
"
6279	corpus-6-train	ENG	"Can you explain to me how to make a long-distance call?
"
6280	corpus-6-train	ENG	"Born in one thousand nine hundred and eighty.
"
6281	corpus-6-train	ENG	"Here's the change. Seventy-nine dollars eighty-nine dollars ninety-nine dollars a hundred dollars.
"
6282	corpus-6-dev	ENG	"Do you have a vest with a bracelet?
"
6283	corpus-6-test-corpus-26-train	ENG	"Can you show me how to put gas?
"
6284	corpus-6-train	ENG	"No, it's not my camera.
"
6285	corpus-6-test-corpus-26-train	ENG	"Does the hotel charge breakfast?
"
6287	corpus-6-test-corpus-26-train	ENG	"Is that it?
"
6289	corpus-6-train	ENG	"The TV's off.
"
6290	corpus-6-train	ENG	"When was the last bus to Pimlico?
"
6291	corpus-6-test-corpus-26-train	ENG	"It's at the end of this road.
"
6292	corpus-6-train	ENG	"I have a sea turtle. Can I get some medicine?
"
6293	corpus-6-train	ENG	"Five hours and thirty minutes.
"
6295	corpus-6-train	ENG	"This is room seven seven forty. What kind of cocktail do you serve?
"
6298	corpus-6-train	ENG	"It's right down the road.
"
6299	corpus-6-train	ENG	"Please don't do that.
"
6301	corpus-6-train	ENG	"Women are wearing their clothes.
"
6304	corpus-6-train	ENG	"Well, how about this? This half-day trip gets you back here exactly at one.
"
6306	corpus-6-train	ENG	"Is this laundry?
"
6309	corpus-6-train	ENG	"Please take me to the person in charge of the accounts.
"
6311	corpus-6-dev	ENG	"Are the tickets available?
"
6313	corpus-6-train	ENG	"Do you have any other contracts with unique designs?
"
6314	corpus-6-train	ENG	"Why don't we go around these people?
"
6316	corpus-6-train	ENG	"Can you tell me where we're going on tour?
"
6318	corpus-6-train	ENG	"You should go to the hospital for a general examination.
"
6319	corpus-6-train	ENG	"Can you give me a different room, please?
"
6321	corpus-6-train	ENG	"Where's the nearest music store?
"
6322	corpus-6-train	ENG	"I'd like to put my collection in the safe deposit box.
"
6323	corpus-6-train	ENG	"I think that's my seat.
"
6325	corpus-6-dev	ENG	"Put your hands up.
"
6326	corpus-6-train	ENG	"When does this store close?
"
6330	corpus-6-train	ENG	"When's the first train to Oxford?
"
6331	corpus-6-train	ENG	"How long is room service available?
"
6332	corpus-6-train	ENG	"Do you have an English newspaper?
"
6334	corpus-6-train	ENG	"Couple of sticks, please.
"
6335	corpus-6-train	ENG	"I'd prefer a blue one, if you have one.
"
6336	corpus-6-train	ENG	"She'll be fine in a minute.
"
6338	corpus-6-train	ENG	"I plan to see the sights and visit some old friends.
"
6339	corpus-6-test-corpus-26-train	ENG	"Please start the counter.
"
6342	corpus-6-dev	ENG	"What's your diagnosis?
"
6343	corpus-6-train	ENG	"I'd like to show my ear.
"
6344	corpus-6-train	ENG	"The vault is over there.
"
6345	corpus-6-train	ENG	"Why is the train so late?
"
6346	corpus-6-train	ENG	"Do I have to wear a tie?
"
6347	corpus-6-train	ENG	"Name and room number?
"
6348	corpus-6-train	ENG	"I have a level type.
"
6349	corpus-6-dev	ENG	"We're interested in religion.
"
6350	corpus-6-train	ENG	"No problem at all. Where should we take her?
"
6351	corpus-6-train	ENG	"I, too. We walked a lot today.
"
6352	corpus-6-train	ENG	"I have an idea.
"
6353	corpus-6-train	ENG	"We'll charge the battery and clean the windshield.
"
6354	corpus-6-train	ENG	"A table on the balcony, please.
"
6355	corpus-6-train	ENG	"Fifty percent off the price of the book?
"
6356	corpus-6-train	ENG	"What's the last time to log in?
"
6358	corpus-6-train	ENG	"A little more from the back.
"
6359	corpus-6-train	ENG	"Please make this bridge in the background.
"
6360	corpus-6-train	ENG	"Do you have any good souvenirs?
"
6361	corpus-6-dev	ENG	"The rain turned to snow.
"
6363	corpus-6-test-corpus-26-train	ENG	"My room is too cold.
"
6364	corpus-6-dev	ENG	"We have breakfast at seven every morning except on weekends.
"
6366	corpus-6-train	ENG	"I have to see a doctor tomorrow morning.
"
6368	corpus-6-dev	ENG	"Please fasten your seat belt and refrain from smoking until after takeoff?
"
6372	corpus-6-train	ENG	"I want to call Japan.
"
6373	corpus-6-train	ENG	"I hope I lose some weight after all this.
"
6375	corpus-6-train	ENG	"I'm going to Melbourne.
"
6377	corpus-6-train	ENG	"Do you have any tours with guides who speak Japanese?
"
6378	corpus-6-train	ENG	"It's cold this morning.
"
6379	corpus-6-train	ENG	"Excuse me, but what intersection are we at right now?
"
6382	corpus-6-train	ENG	"I forgot about it when I was shopping about ten minutes ago.
"
6383	corpus-6-train	ENG	"Can I go in jeans and a pair of shoes?
"
6388	corpus-6-dev	ENG	"I'd like some bananas?
"
6389	corpus-6-train	ENG	"My shoulders were tight, weren't they?
"
6390	corpus-6-train	ENG	"Well, what kind of food do you like?
"
6391	corpus-6-train	ENG	"Is that for you to go?
"
6393	corpus-6-train	ENG	"Is there a bar nearby?
"
6395	corpus-6-train	ENG	"Excuse me. Can you tell me where I can take the subway?
"
6398	corpus-6-train	ENG	"How are you? I'm Ashiru Tanaka.
"
6399	corpus-6-train	ENG	"How much is the extra fare for the high-speed train?
"
6400	corpus-6-train	ENG	"If they're all duty-free, I'll take one carton of c.
"
6403	corpus-6-train	ENG	"It depends on the type of tour. One-day excursion to Yosemite is thirty dollars, the most common. Yosemite is three hundred and fifty kilometers away.
"
6405	corpus-6-train	ENG	"What line goes to Santa Barbara?
"
6408	corpus-6-train	ENG	"I don't want a tomato sauce.
"
6411	corpus-6-test-corpus-26-train	ENG	"I'll get back to you when you're less busy.
"
6413	corpus-6-test-corpus-26-dev	ENG	"Do you have a bigger one?
"
6415	corpus-6-train	ENG	"Take whatever you want. Just don't shoot.
"
6418	corpus-6-test-corpus-26-train	ENG	"I feel better.
"
6420	corpus-6-train	ENG	"I want to watch a football game.
"
6422	corpus-6-train	ENG	"Do you have a private room tonight?
"
6424	corpus-6-train	ENG	"Actually, we have discounts on the blouses now.
"
6426	corpus-6-train	ENG	"Can you suggest any good one-day trips?
"
6427	corpus-6-train	ENG	"My tourist checks are in US dollars.
"
6428	corpus-6-train	ENG	"Can you call my friend?
"
6430	corpus-6-test-corpus-26-dev	ENG	"Are you familiar with the geography of Japan?
"
6431	corpus-6-train	ENG	"Where can I buy tickets?
"
6432	corpus-6-train	ENG	"Is the equipment included?
"
6435	corpus-6-train	ENG	"Can we have some bread, please?
"
6436	corpus-6-test-corpus-26-train	ENG	"Please show me where I am on this map.
"
6437	corpus-6-test-corpus-26-train	ENG	"One hundred percent cotton.
"
6441	corpus-6-train	ENG	"Let me see. Yeah, we have a room available.
"
6442	corpus-6-train	ENG	"Hi, Tanaka. I'm glad you're here. Where are you staying?
"
6444	corpus-6-train	ENG	"Is there anyone here who can speak English?
"
6445	corpus-6-train	ENG	"Yeah, I gotta go now. I hope to see you again soon.
"
6448	corpus-6-train	ENG	"It's six thirty.
"
6450	corpus-6-train	ENG	"This is my first visit.
"
6451	corpus-6-train	ENG	"Where's the nearest laundry?
"
6453	corpus-6-train	ENG	"Quiet room, please.
"
6454	corpus-6-train	ENG	"I got good grades last year.
"
6458	corpus-6-train	ENG	"What's so great about her.
"
6460	corpus-6-train	ENG	"I want that display in the display window.
"
6461	corpus-6-train	ENG	"Is there one bigger?
"
6463	corpus-6-train	ENG	"I haven't checked yet. But I think I have a high fever.
"
6464	corpus-6-dev	ENG	"What's your complaint?
"
6465	corpus-6-train	ENG	"It's starting to snow.
"
6466	corpus-6-test-corpus-26-train	ENG	"I'd like to change to a room overlooking the ocean. Is there any extra charge?
"
6467	corpus-6-dev	ENG	"This is room seven zero two. Please give me a wake-up call at exactly seven tomorrow morning.
"
6468	corpus-6-train	ENG	"Don't work too hard.
"
6469	corpus-6-train	ENG	"Oh, no, I know it was a mistake. I'm going back to Japan as a poor man.
"
6470	corpus-6-train	ENG	"Is this the right train to Chicago?
"
6471	corpus-6-train	ENG	"I heard the weather forecast. It's supposed to stop snowing sometime tomorrow.
"
6472	corpus-6-test-corpus-26-train	ENG	"How much is half a day's rent for a painting?
"
6473	corpus-6-train	ENG	"Can I wait here?
"
6474	corpus-6-train	ENG	"I write Japanese poems as a hobby.
"
6477	corpus-6-train	ENG	"Is there a safe place to store my bags?
"
6478	corpus-6-train	ENG	"Do you have a family foe ratio?
"
6481	corpus-6-test-corpus-26-train	ENG	"The tenth of November.
"
6482	corpus-6-train	ENG	"Where's a good place to buy souvenirs?
"
6484	corpus-6-test-corpus-26-dev	ENG	"I'd like a tape for the typewriter.
"
6485	corpus-6-train	ENG	"It's the old-age pay system.
"
6486	corpus-6-train	ENG	"Please lie down there.
"
6488	corpus-6-train	ENG	"Can we go to Tickie Point tomorrow?
"
6490	corpus-6-train	ENG	"There's a slight chance of snow falling.
"
6491	corpus-6-train	ENG	"Can you draw me a map?
"
6492	corpus-6-test-corpus-26-train	ENG	"It's really good.
"
6494	corpus-6-train	ENG	"The slot machines seem so easy, okay, what about roulette? You just have to put your chips or money on the number you bet on first.
"
6495	corpus-6-train	ENG	"I bet there's a bigger set to choose from in the pharmacy.
"
6497	corpus-6-test-corpus-26-train	ENG	"When are we taking off?
"
6498	corpus-6-test-corpus-26-train	ENG	"How did you know when you wanted to get off?
"
6499	corpus-6-dev	ENG	"It's too expensive for me. Show me a cheaper one, please.
"
6500	corpus-6-train	ENG	"This is the international telephone operator.
"
6502	corpus-6-dev	ENG	"I'm learning English.
"
6503	corpus-6-train	ENG	"This car goes to Paris, right?
"
6504	corpus-6-dev	ENG	"Please deposit five dollars and twenty-five cents for the next three minutes.
"
6505	corpus-6-train	ENG	"I'd like a camera, please.
"
6506	corpus-6-train	ENG	"How high is the dive platform?
"
6507	corpus-6-train	ENG	"Are you gonna rent a golf cart?
"
6510	corpus-6-dev	ENG	"Please distribute the landing cards.
"
6513	corpus-6-test-corpus-26-train	ENG	"Twenty-four dollars. Do you want more?
"
6515	corpus-6-test-corpus-26-train	ENG	"I booked in Tokyo a month ago.
"
6517	corpus-6-test-corpus-26-train	ENG	"Thank you from the bottom of my heart.
"
6518	corpus-6-train	ENG	"Can I make an appointment today?
"
6519	corpus-6-train	ENG	"It's a little tight around the stomach.
"
6520	corpus-6-train	ENG	"How can I get to the city center?
"
6521	corpus-6-train	ENG	"It's just like you say.
"
6522	corpus-6-train	ENG	"I've never had a meal before. I'd like to now.
"
6523	corpus-6-train	ENG	"Good morning. How many?
"
6524	corpus-6-train	ENG	"I don't have much time.
"
6525	corpus-6-test-corpus-26-train	ENG	"Should I come down here to Rockefeller Center?
"
6526	corpus-6-train	ENG	"Okay, I'll see you around.
"
6528	corpus-6-train	ENG	"Can I withdraw three hundred dollars with a visa card?
"
6529	corpus-6-train	ENG	"How do you like a glass of whiskey?
"
6530	corpus-6-train	ENG	"Can I look after her?
"
6531	corpus-6-train	ENG	"I have a period.
"
6532	corpus-6-train	ENG	"You have to cash your tourist checks at the bank.
"
6533	corpus-6-train	ENG	"Please bring my luggage to the room.
"
6534	corpus-6-train	ENG	"I haven't booked a seat for my return yet.
"
6535	corpus-6-train	ENG	"Which one's the newest color?
"
6539	corpus-6-test-corpus-26-train	ENG	"Please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please.
"
6540	corpus-6-dev	ENG	"How long does it take to get to Philadelphia?
"
6543	corpus-6-train	ENG	"You'll visit all the sights of San Francisco in a forty-nine-mile drive.
"
6547	corpus-6-test-corpus-26-train	ENG	"It's great.
"
6549	corpus-6-train	ENG	"Can I stay here and see her?
"
6550	corpus-6-test-corpus-26-train	ENG	"Can you make an appointment with me?
"
6551	corpus-6-train	ENG	"Are there any seats for tonight?
"
6552	corpus-6-test-corpus-26-train	ENG	"Please clean this coat.
"
6553	corpus-6-test-corpus-26-train	ENG	"I'd like to rent a motor boat.
"
6555	corpus-6-train	ENG	"I broke my glasses.
"
6556	corpus-6-train	ENG	"Your shoes don't match the color of your dress.
"
6557	corpus-6-train	ENG	"Put it here, please.
"
6558	corpus-6-train	ENG	"This is an automatic one. We have this kind of quartz watch, sir. It's waterproof and shockproof.
"
6561	corpus-6-train	ENG	"Just a decoration, please.
"
6562	corpus-6-train	ENG	"When's the next train to Oxford?
"
6563	corpus-6-train	ENG	"I'd like to book it.
"
6565	corpus-6-train	ENG	"Can I call France directly from here?
"
6567	corpus-6-train	ENG	"How long do you fix this?
"
6569	corpus-6-train	ENG	"I want to change my bookings.
"
6573	corpus-6-train	ENG	"Can you get us a cab?
"
6574	corpus-6-test-corpus-26-train	ENG	"Where's the ladies'room?
"
6575	corpus-6-train	ENG	"What about the hamburger experiment?
"
6577	corpus-6-train	ENG	"Is everything all right?
"
6578	corpus-6-train	ENG	"Is there a limousine for ABC?
"
6579	corpus-6-train	ENG	"When are you getting the car back on Friday?
"
6581	corpus-6-test-corpus-26-train	ENG	"Coffee is not counted.
"
6582	corpus-6-train	ENG	"What line to Madison Square?
"
6585	corpus-6-train	ENG	"I'll call you back later.
"
6586	corpus-6-train	ENG	"Sorry, I didn't understand what you said.
"
6587	corpus-6-train	ENG	"A kilo is a gram for a dollar.
"
6588	corpus-6-train	ENG	"Can I take her on a shovel?
"
6590	corpus-6-train	ENG	"I don't know how to use the phone, please show me.
"
6593	corpus-6-test-corpus-26-train	ENG	"What field was he in before?
"
6599	corpus-6-train	ENG	"My destination is London.
"
6600	corpus-6-train	ENG	"Oh, I'm afraid time isn't enough.
"
6601	corpus-6-train	ENG	"What bus should I take?
"
6602	corpus-6-test-corpus-26-train	ENG	"Damn it. Damn it. Damn it. She's grown used to her face.
"
6605	corpus-6-train	ENG	"I'd like some cleaning cream.
"
6606	corpus-6-train	ENG	"Welcome back and welcome to the top 40 American songs.
"
6607	corpus-6-train	ENG	"Which one's better?
"
6609	corpus-6-test-corpus-26-train	ENG	"Do I have to pay the extra fee when I get into a building?
"
6611	corpus-6-train	ENG	"How long before the shoots bloom into flowers?
"
6613	corpus-6-test-corpus-26-test	ENG	"Hello, your partner is on the line. Come on, please.
"
6615	corpus-6-train	ENG	"I'd like to speak to Ms. Nomoto, in room five zero one.
"
6616	corpus-6-train	ENG	"So you'll be interested in seeing the theater from the inside.
"
6617	corpus-6-train	ENG	"The shadow column shows our company sales figures last year.
"
6619	corpus-6-train	ENG	"I hope you can visit the beautiful tourist spots in the United States soon.
"
6622	corpus-6-train	ENG	"Westminster Abbey.
"
6623	corpus-6-train	ENG	"My buddy's got a high fever.
"
6625	corpus-6-test-corpus-26-train	ENG	"My wound hurts.
"
6627	corpus-6-train	ENG	"He's on the seventh floor. Take the elevator at the end of the hallway.
"
6631	corpus-6-train	ENG	"I'll be waiting for you.
"
6632	corpus-6-train	ENG	"I put my purse, my book, and my camera in my bag.
"
6634	corpus-6-train	ENG	"I usually go to bed around ten, and I sleep straight.
"
6635	corpus-6-test-corpus-26-train	ENG	"Where's the station?
"
6638	corpus-6-dev	ENG	"He was tall and blond.
"
6639	corpus-6-train	ENG	"Civilization flourished, with activities such as kabuki plays, yukiyo paintings, literature and pottery became popular.
"
6640	corpus-6-train	ENG	"Is there a Dunhill near here?
"
6641	corpus-6-train	ENG	"One hundred and twenty million people on a land area of three hundred and eighty thousand square kilometers?
"
6643	corpus-6-dev	ENG	"A ticket to and from Miami, please.
"
6644	corpus-6-train	ENG	"Can you tell me where the nearest bank is?
"
6647	corpus-6-train	ENG	"I'd like a ticket for an adult, please.
"
6648	corpus-6-dev	ENG	"My name is Watanabe Guru.
"
6651	corpus-6-dev	ENG	"So how much does it cost to send the letter?
"
6652	corpus-6-train	ENG	"Pepper, please.
"
6653	corpus-6-train	ENG	"Can you get me the bill?
"
6654	corpus-6-train	ENG	"Well, the dentist I'm going to is very good.
"
6655	corpus-6-train	ENG	"The light's not working.
"
6656	corpus-6-dev	ENG	"I want something for the cough.
"
6657	corpus-6-test-corpus-26-train	ENG	"I have a scratch.
"
6658	corpus-6-train	ENG	"Okay, this is your room.
"
6659	corpus-6-test-corpus-26-train	ENG	"Three days.
"
6660	corpus-6-test-corpus-26-dev	ENG	"Cross the bridge over there, and you'll find the library on your left hand.
"
6663	corpus-6-train	ENG	"How long before the next train arrives?
"
6664	corpus-6-train	ENG	"Can I have a medicine?
"
6665	corpus-6-train	ENG	"Can I have your signature here, please?
"
6666	corpus-6-train	ENG	"Isn't there a cafeteria nearby?
"
6668	corpus-6-train	ENG	"The number is five six seven eight one two three four.
"
