sentID.BTEC	split	lang	sent
4615	corpus-6-test-corpus-26-test	AMM	ما معي مصاري بالمرة.
4624	corpus-6-test-corpus-26-train	AMM	أي وقت لازم أكون بالمحطة؟
4630	corpus-6-test-corpus-26-train	AMM	في كتير مطاعم بالمنطقة.
4635	corpus-6-test-corpus-26-train	AMM	جنب غرفة الامانات.
4640	corpus-6-test-corpus-26-train	AMM	انبسطت بالحكي معك.
4644	corpus-6-test-corpus-26-test	AMM	في رحلة بعد الظهر؟
4648	corpus-6-test-corpus-26-test	AMM	أنا مع اصحابي.
4653	corpus-6-test-corpus-26-train	AMM	انبسطت بقعدتي. شكراً الك.
4654	corpus-6-test-corpus-26-train	AMM	الشط تحت على اليمين. شو منظر بجنن.
4658	corpus-6-test-corpus-26-train	AMM	شكراً لأنك استنيتي، آنسة مكوير. هيو هون. اتفضلي، لو سمحتي.
4662	corpus-6-test-corpus-26-train	AMM	عندك معرف الصورة؟
4671	corpus-6-test-corpus-26-train	AMM	سبعة، لو سمحت.
4674	corpus-6-test-corpus-26-train	AMM	بدي أبعت هاد للمغسلة. متى بكون جاهز؟
4685	corpus-6-test-corpus-26-train	AMM	عندي بنطلون مخطط.
4699	corpus-6-test-corpus-26-train	AMM	اه، شنتة حدا تاني وصلت غرفتي هلأ. ممكن تشوفها، لو سمحت؟
4714	corpus-6-test-corpus-26-train	AMM	بقدر أخدها مشروحة أكتر مع التفاصيل؟
4729	corpus-6-test-corpus-26-train	AMM	نمت منيح؟
4733	corpus-6-test-corpus-26-train	AMM	ممكن تكبس كبسة التصوير؟
4740	corpus-6-test-corpus-26-train	AMM	مفتاحين، لو سمحت.
4742	corpus-6-test-corpus-26-dev	AMM	بدي لمبة.
4744	corpus-6-test-corpus-26-train	AMM	موجود عند آخر الممر.
4773	corpus-6-test-corpus-26-dev	AMM	بدي شوية دفاتر.
4788	corpus-6-test-corpus-26-train	AMM	راح نروح بالباص؟
4790	corpus-6-test-corpus-26-train	AMM	انت بتحكي انك رايح على طوكيو بكرا؟
4795	corpus-6-test-corpus-26-test	AMM	خليني أضل نايم للساعة تسعة.
4801	corpus-6-test-corpus-26-train	AMM	بدي أحول ل ا دابيليو واحد صفر صفر. ممكن؟
4813	corpus-6-test-corpus-26-train	AMM	كيف القمار معك هاي الأيام؟
4814	corpus-6-test-corpus-26-dev	AMM	حاسس صدري مسكر.
4826	corpus-6-test-corpus-26-train	AMM	ما في مشكلة. اذا اجيت بخمسة سبتمبر، بتقدر تستمتع بعرض فيلم علمي لأنه احنا عنا يوم مميز مفتوح بأول جمعة من كل شهر.
4828	corpus-6-test-corpus-26-train	AMM	عندك أي رحلات تانية؟
4836	corpus-6-test-corpus-26-train	AMM	طيب، خصم خمسة بالمية. بمشي معك؟
4845	corpus-6-test-corpus-26-train	AMM	أنا رايح على باريس.
4848	corpus-6-test-corpus-26-train	AMM	مش الموديل الأخير، صح؟
4857	corpus-6-test-corpus-26-train	AMM	هو مخطط الساعة تمنية ونص المسا بالتوقيت المحلي.
4889	corpus-6-test-corpus-26-train	AMM	خد هاد المبنى معنا، لو سمحت.
4894	corpus-6-test-corpus-26-train	AMM	طيب. راح آخد زبدية حجم وسط و طابة رز.
4901	corpus-6-test-corpus-26-train	AMM	كيف شكله؟
4924	corpus-6-test-corpus-26-train	AMM	بدي أشوف هاد الموجود على العرض، لو سمحت.
4945	corpus-6-test-corpus-26-train	AMM	مستحيل. احنا في اجازة. أنا ما بدي أقعد بغرفة الفندق وأتطلع على البيسبول في التلفزيون. بدي أروح أحضر مسرحية.
4957	corpus-6-test-corpus-26-train	AMM	بقدر ألمسه؟
4974	corpus-6-test-corpus-26-train	AMM	ممكن تيجي هون عشان اتصلحه؟
4983	corpus-6-test-corpus-26-train	AMM	بدي شوية ألياف اصطناعية.
4985	corpus-6-test-corpus-26-train	AMM	اسمي تارو تناكا. عندي حجز.
4990	corpus-6-test-corpus-26-train	AMM	بدي كريم منظف.
5004	corpus-6-test-corpus-26-train	AMM	بدي جاكيت كم طويل.
5009	corpus-6-test-corpus-26-train	AMM	أنا انسرقت محفظتي.
5017	corpus-6-test-corpus-26-train	AMM	الطرق عنا ببينوا داخلين ببعض كتير مرات، مش هيك؟
5035	corpus-6-test-corpus-26-train	AMM	ممكن أشوف القائمة مرة تانية؟
5045	corpus-6-test-corpus-26-train	AMM	لسا شكلهم على خضار شوي.
5082	corpus-6-test-corpus-26-train	AMM	كم العدد؟
5083	corpus-6-test-corpus-26-train	AMM	فراولة، لو سمحت.
5090	corpus-6-test-corpus-26-dev	AMM	جبل فوجي هو أعلى قمة باليابان على ارتفاع سبع ألاف وسبعمية وسبعة وستين متر.
5091	corpus-6-test-corpus-26-train	AMM	لا، لسا. في كتير عشان تختار منه.
5098	corpus-6-test-corpus-26-dev	AMM	بدي كريم ليلي.
5104	corpus-6-test-corpus-26-test	AMM	موجود بين المخبز والملحمة.
5116	corpus-6-test-corpus-26-train	AMM	بتقدر تقصر أكمامه؟
5117	corpus-6-test-corpus-26-train	AMM	آسف ما في ملعب جولف بالمنطقة هون.
5121	corpus-6-test-corpus-26-train	AMM	ممكن تفرجيني الحلقة التانية من اليسار؟
5124	corpus-6-test-corpus-26-train	AMM	بتقدر تحكيله يتصل في؟
5138	corpus-6-test-corpus-26-train	AMM	جربت أتصل مكالمة دولية. زبطت معك لهلأ؟
5148	corpus-6-test-corpus-26-test	AMM	هاد غلط.
5175	corpus-6-test-corpus-26-train	AMM	صح، هو هيك. لأنه بتقدر تشوف العلم مقابل مكتب البريد.
5207	corpus-6-test-corpus-26-test	AMM	أكيد راح تبعتهم، صح؟
5219	corpus-6-test-corpus-26-train	AMM	بدي أعمل مكالمة عن طريق بطاقة البنك.
5224	corpus-6-test-corpus-26-train	AMM	أنا حابب أروح.
5245	corpus-6-test-corpus-26-train	AMM	لما توصل. راح ندفع حق الشحن لعنوان بيتك.
5246	corpus-6-test-corpus-26-dev	AMM	هاي الأيام أنا كتير بستخدم الكمبيوتر بالشغل.
5250	corpus-6-test-corpus-26-train	AMM	أووه، طيب. فهمت. راح آجي عندك.
5259	corpus-6-test-corpus-26-train	AMM	لا، هيك بكفي.
5261	corpus-6-test-corpus-26-train	AMM	ممكن آخد مخدة وحرام؟
5262	corpus-6-test-corpus-26-train	AMM	ممكن تيجي هون بأسرع وقت، لو سمحت؟
5263	corpus-6-test-corpus-26-train	AMM	فنجان قهوة، لو سمحت.
5267	corpus-6-test-corpus-26-test	AMM	عم بدور على بطاقات يكونوا دارجيين بهاواي.
5272	corpus-6-test-corpus-26-train	AMM	ممكن تضيقلي الخصر تلاتة سانتي؟
5289	corpus-6-test-corpus-26-train	AMM	أنا بنفس العمر.
5300	corpus-6-test-corpus-26-train	AMM	ممكن تجبلي قهوة؟
5307	corpus-6-test-corpus-26-dev	AMM	تلاتمية وخمسين دولار؟ هاد أعلى من ميزانيتي.
5323	corpus-6-test-corpus-26-train	AMM	هل احنا محتاجين نحطه للتصويت؟ اذا لأ، بتوقع أنه وصلنا للنتيجة، اللي راح أبعتها لمجلس ادارتنا بكرا الصبح.
5334	corpus-6-test-corpus-26-train	AMM	بتعرف اذا في أي فنادق رخيصة؟
5361	corpus-6-test-corpus-26-train	AMM	صباح الخير. نمت منيح؟
5364	corpus-6-test-corpus-26-train	AMM	شو بتخطط تعمل بعد ما تخلص مدرسة؟
5366	corpus-6-test-corpus-26-train	AMM	انسرقت شنطتي من كتفي بالشارع.
5367	corpus-6-test-corpus-26-train	AMM	في عندك أي خدمات تانية غير فطور الصبح؟
5407	corpus-6-test-corpus-26-train	AMM	بدي قهوة بالحليب، لو سمحت.
5410	corpus-6-test-corpus-26-test	AMM	طيب. فندق الشيراتون بالمنطقة هون؟
5411	corpus-6-test-corpus-26-train	AMM	بتمنى تكون مش كتير تعبان.
5431	corpus-6-test-corpus-26-train	AMM	بدي استأجر سيارة من هاد النوع لمدة يومين.
5436	corpus-6-test-corpus-26-train	AMM	راح آخد صورة لجاك دانييلز.
5437	corpus-6-test-corpus-26-train	AMM	بدي كيس بشار، لو سمحت.
5447	corpus-6-test-corpus-26-train	AMM	وقعت عصاية التزلج.
5455	corpus-6-test-corpus-26-train	AMM	احنا ما مناخد هدايا عند الريسبشن. وبدالها، الزبون بدفع كاش.
5458	corpus-6-test-corpus-26-train	AMM	حابب أبعته عن طريق البريد البري او البحري.
5492	corpus-6-test-corpus-26-train	AMM	الطيارة حتوصل متأخرة عشان التلوج القوية.
5518	corpus-6-test-corpus-26-train	AMM	الحساب، لو سمحت.
5521	corpus-6-test-corpus-26-train	AMM	ممكن تاخد رسالة، لو سمحت؟
5540	corpus-6-test-corpus-26-train	AMM	عفواً، مش قادر أتبع معك. ممكن تحكي ابطأ شوي، لو سمحت؟
5549	corpus-6-test-corpus-26-dev	AMM	شو ممكن أورجيك؟
5559	corpus-6-test-corpus-26-train	AMM	ممكن آخد صورة؟
5570	corpus-6-test-corpus-26-train	AMM	من أصل مية.
5584	corpus-6-test-corpus-26-dev	AMM	رحلة الطيران رقم إتش بي تسعة وتمنين لطوكيو في احدعش مارس.
5585	corpus-6-test-corpus-26-train	AMM	ممكن آخد نفس الصحن اللي هناك؟
5594	corpus-6-test-corpus-26-dev	AMM	عندك واحد تاني؟
5596	corpus-6-test-corpus-26-train	AMM	لو سمحت جبلي فطوري على غرفتي بكرا الساعة سبعة الصبح.
5615	corpus-6-test-corpus-26-train	AMM	عامل الصيانة قرب يوصل.
5617	corpus-6-test-corpus-26-dev	AMM	أنا آسف. راح أرجع بعدين.
5640	corpus-6-test-corpus-26-test	AMM	كيف بقدر آخده؟
5648	corpus-6-test-corpus-26-train	AMM	في أي شواغر برحلة يوم الخميس؟
5657	corpus-6-test-corpus-26-train	AMM	عفواً. بقدر امر؟
5680	corpus-6-test-corpus-26-train	AMM	في عندك أي خضار وفواكه؟
5684	corpus-6-test-corpus-26-train	AMM	لو سمحت ممكن تحكيلي كيف أعبي بطاقة النزول؟
5695	corpus-6-test-corpus-26-train	AMM	أنا بتوقع سيارتي بتسوى حوالي خمس الآف دولار.
5706	corpus-6-test-corpus-26-train	AMM	هاد الأكل ما في كتير سعرات حرارية؟
5717	corpus-6-test-corpus-26-train	AMM	أي باص لازم أخد عشان أروح على المحطة؟
5723	corpus-6-test-corpus-26-train	AMM	نعم، هو. بس لازم تروح يسار من عند الاشارة التالتة وتضلك بنفس الشارع لعند ما توصل طريق ستة وستين.
5733	corpus-6-test-corpus-26-dev	AMM	بدي كاسة مي عشان آخد الدوا، لو سمحت.
5761	corpus-6-test-corpus-26-train	AMM	راح أكون كتير شاكرة لو تاخدني لعند الشط.
5772	corpus-6-test-corpus-26-train	AMM	أنا آسف. الرقم غلط. معك تانكيوشا بريس.
5779	corpus-6-test-corpus-26-train	AMM	احنا خارجين.
5830	corpus-6-test-corpus-26-dev	AMM	شو هاي الموسيقى؟
5847	corpus-6-test-corpus-26-train	AMM	لو سمحت أعطي هاد الشراب لطفلك، جرعة وحدة، بعد كل وجبة.
5848	corpus-6-test-corpus-26-train	AMM	هاد الموديل راح يكون متوفر بمقاسات تمنية وعشرين، واحد وتلاتين وخمسة وتلاتين سانتي.
5875	corpus-6-test-corpus-26-train	AMM	أوه، هاد الصوت مألوف علي.
5898	corpus-6-test-corpus-26-train	AMM	ممكن أستخدم تلفونك؟
5902	corpus-6-test-corpus-26-test	AMM	هاد ريحته كتير حلوة. كيف سعره؟
5906	corpus-6-test-corpus-26-train	AMM	بدي أرجع اأكد على رحلتي الطيران لتشيكاغو في سبعطعش الشهر.
5913	corpus-6-test-corpus-26-train	AMM	تقلت شوي بالأكل.
5914	corpus-6-test-corpus-26-train	AMM	ممكن أحكي مع الآنسة براون؟
5916	corpus-6-test-corpus-26-train	AMM	هاد البيت مبين كتير مريح العيش فيه، مش هيك؟
5934	corpus-6-test-corpus-26-dev	AMM	بدي أعمل حجز على خطوط نورث ويست رحلة الطيران رقم صفر تمنية ستة في خمسطعش الشهر.
5940	corpus-6-test-corpus-26-train	AMM	محفظتي، جواز السفر وثبوتات شخصية تانية.
5956	corpus-6-test-corpus-26-train	AMM	متى بتسكر؟
5974	corpus-6-test-corpus-26-test	AMM	استنى دقيقة. ممكن أكون تركته بالحمام.
5987	corpus-6-test-corpus-26-train	AMM	هاد بالزبط اللي كنت بدي أحكيه.
5988	corpus-6-test-corpus-26-train	AMM	اه، بتوقع هيك.
5997	corpus-6-test-corpus-26-train	AMM	بيتك كبير. كم غرفة فيه؟
6006	corpus-6-test-corpus-26-train	AMM	استمتعنا بالغدا.
6024	corpus-6-test-corpus-26-test	AMM	أنا فاهم، بس مش قادرة أحكيه.
6047	corpus-6-test-corpus-26-train	AMM	ممم، اه، لو سمحت. أنا بس بتمنى ما يصيبهم دوار البحر.
6056	corpus-6-test-corpus-26-test	AMM	على طوكيو، لو سمحت.
6073	corpus-6-test-corpus-26-train	AMM	متى متوقع نوصل؟
6086	corpus-6-test-corpus-26-train	AMM	أنا طالع بكرا الصبح، عشان هيك حابب أدفع هلأ.
6100	corpus-6-test-corpus-26-test	AMM	دراي شيري، لو سمحت.
6109	corpus-6-test-corpus-26-test	AMM	مقعد عند غير المدخنين، لو سمحت.
6156	corpus-6-test-corpus-26-train	AMM	هو مشغول هلأ.
6167	corpus-6-test-corpus-26-train	AMM	ممكن الأجانب يستخدموا الكتب بهاي المكتبة؟
6179	corpus-6-test-corpus-26-train	AMM	ممكن تضلك بغرفتي للساعة تنتين المسا؟
6190	corpus-6-test-corpus-26-train	AMM	هه-هه. صباح الخير بوقتك. طيب.
6193	corpus-6-test-corpus-26-train	AMM	بدي فيلم رقم هاد ال ايه اس ايه لهاي الكاميرا، لو سمحت.
6205	corpus-6-test-corpus-26-train	AMM	وين اللوحات المونية؟
6214	corpus-6-test-corpus-26-train	AMM	هاي البيتزا زاكية. مين عملها؟
6221	corpus-6-test-corpus-26-train	AMM	شو بشبه طعم هاد الأكل؟
6227	corpus-6-test-corpus-26-train	AMM	هدول كمان غاليين.
6228	corpus-6-test-corpus-26-train	AMM	متى راح يتحرك القطار الجاي على بوسطن؟
6232	corpus-6-test-corpus-26-dev	AMM	أنا بخطط أتعلم جولف.
6247	corpus-6-test-corpus-26-dev	AMM	لو سمحت أعطيني أشرب مرة تانية.
6253	corpus-6-test-corpus-26-train	AMM	راكب أمواج شاطر.
6272	corpus-6-test-corpus-26-train	AMM	آسف الكمام كتير قصيرة.
6283	corpus-6-test-corpus-26-train	AMM	ممكن تورجيني كيف أحط بنزين؟
6285	corpus-6-test-corpus-26-train	AMM	دخولية الفندق شاملة الفطور؟
6287	corpus-6-test-corpus-26-train	AMM	هاد كل اشي؟
6291	corpus-6-test-corpus-26-train	AMM	هو في أخر هاد الطريق.
6339	corpus-6-test-corpus-26-train	AMM	لو سمحت شغل العداد.
6363	corpus-6-test-corpus-26-train	AMM	غرفتي كتير باردة.
6411	corpus-6-test-corpus-26-train	AMM	راح أرجع عندك بس نبطل مشغوليين كتير.
6413	corpus-6-test-corpus-26-dev	AMM	عندك واحد أكبر؟
6418	corpus-6-test-corpus-26-train	AMM	أنا حاسس حالي أحسن.
6430	corpus-6-test-corpus-26-dev	AMM	انت بتعرف عن جغرافية اليابان؟
6436	corpus-6-test-corpus-26-train	AMM	لو سمحت ورجيني وين أنا موجود بالخريطة هاي.
6437	corpus-6-test-corpus-26-train	AMM	قطن مية بالمية.
6466	corpus-6-test-corpus-26-train	AMM	بدي أبدل لغرفة مطلة على البحر. في أي دفع اضافي؟
6472	corpus-6-test-corpus-26-train	AMM	كم بكلف استأجار سفينة لمدة نص يوم؟
6481	corpus-6-test-corpus-26-train	AMM	عشرة نوفمبر.
6484	corpus-6-test-corpus-26-dev	AMM	بدي شريط آلة كاتبة.
6492	corpus-6-test-corpus-26-train	AMM	كتير زاكي.
6497	corpus-6-test-corpus-26-train	AMM	متى راح نقلع؟
6498	corpus-6-test-corpus-26-train	AMM	كيف بتخلي السواق يعرف لما بدك تنزل؟
6513	corpus-6-test-corpus-26-train	AMM	أربعة وعشرين دولار. بدك كمان؟
6515	corpus-6-test-corpus-26-train	AMM	عملت الحجز في طوكيو قبل شهر.
6517	corpus-6-test-corpus-26-train	AMM	بشكرك من كل قلبي.
6525	corpus-6-test-corpus-26-train	AMM	راح أنزل من هون على مركز روكفلر؟
6539	corpus-6-test-corpus-26-train	AMM	لو سمحت قدر مقاس كندرتي.
6547	corpus-6-test-corpus-26-train	AMM	هاد روعة.
6550	corpus-6-test-corpus-26-train	AMM	ممكن تطلع معي بموعد؟
6552	corpus-6-test-corpus-26-train	AMM	لو سمحت نظف هاد الكبوت.
6553	corpus-6-test-corpus-26-train	AMM	بدي استأجر قارب سريع.
6574	corpus-6-test-corpus-26-train	AMM	وين قسم البنات؟
6581	corpus-6-test-corpus-26-train	AMM	القهوة مش مشمولة؟
6593	corpus-6-test-corpus-26-train	AMM	بأي مجال هو كان قبل؟
6602	corpus-6-test-corpus-26-train	AMM	يلعن. يلعن. يلعن. يلعن. أنا تعودت كتير على وجهها.
6609	corpus-6-test-corpus-26-train	AMM	لازم أدفع رسوم اضافية بس أدخل على مبنى؟
6613	corpus-6-test-corpus-26-test	AMM	مرحبا، الطرف التاني على الخط. تفضل، لو سمحت.
6625	corpus-6-test-corpus-26-train	AMM	جرحي بنزف.
6635	corpus-6-test-corpus-26-train	AMM	وين المحطة؟
6657	corpus-6-test-corpus-26-train	AMM	عندي قشعريرة.
6659	corpus-6-test-corpus-26-train	AMM	تلت أيام.
6660	corpus-6-test-corpus-26-dev	AMM	اقطع الجسر لهناك، وراح تلاقي المكتبة على ايدك الشمال.
6692	corpus-6-test-corpus-26-dev	AMM	لو سمحت ساعدني ألاقي دليل بحكي ياباني.
6699	corpus-6-test-corpus-26-train	AMM	ما بدي واح ضخم.
6700	corpus-6-test-corpus-26-train	AMM	راح يكون في تأخير بسيط.
6715	corpus-6-test-corpus-26-train	AMM	شو الفرق بين هدول الفنادق؟
6724	corpus-6-test-corpus-26-test	AMM	راح على الموقف.
6736	corpus-6-test-corpus-26-train	AMM	كان روعة. شكراً الك.
6740	corpus-6-test-corpus-26-dev	AMM	راح أكون هناك حوالي الساعة ستة المسا.
6746	corpus-6-test-corpus-26-train	AMM	عندك أي اشي أطول شوي؟
6766	corpus-6-test-corpus-26-train	AMM	تاريخ انتهاء الصلاحية مارس ألف وتسعمية وتسعة وتسعين.
6780	corpus-6-test-corpus-26-test	AMM	كيف كان؟
6800	corpus-6-test-corpus-26-train	AMM	في أي كازينوهات حلوة؟
6810	corpus-6-test-corpus-26-train	AMM	هاي المصاري لأقلام الراس المدور. فاتورة بميت دولار.
6812	corpus-6-test-corpus-26-train	AMM	"وين قسم ""البنات""؟"
6825	corpus-6-test-corpus-26-train	AMM	وين بقدر أصف القارب؟
6832	corpus-6-test-corpus-26-train	AMM	صاحبي إنجرح.
6835	corpus-6-test-corpus-26-train	AMM	شكلك منيح.
6836	corpus-6-test-corpus-26-dev	AMM	راح يكون هاد المحل فاتح بكرا؟
6862	corpus-6-test-corpus-26-test	AMM	على طول في اخر القاعة.
6864	corpus-6-test-corpus-26-train	AMM	ممكن لو سمحت ترتبلي شواربي؟
6866	corpus-6-test-corpus-26-dev	AMM	هاد بيجي معه سلطة مختارة واختيار من البطاطا المهروسة أو البطاطا مقلية.
6875	corpus-6-test-corpus-26-dev	AMM	من وين بقدر أجيب أصيص؟
6914	corpus-6-test-corpus-26-train	AMM	ما بقدر أبيع هاد من دون وصفة طبية.
6917	corpus-6-test-corpus-26-train	AMM	ممكن أحجز خمس مقاعد جنب بعض بنفس الصف؟
6923	corpus-6-test-corpus-26-test	AMM	ممكن تعيرني القطعة اللي بترفع الحبل، لو سمحت؟
6944	corpus-6-test-corpus-26-train	AMM	أي سيارة بتعطي أحسن عدد ميلات؟
6960	corpus-6-test-corpus-26-train	AMM	ما راح تاخد خصم قد ما حاولت مش مهم.
6966	corpus-6-test-corpus-26-train	AMM	بتقدر تفتح هاي الشنطة، لو سمحت؟ شو لقيت فيها هون؟
6970	corpus-6-test-corpus-26-train	AMM	أنا بدي أتصل مكالمة طويلة نوعاً ما على فتدق الهلتون في بوسطن.
6984	corpus-6-test-corpus-26-test	AMM	البنات بتقبلوا هاد؟
6991	corpus-6-test-corpus-26-train	AMM	دير بالك، السقف قصير.
6999	corpus-6-test-corpus-26-train	AMM	أنا مش قادر أشوف الشاشة كتير منيح من هون. ممكن أغير مكاني شوي؟
7030	corpus-6-test-corpus-26-train	AMM	هاي أول مرة بزور البحيرات العظيمة.
7048	corpus-6-test-corpus-26-train	AMM	في اشي معطل بآلة البيع هاي.
7057	corpus-6-test-corpus-26-train	AMM	بدي دكتور.
7070	corpus-6-test-corpus-26-train	AMM	كم عاشت بالمملكة المتحدة؟
7081	corpus-6-test-corpus-26-train	AMM	من محبين الفن الحديث متل إنك تحس حالك ممكن تستمتع بالرسم الهيبيش والموسيقى المعروضة بالشوارع.
7098	corpus-6-test-corpus-26-train	AMM	أي ساعة؟
7099	corpus-6-test-corpus-26-dev	AMM	راح آخد سندويشة هوت دوغ و ببسي.
7104	corpus-6-test-corpus-26-dev	AMM	معك موظف المكالمات الخارجي.
7123	corpus-6-test-corpus-26-train	AMM	بتقدرتشوف عمارة بيضا، صح؟ هو مقابل هاي العمارة.
7130	corpus-6-test-corpus-26-test	AMM	من متى؟
7137	corpus-6-test-corpus-26-test	AMM	ما عندي أي اشي عشان أعلنه.
7198	corpus-6-test-corpus-26-dev	AMM	شو؟ لازم تدفع ضريبة بس يكون عندك أكتر من تلت قناني كحول؟
7206	corpus-6-test-corpus-26-dev	AMM	صاحبي كتير مريض. ممكن تتصل بالدكتور، لو سمحت؟
7227	corpus-6-test-corpus-26-test	AMM	أنا ما بعرف كتير بالخمر. شو بنفع مع هاد الأكل؟
7233	corpus-6-test-corpus-26-dev	AMM	ممكن تتصل في الصبح بكير، لو سمحت؟
7248	corpus-6-test-corpus-26-dev	AMM	في كازية على بعد شارعين من هون.
7253	corpus-6-test-corpus-26-train	AMM	الناس اليبانيين ما بياخدوا عطل طويلة.
7264	corpus-6-test-corpus-26-train	AMM	حاسس حالي عم بسرح فيه. لهاي الدرجة قليل تشوف واحد ياباني؟
7269	corpus-6-test-corpus-26-test	AMM	طبعاً لأ. ليش بتحكي اذا؟
7270	corpus-6-test-corpus-26-train	AMM	وين طريق البوابة الرئيسية لمكتب البريد المركزي؟
7274	corpus-6-test-corpus-26-train	AMM	وين محطة الباص السلوقي في هاي المدينة؟
7281	corpus-6-test-corpus-26-train	AMM	لكن مش المطاعم اليابانية في كيوتو غالية؟
7289	corpus-6-test-corpus-26-train	AMM	بتوقع أنه شوي عالي بالنسبة الي.
7291	corpus-6-test-corpus-26-test	AMM	عنا غرفة مزدوجة مع حمام بخمسة وتمنين دولار.
7305	corpus-6-test-corpus-26-train	AMM	بدي تقييم الكتاب.
7314	corpus-6-test-corpus-26-test	AMM	هاي السنة باردة أكتر من العادة، بس مش باردة لدرجة اتلج.
7321	corpus-6-test-corpus-26-train	AMM	من وين بقدر أشتري بطاقة قطار؟
7335	corpus-6-test-corpus-26-train	AMM	راح آخد مقعد رجال الأعمال، صح؟
7343	corpus-6-test-corpus-26-train	AMM	كم تكلفة التكسي من هاد الفندق للمحطة؟
7349	corpus-6-test-corpus-26-train	AMM	ممكن آخد هاد وهاد، لو سمحت؟
7381	corpus-6-test-corpus-26-train	AMM	حكوا أنه اليابان بلد غني.
7386	corpus-6-test-corpus-26-train	AMM	ضل في أي غرف مجانية بعربايات النوم؟
7391	corpus-6-test-corpus-26-dev	AMM	بتقدر تخصمها أكتر لعشرين دولار، لو سمحت؟
7395	corpus-6-test-corpus-26-train	AMM	هاي هدية لصاحبي.
7412	corpus-6-test-corpus-26-train	AMM	التلج بخلي الطريق يزحلق.
7414	corpus-6-test-corpus-26-train	AMM	أنا مش عم بلاقي الكاميرا تبعتي.
7416	corpus-6-test-corpus-26-test	AMM	بدي أعمل مجموعة من سندويشات لحم الخنزير.
7438	corpus-6-test-corpus-26-train	AMM	عندك أي اشي عشان تحكيه؟
7439	corpus-6-test-corpus-26-train	AMM	شفت كبوت أزرق؟ حطيته على هاد الكرسي.
7470	corpus-6-test-corpus-26-test	AMM	في محل ورد بس تقطع الشارع.
7478	corpus-6-test-corpus-26-train	AMM	أنا من طوكيو.
7479	corpus-6-test-corpus-26-train	AMM	بدي كريم غسول ريفلون.
7485	corpus-6-test-corpus-26-train	AMM	عندي شوية أغراض للغسيل.
7507	corpus-6-test-corpus-26-dev	AMM	أنا طلبته من زمان.
7533	corpus-6-test-corpus-26-dev	AMM	ممكن لو سمحت تبعتلي حمال على غرفتي الساعة ستة الصبح؟
7549	corpus-6-test-corpus-26-train	AMM	بدي آخد هوت شوكليت.
7550	corpus-6-test-corpus-26-train	AMM	ممكن نرتب معك عشان انظف غرفك.
7574	corpus-6-test-corpus-26-train	AMM	خاص، لو سمحت.
7583	corpus-6-test-corpus-26-train	AMM	كم بكلف للفندق سي؟
7612	corpus-6-test-corpus-26-test	AMM	ممكن أحجز بطاقة متعددة؟
7622	corpus-6-test-corpus-26-train	AMM	بدي أحجز طاولة لشخصين الساعة سبعة، لو سمحت.
7626	corpus-6-test-corpus-26-train	AMM	بدي كريم ليلي.
7627	corpus-6-test-corpus-26-train	AMM	ممكن تلفلي هاد هدية؟
7636	corpus-6-test-corpus-26-train	AMM	الساعة تلاتة وربع.
7650	corpus-6-test-corpus-26-train	AMM	راح أخطط عشان أبعت فواتير ضرورياتي اليومية، عشان هيك لو سمحت أعطيني عنوان واسم الشخص المسؤول.
7656	corpus-6-test-corpus-26-test	AMM	صعب علينا نحكي انجليزي بطلاقة.
7662	corpus-6-test-corpus-26-train	AMM	عندك متل هدول نفس الموديل بس كعب أعلى؟
7663	corpus-6-test-corpus-26-train	AMM	بدي بلوفر لولد عمره عشر سنين.
7671	corpus-6-test-corpus-26-train	AMM	خدني على شارع آبي، لو سمحت.
7684	corpus-6-test-corpus-26-dev	AMM	شكراً الك. مرحبا، شكراً لأنك استنيت.
7693	corpus-6-test-corpus-26-train	AMM	أنا متأكد أنه الي حجز.
7708	corpus-6-test-corpus-26-train	AMM	أنا راح أبعته الك، عشان هيك استنى هون لو سمحت.
7712	corpus-6-test-corpus-26-dev	AMM	احنا هون من يوم.
7721	corpus-6-test-corpus-26-train	AMM	عندي صداع خفيف.
7736	corpus-6-test-corpus-26-train	AMM	كتير استمتعت بالوجبة.
7756	corpus-6-test-corpus-26-train	AMM	لا، لو سمحت خد كرسي واستنى. راح أرجعلك.
7761	corpus-6-test-corpus-26-test	AMM	ممكن أشوف السيارة؟
7767	corpus-6-test-corpus-26-train	AMM	ممكن تعيرني خريطة، لو سمحت؟
7789	corpus-6-test-corpus-26-test	AMM	طيب، أستاذ. لو سمحت خليك بغرفتك لعند ما يجي الدكتور.
7811	corpus-6-test-corpus-26-train	AMM	هاجمني واحد على شط وايمانالو. لو سمحت تعال بسرعة.
7812	corpus-6-test-corpus-26-train	AMM	شو رأيك بميت دولار؟
7814	corpus-6-test-corpus-26-train	AMM	بدي هاي الحافظة.
7831	corpus-6-test-corpus-26-train	AMM	بدي أقدم للاصدار مرة تانية.
7834	corpus-6-test-corpus-26-train	AMM	الحكومة بتدعم ترقية الصناعات.
7838	corpus-6-test-corpus-26-train	AMM	هو أكتر من خمسين سنة، أنا بتوقع.
7858	corpus-6-test-corpus-26-dev	AMM	ايش أقل عمر ممكن يعمل هاد؟
7860	corpus-6-test-corpus-26-train	AMM	عندي أي خرائط مبسطة للمدينة؟
7867	corpus-6-test-corpus-26-test	AMM	اذا ممكن، أنا بفضل ما تخلع السن.
