sentID.BTEC	split	lang	sent
4845	corpus-6-test-corpus-26-train	SAL	راح على باريس .
4848	corpus-6-test-corpus-26-train	SAL	مش احدث موديل، صح؟
4857	corpus-6-test-corpus-26-train	SAL	على الجدول على الثمنية و نص مسا بالتوقيت المحلي .
4889	corpus-6-test-corpus-26-train	SAL	خذ المبنى معنا، لو سمحت .
4894	corpus-6-test-corpus-26-train	SAL	اوك . رح اخذ صحن وسط و كرة رز .
4901	corpus-6-test-corpus-26-train	SAL	كيف طالع؟
4924	corpus-6-test-corpus-26-train	SAL	بدي اشوفه على الشباك، لو سمحت .
4945	corpus-6-test-corpus-26-train	SAL	مستحيل . احنا بعطلة . ما بقبل انو اقعد و احضر مباراة تنس على التلفزيون . بدي اطلع اشوف اللعبة .
4957	corpus-6-test-corpus-26-train	SAL	بقدر المسو؟
4974	corpus-6-test-corpus-26-train	SAL	بتقدر تيجي هون تصلحه؟
4983	corpus-6-test-corpus-26-train	SAL	بدي الياف صناعية.
4985	corpus-6-test-corpus-26-train	SAL	اسمي تارو تاناكا. عندي حجز.
4990	corpus-6-test-corpus-26-train	SAL	بدي شوية كريم مطهر .
5004	corpus-6-test-corpus-26-train	SAL	بدي بلوزة مع كمام .
5009	corpus-6-test-corpus-26-train	SAL	سرقت من شنتتي.
5017	corpus-6-test-corpus-26-train	SAL	طرقنا بتتقاطع اكثر من مرة، صح؟
5035	corpus-6-test-corpus-26-train	SAL	بقدر اشوف القائمة مرة ثانية؟
5045	corpus-6-test-corpus-26-train	SAL	لساتها خضرا شوي .
5082	corpus-6-test-corpus-26-train	SAL	كم العدد؟
5083	corpus-6-test-corpus-26-train	SAL	الفراولة، لو سمحت.
5090	corpus-6-test-corpus-26-dev	SAL	جبل فوجي هو أعلى قمة في اليابان على ثلاث الاف و سبعمية و ستة و سبعين متر .
5091	corpus-6-test-corpus-26-train	SAL	لا، لسه . في كثير خيارات .
5098	corpus-6-test-corpus-26-dev	SAL	بدي كريم ليلي .
5104	corpus-6-test-corpus-26-test	SAL	هيه بين المخبز و اللحام .
5116	corpus-6-test-corpus-26-train	SAL	بتقدر تقصر الكمام؟
5117	corpus-6-test-corpus-26-train	SAL	اسف ما في ملعب جولف قريب من هون .
5121	corpus-6-test-corpus-26-train	SAL	تقدر تفرجيني الخاتم الثاني من الشمال؟
5124	corpus-6-test-corpus-26-train	SAL	بتقدر تحكيله يتصل علي؟
5138	corpus-6-test-corpus-26-train	SAL	كنت بحاول اعمل مكالمة دولية . ما زبطت لسه ؟
5148	corpus-6-test-corpus-26-test	SAL	هذا خطأ.
5175	corpus-6-test-corpus-26-train	SAL	اه، هيو . لانو بتقدر تشوف العلم قدام مكتب البريد .
5207	corpus-6-test-corpus-26-test	SAL	اكيد رح ترسللهم، صح؟
5219	corpus-6-test-corpus-26-train	SAL	بدي احكي مكالمة ببطاقة الصراف .
5224	corpus-6-test-corpus-26-train	SAL	بدي اروح .
5245	corpus-6-test-corpus-26-train	SAL	بس توصل، رح ندفع لشحنها لعنوان بيتك .
5246	corpus-6-test-corpus-26-dev	SAL	هالايام كثير بستخدم الكمبيوتر بالشغل .
5250	corpus-6-test-corpus-26-train	SAL	حسنا. أفهم. سأأتي إلى مكانك.
5259	corpus-6-test-corpus-26-train	SAL	لا، هذا يكفي.
5261	corpus-6-test-corpus-26-train	SAL	بقدر اخد حرام و مخدة؟
5262	corpus-6-test-corpus-26-train	SAL	ممكن تيجي هون بأقرب وقت؟
5263	corpus-6-test-corpus-26-train	SAL	فنجان من قهوة لو سمحت.
5267	corpus-6-test-corpus-26-test	SAL	بدور على بطاقات من هاواي .
5272	corpus-6-test-corpus-26-train	SAL	بتقدر تضيق العيدية ثلاثة سنتيميتر؟
5289	corpus-6-test-corpus-26-train	SAL	أنا نفس العمر.
5300	corpus-6-test-corpus-26-train	SAL	بتقدر تجيبلي شوية قهوة؟
5307	corpus-6-test-corpus-26-dev	SAL	ثلاثمية و خمسين دولار؟ هاد اكثر من ميزانيتي .
5323	corpus-6-test-corpus-26-train	SAL	احنا لازم نصوت على هاد؟ اذا لا، اتوقع انو وصلنا لنتيجة، و رح افرجيها لمجلس ادارتنا بكرا الصبح .
5334	corpus-6-test-corpus-26-train	SAL	بتعرف اذا في فنادق رخيصة؟
5361	corpus-6-test-corpus-26-train	SAL	صباح الخير . نمت منيح؟
5364	corpus-6-test-corpus-26-train	SAL	شو ناوي تعمل بعد ما تخلص مدرسة؟
5366	corpus-6-test-corpus-26-train	SAL	شنتة كتفي انسرقت مني بالشارع .
5367	corpus-6-test-corpus-26-train	SAL	في خدمات ثانية جنب الفطور بهاد الصبح؟
5407	corpus-6-test-corpus-26-train	SAL	بدي فنجان قهوة بيضا، لو سمحت .
5410	corpus-6-test-corpus-26-test	SAL	اوك . فندق الشيراتون قريب من هون؟
5411	corpus-6-test-corpus-26-train	SAL	اتمنى انك مش تعبان كثير .
5431	corpus-6-test-corpus-26-train	SAL	بدي استأجر سيارة من هاد النوع ليومين .
5436	corpus-6-test-corpus-26-train	SAL	رح اخذ بقطة ل جاك دانيلز .
5437	corpus-6-test-corpus-26-train	SAL	بدي كيس بوشار، لو سمحت .
5447	corpus-6-test-corpus-26-train	SAL	وقعت عصاية تزلج.
5455	corpus-6-test-corpus-26-train	SAL	احنا ما بنجيب اي هدايا للاستقبال . بدال هيك، الضيوف بيجيو كاش .
5458	corpus-6-test-corpus-26-train	SAL	بدي ارسله عن طريق البريد البري او البحري.
5492	corpus-6-test-corpus-26-train	SAL	وصلت الطائرة متأخرة بسبب الثلوج الكثيفة.
5518	corpus-6-test-corpus-26-train	SAL	المسؤول، لو سمحت.
5521	corpus-6-test-corpus-26-train	SAL	بتقدر توخذ رسالة، لو سمحت ؟
5540	corpus-6-test-corpus-26-train	SAL	اسف، مش ملحقك . بتقدر تحكي شوي ابطأ، لو سمحت ؟
5549	corpus-6-test-corpus-26-dev	SAL	شو بقدر افرجيك؟
5559	corpus-6-test-corpus-26-train	SAL	بقدر اصور؟
5570	corpus-6-test-corpus-26-train	SAL	من أصل مية.
5584	corpus-6-test-corpus-26-dev	SAL	رقم الرحلة هو اتش بي تسعة وثمانين لطوكيو ب اهدعش ثلاث.
5585	corpus-6-test-corpus-26-train	SAL	بقدر اخذ نفس الطبق هداك؟
5594	corpus-6-test-corpus-26-dev	SAL	عندك واحد ثاني؟
5596	corpus-6-test-corpus-26-train	SAL	لو سمحت جيب فطوري على غرفتي بكرا الساعة سبعة الصبح .
5615	corpus-6-test-corpus-26-train	SAL	المصلح رح يجي بعد شوي .
5617	corpus-6-test-corpus-26-dev	SAL	اسف . رح ارجع بعدين .
5640	corpus-6-test-corpus-26-test	SAL	كيف بقدر اخده؟
5648	corpus-6-test-corpus-26-train	SAL	في أي شواغر بجولة الخميس؟
5657	corpus-6-test-corpus-26-train	SAL	لو سمحت . بقدر امر؟
5680	corpus-6-test-corpus-26-train	SAL	في عندك اي زريعة و فواكه؟
5684	corpus-6-test-corpus-26-train	SAL	لو سمحت احكيلي كيف اعبي بطاقة النزول؟
5695	corpus-6-test-corpus-26-train	SAL	اعتقد انو سيارتي بتستاهل حوالي خمستالاف دولار .
5706	corpus-6-test-corpus-26-train	SAL	هاد الاكل سعراتو قليلة؟
5717	corpus-6-test-corpus-26-train	SAL	اي باص لازم اخذ للمحطة؟
5723	corpus-6-test-corpus-26-train	SAL	اه، هو . بس لازم تلف شمال على الاشارة الضوئية الثالثة و تضل على هداك الشارع حتى توصل لطريق ستة و ستين .
5733	corpus-6-test-corpus-26-dev	SAL	بدي كاسة مي حتى اخد الدوا، لو سمحت .
5761	corpus-6-test-corpus-26-train	SAL	رح اكون كثير ممنون اذا اخذتني على الشاطئ .
5772	corpus-6-test-corpus-26-train	SAL	اسف . الرقم غلط . معك تانكيوشا بريس.
5779	corpus-6-test-corpus-26-train	SAL	بنطلع.
5830	corpus-6-test-corpus-26-dev	SAL	شو هاي الموسيقى؟
5847	corpus-6-test-corpus-26-train	SAL	لو سمحت اعطي هاد الشراب لطفلك، مقدار واحد بعد كل وجبة .
5848	corpus-6-test-corpus-26-train	SAL	هاد الستايل رح يكون موجود باحجام ثمنية و عشرين، واحد و ثلاثين و خمسة وثلاثين سنتميتر .
5875	corpus-6-test-corpus-26-train	SAL	اوه، هاد كثيير .
5898	corpus-6-test-corpus-26-train	SAL	بقدر استعمل تلفونك؟
5902	corpus-6-test-corpus-26-test	SAL	ريحته كثير حلوه . كم حقه؟
5906	corpus-6-test-corpus-26-train	SAL	بدي ارجع أكد على رحلتي ل شيكاغو ب سبعطعش .
5913	corpus-6-test-corpus-26-train	SAL	اكلت شوي زيادة .
5914	corpus-6-test-corpus-26-train	SAL	بقدر احكي مع السيدة براون؟
5916	corpus-6-test-corpus-26-train	SAL	هاد شكلو مريح للعيشة، صح؟
5934	corpus-6-test-corpus-26-dev	SAL	بدي احجز على طيران نورث ويست رحلة صفر ثمنية ستة ليوم خمسة.
5940	corpus-6-test-corpus-26-train	SAL	محفظتي، جواز السفر واغراض شخصية ثانية .
5956	corpus-6-test-corpus-26-train	SAL	متى بتسكر؟
5974	corpus-6-test-corpus-26-test	SAL	استنى دقيقة، يمكن تركته بالحمام .
5987	corpus-6-test-corpus-26-train	SAL	هاد بس اللي كنت بدي احكيه .
5988	corpus-6-test-corpus-26-train	SAL	اه، اتوقع .
5997	corpus-6-test-corpus-26-train	SAL	بيتك كبير . كم غرفة؟
6006	corpus-6-test-corpus-26-train	SAL	انبسطنا بالعشا .
6024	corpus-6-test-corpus-26-test	SAL	انا فاهم، بس ما بقدر احكيه.
6047	corpus-6-test-corpus-26-train	SAL	اوه، اه، لو سمحت . بتمنى ما يصير معهم دوار البحر .
6056	corpus-6-test-corpus-26-test	SAL	ل طوكيو، لو سمحت .
6073	corpus-6-test-corpus-26-train	SAL	شو وقت الوصول المتوقع تبعنا؟
6086	corpus-6-test-corpus-26-train	SAL	رح اطلع بكرا بكير، عشان هيك بدي ادفع هلا .
6100	corpus-6-test-corpus-26-test	SAL	دراي شيري، لو سمحت .
6109	corpus-6-test-corpus-26-test	SAL	كرسي لغير المدخنيين، لو سمحت .
6156	corpus-6-test-corpus-26-train	SAL	هوه مشغول هلا .
6167	corpus-6-test-corpus-26-train	SAL	بقدر الاجانب يوصلو للكتب بهاي المكتبة؟
6179	corpus-6-test-corpus-26-train	SAL	بقدر اضل بغرفتي للساعة ثنتين المسا؟
6190	corpus-6-test-corpus-26-train	SAL	هههه . صباح الخير بوقتك . اوك تمام .
6193	corpus-6-test-corpus-26-train	SAL	بدي فيلم من هاد رقم ال ايه اس ايه لهاي الكاميرا، لو سمحت .
6205	corpus-6-test-corpus-26-train	SAL	وين رسمات مونيت؟
6214	corpus-6-test-corpus-26-train	SAL	هاي البيتزا زاكية، مين عملها؟
6221	corpus-6-test-corpus-26-train	SAL	شو طعم هاد الطبق؟
6227	corpus-6-test-corpus-26-train	SAL	و كمان غاليين .
6228	corpus-6-test-corpus-26-train	SAL	متى بتحرك القطار الجاي ل بوسطن؟
6232	corpus-6-test-corpus-26-dev	SAL	بخطط اتعلم غولف .
6247	corpus-6-test-corpus-26-dev	SAL	لو سمحت اعطيني شراب ثاني .
6253	corpus-6-test-corpus-26-train	SAL	سيرفر كثير كويس .
6272	corpus-6-test-corpus-26-train	SAL	اسف الكمام كثير قصار .
6283	corpus-6-test-corpus-26-train	SAL	بتقدر تفرجني كيف احط البنزين؟
6285	corpus-6-test-corpus-26-train	SAL	اجرة الفندق بتشمل الفطور؟
6287	corpus-6-test-corpus-26-train	SAL	هاد كل شي؟
6291	corpus-6-test-corpus-26-train	SAL	في هاد الطريق.
6339	corpus-6-test-corpus-26-train	SAL	لو سمحت بلش العداد.
6363	corpus-6-test-corpus-26-train	SAL	غرفتي باردة كثير .
6411	corpus-6-test-corpus-26-train	SAL	رح ارجعلك لما تكون مش مشغول .
6413	corpus-6-test-corpus-26-dev	SAL	عندك وحدة اكبر؟
6418	corpus-6-test-corpus-26-train	SAL	حاس حالي احسن .
6430	corpus-6-test-corpus-26-dev	SAL	بتعرف بجغرافية اليابان؟
6436	corpus-6-test-corpus-26-train	SAL	لو سمحت فرجيني وين انا بالخريطة .
6437	corpus-6-test-corpus-26-train	SAL	مية بالمية قطن .
6466	corpus-6-test-corpus-26-train	SAL	بدي اغير لغرفة بتطل على المحيط . في تكلة اضافية؟
6472	corpus-6-test-corpus-26-train	SAL	قديش بيكلف استئجار نص يوم للوحة ؟
6481	corpus-6-test-corpus-26-train	SAL	عشرة اهدعش .
6484	corpus-6-test-corpus-26-dev	SAL	بدي شريط الة كاتبة .
6492	corpus-6-test-corpus-26-train	SAL	كثير زاكية .
6497	corpus-6-test-corpus-26-train	SAL	متى رح نقلع؟
6498	corpus-6-test-corpus-26-train	SAL	كيف خليت الشفير يعرف متى رح تنزل؟
6513	corpus-6-test-corpus-26-train	SAL	اربعة و عشرين دولار . بدك كمان؟
6515	corpus-6-test-corpus-26-train	SAL	حجزت بطوكيو من شهر .
6517	corpus-6-test-corpus-26-train	SAL	بشكرك من جوات قلبي .
6525	corpus-6-test-corpus-26-train	SAL	بقدر انزل هون عند مركز روكفيلر؟
6539	corpus-6-test-corpus-26-train	SAL	لو سمحت قيس حجم بوتي .
6547	corpus-6-test-corpus-26-train	SAL	كثير حلو .
6550	corpus-6-test-corpus-26-train	SAL	تطلع بموعد معي ؟
6552	corpus-6-test-corpus-26-train	SAL	لو سمحت نظف هاد الكبوت .
6553	corpus-6-test-corpus-26-train	SAL	بد استأجر قارب .
6574	corpus-6-test-corpus-26-train	SAL	وين قسم السيدات؟
6581	corpus-6-test-corpus-26-train	SAL	القهوة مش مشمولة؟
6593	corpus-6-test-corpus-26-train	SAL	شو المجال اللي كان فيه زمان؟
6602	corpus-6-test-corpus-26-train	SAL	ينعن. ينعن. ينعن. ينعن. اتعودت على وجهها .
6609	corpus-6-test-corpus-26-train	SAL	لازم ادفع رسوم كمان بس افوت على المبنى؟
6613	corpus-6-test-corpus-26-test	SAL	مرحبا، الشخص اللي بتتصل عليه على الخط . تفضل، لو سمحت .
6625	corpus-6-test-corpus-26-train	SAL	جرحي بيوجع .
6635	corpus-6-test-corpus-26-train	SAL	وين المحطة؟
6657	corpus-6-test-corpus-26-train	SAL	عندي برد و رجفة .
6659	corpus-6-test-corpus-26-train	SAL	ثلاثة ايام.
6660	corpus-6-test-corpus-26-dev	SAL	اعبر الجسر من هناك، و رح تلاقي المكتبة على جهة ايدك الشمال .
6692	corpus-6-test-corpus-26-dev	SAL	لو سمحت ساعدني الاقي دليل بيحكي ياباني .
6699	corpus-6-test-corpus-26-train	SAL	ما بدي وحدة ضخمة .
6700	corpus-6-test-corpus-26-train	SAL	رح يكون في تأخير بسيط .
6715	corpus-6-test-corpus-26-train	SAL	شو الفرق بين هدول الفنادق؟
6724	corpus-6-test-corpus-26-test	SAL	ضيعت المكان اللي لازم اوقف فيه .
6736	corpus-6-test-corpus-26-train	SAL	كان فخم . شكرا .
6740	corpus-6-test-corpus-26-dev	SAL	رح اكون هناك حوالي ستة المسا .
6746	corpus-6-test-corpus-26-train	SAL	عندك اي اشي اطول شوي؟
6766	corpus-6-test-corpus-26-train	SAL	تاريخ انتهاء الصلاحية هو شهر ثلاثة الف و تسعمية و تسعة و تسعين .
6780	corpus-6-test-corpus-26-test	SAL	كيف كان؟
6800	corpus-6-test-corpus-26-train	SAL	في كازينوهات كويسة؟
6810	corpus-6-test-corpus-26-train	SAL	هي المصاري عشان قلام الحبر . فاتورة مية دولار .
6812	corpus-6-test-corpus-26-train	SAL	وين قسم السيدات؟
6825	corpus-6-test-corpus-26-train	SAL	وين بقدر اركب القارب؟
6832	corpus-6-test-corpus-26-train	SAL	صاحبي انصاب .
6835	corpus-6-test-corpus-26-train	SAL	شكلك منيح .
6836	corpus-6-test-corpus-26-dev	SAL	المحل هاد يفتح بكرا؟
6862	corpus-6-test-corpus-26-test	SAL	في اخر القاعة .
6864	corpus-6-test-corpus-26-train	SAL	بتقدر لو سمحت تبط شواربي؟
6866	corpus-6-test-corpus-26-dev	SAL	بيجي مع صحن سلطة و خيار بين بطاطا مشوية او فرنش مقلية .
6875	corpus-6-test-corpus-26-dev	SAL	من وين بقدر اشتري بكرج؟
6914	corpus-6-test-corpus-26-train	SAL	ما بقدر ابيعه من دون وصفة طبية .
6917	corpus-6-test-corpus-26-train	SAL	بقدر احجز خمس كراسي مع بعض على نفس الصف؟
6923	corpus-6-test-corpus-26-test	SAL	بتقدر تعيرني حبل الكتان، لو سمحت؟
6944	corpus-6-test-corpus-26-train	SAL	اي سيارة بتعطي اميال احسن؟
6960	corpus-6-test-corpus-26-train	SAL	ما رح تاخد خصم لو شو ما حاولت .
6966	corpus-6-test-corpus-26-train	SAL	بتقدر تفتح الشنتة، لو سمحت؟ شو فيها؟
6970	corpus-6-test-corpus-26-train	SAL	بدي اعمل مكالمة طويلة لفندق هيلتون ب بوسطن .
6984	corpus-6-test-corpus-26-test	SAL	السيدات بيقبلو هاد الحكي؟
6991	corpus-6-test-corpus-26-train	SAL	دير بالك، السقف واطي .
6999	corpus-6-test-corpus-26-train	SAL	ما بقدر اشوف الشاشة منيح من هون . بتقدر تغير الكراسي شوي؟
7030	corpus-6-test-corpus-26-train	SAL	زرت البحيرات الكبار لاول مرة .
7048	corpus-6-test-corpus-26-train	SAL	في غلط ب آلة البيع هاي .
7057	corpus-6-test-corpus-26-train	SAL	بدي دكتور .
7070	corpus-6-test-corpus-26-train	SAL	قديش الها بالمملكة المتحدة؟
7081	corpus-6-test-corpus-26-train	SAL	اللي بيحبو الفنون الجديدة زيك على الاغلب رح يحبو رسومات الهيبيش و منظر موسيقي الشارع .
7098	corpus-6-test-corpus-26-train	SAL	متى؟
7099	corpus-6-test-corpus-26-dev	SAL	رح اخذ هوت دوج و كولا .
7104	corpus-6-test-corpus-26-dev	SAL	معاك مشغل المكالمات الخارجي.
7123	corpus-6-test-corpus-26-train	SAL	بتقدر شوف المبنى الابيض، صح؟ هو قدام هداك المبنى .
7130	corpus-6-test-corpus-26-test	SAL	من متى؟
7137	corpus-6-test-corpus-26-test	SAL	ما عندي اي اشي اعلنه .
7198	corpus-6-test-corpus-26-dev	SAL	شو؟ لازم تدفع الضرايب اذا عندك اكثر من ثلاث قناني كحول؟
7206	corpus-6-test-corpus-26-dev	SAL	صاحبي مريض كثير . بتقدر تحكي مع دكتور، لو سمحت؟
7227	corpus-6-test-corpus-26-test	SAL	ما بعرف كثيير عن البيرة . شو المناسب لهاد الطبق؟
7233	corpus-6-test-corpus-26-dev	SAL	بتقدر ترنلي الصبح بكير، لو سمحت؟
7248	corpus-6-test-corpus-26-dev	SAL	في محطة بنزين بعد تقاطعين من هون .
7253	corpus-6-test-corpus-26-train	SAL	اليابانين ما بيعطلو كثير .
7264	corpus-6-test-corpus-26-train	SAL	حاس الكل بيتطلع علي . نادر ما يشوفو واحد ياباني؟
7269	corpus-6-test-corpus-26-test	SAL	اكيد لا . ليش بتحكي اذا؟
7270	corpus-6-test-corpus-26-train	SAL	اي طريق مدخل مكتب البريد المركزي؟
7274	corpus-6-test-corpus-26-train	SAL	وين مستودع باص السلوقي بهاي القرية؟
7281	corpus-6-test-corpus-26-train	SAL	بس مش المطاعم اليابانية ب كيوتو غالية؟
7289	corpus-6-test-corpus-26-train	SAL	حاس انو الصوت عالي بالنسبة الي .
7291	corpus-6-test-corpus-26-test	SAL	عنا غرفة مزدوجة مع حمام بخمسة و ثمانين دولار .
7305	corpus-6-test-corpus-26-train	SAL	بدي تقييم الكتاب .
7314	corpus-6-test-corpus-26-test	SAL	ابرد من دايما هاي السنة، بس برد ثلج .
7321	corpus-6-test-corpus-26-train	SAL	من وين بقدر اشتري تذكر المترو؟
7335	corpus-6-test-corpus-26-train	SAL	رح يكون الي كراسي درجة رجال الاعمال، صح؟
7343	corpus-6-test-corpus-26-train	SAL	قديش بيكلف التكسي من هاد الفندق للمحطة؟
7349	corpus-6-test-corpus-26-train	SAL	بقدر اخذ من هاي و ها، لو سمحت؟
7381	corpus-6-test-corpus-26-train	SAL	بيحكو انو اليابان دولة غنية كثير.
7386	corpus-6-test-corpus-26-train	SAL	في غرف مجانية بسيارة النوم؟
7391	corpus-6-test-corpus-26-dev	SAL	بتقدر تخصم لعشرين دولار، لو سمحت؟
7395	corpus-6-test-corpus-26-train	SAL	هاي هدية لصاحبي .
7412	corpus-6-test-corpus-26-train	SAL	الثلج خلى الطريق بيزحلق .
7414	corpus-6-test-corpus-26-train	SAL	مش ملاقي الكاميرا .
7416	corpus-6-test-corpus-26-test	SAL	رح اعمل سندويشتنين لحم خنزير .
7438	corpus-6-test-corpus-26-train	SAL	عندك اشي بدك تعلن عنه؟
7439	corpus-6-test-corpus-26-train	SAL	شفت كبوت ازرق؟ حطيتو على هاد الكرسي .
7470	corpus-6-test-corpus-26-test	SAL	في محل ببيع ورد على الشارع .
7478	corpus-6-test-corpus-26-train	SAL	أنا من طوكيو.
7479	corpus-6-test-corpus-26-train	SAL	بدي كريم غسول ريفلون .
7485	corpus-6-test-corpus-26-train	SAL	عندي اشياء بدها غسيل .
7507	corpus-6-test-corpus-26-dev	SAL	طلبت من زمان .
7533	corpus-6-test-corpus-26-dev	SAL	بتقدر تبعث حمال لغرفتي الساعة ستة الصبح؟
7549	corpus-6-test-corpus-26-train	SAL	بدي هوت تشوكليت .
7550	corpus-6-test-corpus-26-train	SAL	بنقدر نرتب حتى يكونو غرفك نظاف .
7574	corpus-6-test-corpus-26-train	SAL	خاص، من فضلك.
7583	corpus-6-test-corpus-26-train	SAL	قديش بيكلف لفندق سي؟
7612	corpus-6-test-corpus-26-test	SAL	بقدر اخد تذكرة اكثر من مرة؟
7622	corpus-6-test-corpus-26-train	SAL	بدي احجز طاولة لشخصين على السبعة، لو سمحت .
7626	corpus-6-test-corpus-26-train	SAL	بدي كريم ليلي .
7627	corpus-6-test-corpus-26-train	SAL	بتقدر تلفها كهدية؟
7636	corpus-6-test-corpus-26-train	SAL	الساعة ثلاثة و ربع .
7650	corpus-6-test-corpus-26-train	SAL	رح اخطط ارسل فواتير لاحتياجاتي اليومية، عشان هيك لو سمحت احكيلي عنوان و اسم الشخص المسؤول.
7656	corpus-6-test-corpus-26-test	SAL	صعب علينا نحكي انجليزي بطلاقة .
7662	corpus-6-test-corpus-26-train	SAL	عندك من نفس التصميم كعب اعلى؟
7663	corpus-6-test-corpus-26-train	SAL	بدي بلوفر لولد عمره عشر سنين .
7671	corpus-6-test-corpus-26-train	SAL	خذني لطريق ابي، لو سمحت .
7684	corpus-6-test-corpus-26-dev	SAL	شكرا. مرحبا، شكرا انو استنيت .
7693	corpus-6-test-corpus-26-train	SAL	انا متأكد انو عندي حجز .
7708	corpus-6-test-corpus-26-train	SAL	رح ارسلها الك، عشان هيك استنى هون .
7712	corpus-6-test-corpus-26-dev	SAL	احنا هون ليوم .
7721	corpus-6-test-corpus-26-train	SAL	عندي صداع خفيف .
7736	corpus-6-test-corpus-26-train	SAL	انبسطت بالوجبة كثير .
7756	corpus-6-test-corpus-26-train	SAL	لا، لو سمحت اقعد و استنى . رح ارجع هلا .
7761	corpus-6-test-corpus-26-test	SAL	بقدر اشوف السيارة؟
7767	corpus-6-test-corpus-26-train	SAL	بتقدر ترسملي خريطة، لو سمحت؟
7789	corpus-6-test-corpus-26-test	SAL	اوك، سيدي. لو سمحت خليك بغرفتك حتى يجي الدكاترة .
7811	corpus-6-test-corpus-26-train	SAL	انا اتهاجمت بشاطئ وايمنالو . لو سمحت تعال هلا .
7812	corpus-6-test-corpus-26-train	SAL	شو بالنسبة لمية دولار؟
7814	corpus-6-test-corpus-26-train	SAL	بدي اياها مغلفة .
7831	corpus-6-test-corpus-26-train	SAL	بدي اقدم طلب اعادة اصدار .
7834	corpus-6-test-corpus-26-train	SAL	الجكومة دعمت تسويق الصناعات .
7838	corpus-6-test-corpus-26-train	SAL	هوه اكثر من خمسين سنة، اتوقع .
7858	corpus-6-test-corpus-26-dev	SAL	شو اقل عمر لعمل هاد؟
7860	corpus-6-test-corpus-26-train	SAL	عندك خرائط بسيطة للمدينة؟
7867	corpus-6-test-corpus-26-test	SAL	اذا ممكن، انا بفضل انو السن ما يكون برا .
7871	corpus-6-test-corpus-26-dev	SAL	المجموع طابة وحدة، و عصايتين .
7883	corpus-6-test-corpus-26-train	SAL	شو الوقت اللي بيوصل فيه القطار لسان دييغو، لو سمحت؟
7913	corpus-6-test-corpus-26-train	SAL	حاب اتفرج على الصندوق تبعك .
7925	corpus-6-test-corpus-26-train	SAL	بدي شوية شامبو .
7947	corpus-6-test-corpus-26-train	SAL	انا ضايل بفندق الهيلتون .
7948	corpus-6-test-corpus-26-train	SAL	حاس حالي مش منيح و معدتي بقلب .
7957	corpus-6-test-corpus-26-train	SAL	بس انا عندي موعد اشوفها على الساعة ثنتين .
7972	corpus-6-test-corpus-26-train	SAL	السيارة هاي بتروح على ايدنبيره؟
7976	corpus-6-test-corpus-26-train	SAL	اه، لو سمحت عبي هاد النموذج .
7983	corpus-6-test-corpus-26-train	SAL	قديش بيكلف الوزن الزيادة؟
7991	corpus-6-test-corpus-26-dev	SAL	اسمي كيمارو . بدي الغي الحجز ليوم الجمعه .
7996	corpus-6-test-corpus-26-test	SAL	اوه، انا اسف . كان في مشكلة و كنا بنحل فيها . بتقدر تستنى حوالي ثلاثين دقيقة ؟
8039	corpus-6-test-corpus-26-train	SAL	بأي وقت بقدر اطلع؟
8050	corpus-6-test-corpus-26-train	SAL	فهمت .
8058	corpus-6-test-corpus-26-train	SAL	بدي احكي مع حدا .
8067	corpus-6-test-corpus-26-test	SAL	بدك تصفي حساب الفاتورة هلا؟
8068	corpus-6-test-corpus-26-train	SAL	السيارة اجت الي من جهة التقاطع .
8094	corpus-6-test-corpus-26-train	SAL	هاد صندوق موسيقى .
8095	corpus-6-test-corpus-26-train	SAL	وين ضاحية المدينة؟
8098	corpus-6-test-corpus-26-train	SAL	في باص لجولة بالمدينة؟
8108	corpus-6-test-corpus-26-train	SAL	اي ساعة بنبلش؟
8114	corpus-6-test-corpus-26-train	SAL	تمام، سيدي . بالحجم المتوسط بنقدر نعرضلك الزئبق، صح؟
8116	corpus-6-test-corpus-26-train	SAL	عندك كدمة بالعضل .
8141	corpus-6-test-corpus-26-train	SAL	بس انت لازم توعدني انو تضرب الطابة، مش انا، اوك؟
8143	corpus-6-test-corpus-26-train	SAL	قديش زيادة؟
8149	corpus-6-test-corpus-26-train	SAL	بقدر استعير شوية كتان؟
8156	corpus-6-test-corpus-26-train	SAL	شو نوع الجلد المصنوعة منو هاي الشنتة؟
8161	corpus-6-test-corpus-26-train	SAL	ما اتوقع انو السكينة هاي نظيفة . بتقدر تعطيني وحدة ثانية؟
8164	corpus-6-test-corpus-26-train	SAL	اشتريته قبل شوي، بس بتقدر تبدله بهاد؟
8173	corpus-6-test-corpus-26-train	SAL	كلام واضح . انا مش موافق على هيك .
8177	corpus-6-test-corpus-26-train	SAL	هاد الطريق صح للمحطة المركزية؟
8183	corpus-6-test-corpus-26-train	SAL	قارب مع دليل، لو سمحت .
8193	corpus-6-test-corpus-26-train	SAL	بدي اطلب بدلة اسود غامق الي .
8194	corpus-6-test-corpus-26-train	SAL	الشمسية هاي ممكن تكون كعصاية .
8202	corpus-6-test-corpus-26-test	SAL	لازم اترك كل شناتي بغرفة الامانات؟
8210	corpus-6-test-corpus-26-train	SAL	لو سمحت فرجيني جواز سفرك .
8227	corpus-6-test-corpus-26-train	SAL	في اي مكان ممكن الغسيل فيه ايام الاحد؟
8233	corpus-6-test-corpus-26-train	SAL	ثنين برغر مع جبنة، لو سمحت .
