Sentence_ID,sentence,Tokens,NER_Tags,Dialect
674,ف 1839 ، من مورا التورة د بلجيكا ، تخاد الطّرف د ليكسمبورݣ اللي كانو الناس كيهضرو فيه لفرونسي و دخل مع بلجيكا ، و الطرف اللي كانو الناس كيهضرو فيه الليكسمبورݣية ولاّ هو الدولة د ليكسمبور ݣ بلحدود اللي عندها دابا .,"['ف', '1839', '،', 'من', 'مورا', 'التورة', 'د', 'بلجيكا', '،', 'تخاد', 'الطّرف', 'د', 'ليكسمبورݣ', 'اللي', 'كانو', 'الناس', 'كيهضرو', 'فيه', 'لفرونسي', 'و', 'دخل', 'مع', 'بلجيكا', '،', 'و', 'الطرف', 'اللي', 'كانو', 'الناس', 'كيهضرو', 'فيه', 'الليكسمبورݣية', 'ولاّ', 'هو', 'الدولة', 'د', 'ليكسمبور', 'ݣ', 'بلحدود', 'اللي', 'عندها', 'دابا', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
675,تيسكنو ف ليكسمبورݣ شويا كتر من نص د لمليون د الناس ، و لعاصمة ديالها هي لمدينة د لوكسمبورݣ ، اللي هي وحدا من لعواصم الربعة د لإتحاد لأوروپي ( لعواصم لاخرا هي بريكسيل و ستراسبورݣ و فرانكفورت ) .,"['تيسكنو', 'ف', 'ليكسمبورݣ', 'شويا', 'كتر', 'من', 'نص', 'د', 'لمليون', 'د', 'الناس', '،', 'و', 'لعاصمة', 'ديالها', 'هي', 'لمدينة', 'د', 'لوكسمبورݣ', '،', 'اللي', 'هي', 'وحدا', 'من', 'لعواصم', 'الربعة', 'د', 'لإتحاد', 'لأوروپي', '(', 'لعواصم', 'لاخرا', 'هي', 'بريكسيل', 'و', 'ستراسبورݣ', 'و', 'فرانكفورت', ')', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O']",Morocco
676,اللغات الرسمية د لبلاد هوما الليكسمبورݣية و لألمانية و لفرانساوية ، و لفلوس اللي كاتخدّم فيها هي لأورو .,"['اللغات', 'الرسمية', 'د', 'لبلاد', 'هوما', 'الليكسمبورݣية', 'و', 'لألمانية', 'و', 'لفرانساوية', '،', 'و', 'لفلوس', 'اللي', 'كاتخدّم', 'فيها', 'هي', 'لأورو', '.']","['O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-MISC', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O']",Tunisia
677,كتر من النص د السكان د لبلاد برانيين ، حيت لإقتصاد د لبلاد خدام مزيان و فيها بزاف د لإمتيازات من الناحية لمادية .,"['كتر', 'من', 'النص', 'د', 'السكان', 'د', 'لبلاد', 'برانيين', '،', 'حيت', 'لإقتصاد', 'د', 'لبلاد', 'خدام', 'مزيان', 'و', 'فيها', 'بزاف', 'د', 'لإمتيازات', 'من', 'الناحية', 'لمادية', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
678,هي من لبلدان اللي أسسو لإتحاد لأوروپي و لأمم لمتحدة و لمنضمة د التعاون لإقتصادي و التنمية ، و الناطو و لبينيلوكس .,"['هي', 'من', 'لبلدان', 'اللي', 'أسسو', 'لإتحاد', 'لأوروپي', 'و', 'لأمم', 'لمتحدة', 'و', 'لمنضمة', 'د', 'التعاون', 'لإقتصادي', 'و', 'التنمية', '،', 'و', 'الناطو', 'و', 'لبينيلوكس', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'O']",Lebanon
679,لولاد جماعة ترابية حضرية كاينة ف إقليم / عمالة سطات ، جهة دّار لبيضا سطات ، ساكنين فيها 6049 واحد ، على حسب لإحصاء لعام 2014 .,"['لولاد', 'جماعة', 'ترابية', 'حضرية', 'كاينة', 'ف', 'إقليم', '/', 'عمالة', 'سطات', '،', 'جهة', 'دّار', 'لبيضا', 'سطات', '،', 'ساكنين', 'فيها', '6049', 'واحد', '،', 'على', 'حسب', 'لإحصاء', 'لعام', '2014', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
680,"نسبة لأمية ( نّاس لّي ما كايعرفوش يقراو ولا يكتبو ) : 32 , 8 % نسبة سّكان لّي قاريين فوق تّانوي ( تانوي و جامعة ) : 10 , 7 % نسبة نّاس نّشيطين ( لّي يقدرو يخدمو ) : 44 , 4 % نسبة لبطالة ( نّاس لّي ما خدامينش و تايقلبو على خدمة ) : 20 , 6 % نسبة نّاس اللي خدامين ف دّولة ( ولا لعاطلين اللي سبق ليهوم خدمو ) : 10 , 4 % نسبة نّاس اللي خدامين في لقطاع لخاص ( ولا لعاطلين اللي سبق ليهوم خدمو ) : 37 , 5 % ليستة ديال لبلدان علا حساب لميساحة هي ليستة ديال لبلدان علا حساب لكبر ديالها من ناحية لمساحة من لكبيرة تال صّغيرة .","['نسبة', 'لأمية', '(', 'نّاس', 'لّي', 'ما', 'كايعرفوش', 'يقراو', 'ولا', 'يكتبو', ')', ':', '32', ',', '8', '%', 'نسبة', 'سّكان', 'لّي', 'قاريين', 'فوق', 'تّانوي', '(', 'تانوي', 'و', 'جامعة', ')', ':', '10', ',', '7', '%', 'نسبة', 'نّاس', 'نّشيطين', '(', 'لّي', 'يقدرو', 'يخدمو', ')', ':', '44', ',', '4', '%', 'نسبة', 'لبطالة', '(', 'نّاس', 'لّي', 'ما', 'خدامينش', 'و', 'تايقلبو', 'على', 'خدمة', ')', ':', '20', ',', '6', '%', 'نسبة', 'نّاس', 'اللي', 'خدامين', 'ف', 'دّولة', '(', 'ولا', 'لعاطلين', 'اللي', 'سبق', 'ليهوم', 'خدمو', ')', ':', '10', ',', '4', '%', 'نسبة', 'نّاس', 'اللي', 'خدامين', 'في', 'لقطاع', 'لخاص', '(', 'ولا', 'لعاطلين', 'اللي', 'سبق', 'ليهوم', 'خدمو', ')', ':', '37', ',', '5', '%', 'ليستة', 'ديال', 'لبلدان', 'علا', 'حساب', 'لميساحة', 'هي', 'ليستة', 'ديال', 'لبلدان', 'علا', 'حساب', 'لكبر', 'ديالها', 'من', 'ناحية', 'لمساحة', 'من', 'لكبيرة', 'تال', 'صّغيرة', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
681,شحال من تنضيم سياسي ديكلاراو الستيقلال ديالهوم ؤ بغاو يضبّرو ف عتيراف ديپلوماسي من المجتمع الدولي بلّي عندهوم سيادة بحكم القانون ، ولكن ماشي كلشي عتارف بيهوم .,"['شحال', 'من', 'تنضيم', 'سياسي', 'ديكلاراو', 'الستيقلال', 'ديالهوم', 'ؤ', 'بغاو', 'يضبّرو', 'ف', 'عتيراف', 'ديپلوماسي', 'من', 'المجتمع', 'الدولي', 'بلّي', 'عندهوم', 'سيادة', 'بحكم', 'القانون', '،', 'ولكن', 'ماشي', 'كلشي', 'عتارف', 'بيهوم', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
682,غالبا هاد التنضيمات عندهوم سيطرة بحكم الواقع على الطريطوار ديالهوم .,"['غالبا', 'هاد', 'التنضيمات', 'عندهوم', 'سيطرة', 'بحكم', 'الواقع', 'على', 'الطريطوار', 'ديالهوم', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
683,كاينين بحال هاد التنضيمات اللي كانو ف الماضي .,"['كاينين', 'بحال', 'هاد', 'التنضيمات', 'اللي', 'كانو', 'ف', 'الماضي', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
684,كاين جوج ديال المبادئ التقليدية اللي كاتعطي إشارات على كيفاش شي دولة تقدر تولّي عندها سيادة بحكم القانون .,"['كاين', 'جوج', 'ديال', 'المبادئ', 'التقليدية', 'اللي', 'كاتعطي', 'إشارات', 'على', 'كيفاش', 'شي', 'دولة', 'تقدر', 'تولّي', 'عندها', 'سيادة', 'بحكم', 'القانون', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
685,النضرية التصريحية كاتعرّف الدولة بلّي راها شخص ف القانون الدولي إيلا وفّات هاد المعايير : طريطوار معروف سكّان دايمين حكومة قادّة تدخل ف علاقات معا دوّل اخرا .,"['النضرية', 'التصريحية', 'كاتعرّف', 'الدولة', 'بلّي', 'راها', 'شخص', 'ف', 'القانون', 'الدولي', 'إيلا', 'وفّات', 'هاد', 'المعايير', ':', 'طريطوار', 'معروف', 'سكّان', 'دايمين', 'حكومة', 'قادّة', 'تدخل', 'ف', 'علاقات', 'معا', 'دوّل', 'اخرا', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
686,على حساب النضرية التصريحية ، تادوّالت د شي تنضيم ما عندهاش علاقة ب لعتيراف ديال الدول لخرا .,"['على', 'حساب', 'النضرية', 'التصريحية', '،', 'تادوّالت', 'د', 'شي', 'تنضيم', 'ما', 'عندهاش', 'علاقة', 'ب', 'لعتيراف', 'ديال', 'الدول', 'لخرا', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
687,ؤ العكس معا النضرية التأسيسية ، اللي كاتحسب شي تنضيم شخص ف القانون الدولي غير إيلا عتارفو بيهوم الدول اللي ديجا كاينين ف المجتمع الدولي .,"['ؤ', 'العكس', 'معا', 'النضرية', 'التأسيسية', '،', 'اللي', 'كاتحسب', 'شي', 'تنضيم', 'شخص', 'ف', 'القانون', 'الدولي', 'غير', 'إيلا', 'عتارفو', 'بيهوم', 'الدول', 'اللي', 'ديجا', 'كاينين', 'ف', 'المجتمع', 'الدولي', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
688,هاد التنضيمات اللي باقي ما ولّات دول كاتخدّم وحدة منهوم ولّا بجوج باش تبيّن الشرعية ديالها ف المطاليب ديالها ، كاينين متلا اللي موفّيين الشروط التصريحية ( عندهوم سيطرة بحكم الواقع على طرف من الطريطوار ديالهوم ولّا عليه كامل ، عندهوم حكومة ؤ سكّان دايمين ) ، ولكن حتا دولة مامعتارفة بيهوم ، هاد عدم - العتيراف هو غالبا نتيجة ديال نزاع معا دول اخرا اللي كاتدّعي بلّي هادوك الأراضي طرف منّها .,"['هاد', 'التنضيمات', 'اللي', 'باقي', 'ما', 'ولّات', 'دول', 'كاتخدّم', 'وحدة', 'منهوم', 'ولّا', 'بجوج', 'باش', 'تبيّن', 'الشرعية', 'ديالها', 'ف', 'المطاليب', 'ديالها', '،', 'كاينين', 'متلا', 'اللي', 'موفّيين', 'الشروط', 'التصريحية', '(', 'عندهوم', 'سيطرة', 'بحكم', 'الواقع', 'على', 'طرف', 'من', 'الطريطوار', 'ديالهوم', 'ولّا', 'عليه', 'كامل', '،', 'عندهوم', 'حكومة', 'ؤ', 'سكّان', 'دايمين', ')', '،', 'ولكن', 'حتا', 'دولة', 'مامعتارفة', 'بيهوم', '،', 'هاد', 'عدم', '-', 'العتيراف', 'هو', 'غالبا', 'نتيجة', 'ديال', 'نزاع', 'معا', 'دول', 'اخرا', 'اللي', 'كاتدّعي', 'بلّي', 'هادوك', 'الأراضي', 'طرف', 'منّها', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
689,ف حالات اخرا ، تقد تطلب جوج ديال الدول ولّا كتار معتاراف بيعهوم جزئيا ب نفس الطريطوار ، معا سيطرة بحكم الواقع ديال كل وحدة منهوم على شي طرف منّو ، ( بحال ف حالة الطايوان ) ؤ الجمهورية الشينوية د الشعب ؤ كوريا الشمالية ؤ الجنوبية ) .,"['ف', 'حالات', 'اخرا', '،', 'تقد', 'تطلب', 'جوج', 'ديال', 'الدول', 'ولّا', 'كتار', 'معتاراف', 'بيعهوم', 'جزئيا', 'ب', 'نفس', 'الطريطوار', '،', 'معا', 'سيطرة', 'بحكم', 'الواقع', 'ديال', 'كل', 'وحدة', 'منهوم', 'على', 'شي', 'طرف', 'منّو', '،', '(', 'بحال', 'ف', 'حالة', 'الطايوان', ')', 'ؤ', 'الجمهورية', 'الشينوية', 'د', 'الشعب', 'ؤ', 'كوريا', 'الشمالية', 'ؤ', 'الجنوبية', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O']",Morocco
690,غالبا التنضيمات اللي عندها عتيراف غير من أقلية من الدول د العالام كاتخدّم المبدأ التصريحي باش تبيّن الشرعية د الدّيعاء ديالها .,"['غالبا', 'التنضيمات', 'اللي', 'عندها', 'عتيراف', 'غير', 'من', 'أقلية', 'من', 'الدول', 'د', 'العالام', 'كاتخدّم', 'المبدأ', 'التصريحي', 'باش', 'تبيّن', 'الشرعية', 'د', 'الدّيعاء', 'ديالها', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
691,ف بزاف د الحالات ، عدم - العتيراف كايكون مأتّر إلا كانو قوات برّانية د العسكر ف الأرض د البلاصة اللي متنازعين عليها ، الشي اللي كايخلي الوصف د ديك البلاد مشكل بحكم الواقع .,"['ف', 'بزاف', 'د', 'الحالات', '،', 'عدم', '-', 'العتيراف', 'كايكون', 'مأتّر', 'إلا', 'كانو', 'قوات', 'برّانية', 'د', 'العسكر', 'ف', 'الأرض', 'د', 'البلاصة', 'اللي', 'متنازعين', 'عليها', '،', 'الشي', 'اللي', 'كايخلي', 'الوصف', 'د', 'ديك', 'البلاد', 'مشكل', 'بحكم', 'الواقع', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
692,يقدر المجتمع الدولي يحكم على هاداك التواجد د العسكر بلّي راه معيّق ف التدخّل ، حيت كايرد ديك البلاصة دولة مونيكة فين السيادة د بصّح كاتكون عند القوة البرانية .,"['يقدر', 'المجتمع', 'الدولي', 'يحكم', 'على', 'هاداك', 'التواجد', 'د', 'العسكر', 'بلّي', 'راه', 'معيّق', 'ف', 'التدخّل', '،', 'حيت', 'كايرد', 'ديك', 'البلاصة', 'دولة', 'مونيكة', 'فين', 'السيادة', 'د', 'بصّح', 'كاتكون', 'عند', 'القوة', 'البرانية', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
693,كاين عاوتاني تنضيمات اللي ما شادّين حتا طريطوار ولّا بلا شكّ ماموفيينش المعايير التصريحية ديال تادوّالت ولكن عندهوم عتيراف بحكم القانون من شي دولة وحدة عل الأقل بلّي عندوم سيادة .,"['كاين', 'عاوتاني', 'تنضيمات', 'اللي', 'ما', 'شادّين', 'حتا', 'طريطوار', 'ولّا', 'بلا', 'شكّ', 'ماموفيينش', 'المعايير', 'التصريحية', 'ديال', 'تادوّالت', 'ولكن', 'عندهوم', 'عتيراف', 'بحكم', 'القانون', 'من', 'شي', 'دولة', 'وحدة', 'عل', 'الأقل', 'بلّي', 'عندوم', 'سيادة', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
694,شوف حكومات ف المنفى .,"['شوف', 'حكومات', 'ف', 'المنفى', '.']","['O', 'O', 'O', 'O', 'O']",Morocco
695,المعايير د التضمين يعني هاد التنضيم خسو يدّعي السيادة ، ؤ عل الأقل دولة وحدة من الأمم المتحدة ماتكونش معتارفة بيه ، ؤ ياإمّا : توفّي النضرية التصريحية ، ؤ لا تعارف بيها كي دولة من دولة وحدة - عل الأقل - ف الأمم المتحدة .,"['المعايير', 'د', 'التضمين', 'يعني', 'هاد', 'التنضيم', 'خسو', 'يدّعي', 'السيادة', '،', 'ؤ', 'عل', 'الأقل', 'دولة', 'وحدة', 'من', 'الأمم', 'المتحدة', 'ماتكونش', 'معتارفة', 'بيه', '،', 'ؤ', 'ياإمّا', ':', 'توفّي', 'النضرية', 'التصريحية', '،', 'ؤ', 'لا', 'تعارف', 'بيها', 'كي', 'دولة', 'من', 'دولة', 'وحدة', '-', 'عل', 'الأقل', '-', 'ف', 'الأمم', 'المتحدة', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']",Morocco
696,كاينة 193 دولة ف الأمم المتحدة ، ؤ كاين فلسطين ؤ الكرسي المقدس بجوج عندهوم حالة ديال دولة مراقبة ف الأمم المتحدة .,"['كاينة', '193', 'دولة', 'ف', 'الأمم', 'المتحدة', '،', 'ؤ', 'كاين', 'فلسطين', 'ؤ', 'الكرسي', 'المقدس', 'بجوج', 'عندهوم', 'حالة', 'ديال', 'دولة', 'مراقبة', 'ف', 'الأمم', 'المتحدة', '.']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']",Morocco
697,دول اخرين اللي موفيين المعايير التصريحية ، معتارفين بيهوم الأغلبية د الدول لاخرا الأعضاء ف الأمم المتحدة ، واخّا هاكّاك كاينين ف هاد الليسطة حيت شي دولة ولّا كتار مامعتارفاش ب تادوّالت ديالها ، ب سباب الدّيعاءات ديال الطريطوار ديالها ولّا شي نزاعات اخرا .,"['دول', 'اخرين', 'اللي', 'موفيين', 'المعايير', 'التصريحية', '،', 'معتارفين', 'بيهوم', 'الأغلبية', 'د', 'الدول', 'لاخرا', 'الأعضاء', 'ف', 'الأمم', 'المتحدة', '،', 'واخّا', 'هاكّاك', 'كاينين', 'ف', 'هاد', 'الليسطة', 'حيت', 'شي', 'دولة', 'ولّا', 'كتار', 'مامعتارفاش', 'ب', 'تادوّالت', 'ديالها', '،', 'ب', 'سباب', 'الدّيعاءات', 'ديال', 'الطريطوار', 'ديالها', 'ولّا', 'شي', 'نزاعات', 'اخرا', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
698,شي دول مخلّية علاقات ماشي رسمية ( رسميا ماشي ديپلوماسية ) معا الدول اللي مامعتارفاش بيها بحال الطايوان متلا .,"['شي', 'دول', 'مخلّية', 'علاقات', 'ماشي', 'رسمية', '(', 'رسميا', 'ماشي', 'ديپلوماسية', ')', 'معا', 'الدول', 'اللي', 'مامعتارفاش', 'بيها', 'بحال', 'الطايوان', 'متلا', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']",Morocco
699,التنضيم ديال الفرسان د مالطا واحد التنضيم عندو سيادة و ماشي - دولة ، ما طالبش ب تادوّالت ولّا شي طريطوار .,"['التنضيم', 'ديال', 'الفرسان', 'د', 'مالطا', 'واحد', 'التنضيم', 'عندو', 'سيادة', 'و', 'ماشي', '-', 'دولة', '،', 'ما', 'طالبش', 'ب', 'تادوّالت', 'ولّا', 'شي', 'طريطوار', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
700,دار علاقات ديپلوماسية كاملة معا 107 دولة عندها سيادة بحالا راه عضو عندو سيادة من القانون الدولي ، ؤ كايدير علاقات ديپوماسية معا التيحاد الأوروپي ، الكرسي المقدس ، ؤ الدولة د فلسطين .,"['دار', 'علاقات', 'ديپلوماسية', 'كاملة', 'معا', '107', 'دولة', 'عندها', 'سيادة', 'بحالا', 'راه', 'عضو', 'عندو', 'سيادة', 'من', 'القانون', 'الدولي', '،', 'ؤ', 'كايدير', 'علاقات', 'ديپوماسية', 'معا', 'التيحاد', 'الأوروپي', '،', 'الكرسي', 'المقدس', '،', 'ؤ', 'الدولة', 'د', 'فلسطين', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O']",Morocco
701,زيد عليها ، كايشارك ف الأمم المتحدة بحال عضو مراقب .,"['زيد', 'عليها', '،', 'كايشارك', 'ف', 'الأمم', 'المتحدة', 'بحال', 'عضو', 'مراقب', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']",Morocco
702,واخّا مامعتارفش بيه عضو ف القانون الدولي من عند فرانسا ، كايبقا هاد التنضيم رسمي ، ولكن ماشي ديپلوماسي ، هاكا كايدير علاقات معا فرنسا ، ؤ 4 د الدول اخرين : بلجيكا ، سويسرا ، لوكسمبورݣ ، ؤ كانادا .,"['واخّا', 'مامعتارفش', 'بيه', 'عضو', 'ف', 'القانون', 'الدولي', 'من', 'عند', 'فرانسا', '،', 'كايبقا', 'هاد', 'التنضيم', 'رسمي', '،', 'ولكن', 'ماشي', 'ديپلوماسي', '،', 'هاكا', 'كايدير', 'علاقات', 'معا', 'فرنسا', '،', 'ؤ', '4', 'د', 'الدول', 'اخرين', ':', 'بلجيكا', '،', 'سويسرا', '،', 'لوكسمبورݣ', '،', 'ؤ', 'كانادا', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O']",Morocco
703,الشعوب اللمامتّاصلاش اللي ياإما عايشين ف مجتمعات ماتقدرش تعتابرها دول ، ولّا الوضع ديالهوم مامعروفش ب الضبط .,"['الشعوب', 'اللمامتّاصلاش', 'اللي', 'ياإما', 'عايشين', 'ف', 'مجتمعات', 'ماتقدرش', 'تعتابرها', 'دول', '،', 'ولّا', 'الوضع', 'ديالهوم', 'مامعروفش', 'ب', 'الضبط', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
704,شي تنضيمات ؤ جهات تحت - وطنية كايخدمو بحال شي دول مستقلّة بحكم الواقع ، فين الحكومة المركزية كاتفرض سيطرة صغيرة ولّا منعادمة على الطريطوار ديالها .,"['شي', 'تنضيمات', 'ؤ', 'جهات', 'تحت', '-', 'وطنية', 'كايخدمو', 'بحال', 'شي', 'دول', 'مستقلّة', 'بحكم', 'الواقع', '،', 'فين', 'الحكومة', 'المركزية', 'كاتفرض', 'سيطرة', 'صغيرة', 'ولّا', 'منعادمة', 'على', 'الطريطوار', 'ديالها', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
